Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_12M_percentile,Volatility_60_percentile,ROC_6M_percentile,ROC_3M_percentile,Volume_Ratio_percentile,ROC_1M_percentile,RSI_percentile,market_cap_current_percentile,beta_percentile,dividend_yield_percentile,Revenue_Growth_QoQ_percentile,Net_Income_percentile,Gross_Margin_percentile,Net_Income_Growth_QoQ_percentile,Current_Ratio_percentile,composite_score,quality_quintile
2025-10-31,20.790000915527344,20.790000915527344,20.3700008392334,20.690000534057617,471772,,,,,,,,,0,0.0,,-7700000.0,1800000.0,1800000.0,400000.0,1300000.0,100000.0,,,,,634931000.0,,274472000.0,360459000.0,540943000.0,263937000.0,254070000.0,,,,2.0495156041024942,,,-0.9903846153846154,,-0.9917695473251029,-0.9731743666169895,22477000.0,68246000.0,10834000.0,84896000.0,0.18933082541981197,0.1074856952960243,,1.0,1.3630879575890922,4317160960.0,0.05,,HINDMOTORS.NS,,,,,0.37800017181929124,,,,,,,,29.436964504283964,51.55038759689923,,,16.98817672682016,,13.043478260869565,56.92307692307692,44.529472267463326,Q2 (Low)
2026-03-31,47.4900016784668,47.91999816894531,33.650001525878906,37.97999954223633,1316785,-0.183225816295993,-0.07298026822991344,,,0.4035470810856334,26.80964791013679,1.314058445337897,,0,22000000.0,8600000.0,-27300000.0,160600000.0,133700000.0,66300000.0,10700000.0,56700000.0,0.39090909090909093,-1.240909090909091,3.0136363636363637,7.3,,,,,,,,,,,,,-0.9665297428875703,0.7774798927613942,-0.9886340152924158,-10.75,1.0776196636481243,3118557000.0,-52844000.0,-33799000.0,235585000.0,,,,0.0,,5498239488.0,-0.296,,SALSTEEL.NS,,,,,0.4403627693767898,,51.100244498777506,,78.17848410757946,66.13496932515336,23.594132029339853,19.079754601226995,33.10893512851897,20.51033591731266,,0.7556675062972292,38.64343497199751,47.30820995962315,86.3975155279503,,44.32077890491847,Q2 (Low)
2026-03-31,310.1000061035156,313.79998779296875,281.0,285.25,8511053,-0.11673637028031192,-0.104207203605991,,,0.4375922717710265,40.34985447642476,0.6220479230004504,,0,30709800000.0,6106920000.0,3834670000.0,4346900000.0,4135950000.0,2640030000.0,906170000.0,589750000.0,0.19885899615106578,0.12486795745983367,0.08596702029970889,0.14154764928459318,,,,,,,,,,,,,0.9991862588412976,4.411782793186151,0.5009794798004286,6.884452275713774,3.6921989184054578,77448420000.0,4798700000.0,7602160000.0,8902300000.0,,,,0.0,,46730031104.0,0.065,0.61,SENCO.NS,,,,,0.45073522147736106,,38.997555012224936,,72.31051344743277,6.196319018404909,54.76772616136919,60.858895705521476,65.97307221542228,53.39147286821705,41.04638619201726,97.10327455919395,87.9900435594275,15.141318977119786,96.7080745341615,,56.03231015003418,Q4 (High)
2026-03-31,6.989999771118164,7.300000190734863,4.650000095367432,5.170000076293945,753828999,-0.3488664938242082,-0.4845463395877445,,,0.5856844524036062,34.76482661457666,1.2097424513893575,,0,3409702000.0,427276000.0,272712000.0,289670000.0,276784000.0,149596000.0,25000000.0,102188000.0,0.12531183076996172,0.07998118310632425,0.043873628839118495,0.08495463826457561,,,,,,,,,,,,,0.4361574334592433,0.8027524041358367,1.562889869536753,2.366246624662466,0.7854413214990139,8984693000.0,498293000.0,985362000.0,1065069000.0,,,,0.0,,10046979072.0,-0.009,,SEPC.NS,,,,,0.5603830455747434,,10.635696821515893,,1.8337408312958436,54.72392638036809,1.4058679706601467,42.45398773006135,42.10526315789473,44.76744186046512,,91.5617128463476,49.96888612321095,7.873485868102288,86.64596273291926,,42.26506482152275,Q2 (Low)
2026-03-31,42.02000045776367,44.630001068115234,35.349998474121094,40.38999938964844,87279,-0.07042580712451985,-0.14355386937379677,,,0.45730675003039284,42.97612859743278,1.3040698767846477,,0,115223000.0,55710000.0,-52073000.0,-40297000.0,-50075000.0,-51626000.0,0.0,1551000.0,0.48349721843729115,-0.4519323398974163,-0.4480529061038161,-0.34973052255192105,,,,,,,,,,,,,0.31522595226408856,0.22102126250561716,1.9090840234296103,0.3464608001669187,0.4989770486924823,340233000.0,1115000.0,-202041000.0,-39746000.0,,,,0.0,,1074656256.0,-1.952,,REGENCERAM.NS,,,,,0.38468549412351466,,33.67970660146699,,62.8361858190709,65.21472392638037,72.31051344743277,68.58895705521473,13.096695226438188,0.1937984496124031,,88.53904282115869,8.774113254511512,64.80484522207269,72.48447204968944,,50.03487025820325,Q3 (Medium)
2026-03-31,107.11000061035156,114.9000015258789,101.19999694824219,108.16999816894531,1333692,0.08202457585390155,-0.018510125510152187,,,0.674756403360628,58.646896928899295,0.4320799245806769,,0,4204000000.0,150300000.0,28900000.0,74700000.0,53700000.0,12300000.0,6700000.0,34700000.0,0.03575166508087536,0.006874405328258801,0.0029257849666983827,0.017768791627021885,,,,,,,,,,,,,0.501911328641349,-1.2383720930232558,0.15799911855442916,-18.571428571428573,0.3435251798561152,39728200000.0,569200000.0,1061900000.0,1148800000.0,,,,0.0,,2637244160.0,-0.962,2.77,SHANKARA.NS,,,,,0.3488792666295435,,4.339853300733495,,84.96332518337408,2.208588957055215,96.57701711491443,95.03067484662576,22.766217870257037,2.842377260981912,87.7562028047465,92.50629722921914,23.522090852520225,3.297442799461642,10.186335403726709,,45.06642824157441,Q2 (Low)
2026-03-31,3.700000047683716,3.9800000190734863,2.7200000286102295,3.049999952316284,7854512,-0.2159383367442308,-0.2336683573618924,,,0.5148674682146557,13.461545956203878,1.3232474069647528,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843264000.0,-0.72,,RAJMET.NS,,,,,0.5189107568363336,,21.271393643031786,,36.91931540342298,66.87116564417178,13.569682151589241,2.7607361963190185,10.893512851897185,5.426356589147287,,,,,,,37.180810831971954,Q1 (Lowest)
2026-03-31,625.0999755859375,666.0,511.04998779296875,515.7999877929688,1452315,-0.21966718942062213,-0.25959955541981483,,,0.4533576130736199,32.246154166993506,1.0067294341473816,,0,4242022000.0,1003344000.0,301997000.0,376864000.0,304224000.0,123891000.0,49766000.0,120342000.0,0.23652494022897572,0.07119175713845897,0.02920564768405256,0.08884065193438412,,,,,,,,,,,,,0.012618758891997484,-0.04720485430173271,0.24231559162410687,-0.17347592298557646,-0.0004694449675234358,16571651000.0,371015000.0,1214409000.0,1209633000.0,,,,0.0,,9123418112.0,-0.276,0.48,SALZERELEC.NS,,,,,0.5674933340397237,,34.71882640586797,,30.073349633251834,32.39263803680982,12.897310513447433,34.171779141104295,40.26927784577723,21.57622739018088,31.769147788565267,41.05793450881612,46.484131922837584,20.79407806191117,49.87577639751552,,36.40536517640568,Q1 (Lowest)
2026-03-31,3.559999942779541,3.75,2.6500000953674316,2.6700000762939453,104335797,-0.31713554534956034,-0.3959275949758194,,,0.3553203564854103,19.178092929339115,1.4858340457553432,,0,3267751000.0,272108000.0,165399000.0,186354000.0,183431000.0,92171000.0,32642000.0,58618000.0,0.0832707265639273,0.050615545676521864,0.028206249496978197,0.057028212981956095,,,,,,,,,,,,,-0.024141788548739274,0.12394063921372567,0.1581674749883395,0.3038760786532748,-0.008939825032573734,13127008000.0,330313000.0,670767000.0,727831000.0,,,,0.0,,3291246336.0,-0.319,,SARVESHWAR.NS,,,,,0.6192619468676569,,65.77017114914426,,6.540342298288508,79.6319018404908,2.26161369193154,6.38036809815951,25.82619339045288,19.509043927648577,,29.65994962216625,42.62601120099564,5.720053835800807,65.83850931677019,,36.6509438914566,Q1 (Lowest)
2026-03-31,336.2909638054335,347.4329822582394,310.54998779296875,318.45001220703125,156018205,-0.09170585355697192,-0.08258160783156665,,,0.3168720281922644,42.33765516546202,1.1739823797692996,,0,54455400000.0,,,,,40524400000.0,10839900000.0,92425300000.0,,,0.744175967856264,,,,,,,,,,,,,,0.047831809365475264,-0.09254295509560628,0.06445937862847884,0.0036456217865528107,,224754400000.0,169044800000.0,,,,,,0.0,,838667730944.0,0.209,7.29,RECLTD.NS,,,,,0.3638939617091219,,77.01711491442543,,76.5281173594132,50.42944785276073,64.85330073349633,66.56441717791411,94.4920440636475,69.21834625322998,98.48975188781014,52.267002518891694,98.50653391412571,,46.273291925465834,,66.30929124007871,Q5 (Highest)
