Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,Volatility_60_percentile,ROC_12M_percentile,ROC_3M_percentile,RSI_percentile,ROC_6M_percentile,ROC_1M_percentile,Volume_Ratio_percentile,market_cap_current_percentile,Net_Income_Growth_YoY_percentile,Revenue_Growth_YoY_percentile,Interest_Expense_percentile,beta_percentile,TTM_Revenue_percentile,Net_Income_Growth_QoQ_percentile,Gross_Margin_percentile,composite_score,quality_quintile
2026-04-30,20.850000381469727,22.950000762939453,18.969999313354492,22.950000762939453,269322,-0.07720144798970296,-0.01670948530843064,,,0.5661468173718273,48.59944879266788,0.8224077692994801,,0,474070000.0,15481000.0,-39885000.0,-24979000.0,-47186000.0,-47867000.0,-16343000.0,17024000.0,0.0326555150083321,-0.08413314489421393,-0.10097032083869471,-0.05269053093425022,,,,,,,,,,,,,-0.17849214917350142,-6.865335130498713,0.05918968313902817,-4.1883700792646374,-1.47808528556117,2757638000.0,-179487000.0,-225081000.0,-46383000.0,,,,0.0,,1270446464.0,0.422,,USK.NS,,,,,0.38639672876045544,26.243902439024396,,72.53658536585365,17.123287671232877,,5.609756097560976,44.52054794520548,13.294232649071358,3.9026862645717184,39.76337448559671,34.229576008273014,75.67069963177275,24.57496136012365,2.2806147744174514,3.4151547491995733,30.877691962793573,Q1 (Lowest)
2026-04-30,1114.800048828125,1352.4000244140625,1060.0,1321.0,416033,0.12234494477485125,-0.13840331198137834,,,0.5482324187325079,64.0161397596392,1.0722293078340044,,0,1429514000.0,861782000.0,-226967000.0,12758000.0,-209797000.0,-295032000.0,36927000.0,49714000.0,0.6028496398076549,-0.15877214214061564,-0.20638622636784248,0.008924711475368552,,,,,,,,,,,,,0.38007155641970747,1.0608837787619274,1.1248561890010969,1.4377974616604972,-4.896762370189371,4159323000.0,-753911000.0,-618385000.0,21975000.0,,,,0.0,,40069439488.0,0.362,0.08,ZOTA.NS,,,,,0.32911864611648334,30.048780487804876,,34.78048780487805,81.65362035225048,,77.1219512195122,69.03131115459882,63.68523949169111,88.84946781550937,96.29629629629629,53.516028955532576,69.70015781167807,30.6543019062339,89.98512642538424,79.66915688367129,64.33279510700275,Q5 (Highest)
2026-04-30,4150.0,4650.0,4150.0,4499.0,118027,-0.09418535537631412,-0.08138682001558284,,,0.4587395148675703,44.857269834281404,1.1208474829097053,,0,2380200000.0,1301200000.0,-11200000.0,156700000.0,39100000.0,-1600000.0,900000.0,39700000.0,0.5466767498529536,-0.004705486933871103,-0.0006722124191244433,0.06583480379800016,,,,,,,,,,,,,-0.30260767653091125,-1.004787552363854,0.16762325239146425,-1.0134115674769488,-0.4781884781884782,13565900000.0,1222400000.0,1587400000.0,2193000000.0,,,,0.0,,32338046976.0,0.024,0.47,VADILALIND.NS,,,,,0.3483942298619155,55.3170731707317,,54.19512195121952,9.49119373776908,,3.8536585365853657,72.50489236790607,60.06842619745846,13.88748099341105,61.985596707818935,48.75904860392968,30.64176749079432,55.58990211231324,12.989588497768963,73.90608324439701,43.54598890747356,Q2 (Low)
2026-04-30,184.0,218.82000732421875,177.5800018310547,217.42999267578125,2272375,0.04183035867367124,-0.06011457644746521,,,0.5785880403091535,51.836322488096904,0.6983346327383751,,0,10660251000.0,6904884000.0,1104716000.0,1408096000.0,1155953000.0,898042000.0,220718000.0,37193000.0,0.6477224598182538,0.10362945487868906,0.08424210649449061,0.13208844707315054,,,,,,,,,,,,,0.3100362512659187,1.3863849553171645,0.09073839613662593,0.407104133370938,0.25737900784558154,,,,,,,,0.0,,36310929408.0,0.026,2.76,VAIBHAVGBL.NS,,,,,0.38183771242157777,23.65853658536585,,61.170731707317074,28.962818003913892,,45.1219512195122,30.430528375733857,62.21896383186706,74.20172326406488,45.5246913580247,47.41468459152017,30.825881115202524,,91.96826970748636,82.65741728922092,51.6104131366153,Q3 (Medium)
2026-04-30,445.95001220703125,481.79998779296875,440.79998779296875,460.1499938964844,2772353,-0.017613151382370074,-0.14189434134498558,,,0.3684935802635366,43.42048568080626,1.0097088737603637,,0,6240000000.0,2921000000.0,1247000000.0,1370000000.0,1276000000.0,921000000.0,352000000.0,7000000.0,0.46810897435897436,0.1998397435897436,0.14759615384615385,0.21955128205128205,,,,,,,,,,,,,0.23271434215725018,0.009868421052631637,0.2395709177592371,-0.0032467532467532756,0.041825095057034245,20272500000.0,3416680000.0,4128960000.0,5057860000.0,,,,0.0,,146279366656.0,0.149,0.98,TRITURBINE.NS,,,,,0.30970045429997095,80.29268292682927,,33.41463414634146,7.925636007827788,,18.097560975609756,63.25831702544031,81.03616813294232,48.45413076533198,72.94238683127571,22.64736297828335,43.345607574960546,63.57547655847501,55.57759048091224,62.86019210245464,50.22851643377896,Q3 (Medium)
2026-04-30,359.54998779296875,400.95001220703125,352.8999938964844,399.0,1246659,0.06357458747579403,-0.14825490532026686,,,0.3867142439084246,60.69833837168702,0.5762376836440335,,0,1955300000.0,1483300000.0,362000000.0,578300000.0,362000000.0,290100000.0,73400000.0,,0.7586048176750371,0.1851378305119419,0.14836597964506726,0.2957602413951823,,,,,,,,,,,,,0.012951354711702834,-0.25577219086711134,0.17845949855351972,0.5180533751962324,0.2687582272926723,,,,,,,,0.0,,63504068608.0,0.284,2.34,THYROCARE.NS,,,,,0.337250044283496,75.8048780487805,,31.317073170731707,70.54794520547945,,55.31707317073171,17.857142857142858,69.74584555229717,77.4455144450076,64.19753086419753,,61.02051551814834,,35.29995042141795,90.55496264674493,56.60722879337865,Q4 (High)
2026-04-30,61.9900016784668,69.75,60.0,67.62999725341797,429572,0.0934518823264856,0.01106290731831061,,,0.476532951530309,59.50920489479853,0.9667925176418282,,0,517270000.0,165119000.0,86086000.0,94166000.0,90022000.0,39849000.0,25922000.0,10151000.0,0.3192124035803352,0.16642372455390803,0.07703713727840393,0.1820441935546233,1876451000.0,352039000.0,1017560000.0,800072000.0,1428373000.0,826675000.0,12229000.0,12947000.0,0.44000914917657413,0.18760894902131736,1.727853146641667,1.7121916109716635,0.23189441245254794,0.3132414974953863,,,,,,,,,,,0.0,1.1400303018837157,2433785088.0,0.204,,UNIVASTU.NS,,,,,0.35849275289003646,50.19512195121951,,77.85365853658537,65.1174168297456,,68.48780487804879,59.24657534246576,20.527859237536656,,,27.611168562564632,50.315623356128356,,76.8468021814576,34.044823906083245,52.016456985455704,Q3 (Medium)
2026-04-30,490.20001220703125,528.5,487.1000061035156,515.25,458934,0.03453471062864688,-0.060619872379216067,,,0.27947660400187413,49.00688406202557,0.871459862011773,,0,4093877000.0,1500693000.0,509129000.0,679275000.0,570969000.0,337607000.0,98120000.0,135242000.0,0.36657012411462286,0.12436353119549023,0.08246632715149967,0.16592462352923645,,,,,,,,,,,,,0.02390261678255312,0.026682236880118504,0.10584682075694163,-0.01849870628252459,0.021664352934629427,15462644000.0,1378074000.0,2015542000.0,2530537000.0,,,,0.0,,34684198912.0,-0.161,0.06,VISHNU.NS,,,,,0.3157006420322013,94.63414634146342,,61.02439024390244,18.34637964774951,,41.3170731707317,50.09784735812133,61.14369501466276,47.49113025848961,49.382716049382715,70.83764219234746,15.807469752761705,58.93869139618754,57.06494794248884,43.436499466382074,51.30150858897808,Q3 (Medium)
2026-04-30,258.4100036621094,268.79998779296875,236.30999755859375,240.2100067138672,1514115,0.21989742647132893,-0.021348503970362476,,,0.4937610144204929,65.83755636323279,0.8202279450061155,,0,5212400000.0,1425000000.0,449200000.0,594600000.0,469500000.0,299800000.0,103200000.0,62800000.0,0.27338653978973215,0.08617911134985803,0.05751669096769243,0.11407413091857878,,,,,,,,,,,,,-0.10369020187777278,29.591836734693878,0.22745790651124453,-0.039102564102564075,-0.02938295788442702,22813884000.0,1113711000.0,1971662000.0,2516763000.0,,,,0.0,,9186345984.0,0.082,1.04,UTTAMSUGAR.NS,,,,,0.2865166570432367,44.829268292682926,,71.51219512195122,86.35029354207437,,93.65853658536587,44.27592954990215,39.39393939393939,45.9706031424227,71.55349794238684,57.032057911065145,36.165176223040504,66.04842864502834,99.55379276152702,26.894343649946638,58.8825375174222,Q4 (High)
2026-04-30,61.29999923706055,74.0,61.29999923706055,73.30000305175781,321683,0.08640879984548988,0.05059490581245729,,,0.5673582247639911,60.10947902974393,0.522759371556703,,0,1086593000.0,600628000.0,77744000.0,145072000.0,94759000.0,43977000.0,16492000.0,34291000.0,0.5527626259326169,0.07154840864978884,0.0404723755812894,0.13351089138251396,,,,,,,,,,,,,0.22486425066479687,-11.35727743758832,0.12798672899388874,0.09920515896820636,0.08934176340727173,3617155000.0,69829000.0,203363000.0,424284000.0,,,,0.0,,3932186368.0,0.471,,ZIMLAB.NS,,,,,0.40950957468631904,26.048780487804876,,85.07317073170732,67.85714285714286,,65.41463414634147,13.60078277886497,26.49071358748778,57.37455651292448,54.218106995884774,45.656670113753876,80.29984218832193,28.799587841318907,1.4377788795240456,74.43970117395945,48.44743121966911,Q3 (Medium)
