Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_1M_percentile,ROC_12M_percentile,Volume_Ratio_percentile,ROC_6M_percentile,market_cap_current_percentile,RSI_percentile,Volatility_60_percentile,beta_percentile,Revenue_Growth_QoQ_percentile,dividend_yield_percentile,Debt_to_Equity_percentile,Current_Ratio_percentile,Total_Revenue_percentile,Tax_Provision_percentile,composite_score,quality_quintile
2026-09-30,83.13999938964844,92.25,82.75,85.04000091552734,569905,0.013708445991725826,0.04948787111736963,,,0.5944552779943528,40.73863752124633,1.0733673326745479,,0,241222000.0,47995000.0,1883000.0,15315000.0,4324000.0,-591574000.0,0.0,595994000.0,0.1989660976196201,0.007806087338634121,-2.4524048386963044,0.06348923398363333,,,,,,,,,,,,,0.7367594965872764,-0.01920883347702107,1.8982578397212544,-0.8520715519041373,-1.5406120936143175,811378000.0,61372479000.0,-23874000.0,64702477000.0,,,,0.0,,8291634688.0,1.181,,SUPREMEINF.NS,,,,,0.21058406596868146,62.04954954954955,65.67248171074846,,66.30864895421142,,36.74630261660978,41.76570458404075,6.64414414414415,97.56532066508314,96.25144175317186,,,,14.074074074074074,11.850371216447744,49.928535951205404,Q3 (Medium)
2026-09-30,107.0,116.0,91.93000030517578,92.62000274658203,1245119,0.2961097667675059,0.3844544190444281,,,0.630398376753678,62.433004279374316,0.6867814380489242,,0,0.0,-900000.0,-19000000.0,-9000000.0,-19000000.0,-20700000.0,-7200000.0,8900000.0,,,,,,,,,,,,,,,,,-1.0,-0.7538644470868014,-1.0,-0.26855123674911663,-0.021739130434782594,136300000.0,403900000.0,7300000.0,725400000.0,,,,0.0,,1833648256.0,-0.055,,SHAHALLOYS.NS,,,,,0.16013489527198324,92.68018018018019,96.28587507034328,,28.886376483889205,,17.064846416382252,83.5314091680815,4.729729729729726,10.27315914489311,0.6632064590542099,,,,0.9116809116809116,4.111936036550542,39.275893306719,Q1 (Lowest)
2026-09-30,190.0,192.52999877929688,166.25,174.58999633789062,1957105,-0.19160070680615326,-0.1085069464734697,,,0.28575037528349767,27.111893659502144,1.349319243991183,,0,1447125000.0,618851000.0,521822000.0,547961000.0,537001000.0,228279000.0,84604000.0,223889000.0,0.4276417033773862,0.36059220868964326,0.1577465664679969,0.37865491923641703,,,,,,,,,,,,,0.4650246714356001,1.1226765107910324,0.06031164754680329,0.24793085728655306,0.7801749763655206,5560117000.0,800132000.0,2015577000.0,2120848000.0,,,,0.0,,8370877952.0,0.935,,SURAJEST.NS,,,,,0.32342460433442316,22.691441441441444,1.9696117051209903,,81.23233465234595,,36.803185437997726,15.393322014714206,72.3536036036036,94.12114014251782,93.42560553633218,,,,34.92877492877493,54.997144488863505,50.527744263447495,Q3 (Medium)
2026-09-30,126.29000091552734,138.5,123.0999984741211,132.8000030517578,68904,-0.003451834564307532,-0.036330674209033575,,,0.29597681881337423,76.10122854261076,0.9609190257056931,,0,1601295000.0,243295000.0,-124952000.0,15431000.0,-24869000.0,-32369000.0,-2050000.0,9550000.0,0.15193640147505613,-0.07803184297709041,-0.02021426408001024,0.009636575396788225,,,,,,,,,,,,,-0.045143682084864634,-0.691223886292092,0.04228108806856823,-1.1874692319721074,-0.9428244308750297,6293267000.0,-140354000.0,49961000.0,20223000.0,,,,0.0,,1835900288.0,0.306,1.13,SHREYANIND.NS,,,,,0.19733326154707106,42.060810810810814,58.694428812605516,,56.92481628038439,,17.178612059158134,95.5291454442558,69.03153153153153,40.82541567695962,37.254901960784316,67.71728748806113,,,37.0940170940171,6.5676756139348935,48.59190951816689,Q3 (Medium)
2026-09-30,794.7999877929688,804.5,770.0,783.5,4957,0.04424898406927902,-0.014899070786049351,,,0.3340862937495021,32.454370178887714,0.1333101935073483,,0,490713000.0,302090000.0,172226000.0,186848000.0,184686000.0,151064000.0,27024000.0,6598000.0,0.6156144222794179,0.35097093413054065,0.30784593030956997,0.38076839211514674,,,,,,,,,,,,,-0.1836402988526017,2.1167137758154695,0.7103258141869284,3.8204735464930755,2.4270831422754533,1853088000.0,362562000.0,439967000.0,547541000.0,,,,0.0,,7704155648.0,0.501,1.15,ELDEHSG.NS,,,,,0.16251127233211526,48.310810810810814,73.8885762521103,,0.9609949123798756,,35.32423208191126,24.448217317487266,54.67342342342342,66.18171021377673,18.569780853517877,68.33810888252148,,,20.056980056980056,38.49229011993147,43.283008328323376,Q2 (Low)
2026-09-30,3.609999895095825,3.799999952316284,3.25,3.509999990463257,20060675,-0.1418093253022611,-0.2880324315049513,,,0.9924167543532605,53.1034490696456,0.20323766783103503,,0,572019000.0,85366000.0,37634000.0,59284000.0,49579000.0,35228000.0,11848000.0,2707000.0,0.1492363015913807,0.06579152091101868,0.06158536691963029,0.10363991405879874,,,,,,,,,,,,,-0.08155430531203633,-0.5747978273989137,0.979338742884825,0.41228351507376515,0.5293176834773636,2362953000.0,145647000.0,-7512000.0,239377000.0,,,,0.0,,3483233536.0,0.669,,SHAH.NS,,,,,0.46801248463945794,1.9144144144144142,5.571187394485087,,2.091577162238553,,24.800910125142206,67.79852857951329,0.11261261261262234,82.18527315914488,30.103806228373703,,,,21.196581196581196,29.925756710451175,34.38004317219714,Q1 (Lowest)
2026-09-30,173.0,181.0,143.97000122070312,152.49000549316406,5582895,-0.25897173424053865,-0.2677918259051122,,,0.40921453723154133,10.950273735467533,1.3691006472006704,,0,767210000.0,308883000.0,146422000.0,170479000.0,146420000.0,99938000.0,31156000.0,15187000.0,0.40260554476610055,0.1908499628524133,0.13026159721588612,0.2222064363081816,,,,,,,,,,,,,-0.22912371237606055,-0.24386202513448696,0.22266100603673045,1.4760418215152868,0.8884199565776065,3559653000.0,416857000.0,625237000.0,715313000.0,,,,0.0,,19337256960.0,0.676,0.07,SILVERTUC.NS,,,,,0.4546521238486985,2.421171171171171,0.7315700619020821,,82.36291690220463,,49.71558589306029,1.8109790605546123,33.72747747747748,82.57125890736341,15.109573241061131,4.7277936962750715,,,24.444444444444443,40.31981724728727,35.86283920685343,Q1 (Lowest)
2026-09-30,492.0,492.0,445.0,463.79998779296875,15099,0.09296566777904025,0.10446889986298968,,,0.25160854774493036,44.940337643465035,0.5747633069710816,,0,41400000.0,34100000.0,206300000.0,215500000.0,208300000.0,202200000.0,2900000.0,0.0,0.8236714975845411,4.983091787439614,4.884057971014493,5.205314009661835,,,,,,,,,,,,,-0.0980392156862745,-3.221978021978022,-0.06756756756756754,1.5530303030303032,0.9258266309204648,582400000.0,501200000.0,605400000.0,640100000.0,,,,0.0,,4914359808.0,0.144,0.54,SILINV.NS,,,,,0.1955733948267333,71.05855855855856,83.23016319639842,,19.33295647258338,,29.067121729237773,50.42444821731748,83.0518018018018,24.19833729216152,27.970011534025375,43.17096466093601,,,6.210826210826211,21.245002855511135,43.93067950195718,Q2 (Low)
2026-09-30,506.70001220703125,542.0,489.79998779296875,523.7999877929688,155835,0.04342627050392189,0.052652695675415195,,,0.2630897684994957,71.63605825900348,1.344462662659571,,0,2109456000.0,981438000.0,280485000.0,362228000.0,344105000.0,247419000.0,91654000.0,5032000.0,0.465256445263613,0.13296556078913235,0.11729042938084511,0.17171630979740748,,,,,,,,,,,,,0.2930405445165847,0.23354854792471635,0.1702595317532789,0.10381487314241866,0.07957928870105824,6976487000.0,918387000.0,831621000.0,1324290000.0,,,,0.0,,8990932992.0,0.435,0.57,SRHHYPOLTD.NS,,,,,0.22002433433684723,62.89414414414415,73.66347777152504,,80.94968908988129,,37.42889647326507,92.3033389926429,79.72972972972973,57.24465558194775,89.79238754325259,45.0334288443171,,,42.27920227920228,56.596230725299826,61.194345411680516,Q5 (Highest)
2026-09-30,0.18000000715255737,0.1899999976158142,0.17000000178813934,0.18000000715255737,180722672,0.0,-0.14285708203607483,,,0.30371248586010086,,0.7188955078839405,,0,199974000.0,16391000.0,2119000.0,6528000.0,4131000.0,3087000.0,1039000.0,5000.0,0.08196565553521958,0.01059637752907878,0.015437006810885416,0.03264424375168772,,,,,,,,,,,,,-0.12890031145862824,-0.015625,-0.5673861969600602,-0.7837023542600897,-0.7234835648932565,892150000.0,17134000.0,15041000.0,30904000.0,,,,0.0,,1500133120.0,0.404,,FILATFASH.NS,,,,,0.17330660281189988,14.076576576576578,60.69217782779967,,32.843414358394575,,15.642775881683733,,65.76576576576576,53.681710213776725,24.682814302191463,,,,12.706552706552706,18.732153055396918,39.92159604587587,Q1 (Lowest)
2026-09-30,218.10000610351562,237.0,218.10000610351562,228.57000732421875,155236,0.04718927406488982,-0.03673750860402358,,,0.30772527120940046,64.78106625129068,0.6137833753100339,,0,344631000.0,150870000.0,-23878000.0,77882000.0,63793000.0,54824000.0,8008000.0,961000.0,0.4377725741445198,-0.06928569977744312,0.1590802916742835,0.22598663498060245,,,,,,,,,,,,,-0.4934995649720171,-0.1963175794535006,-0.13202334208955524,-0.03002423877850713,-0.1360555537067235,2024521000.0,234585000.0,120383000.0,296103000.0,,,,0.0,,7314240000.0,,0.88,BAJAJINDEF.NS,,,,,0.16321878715665,41.9481981981982,74.73269555430501,,22.10288298473714,,34.41410693970421,86.13469156762875,64.02027027027026,,5.3056516724336795,60.17191977077364,,,16.80911680911681,27.07024557395774,45.51398528940836,Q2 (Low)
2026-09-30,55.90999984741211,72.69999694824219,55.0,62.59000015258789,961754,-0.08427210607347813,0.08231018797888212,,,0.5070386361493461,61.77146293448224,1.9894855559806617,,0,1475900000.0,157990000.0,72800000.0,94520000.0,89280000.0,66050000.0,23070000.0,150000.0,0.10704654786909683,0.04932583508367776,0.04475235449556203,0.06404227928721458,,,,,,,,,,,,,0.10526985838706526,0.9805097451274363,0.01947213184961072,0.03982997481108308,-0.06656132727631836,6339800000.0,236590000.0,259850000.0,371340000.0,,,,0.0,,2478551552.0,1.175,6.2,SSDL.NS,,,,,0.19701371623250236,67.84909909909909,19.414743950478332,,92.31204070096099,,20.989761092150168,82.1165817770232,15.540540540540533,97.41686460807601,73.01038062283737,98.23304680038204,,,35.21367521367522,36.4363221016562,55.902203767125286,Q4 (High)
2026-09-30,266.5,274.0,249.64999389648438,255.10000610351562,738688,0.011057859664375558,-0.008742956855011585,,,0.43600828837085503,49.66129895076131,0.6461171279138824,,0,2905500000.0,897500000.0,132400000.0,240400000.0,163100000.0,104400000.0,41600000.0,14800000.0,0.3088969196351747,0.045568748924453624,0.03593185338151781,0.08273963173292033,,,,,,,,,,,,,0.027041357370095387,-0.44965735371639426,0.19769982274619724,1.25,0.393623188405797,10691500000.0,458100000.0,386200000.0,1007000000.0,,,,0.0,,20177223680.0,0.687,,SIMPLEXINF.NS,,,,,0.1802224880252922,50.281531531531535,64.88463702870006,,24.646693046919165,,50.2844141069397,59.81890209394454,27.702702702702695,83.3729216152019,54.613610149942325,,,,49.515669515669515,44.203312392918335,50.621626278964655,Q3 (Medium)
2026-09-30,14.829999923706055,15.119999885559082,14.149999618530273,14.390000343322754,217483,-0.2509109302897303,-0.013708005974877424,,,0.48189905735440525,18.306018546625964,1.412237705576249,,0,991150000.0,665650000.0,186390000.0,66150000.0,66150000.0,18030000.0,55980000.0,0.0,0.6715936033900015,0.18805428038137517,0.01819099026383494,0.06674065479493517,17555390000.0,170841210000.0,299962630000.0,-282407240000.0,5855510000.0,299952980000.0,678540000.0,1315520000.0,-0.6049462825386488,9.731553101355196,0.019521426324885988,0.015135672264366235,0.0855018180225171,-0.9389992218425416,-0.14344109996283905,-1.0069381111252207,-1.9463519313304722,4096170000.0,-5288930000.0,1224790000.0,607670000.0,0.018728025527957427,-0.3012710056569521,-0.010978162438871402,0.0,-42.37858771579554,839877056.0,-0.559,,ABAN.NS,,,,,0.2807197353817495,48.70495495495496,0.8441193021947102,,83.43697003957038,,9.840728100113767,5.093378607809847,19.650900900900908,1.009501187648456,69.3194925028835,,6.481481481481481,1.098901098901099,28.14814814814815,48.37235865219874,31.466728998453732,Q1 (Lowest)
2026-09-30,8.579999923706055,8.579999923706055,7.070000171661377,7.070000171661377,37255,0.004261393461776786,0.00855919269907246,,,0.390011848526226,29.065750567295993,0.1975265694047556,,0,1387012000.0,134819000.0,-237968000.0,-130355000.0,-222086000.0,-190241000.0,-1634000.0,33001000.0,0.0972010335887505,-0.17156881122874207,-0.1371588710119307,-0.09398260433219034,,,,,,,,,,,,,-0.2783913103873814,-11.105763612217796,-0.37942074998612996,6.257782694948879,-3.955560594036957,8736332000.0,-53202000.0,-201832000.0,307672000.0,,,,0.0,,300063584.0,0.262,,SIMBHALS.NS,,,,,0.16116352977728296,54.5045045045045,62.63365222284749,,1.8654607122668174,,3.526734926052332,19.015280135823428,38.682432432432435,35.688836104513065,11.995386389850058,,,,34.131054131054135,6.9103369503141066,34.59691190064388,Q1 (Lowest)
2026-09-30,1051.300048828125,1051.300048828125,992.4000244140625,995.7000122070312,73216475,-0.08060940701105146,-0.019304615208893483,,,0.1848619711866399,33.23123413073216,0.973547227526137,,0,978142900000.0,,,,,241130000000.0,83047600000.0,822475700000.0,,,0.2465181723447566,,84032292500000.0,8203340400000.0,77612818000000.0,6219397300000.0,,,3495064800000.0,,1.3189928226646657,0.09762128529338884,,,-0.032744431948431685,0.2275701055904764,0.10243891937998328,0.1373267985663258,,,,,,,,,0.0,,9190925926400.0,0.386,1.74,SBIN.NS,,,,,0.5000093048047973,47.12837837837838,21.271806415306695,,58.564160542679474,,99.82935153583618,26.31578947368421,96.79054054054055,51.63301662707839,39.21568627450981,80.56351480420248,93.51851851851852,,99.6011396011396,100.0,64.29546018079162,Q5 (Highest)
2026-09-30,263.0,289.6499938964844,260.45001220703125,268.95001220703125,83653846,0.1243729750766942,0.13928073818227604,,,0.3647529101934194,66.53826435172996,1.7662615146412002,,0,8198422000.0,4914788000.0,1166527000.0,1646182000.0,1548298000.0,1579358000.0,388940000.0,5110000.0,0.5994797535428159,0.14228677177144577,0.19264170592828717,0.20079254276005798,,,,,,,,,,,,,-0.11491901137720706,-0.19228471774729716,-0.058041661644794296,1.4148872569031923,0.517870348001999,38776632000.0,7841243000.0,,9858205000.0,,,,0.0,,151161307136.0,0.939,1.86,ENGINERSIN.NS,,,,,0.30885619029611117,76.06981981981981,87.33821046707935,,89.76823063877897,,79.57906712172924,87.94567062818336,45.608108108108105,94.23990498812351,25.893886966551328,82.6647564469914,,,70.31339031339031,78.58366647629926,67.86698079833698,Q5 (Highest)
2026-09-30,335.0,349.0,318.1000061035156,323.75,757424,0.06339296114018356,0.19885211862405217,,,0.41928388149555484,50.460661748961726,0.2814098328293269,,0,876454000.0,776504000.0,191082000.0,315301000.0,202479000.0,130080000.0,36804000.0,37221000.0,0.8859609289249636,0.21801714636478356,0.14841623177029256,0.359746204592597,,,,,,,,,,,,,0.07657272007026039,1.0712056556907203,0.2074647695226235,0.3842126545640283,0.27880029201817,3254732000.0,357977000.0,601439000.0,1054325000.0,,,,0.0,,16861146112.0,,0.15,SURAKSHA.NS,,,,,0.2518333068164442,82.0945945945946,78.2779966235228,,3.730921424533635,,47.66780432309442,62.13921901528013,31.700450450450447,,66.78200692041523,11.89111747851003,,,26.780626780626783,42.49000571102227,46.90364955480336,Q2 (Low)
2026-09-30,43.400001525878906,43.400001525878906,38.83000183105469,39.61000061035156,3627440,-0.0015124164699538145,0.2769181181761713,,,0.5841392413099994,29.57156985024615,0.48330454579014187,,0,8323200000.0,,,,,800800000.0,269400000.0,5136900000.0,,,0.09621299500192233,,,,,,,,,,,,,,0.15741461786628097,2.406210123351765,0.45254009528629524,-1.9859640482639744,,27623800000.0,-51000000.0,,,,,,0.0,,20439478272.0,1.022,,ESAFSFB.NS,,,,,0.2777920409271475,87.83783783783784,59.53854811480023,,12.832108535895987,,50.39817974971559,19.69439728353141,7.545045045045043,95.54631828978623,80.1038062283737,,,,70.54131054131054,73.7864077669903,53.85493062621913,Q4 (High)
2026-09-30,7975.0,8052.0,7507.5,7530.0,4321533,-0.06448005963473724,-0.0020522025505086416,,,0.2076391045591532,25.180972078593598,1.3316314759035182,,0,64887400000.0,26091600000.0,13130700000.0,22244300000.0,19468800000.0,14625100000.0,4627200000.0,216500000.0,0.4021058017427112,0.20236132130429021,0.22539198673394217,0.34281385908512285,,,,,,,,,,,,,0.08854490826095929,-0.037790716799894764,0.31201750235561976,0.21347969665289335,0.23172291591683059,245206900000.0,57725200000.0,52530500000.0,84324400000.0,,,,0.0,,2067148308480.0,0.224,1.09,EICHERMOT.NS,,,,,0.5953881199887475,51.63288288288288,28.531232414181208,,80.21481062747314,,97.83845278725825,12.280701754385964,93.52477477477477,31.56175771971497,69.95386389850057,66.7621776504298,,,94.92877492877493,97.0873786407767,61.621120538610214,Q5 (Highest)
2026-09-30,16.399999618530273,17.25,14.350000381469727,16.90999984741211,186794,0.07025314197958998,-0.04999996785367333,,,0.42407164141445014,64.3192479854755,1.2115932030344796,,0,50718000.0,1420000.0,-10786000.0,-8422000.0,-9123000.0,-11184000.0,2061000.0,0.0,0.027997949445956072,-0.21266611459442408,-0.22051342718561456,-0.16605544382664933,146148000.0,0.0,26198000.0,119948000.0,96302000.0,22150000.0,46435000.0,13200000.0,0.0,0.0,4.347720090293453,3.751783295711061,-0.10098378090933258,0.6705003734129948,-0.21566868736855127,168.45454545454547,-9.405189620758483,230782000.0,-19869000.0,-19391000.0,-13346000.0,-0.16564678027145097,-0.13595122752278513,-0.16166172007870078,0.0,3.1309747653064015,163380800.0,-0.102,,SILLYMONKS.NS,,,,,0.24524815519331392,38.06306306306306,79.57231288688801,,75.24024872809497,,1.9908987485779295,85.39898132427844,30.123873873873876,8.402612826603326,27.68166089965398,,10.185185185185185,85.71428571428571,6.723646723646724,20.27412906910337,41.29139326955031,Q1 (Lowest)
2026-09-30,128.06953577072431,139.35435997550803,124.15297381999483,132.42999267578125,120638467,0.07221993393422932,0.11073261638323606,,,0.36462707317638465,59.68354195349996,1.9311303277145544,,0,18669000000.0,,,,,1222200000.0,-118000000.0,5579500000.0,,,0.06546681664791901,,,,,,,,,,,,,,0.3242022087769447,0.39520547945205475,0.1979594455852156,0.8304627826868354,,83440900000.0,6020800000.0,,,,,,0.0,,125349175296.0,0.702,1.13,EDELWEISS.NS,,,,,0.30565024907425536,72.07207207207207,79.79741136747327,,91.52063312605992,,76.84869169510807,79.2303338992643,45.66441441441441,84.11520190023754,90.71510957324107,67.71728748806113,,,84.04558404558404,0.9137635636778983,64.84270020967958,Q5 (Highest)
