Ticker,Predicted_Direction,Predicted_Probability,Quarter_Date,Staleness_Days,debt_to_equity,roce,roe,roc_1m,roc_3m,volatility_30d,rsi_14d,Rank,Category,Confidence
SHAILY.NS,1,0.877636609585371,2025-09-01,152,0.7216312056737588,17.0,,-19.061588174508145,-28.679381937398833,29.635587135642183,11.908552169760611,1,Strong Buy,0.7552732191707421
MANINDS.NS,1,0.8494920042134698,2025-09-01,152,1.1349831271091113,17.0,,-16.518439945826707,-23.077850423851583,33.90895291637398,21.06551059874282,2,Strong Buy,0.6989840084269396
HCG.NS,1,0.8371816939213313,2025-09-01,152,1.1537162162162162,7.0,,-13.128804600395739,-25.58932970534635,23.134412824268992,24.356775300171535,3,Strong Buy,0.6743633878426627
ABDL.NS,1,0.8346283161478316,2025-09-01,152,1.398505603985056,21.0,,-23.127474458980867,-29.680152260958575,31.057236161567726,23.916882079620933,4,Strong Buy,0.6692566322956632
SRM.NS,1,0.8256001290049467,2025-09-01,152,0.5217391304347826,31.0,,-15.834362635219499,-21.74449231656112,35.82865642802093,24.810794081419147,5,Strong Buy,0.6512002580098935
RAMCOSYS.NS,1,0.8255256052225678,2025-09-01,152,0.2289308176100629,-1.0,,-23.631949160482076,-31.10085342250073,42.6861847761965,29.726710218470473,6,Strong Buy,0.6510512104451356
KRISHANA.NS,1,0.8217322599981602,2025-09-01,152,1.853932584269663,22.0,,-11.069593647828118,-7.040325876844748,29.64974896443446,32.14010173463855,7,Strong Buy,0.6434645199963205
CESC.NS,1,0.8130868004708691,2025-09-01,152,2.1041157493401115,10.0,,-10.38433644665088,-16.596306786423813,28.008059786590948,27.983910039461307,8,Strong Buy,0.6261736009417382
RADICO.NS,1,0.8110197214002536,2025-09-01,152,0.6376414124100103,16.0,,-16.87540113191039,-15.274597514089027,44.824300931126196,28.27952932496615,9,Strong Buy,0.6220394428005072
BANCOINDIA.NS,1,0.8067218671021464,2025-09-01,152,0.10993249758919961,39.0,,-13.827393971957408,-15.984237534440224,36.4623376520252,31.287552637525707,10,Strong Buy,0.6134437342042929
WHEELS.NS,1,0.8061719800999716,2025-09-01,152,2.4183222958057393,16.0,,-12.022717831637758,-19.495200231358602,31.325569673159283,27.695924881256346,11,Strong Buy,0.6123439601999432
BAFNAPH.NS,1,0.8049794630278854,2025-09-01,152,0.75,8.0,,-24.39536751394415,-19.159727629792272,53.4383093594945,22.34269230320409,12,Strong Buy,0.6099589260557707
LT.NS,1,0.8045272216336026,2025-09-01,152,1.6954876702245123,19.0,,-3.7027048162574996,-1.384324794278997,20.08701094021543,41.59276901866516,13,Strong Buy,0.6090544432672051
MAHSCOOTER.NS,1,0.804518639619208,2025-09-01,152,0.12834337988065309,1.0,,-6.922099915325995,-18.49860982391103,32.868744811290284,43.64285714285714,14,Strong Buy,0.609037279238416
CURAA.NS,1,0.8030478077194376,2025-09-01,152,1.4828025477707,-10.69,,-25.33395585793813,-47.686209837208175,43.05564647889655,16.873441700696034,15,Strong Buy,0.6060956154388752
INSECTICID.NS,1,0.8007241608183834,2025-09-01,152,0.6496655518394648,17.0,,-8.975986976408015,-9.810366913930734,29.174993139801785,41.77681645837524,16,Strong Buy,0.6014483216367668
TNPETRO.NS,1,0.7994315798853164,2025-09-01,152,0.6858108108108109,7.0,,-13.592964485273336,-22.03172524079545,28.761381446769846,26.304440874482125,17,Strong Buy,0.5988631597706329
CHOLAHLDNG.NS,1,0.7990651012233686,2025-09-01,152,0.0014738393515106854,6.0,,-10.636437071344874,-14.736622261591146,28.226959507730353,9.031332850860892,18,Strong Buy,0.5981302024467372
INDIAGLYCO.NS,1,0.797807469385268,2025-09-01,152,1.9033889731917046,12.0,,-14.620581445348648,-11.340313917935838,31.459438112208876,25.684116490806787,19,Strong Buy,0.5956149387705361
CARYSIL.NS,1,0.7944680672048017,2025-09-01,152,0.5954022988505747,13.0,,-13.227333041005124,-15.546289921372065,33.3971412258535,28.907217647278017,20,Strong Buy,0.5889361344096034
HLEGLAS.NS,1,0.7936913768800355,2025-09-01,152,1.402116402116402,8.0,,-14.35791448487827,-34.69387689640948,31.779367930436344,17.239831129679416,21,Strong Buy,0.5873827537600711
GLAXO.NS,1,0.7911837785039565,2025-09-01,152,1.13572267920094,63.0,,-0.7381869757599135,-10.451034738490643,30.945813649947723,47.28105392066644,22,Strong Buy,0.582367557007913
MRF.NS,1,0.7908327510841883,2025-09-01,152,0.5616718168962447,27.0,,-11.995832212960474,-17.242905174491423,18.818075496280297,15.356885364095177,23,Strong Buy,0.5816655021683765
NBCC.NS,1,0.7904937167253184,2025-09-01,152,2.679095596985323,32.0,,-18.814155099198107,-16.329378357568828,35.47630179071438,27.73470588042018,24,Strong Buy,0.5809874334506369
V2RETAIL.NS,1,0.7895958550181897,2025-09-01,152,5.115384615384615,17.0,,-20.09877620064166,-13.8187930188856,41.28958754776429,25.691040757462616,25,Strong Buy,0.5791917100363795
SUPRAJIT.NS,1,0.7889729005210482,2025-09-01,152,0.4630969609261939,20.0,,-10.904053459804992,-4.6060841983170135,24.216045546122032,24.63951961715091,26,Strong Buy,0.5779458010420964
ERIS.NS,1,0.7885618707906362,2025-09-01,152,0.9621075424034644,7.0,,-12.033037867396986,-17.575538501061445,22.216796164053427,14.68134442678084,27,Strong Buy,0.5771237415812724
VADILALIND.NS,1,0.7862079626576297,2025-09-01,152,0.40293040293040294,29.0,,-11.271843667921003,-20.21800167760469,30.18415270340516,35.42785047609489,28,Strong Buy,0.5724159253152594
TIMKEN.NS,1,0.7857607659940798,2025-09-01,152,0.2218208092485549,21.0,,-1.1506222350930895,-3.0180342982877213,20.647863495478706,40.534521158129174,29,Strong Buy,0.5715215319881597
