Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,Volatility_60_percentile,ROC_12M_percentile,ROC_3M_percentile,RSI_percentile,ROC_6M_percentile,ROC_1M_percentile,Volume_Ratio_percentile,market_cap_current_percentile,Net_Income_Growth_YoY_percentile,Revenue_Growth_YoY_percentile,Interest_Expense_percentile,beta_percentile,TTM_Revenue_percentile,Net_Income_Growth_QoQ_percentile,Gross_Margin_percentile,composite_score,quality_quintile
2026-03-31,2.75,2.75,2.75,2.75,0,0.0,0.0,,,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120679904.0,0.458,,FSC.NS,,,,,0.37703760969180095,99.72273567467653,,85.21256931608133,,,85.02772643253235,,0.7414272474513438,,,,79.8810703666997,,,,56.705701935829424,Q4 (High)
2026-04-30,257.6000061035156,294.6000061035156,255.94000244140625,285.7699890136719,340120,-0.059038598856349545,0.030463571057566252,,,0.566455287515527,48.93175598231895,2.879065745257127,,0,423046000.0,220982000.0,129216000.0,138584000.0,130826000.0,97995000.0,30779000.0,2052000.0,0.5223592706230528,0.30544196139426916,0.23164147634063434,0.3275861253858918,,,,,,,,,,,,,0.12318067171113767,0.5251427948889547,0.214933731566175,0.0663104862841537,0.039998799285574815,1510119000.0,324026000.0,447045000.0,468213000.0,,,,0.0,,6776178176.0,-0.102,7.0,KSOLVES.NS,,,,,0.32658251661057436,23.844731977818853,,87.7079482439926,73.07335190343547,,66.08133086876155,97.8644382544104,33.08619091751622,54.61538461538461,70.8454810495627,10.95890410958904,18.97918731417245,17.348927875243664,83.0827067669173,70.83333333333334,53.88812781534255,Q4 (High)
2026-04-30,111.5,120.7300033569336,110.23999786376953,119.9800033569336,505711,-0.0898884799327192,-0.20093234609353638,,,0.48715915995688,46.56244998378961,0.9698371317704648,,0,1942798000.0,632244000.0,158182000.0,178300000.0,134139000.0,93396000.0,14049000.0,26694000.0,0.32542961234261103,0.08141968439333373,0.048072933984902186,0.0917748525580117,,,,,,,,,,,,,0.6477054820951358,-1.9411883263463399,0.16865021002400704,-0.10153822474050278,-0.10899896058207403,6141568000.0,165430000.0,375889000.0,479896000.0,,,,0.0,,5793307136.0,0.435,2.5,KOPRAN.NS,,,,,0.3288487492413403,42.606284658040664,,35.67467652495379,65.27390900649954,,50.64695009242144,68.33797585886722,31.60333642261353,40.57692307692308,62.87657920310982,41.193737769080236,77.75024777006938,35.76998050682261,6.015037593984962,32.113821138211385,46.02929730810651,Q2 (Low)
2026-04-30,83.5999984741211,94.9000015258789,83.5999984741211,93.44999694824219,28220,-0.11914412127408092,-0.2347064410683477,,,0.5868864002301089,44.520683674089994,1.0374499277732865,,0,590815000.0,128843000.0,28703000.0,68820000.0,42028000.0,24042000.0,274000.0,17712000.0,0.21807672452459737,0.04858204344845679,0.04069294110677623,0.11648316308827636,,,,,,,,,,,,,-0.055339880337561875,-0.27496984318455975,-0.028506078260168932,0.5828560142208177,0.2405140869189033,2205601000.0,80906000.0,146275000.0,286932000.0,,,,0.0,,969947264.0,0.216,0.54,LAMBODHARA.NS,,,,,0.42977220735344507,19.963031423290204,,26.155268022181144,57.10306406685237,,36.59889094269871,73.81615598885793,11.677479147358666,80.09615384615385,21.963070942662778,33.36594911937378,51.536174430128845,20.37037037037037,33.55263157894737,16.361788617886177,38.83733523311748,Q1 (Lowest)
2026-04-30,1316.199951171875,1358.0,1285.0,1328.699951171875,459223,-0.05086082720227736,-0.08641026551379227,,,0.23072063871914744,32.53677254316777,0.744191282665533,,0,6598000000.0,4353000000.0,1372000000.0,1736000000.0,1315000000.0,905000000.0,329000000.0,72000000.0,0.659745377387087,0.2079418005456199,0.1371627765989694,0.2631100333434374,,,,,,,,,,,,,-0.014929829799940286,-0.3164652567975831,0.10574828221887045,-0.06411582213029987,-0.03070910106085989,,,,,,,,0.0,,221857644544.0,0.096,0.98,LALPATHLAB.NS,,,,,0.43835158748792624,97.59704251386322,,70.51756007393716,13.370473537604457,,70.0554528650647,47.07520891364902,84.15199258572753,43.07692307692308,48.590864917395535,59.00195694716243,36.47175421209118,,31.109022556390975,83.23170731707317,55.61666396779216,Q4 (High)
2026-04-30,299.3999938964844,299.3999938964844,270.0,272.6499938964844,11592324,-0.16416314011833932,0.05201211471368272,,,0.44101833166173,35.68262606821594,1.5709748886712818,,0,17482000000.0,,,,,6899600000.0,2106100000.0,15549300000.0,,,0.39466880219654504,,,,,,,,,,,,,,0.14515917725664873,0.3231565826061942,0.1411525105094127,0.4568412162162163,,58637455000.0,22207967000.0,,,,,,0.0,,263548649472.0,-0.03,0.79,KARURVYSYA.NS,,,,,0.31292629797603616,56.839186691312385,,90.0184842883549,20.984215413184774,,17.56007393715342,91.27205199628598,85.72752548656163,76.63461538461539,57.6287657920311,96.86888454011742,24.33102081268583,81.0916179337232,77.5375939849624,,61.76626908406589,Q5 (Highest)
2026-04-30,149.6999969482422,163.38999938964844,145.00999450683594,160.3800048828125,94725,-0.14358946321443944,-0.30959964366819703,,,0.524933209949578,30.620914679602848,0.5395294071742706,,0,1177384000.0,841346000.0,310681000.0,371136000.0,297416000.0,172984000.0,38885000.0,67925000.0,0.7145892928730134,0.2638739782432919,0.14692232950337358,0.31522086252233766,,,,,,,,,,,,,0.567187383530865,-6.882809046080599,0.11644613695284001,-0.3392639559977846,-0.19485066807244988,3273553000.0,289837000.0,635558000.0,951911000.0,,,,0.0,,4728014336.0,0.307,,KAMATHOTEL.NS,,,,,0.421152031670093,32.43992606284658,,11.182994454713494,9.842154131847725,,24.306839186691313,25.069637883008355,28.544949026876736,29.51923076923077,51.70068027210885,57.925636007827784,64.07333994053518,25.243664717348928,1.7857142857142856,88.51626016260163,36.67673512675678,Q1 (Lowest)
2026-04-30,914.0,920.7000122070312,877.4500122070312,904.1500244140625,904806,-0.05492838624694907,-0.17209958371351064,,,0.3408408574990093,46.19383720844553,0.5880853436386115,,0,3708710000.0,2232570000.0,1283560000.0,1496550000.0,1263900000.0,919930000.0,332180000.0,11790000.0,0.6019802033591195,0.34609338557072405,0.24804581646987767,0.40352305788266,,,,,,,,,,,,,0.3532573396872194,0.19073999767011407,0.3223008193272816,0.029903047401536043,0.09172678927057731,11932030000.0,3444810000.0,4497340000.0,5450120000.0,,,,0.0,,155987623936.0,-0.214,0.83,KFINTECH.NS,,,,,0.2909346704383423,82.71719038817005,,44.54713493530499,63.32404828226556,,67.8373382624769,30.547818012999073,79.79610750695088,50.67307692307692,82.79883381924198,28.864970645792564,12.487611496531219,49.22027290448343,71.05263157894737,78.86178861788618,56.18192155827514,Q4 (High)
2026-04-30,6.199999809265137,7.480000019073486,6.199999809265137,7.199999809265137,83244,-0.042553214424603025,-0.20617419498108636,,,0.6677795792949364,52.183404522291305,0.5140093448059657,,0,207260000.0,56371000.0,15288000.0,16898000.0,13372000.0,10994000.0,-356000.0,2734000.0,0.2719820515294799,0.07376242400849176,0.053044485187686966,0.08153044485187687,,,,,,,,,,,,,0.2139351271568639,-0.2239712006776311,-0.025598834065959863,-1.676803742920463,-1.417533542536631,609127000.0,-30872000.0,46445000.0,24648000.0,,,,0.0,,1243703040.0,-0.378,,LAL.NS,,,,,0.38679393558046526,9.242144177449163,,34.56561922365989,83.008356545961,,73.56746765249538,21.81987000928505,14.365152919369786,6.634615384615385,22.351797862001945,13.60078277886497,5.847373637264618,10.721247563352826,36.09022556390977,24.085365853658537,30.39333461145922,Q1 (Lowest)
2026-04-30,575.0,614.4000244140625,569.0999755859375,604.9000244140625,62903,-0.041438814491325804,0.27980542097826056,,,0.5242360646494558,44.82444624847459,0.9091541944117154,,0,1663220000.0,903623000.0,198750000.0,387411000.0,350205000.0,286000000.0,61224000.0,2981000.0,0.5432973388968386,0.11949712004425152,0.17195560418946382,0.23292829571553975,,,,,,,,,,,,,0.018107427650784436,0.4311449159327463,0.13490324574877,0.3770258168266778,0.18716100682123216,6439531000.0,878342000.0,861159000.0,1294300000.0,,,,0.0,,12115983360.0,0.363,0.3,LINCOLN.NS,,,,,0.38689019051719264,33.086876155268016,,98.33641404805915,58.03156917363046,,73.84473197781885,63.416898792943364,43.83688600556071,73.5576923076923,56.36540330417882,14.090019569471623,70.26759167492567,36.84210526315789,80.92105263157895,73.8821138211382,58.43195698169493,Q4 (High)
