Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_12M_percentile,ROC_1M_percentile,Volatility_60_percentile,Volume_Ratio_percentile,ROC_6M_percentile,RSI_percentile,market_cap_current_percentile,beta_percentile,dividend_yield_percentile,Interest_Expense_percentile,TTM_Revenue_percentile,F_Score_percentile,Debt_to_Assets_percentile,Net_Income_Growth_QoQ_percentile,composite_score,quality_quintile
2026-05-31,287.54998779296875,290.0,257.1499938964844,277.0,8022437,,,,,,,,,0,,,,,,,,,,,,,38849980000.0,10126774000.0,4242996000.0,7079517000.0,5192210000.0,2567506000.0,1311133000.0,90587000.0,0.26066355761315707,0.10921488247870398,0.06608770454965485,0.18222704361752567,-0.030658841937876935,-0.015403010808107798,-0.10904190605778885,0.09656778289247203,0.09097688234860812,161958103000.0,10524983000.0,13658777000.0,35055983000.0,,,,0.0,,156286550016.0,0.697,,GSPL.NS,,,,,0.2934073209422771,,,,,,,,78.04208600182983,87.81725888324873,,61.969111969111964,91.33782483156881,10.973370064279155,,42.64705882352941,54.8524473715712,Q4 (High)
2026-05-31,1286.0,1288.0,1222.0999755859375,1260.0999755859375,157368,,,,,,,,,0,,,,,,,,,,,,,5794000000.0,2840000000.0,990000000.0,1141000000.0,1092000000.0,803000000.0,273000000.0,16000000.0,0.49016223679668625,0.17086641353123921,0.13859164653089404,0.1969278564031757,0.08461250467989512,0.21851289833080423,0.16065705128205132,0.5179584120982987,0.3796856106408706,21602771000.0,2829502000.0,3383620000.0,4112648000.0,,,,0.0,,,-0.102,,CIGNITITEC.NS,,,,,0.1781933890233848,,,,,,,,,10.050761421319796,,30.888030888030887,62.271414821944184,10.973370064279155,,59.19117647058824,44.89165024441081,Q2 (Low)
2026-06-30,32.400001525878906,33.439998626708984,30.25,32.119998931884766,91354,-0.002484528855874024,0.04898752617698876,,,0.508581994531305,42.73126846433841,1.1892930788228784,,0,1809955000.0,1526246000.0,2064847000.0,-254892000.0,936011000.0,2004871000.0,1273000.0,432905000.0,-5.987814446903002,0.8432507990530151,0.46686844190972887,0.25094183117018504,1057874000.0,379467000.0,33157000.0,46904000.0,33156000.0,-26902000.0,31840000.0,28218000.0,0.3587071806283168,0.03134305219714257,-0.02543024972728321,0.04433798354057288,0.377850947743533,-0.4722821609321668,0.13703677430033823,-0.04555453061803727,5.777055338823869,3332888000.0,-195308000.0,-118081000.0,-63090000.0,0.7662382499254586,-0.10790765516269742,-0.0928781440889005,0.0,0.996059018041885,561281024.0,-0.177,,MALUPAPER.NS,,,,,0.17206019265190473,46.44808743169399,,53.642987249544625,37.340619307832426,75.3199268738574,,40.58500914076782,6.77035681610247,6.802030456852792,,39.96138996138996,25.120307988450435,10.973370064279155,97.48995983935743,23.80514705882353,40.950612812596795,Q1 (Lowest)
2026-06-30,249.5,278.3999938964844,242.0500030517578,265.6000061035156,224106,0.050591387478485794,0.22832174698918895,,,0.5247221106004971,55.51119972797439,1.2608551192244917,,0,,,,,,,,,,,,,507304000.0,206515000.0,55307000.0,96871000.0,56875000.0,6259000.0,3090000.0,47526000.0,0.4070833267626512,0.109021415167237,0.012337769857915569,0.19095256493148094,0.005950787522580603,-0.0004790801660811139,-0.020391454126952202,-1.1525320465955062,6.470579162489396,1879005000.0,18328000.0,205889000.0,350008000.0,,,,0.0,,5656422400.0,0.409,,LOKESHMACH.NS,,,,,0.18454378661280654,80.05464480874316,,76.86703096539162,33.788706739526404,78.51919561243145,,74.22303473491773,29.643183897529735,61.21827411167513,,51.833976833976834,18.28681424446583,10.973370064279155,,43.38235294117647,50.5860389969409,Q3 (Medium)
2026-06-30,106.30000305175781,138.89999389648438,106.30000305175781,135.10000610351562,773246,0.21635010781233643,0.23944959727995996,,,0.48690183105087054,79.59554336671012,3.5327383459187955,,0,825974000.0,158337000.0,224598000.0,601376000.0,113741000.0,93433000.0,18083000.0,38337000.0,0.26329118554781034,0.19169731734897225,1.2173536116789572,0.8070381984951783,136092000.0,66761000.0,-6243000.0,9527000.0,-1500000.0,-3195000.0,-1618000.0,3313000.0,0.49055785791964257,-0.045873379772506835,-0.02347676571730888,0.07000411486347471,0.004398653834799537,0.22554660529344073,0.18212377850162875,-2.2663495838287755,0.017298451681794003,537141000.0,804000.0,-3665000.0,45550000.0,0.001336933964774118,0.0009733962570250396,-0.004824190187610321,1.0,1.693136829972856,2809584384.0,0.563,,LOTUSEYE.NS,,,,,0.19342674875874133,81.69398907103826,,94.89981785063752,43.26047358834244,99.6343692870201,,98.08043875685559,21.774931381518755,78.22335025380711,,14.575289575289574,9.528392685274301,60.560146923783286,56.12449799196787,60.01838235294118,57.89160531456507,Q4 (High)
2026-06-30,8.350000381469727,8.350000381469727,6.760000228881836,7.130000114440918,316858,-0.10314461817578535,-0.09287531891517731,,,0.4698502454931833,27.53622120087425,1.2883976153813927,,0,662718000.0,97473000.0,166489000.0,496229000.0,104371000.0,167724000.0,2878000.0,18159000.0,0.19642745587218804,0.14708065874172724,0.6222782666762061,0.5140111134959815,-1315000.0,-4950000.0,-34261000.0,-25407000.0,-38482000.0,-41644000.0,1876000.0,1286000.0,,,,,-1.0597917519210658,0.6300935530590677,-1.0033599317282313,-0.7086018570998733,-0.8597034705541291,251407000.0,-340903000.0,-133840000.0,-282225000.0,-0.6869872578990748,-0.5144012988933453,-0.22543296131729387,0.0,1.1213116287772475,357221856.0,0.608,,LASA.NS,,,,,0.1821574486991198,11.384335154826958,,9.65391621129326,48.36065573770492,80.07312614259597,,10.603290676416819,4.025617566331198,81.57360406091371,,8.397683397683398,6.544754571703561,10.973370064279155,47.791164658634536,76.37867647058823,36.384012980864775,Q1 (Lowest)
2026-06-30,536.0,561.25,523.5499877929688,559.5,16234769,-0.0016060392127990042,0.1070439389728135,,,0.3415935366845546,56.735204668896344,0.9814056817717043,,0,3252129500000.0,2662162000000.0,2837799100000.0,414289300000.0,,,13484000000.0,,6.4258526589994,0.8185904036109263,,,23621800000.0,,,,,14925400000.0,4408400000.0,47863600000.0,,,0.6318485466814553,,0.04989044103594331,0.06760990543769041,0.12695126140223656,0.04021354297343249,,90967900000.0,56278400000.0,,,0.1358432380464569,0.017305091940526967,,1.0,,307760234496.0,0.266,1.79,LICHSGFIN.NS,,,,,0.13622195657819347,60.92896174863388,,54.462659380692166,84.69945355191257,60.78610603290676,,75.95978062157222,86.00182982616651,42.79187817258883,80.19877675840978,98.45559845559846,86.42925890279115,60.560146923783286,97.18875502008032,49.54044117647059,69.20024310477376,Q5 (Highest)
2026-06-30,243.75,249.89999389648438,230.0,238.82000732421875,136272,-0.00636571142269049,0.0596796933861472,,,0.4582852570354946,37.216382835343566,0.7337934635608636,,0,5226537000.0,1663168000.0,2888688000.0,2337849000.0,3241308000.0,1712122000.0,29882000.0,1807135000.0,0.7114095050621319,0.31821605778357637,1.893152473947534,0.8376581809006601,2120453000.0,1047122000.0,102336000.0,203464000.0,106135000.0,52975000.0,9772000.0,43388000.0,0.49381995262333095,0.0482613856567441,0.02498286922652848,0.0959530817235751,0.1720318967771033,7.960588633288227,0.32447271325857496,1.234289329396879,0.49673015102362084,7534157000.0,148229000.0,359238000.0,747316000.0,0.06340400941207067,0.028360843901038105,0.08978667173871044,1.0,2.4858552230664395,4069492992.0,-0.369,,LIBERTSHOE.NS,,,,,0.11154371081049079,48.63387978142077,,51.54826958105647,51.821493624772316,32.9981718464351,,25.776965265082268,25.61756633119854,2.5380710659898478,,50.289575289575296,39.26852743022137,60.560146923783286,76.10441767068274,97.70220588235294,47.52395271283806,Q2 (Low)
2026-06-30,194.5,198.10000610351562,175.42999267578125,182.49000549316406,3487271,-0.04972916125205029,-0.055336927155590354,,,0.5607420357465885,37.86653635672136,0.43742998668059024,,0,6383890000.0,537220000.0,1486240000.0,4897650000.0,3587250000.0,1037500000.0,44400000.0,1055540000.0,0.10968934080630506,0.0841524525015312,3.4575903614457832,2.4402024096385544,2254480000.0,1024800000.0,311110000.0,344160000.0,319500000.0,224500000.0,76160000.0,18850000.0,0.45456158404598845,0.13799634505517902,0.09957950392108159,0.1526560448529151,0.2702870214899875,0.6057506616121879,0.2188750243290587,0.3091905761604852,0.19321845855146824,6732010000.0,552150000.0,788690000.0,921950000.0,0.1127377415699366,0.08649115194654043,0.1451166265246455,1.0,2.773038069264978,11772324864.0,,,KROSS.NS,,,,,0.09815701575127753,17.759562841530055,,29.326047358834245,25.045537340619305,7.40402193784278,,28.153564899451556,40.530649588289116,,,33.204633204633204,37.24735322425409,60.560146923783286,34.83935742971887,75.82720588235294,39.326538708753965,Q1 (Lowest)
2026-06-30,176.63999938964844,181.89999389648438,167.1999969482422,175.82000732421875,1176620,0.015772205465871325,-0.09343093167518124,,,0.3406058352023815,51.3360591360751,1.3767017665513204,,0,8945818000.0,88364000.0,742218000.0,8203600000.0,6455783000.0,327944000.0,1055000.0,899811000.0,0.010771368667414306,0.009877688099623758,19.685626204473934,16.941831532212817,683945000.0,614993000.0,195037000.0,280834000.0,227785000.0,161662000.0,55940000.0,10183000.0,0.8991848759768695,0.28516474277902465,0.23636695933152518,0.4106090402006009,-0.19062636829461677,-0.32645884891966437,-0.11291180285343705,-0.37080829467260334,-0.27024449566435316,3090646000.0,923025000.0,948718000.0,1461321000.0,0.11251462772441367,0.10317949683304534,0.11441414844541052,1.0,2.5353504061897976,19516020736.0,0.329,4.27,LAOPALA.NS,,,,,0.17259635529177597,11.020036429872496,,63.752276867030965,84.97267759562841,83.82084095063985,,63.98537477148081,48.4903934126258,51.52284263959391,96.02446483180428,26.44787644787645,24.350336862367662,60.560146923783286,11.646586345381527,27.113970588235293,50.247188311088046,Q3 (Medium)
