Ticker,Predicted_Direction,Predicted_Probability,Quarter_Date,Staleness_Days,debt_to_equity,roce,roe,roc_1m,roc_3m,volatility_30d,rsi_14d,Rank,Category,Confidence
DECCANCE.NS,1,0.8634754606529866,2025-09-01,90,1.2788203753351206,2.0,,-24.52319129063973,-23.60851764006209,50.40828485735124,22.372320867270176,1,Strong Buy,0.7269509213059733
KHAITANLTD.NS,1,0.8383692467194668,2025-09-01,90,1.422328439740526,21.03,,-19.358904934031607,-3.6692082907952783,37.93647905126294,27.847696768254835,2,Strong Buy,0.6767384934389336
MANUGRAPH.NS,1,0.8240110202511358,2025-09-01,90,1.374830852503383,-15.63,,-24.14747232366914,-29.082293262629673,39.60280708252733,18.167441156920304,3,Strong Buy,0.6480220405022716
BEML.NS,1,0.8105896002268439,2025-09-01,90,1.1271613832853027,16.0,,-17.577838018368805,-4.750547804488658,31.859704421674394,27.874932291763727,4,Strong Buy,0.6211792004536878
MAZDOCK.NS,1,0.8095215250598364,2025-09-01,90,2.1079910935180606,49.0,,-2.1190368006435243,3.2577684342672684,20.21316731490281,47.19101301414306,5,Strong Buy,0.6190430501196729
DBEIL.NS,1,0.8081624750288988,2025-09-01,90,1.0350467289719627,25.0,,-14.15015018446281,2.0080013408132986,27.09790443126553,23.05685232722425,6,Strong Buy,0.6163249500577976
UBL.NS,1,0.8073396294147633,2025-09-01,90,0.8803596127247579,14.0,,-5.510841620656055,-8.621155726975534,13.694838091576674,20.553384793658793,7,Strong Buy,0.6146792588295267
COCHINSHIP.NS,1,0.805245218289629,2025-09-01,90,1.3783128356140655,20.0,,-6.312493929462673,3.9832449784608337,23.323836135921937,34.65243874190082,8,Strong Buy,0.6104904365792581
ONESOURCE.NS,1,0.7988241473210759,2025-09-01,90,0.32843301035750083,6.0,,-17.12013892786514,-19.025473485349433,25.918106818600332,21.071428279487534,9,Strong Buy,0.5976482946421517
WELCORP.NS,1,0.7986763707526577,2025-09-01,90,0.8321766561514196,18.0,,-7.5311772565279576,1.661918280420018,30.430411752606478,30.684555765841537,10,Strong Buy,0.5973527415053155
SHK.NS,1,0.7968298484368491,2025-09-01,90,0.9931787175989086,8.0,,-22.98653780948283,-31.283386454595952,47.05643199068879,30.278165103910098,11,Strong Buy,0.5936596968736982
BDL.NS,1,0.7926922379643562,2025-09-01,90,2.0988854635997156,20.0,,-0.09900336770977125,5.4685039925978005,33.72236203678203,49.89286970576274,12,Strong Buy,0.5853844759287123
HAL.NS,1,0.7914753596958166,2025-09-01,90,2.327173854228667,34.0,,-2.3181860659980824,4.842353320376664,21.874377574575934,35.00605765036556,13,Strong Buy,0.5829507193916332
ORIENTALTL.NS,1,0.7891321278931068,2025-09-01,90,0.25252525252525254,-5.0,,-10.77720210326208,-8.306716273979347,35.649639728001674,24.878046057326486,14,Strong Buy,0.5782642557862137
FOODSIN.NS,1,0.7889205153397922,2025-09-01,90,1.5781818181818181,12.0,,-9.216205916108848,-13.089592954103566,37.1978146015754,31.54868565147585,15,Strong Buy,0.5778410306795845
JINDALPOLY.NS,1,0.7871793678136147,2025-06-01,182,0.2271396029938171,6.0,,-7.850432172828896,0.9748588047043252,15.088220708978561,25.910883553587496,16,Strong Buy,0.5743587356272295
KOLTEPATIL.NS,1,0.7846188923600794,2025-09-01,90,4.144617912900575,8.0,,-11.82093318044897,-19.480518974240358,23.732143192719978,17.998454470812504,17,Strong Buy,0.5692377847201588
DEVYANI.NS,1,0.7846184231589242,2025-09-01,90,1.9267015706806283,8.0,,-19.165675254600348,-22.14441600317823,32.21669810017035,35.74204308108183,18,Strong Buy,0.5692368463178483
LUXIND.NS,1,0.7843560652276721,2025-09-01,90,0.645287228109314,13.0,,-7.2827571078728335,-6.79367230987472,20.56799418709276,50.46349241374629,19,Strong Buy,0.5687121304553442
NITCO.NS,1,0.7834459523406919,2025-09-01,90,1.65625,-45.0,,-19.987272085976485,-24.891167974648138,45.04510737331972,41.381981001145,20,Strong Buy,0.5668919046813838
ADANIENT.NS,1,0.7833647533968117,2025-09-01,90,0.8869040010226256,13.0,,-9.762949095967588,1.5815031305839677,27.869136812080086,47.88564950268302,21,Strong Buy,0.5667295067936233
KAYNES.NS,1,0.7828531937942702,2025-09-01,90,0.1481311625773905,12.0,,-19.264705882352942,-10.338069573738364,29.708574092078393,8.666666666666671,22,Strong Buy,0.5657063875885404
SVLL.NS,1,0.782826168242819,2025-09-01,90,5.54054054054054,17.0,,-8.178293761798452,-10.576866038795366,31.834992246179077,24.775565187090493,23,Strong Buy,0.5656523364856381
NTPCGREEN.NS,1,0.7819540318451348,2025-09-01,90,0.6193627581790041,6.0,,-9.225623008270308,-7.770762736420456,15.92429447207172,30.58821182806423,24,Strong Buy,0.5639080636902696
NIBE.NS,1,0.7789555173156957,2025-09-01,90,0.670995670995671,17.0,,-10.615260411325881,-8.321735752641732,34.505193124815435,32.01354951764901,25,Strong Buy,0.5579110346313914
SHREECEM.NS,1,0.7781525941834718,2025-09-01,90,0.3323148485954031,7.0,,-9.36386938387306,-10.784114096641963,15.16888054913246,32.48730964467005,26,Strong Buy,0.5563051883669436
GODFRYPHLP.NS,1,0.7779966604682539,2025-09-01,90,0.44497907949790794,29.0,,-8.147994353600867,-21.228565258793957,28.327143414446837,36.445996113339696,27,Strong Buy,0.5559933209365078
SUBROS.NS,1,0.7779137919130591,2025-09-01,90,0.7271157167530224,20.0,,-22.6211994490495,-1.714588637707094,42.97911042434925,14.972775110951602,28,Strong Buy,0.5558275838261182
ARCHIES.NS,1,0.7777455040693594,2025-09-01,90,0.4944734418176235,4.06,,-7.9388587566062405,-0.10701154195916845,18.749261598316775,23.788561801812406,29,Strong Buy,0.5554910081387188
KHAICHEM.NS,1,0.7764340165795738,2025-09-01,90,1.631578947368421,2.0,,-27.755376959764384,-20.017087351969025,45.13144787819733,15.713658217052483,30,Strong Buy,0.5528680331591476
SHAKTIPUMP.NS,1,0.7754608066821115,2025-09-01,90,0.8621142481943532,58.0,,-15.963946644144059,-15.576412568533124,29.2030979301199,28.77149482287578,31,Strong Buy,0.550921613364223
MURUDCERA.NS,1,0.7753147146708221,2025-09-01,90,0.5614973262032086,5.0,,-17.265696794040185,-15.398935771379406,27.97657107027752,8.658716033647067,32,Strong Buy,0.5506294293416443
