Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_1M_percentile,Volume_Ratio_percentile,ROC_12M_percentile,RSI_percentile,Volatility_60_percentile,ROC_6M_percentile,market_cap_current_percentile,beta_percentile,dividend_yield_percentile,Tax_Provision_percentile,Interest_Expense_percentile,F_Score_percentile,Revenue_Growth_QoQ_percentile,Operating_Margin_percentile,composite_score,quality_quintile
2026-04-30,49.75,50.400001525878906,48.02000045776367,49.88999938964844,674866,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12887883776.0,0.336,,SANGHIIND.NS,,,,,0.08521852773600164,,,,,,,,43.03921568627451,51.62337662337663,,,,,,,49.64417282064342,Q3 (Medium)
2026-05-31,287.54998779296875,290.0,257.1499938964844,277.0,8022437,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156286550016.0,0.705,,GSPL.NS,,,,,0.10440644386367165,,,,,,,,80.44117647058823,87.04004329004329,,,,,,,54.49874798404211,Q4 (High)
2026-05-31,1286.0,1288.0,1222.0999755859375,1260.0999755859375,157368,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34711924736.0,,,CIGNITITEC.NS,,,,,0.08521852773600164,,,,,,,,58.77450980392157,,,,,,,,50.58496732026145,Q3 (Medium)
2026-07-31,24.030000686645508,25.850000381469727,18.56999969482422,20.790000915527344,6821975,-0.25802995803424655,-0.541464471866776,,,0.48530732922911946,33.10266964890501,1.4976240546562432,,0,541853000.0,-142000.0,-8248000.0,43619000.0,43599000.0,43599000.0,0.0,0.0,-0.0002620636962423388,-0.015221840609907115,0.08046278234133612,0.08049969272108856,362411000.0,0.0,52397000.0,310013000.0,237651000.0,52397000.0,2596000.0,0.0,0.0,0.0,4.53558409832624,4.53558409832624,inf,2.931025155531512,inf,-0.9085533905237326,-0.22551491477272723,541853000.0,-3210000.0,-31001000.0,52989000.0,-0.010354404492714821,-0.008857347045205582,-0.09999903229864554,0.0,3.703123525500054,3040017664.0,0.352,,TAKE.NS,,,,,0.7126114020358556,0.24533856722276742,0.5397448478900884,89.11866075824717,,25.911330049261082,22.08047105004907,,22.99019607843137,53.67965367965368,,18.572849328692193,1.326053042121685,14.940535183349851,99.74836436839456,15.65126050420168,34.32029716383434,Q1 (Lowest)
2026-07-31,306.0,318.25,288.0,295.3999938964844,3105586,-0.054568787468151636,0.002715505011522845,,,0.42405958904842067,42.87167802220888,0.8523142129379159,,0,4362300000.0,1624500000.0,-1129300000.0,-779500000.0,-1086800000.0,-1289000000.0,1000000.0,201200000.0,0.3723952960594182,-0.2588771978084955,-0.29548632602067715,-0.17869014052220158,16042200000.0,7377700000.0,13147200000.0,2895000000.0,9707800000.0,10325200000.0,317100000.0,4724500000.0,2.548428324697755,0.45989328147012254,0.9402045480959207,0.482634718940069,-0.039416026247990676,1.4380556080953282,-0.11731854879504666,3.7112573099415203,-6.3610729023383765,18581300000.0,-3380100000.0,-3680600000.0,-1403900000.0,-1.1675647668393783,-0.2107005273590904,-0.3582894467861419,0.0,1.1411763972522473,41962659840.0,0.059,,VIPIND.NS,,,,,0.20221571980846303,53.4838076545633,29.489695780176646,41.01427868045298,,49.90147783251231,37.68400392541707,,62.00980392156863,22.24025974025974,,23.073097961213325,75.35101404056162,14.940535183349851,21.43935581278309,7.9831932773109235,39.24070158734463,Q1 (Lowest)
2026-07-31,512.0,538.2999877929688,472.1000061035156,496.6499938964844,1981501,-0.009670999209403064,0.06463021199675101,,,0.49209899116345796,47.84767793660834,0.7401777291732821,,0,1173300000.0,558400000.0,30000000.0,90800000.0,50900000.0,28500000.0,2600000.0,19800000.0,0.47592261143782494,0.025568908207619534,0.02429046279723856,0.07738856217506179,2825400000.0,536700000.0,1865900000.0,959500000.0,2056600000.0,1739800000.0,22100000.0,714000000.0,0.5593538301198541,0.18995540454448928,1.1820898953902748,0.7716978963099207,0.033562367864693465,5.951219512195122,0.02462667015981146,-5.384615384615385,2.6175298804780875,4549200000.0,12600000.0,28700000.0,241200000.0,0.013131839499739447,0.004459545551072415,0.01918192754979281,1.0,2.2795462589367874,9346984960.0,0.649,,TVSELECT.NS,,,,,0.061734691841176206,65.35819430814524,53.974484789008834,27.031019202363364,,63.20197044334975,20.657507360157012,,38.2843137254902,83.38744588744589,,25.459970164097463,34.919396775871036,64.7175421209118,40.261701056869654,23.05672268907563,46.02068456818573,Q2 (Low)
2026-07-31,1092.0,1179.9000244140625,1076.199951171875,1127.0,14516016,-0.008358996920369566,-0.0008437065078819028,,,0.32110919266239635,45.91382168678195,0.9398446133636822,,0,53364100000.0,18563700000.0,4110200000.0,6728100000.0,4810000000.0,3258100000.0,843800000.0,448600000.0,0.34786869824470007,0.07702181803871891,0.061054154384689335,0.12607914309432747,137053600000.0,27401200000.0,64448900000.0,68295700000.0,59980600000.0,50014700000.0,2769900000.0,21310200000.0,0.4012141320756651,0.19993053812522985,1.199259417731187,0.7731806848786457,0.06344085164386226,0.17778259769367022,0.1784524945233552,0.2238834003230532,0.14225323418559643,196575900000.0,11971300000.0,15476500000.0,25069600000.0,0.17528629181632227,0.08734757788193816,0.16172415198402457,1.0,2.3350131627334125,650805510144.0,0.233,0.24,UNOMINDA.NS,,,,,0.6274129987748502,51.96270853778214,54.75956820412169,52.486459871984245,,58.128078817733986,70.51030421982335,,92.15686274509804,39.0422077922078,19.132653061224488,88.11536548980607,84.60738429537182,64.7175421209118,48.314041268243585,44.80042016806723,57.915573106158426,Q4 (High)
2026-07-31,9.350000381469727,9.350000381469727,8.0,8.020000457763672,10034205,-0.1019036748391462,0.5849803455448566,,,0.6682898616121065,31.578962044857292,0.4266157195139611,,0,1767742000.0,996191000.0,413741000.0,892859000.0,774303000.0,454175000.0,205565000.0,114563000.0,0.5635386838124568,0.23405055715143952,0.25692380449183194,0.5050844523691805,15928135000.0,3789203000.0,13577856000.0,2350279000.0,9146937000.0,9076112000.0,566323000.0,269604000.0,1.612235398435675,0.23789370193057757,1.0078034515219734,0.9780986616295612,1.218816249427329,-18.15940003022518,0.11402879125989962,1.6917583329382202,0.713033968707731,4390631000.0,385255000.0,599752000.0,1497895000.0,0.16391883687000564,0.024187075260223498,0.09768772023437808,1.0,0.6479861892180094,2628405248.0,0.886,,ZEELEARN.NS,,,,,0.132005834555169,97.30127576054956,10.40235525024534,4.579025110782865,,22.5615763546798,3.483807654563293,,21.568627450980394,93.96645021645021,,70.71108901044256,66.61466458658346,64.7175421209118,96.67840966280825,86.2920168067227,52.591789332381346,Q3 (Medium)
2026-07-31,534.5499877929688,581.1500244140625,509.0,553.5499877929688,4264944,0.11411891112594663,0.13027052127201388,,,0.34621827870091965,63.46498807239623,1.1574325164846022,,0,12453031000.0,4421527000.0,919370000.0,1603393000.0,949943000.0,518492000.0,308179000.0,101991000.0,0.3550562911149904,0.07382700645328837,0.04163580737894253,0.12875524039087352,54545119000.0,3450541000.0,12683780000.0,36077929000.0,25488658000.0,7462989000.0,322101000.0,8068833000.0,0.09564132686219323,0.06326030748965825,3.415341761859759,2.334161955752581,0.18624924031846612,0.9299978782723926,0.195924340711495,0.17876597099076985,0.2767382436292203,42927534000.0,1505972000.0,1641260000.0,5273223000.0,0.041742196454790964,0.02760965651207031,0.041520959450239286,1.0,2.1670545681640188,36561371136.0,0.014,0.54,WSTCSTPAPR.NS,,,,,0.21060871044781745,75.46614327772326,90.43179587831207,73.70753323485968,,89.26108374384236,61.874386653581944,,59.65686274509804,18.073593073593074,43.40986394557823,76.97662854301342,64.69058762350494,64.7175421209118,74.03120281831907,43.11974789915966,62.361131437166506,Q5 (Highest)
2026-07-31,575.0999755859375,598.8499755859375,517.1500244140625,530.4000244140625,2520698,-0.043203665963113536,-0.12468023148938567,,,0.33975106628185503,25.836081582991795,0.8639734753199382,,0,3459586000.0,475167000.0,371070000.0,488964000.0,469899000.0,300706000.0,83781000.0,85412000.0,0.13734793700749165,0.10725849856023235,0.08691964876722244,0.14133598644462084,13063262000.0,3858177000.0,8144829000.0,4522724000.0,10883881000.0,5684728000.0,850873000.0,1836711000.0,0.8530648785997111,0.2953456035712979,1.9145825446705629,1.5914868750096751,0.3799710330957451,0.18768341186553816,0.2626853011682331,0.9335022247370182,0.6524971780434885,10901863000.0,963473000.0,1369587000.0,1611530000.0,0.21302936018204957,0.07375439610718977,0.16341763254332678,1.0,1.915549646022563,8203774464.0,0.681,0.38,TEMBO.NS,,,,,0.1420887569889371,18.59666339548577,35.9666339548577,43.032988675529296,,12.11822660098522,64.27870461236506,,36.127450980392155,85.60606060606061,30.82482993197279,57.63301839880657,61.67446697867914,64.7175421209118,86.76396577755409,57.14285714285714,50.29889394509716,Q3 (Medium)
