Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,RSI_percentile,ROC_1M_percentile,Volume_Ratio_percentile,Volatility_60_percentile,ROC_12M_percentile,market_cap_current_percentile,ROC_6M_percentile,beta_percentile,Net_Income_Growth_QoQ_percentile,dividend_yield_percentile,Revenue_Growth_QoQ_percentile,Current_Ratio_percentile,Gross_Margin_percentile,Gross_Profit_percentile,composite_score,quality_quintile
2025-06-30,10537.0,10599.0,10210.0,10248.0,32560,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123565260800.0,-0.561,,IWEL.NS,,,,,0.6670876244400051,,,,,,,78.05113362276893,,5.181347150259067,,,,,,,48.88216538486854,Q3 (Medium)
2025-06-30,90.30000305175781,92.44999694824219,41.93967056274414,41.93967056274414,58766,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923343808.0,0.589,,UMANGDAIRY.NS,,,,,0.4981013303539945,,,,,,,9.068982151471298,,85.85492227979275,,,,,,,49.66159362875095,Q3 (Medium)
2025-08-31,15.15999984741211,17.81999969482422,15.149999618530273,15.710000038146973,630284,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850927424.0,-0.702,,INDSWFTLTD.NS,,,,,0.6420160906316595,,,,,,,8.44187168355041,,3.5233160621761654,,,,,,,44.13101251638177,Q2 (Low)
2025-08-31,36.20000076293945,37.45000076293945,33.810001373291016,36.22999954223633,8044373,-0.027121431007197883,,,,,46.60713932952727,0.6294522933377762,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20347529216.0,-0.231,,UDAICEMENT.NS,,,,,0.6341027796154682,,74.9636803874092,63.55727404543258,38.07450411223996,,,50.988904968644476,,14.870466321243523,,,,,,,49.49698865566466,Q3 (Medium)
2025-10-31,56.310001373291016,56.310001373291016,50.38999938964844,50.459999084472656,22215945,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31367266304.0,0.147,,DHANI.NS,,,,,0.5191351370002625,,,,,,,58.61070911722142,,45.388601036269435,,,,,,,50.2666206768994,Q3 (Medium)
2025-10-31,310.75,310.75,300.25,307.3500061035156,470624,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36425633792.0,-0.192,,MANGCHEFER.NS,,,,,0.6427045701418916,,,,,,,60.97443318861553,,16.968911917098445,,,,,,,48.529556340380935,Q3 (Medium)
2025-10-31,21.84000015258789,21.84000015258789,18.1200008392334,18.850000381469727,1086774,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705583360.0,,,IEL.NS,,,,,0.5196467627633365,,,,,,,24.457308248914618,,,,,,,,,48.29715388326098,Q3 (Medium)
2025-10-31,20.790000915527344,20.790000915527344,20.3700008392334,20.690000534057617,471772,,,,,,,,,0,634931000.0,,274472000.0,360459000.0,540943000.0,263937000.0,254070000.0,,,,2.0495156041024942,,0.0,,-7700000.0,1800000.0,1800000.0,400000.0,1300000.0,100000.0,,,,,,-0.9903846153846154,,-0.9917695473251029,-0.9731743666169895,22477000.0,68246000.0,10834000.0,84896000.0,0.18933082541981197,0.1074856952960243,,1.0,1.3630879575890922,4317160960.0,0.407,,HINDMOTORS.NS,,,,,0.22341889071082932,,,,,,,26.531596719729862,,72.279792746114,12.690605017215937,,,57.383966244725734,,,47.92573071518571,Q3 (Medium)
2025-11-30,66.30999755859375,66.88999938964844,64.94999694824219,66.5,908030,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9803060224.0,0.257,,ACLGATI.NS,,,,,0.5188128227174873,,,,,,,39.12204534491075,,56.81347150259067,,,,,,,49.72903445650011,Q3 (Medium)
2025-12-31,169.0,169.64999389648438,165.0,167.11000061035156,90907841,-0.05731372153911396,-0.003399284889830545,,,0.19777430386272113,33.36993097533971,0.7625065104551292,,0,2855653200000.0,956431300000.0,1896334100000.0,949473000000.0,666226500000.0,897587900000.0,66948000000.0,455893700000.0,1.0073285917556372,0.3349255784981173,0.7422409548970078,0.23433114461547444,582160400000.0,337899600000.0,60035400000.0,88904300000.0,59974300000.0,31017500000.0,10393800000.0,17749600000.0,0.5804235396292843,0.10312518680418661,0.053279989501175275,0.15271444089979325,0.1037456912217809,0.4928911093142352,0.08835920465480007,2.721578978942948,0.32053020659579623,2198983800000.0,68068800000.0,174408000000.0,293130200000.0,0.07169113813662947,0.02383650787847768,0.09150931660104865,1.0,1.2076142544199695,2084170498048.0,0.824,2.15,TATASTEEL.NS,,,,,0.576987251969833,69.0522243713733,43.09927360774818,48.13919768003866,54.03967102080309,90.03868471953578,,98.11866859623734,,94.27461139896373,83.17757009345794,86.80956306677659,67.43256743256744,8.579465541490858,77.03349282296651,99.84342379958247,67.97589427676947,Q5 (Highest)
