Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_12M_percentile,ROC_6M_percentile,Volatility_60_percentile,Volume_Ratio_percentile,market_cap_current_percentile,ROC_1M_percentile,RSI_percentile,Net_Income_Growth_QoQ_percentile,dividend_yield_percentile,beta_percentile,Revenue_Growth_QoQ_percentile,EBITDA_Growth_YoY_percentile,Gross_Margin_percentile,Current_Ratio_percentile,composite_score,quality_quintile
2025-11-30,1848.0,1848.0,1616.0999755859375,1759.5,13402,-0.03868220889435903,0.040877883689033556,,,0.3059790853540461,61.271193337305796,0.8343302745940232,,0,32120897000.0,4091000.0,6130963000.0,25989934000.0,3045332000.0,208890000.0,66374000.0,,0.00015740709460824334,0.00012736257022959228,14.578639475321939,,108695000.0,,-138573000.0,-100521000.0,-109904000.0,-155894000.0,24879000.0,21111000.0,,-1.2748792492754957,-1.4342334054004324,-0.9247987487924928,-0.25333507357082996,-2.12845643802299,-0.25038964979793377,-3.3313692648202426,-2.0033838414086365,340131000.0,-291904000.0,-136448000.0,-106024000.0,-0.01123142521254575,-0.009087666511928357,-0.005249206307988086,0.0,1.2380440620945299,10498057216.0,-0.331,,GKWLIMITED.NS,,,,,0.49968641196934477,69.43907156673113,,,55.89941972920696,28.965183752417794,39.94211287988423,58.24069598840019,87.0889748549323,5.2709359605911335,,11.640625,10.65,3.6288232244686367,,95.48063127690101,44.4164316155689,Q2 (Low)
2025-11-30,74.0,77.69000244140625,68.5999984741211,73.9800033569336,13198062,-0.007645870844947944,0.034685361635434786,,,0.2865969020618751,58.17575262785381,1.3538359144880157,,0,,,,,,,,,,,,,1184620000.0,400099000.0,45121000.0,477010000.0,392860000.0,276862000.0,93449000.0,26439000.0,0.33774459320288364,0.03808900744542554,0.2337137647515659,0.4026692103796998,-0.143716076484539,-0.11058354883788168,-0.1659074106671361,-0.3780045336190996,-0.37039852805693485,5605338000.0,1507054000.0,690716000.0,2577833000.0,,,,0.0,,20649455616.0,0.257,2.03,GEOJITFSL.NS,,,,,0.2573587678600241,68.08510638297872,,,63.10444874274662,84.23597678916828,50.94066570188133,72.06379893668439,82.88201160541587,43.69458128078818,85.82028029678483,58.15104166666667,17.4,19.232763089683775,38.51030110935024,,55.608065040143266,Q4 (High)
2025-11-30,23.579999923706055,23.579999923706055,21.280000686645508,21.280000686645508,31243,0.36410257476164554,0.4358975117980197,,,0.7942577921254671,0.0,0.13510999091110543,,0,308005000.0,357125000.0,582505000.0,-274500000.0,137241000.0,475312000.0,3287000.0,14086000.0,-1.3010018214936248,1.1594779305530754,0.2887387652741778,0.25910349412596356,406000.0,406000.0,-12025000.0,26127000.0,24380000.0,20385000.0,-2275000.0,6270000.0,1.0,-29.61822660098522,50.20935960591133,64.35221674876847,-0.08352144469525957,-3.3420266544117645,0.460431654676259,-2.338213090001969,-7.363127131027764,3515000.0,20628000.0,-27254000.0,46336000.0,-0.07514754098360656,0.0669729387509943,-0.3298517397881997,1.0,-2.2922231781951594,187372640.0,0.575,,EUROTEXIND.NS,,,,,0.41871780510123835,97.1953578336557,,,0.7253384912959291,0.14506769825918764,1.5436565364206465,99.37167713871435,0.19342359767891684,3.6945812807881775,,85.80729166666666,23.35,0.8812856402280975,98.837823560486,3.2998565279770444,37.66969066481138,Q1 (Lowest)
2025-11-30,559.2000122070312,668.2999877929688,523.2000122070312,651.0999755859375,10952492,0.15075996753853027,0.1525932863275854,,,0.24108891110207456,78.97797055369453,2.003756781869298,,0,67872324000.0,908376000.0,22658520000.0,45200977000.0,12262573000.0,12533524000.0,136608000.0,3909547000.0,0.020096379775153977,0.013383599477159497,0.978381898020062,0.6664547018061321,7720794000.0,4408564000.0,812386000.0,1036398000.0,872151000.0,628961000.0,220513000.0,22463000.0,0.5709987858761677,0.10522052524649667,0.08146325364981892,0.1342346395979481,0.27014026368163946,0.626104604565785,0.14698224648134017,0.3182531747977959,0.30419156703373873,25757858000.0,1861165000.0,2329632000.0,3187086000.0,0.041175326807648426,0.027421559927725474,0.05052406612602003,1.0,1.3494776294974073,125982515200.0,0.001,,EUREKAFORB.NS,,,,,0.2925866927586412,85.20309477756285,,,79.3036750483559,97.72727272727273,78.29232995658467,96.42339294345095,98.16247582205028,85.66502463054188,,32.578125,86.25,73.6132711249352,76.28103539355521,13.773314203730273,70.21820077520266,Q5 (Highest)
2025-11-30,2929.0,3245.89990234375,2742.5,3052.10009765625,681805,0.05244830953663793,0.32717318017986163,,,0.2941860292681717,67.77924426125165,1.11808123278809,,0,21404705000.0,3138350000.0,5308388000.0,14340634000.0,15693536000.0,2650735000.0,2323191000.0,6617796000.0,0.21884318364167163,0.1466196333936861,5.920446970368596,3.423857911107674,3833925000.0,1110312000.0,279427000.0,592512000.0,382841000.0,233159000.0,79459000.0,65459000.0,0.28960190927052565,0.07288275070586932,0.060814700339730174,0.1545444942193705,0.10705334403640587,0.22592025910794944,0.2903051560714185,0.09742023241912623,0.22973214174529177,14109562000.0,945728000.0,1374052000.0,2247337000.0,0.06594743300749464,0.04418318308988608,0.078611663011992,1.0,2.3873810033822,81667153920.0,0.048,,ETHOSLTD.NS,,,,,0.5163822448254813,94.39071566731141,,,60.49323017408123,65.0386847195358,72.06946454413892,87.19188013533108,93.13346228239845,72.75862068965517,,37.317708333333336,68.25,68.37739761534473,30.11093502377179,89.6700143472023,65.92014090214028,Q5 (Highest)
2025-11-30,4.420000076293945,4.989999771118164,4.039999961853027,4.340000152587891,54296484,-0.031249970064631705,-0.1506849238371636,,,0.3875880810684582,48.863638210886506,0.7728798183323711,,0,22706700000.0,163400000.0,57397200000.0,-34689800000.0,7664000000.0,57255600000.0,161900000.0,186700000.0,-0.004710318306822179,0.007196113922322486,0.13385590230475272,0.13059508589552812,2911300000.0,2839600000.0,-718000000.0,400200000.0,-636400000.0,-1326500000.0,0.0,690100000.0,0.9753718270188576,-0.24662521897434136,-0.4556383746092811,0.13746436299934736,-0.11607359727957245,0.40325822490214747,-0.2641170820484303,2.548689138576779,-0.7323792965092952,13214500000.0,-6759000000.0,-977500000.0,159000000.0,0.19484113485808507,-0.29766544676240936,0.028311668752027435,0.0,-4.270160789546698,8007528448.0,0.085,,DISHTV.NS,,,,,0.3260241790515078,17.11798839458414,,,32.785299806576404,23.16247582205029,35.214664737095994,62.5422909618173,65.81237911025146,79.75369458128078,,40.78125,19.900000000000002,11.975116640746501,97.1473851030111,1.8651362984218076,42.537178763722395,Q2 (Low)
2025-11-30,625.0,673.6500244140625,579.5499877929688,590.3499755859375,204573,-0.055817711977708906,-0.10028427808519302,,,0.2431704584299847,44.2247534880885,1.4135693277334902,,0,6890160000.0,15920000.0,809290000.0,6080870000.0,4168060000.0,733970000.0,235110000.0,470240000.0,0.002618046430856111,0.0023105414097785828,5.678787961360818,5.038107824570487,829690000.0,505750000.0,94550000.0,219980000.0,148210000.0,107490000.0,39950000.0,770000.0,0.609565018259832,0.11395822536127952,0.12955441188877773,0.2651351709674698,0.15755622523578316,0.20383021614962482,0.5376589199006634,0.3705214841259723,0.3258995841118679,2629930000.0,302660000.0,207070000.0,691730000.0,0.04977248321375066,0.04392641099771268,0.033963774379632564,1.0,2.286325571539703,18054631424.0,-0.452,0.44,DIVGIITTS.NS,,,,,0.4397033683494854,28.675048355899417,,,78.67504835589942,87.13733075435202,48.81813796430294,49.78250362493959,54.15860735009671,71.6256157635468,36.850783182192906,7.942708333333333,76.75,75.11664074650078,80.29582673005811,89.23959827833573,59.00452329596384,Q5 (Highest)
2025-11-30,6738.0,6904.5,6322.0,6477.0,6532316,-0.026746806912096188,0.05634836500040774,,,0.2386892205385726,34.55723542116631,0.7611339058940656,,0,,,,,,,,,,,,,24100000000.0,14540000000.0,6170000000.0,8480000000.0,7360000000.0,5450000000.0,1880000000.0,30000000.0,0.6033195020746888,0.2560165975103734,0.22614107883817428,0.3518672199170125,-0.05490196078431375,-0.17673716012084595,0.13786591123701597,0.2674418604651163,0.20970042796005717,96170000000.0,23060000000.0,26620000000.0,34670000000.0,,,,0.0,,1719439982592.0,0.137,0.46,DIVISLAB.NS,,,,,0.41867848589996065,72.92069632495163,,,80.07736943907156,21.953578336557058,97.5397973950796,64.13726437892701,30.51257253384913,38.22660098522167,38.99422918384172,45.83333333333333,27.700000000000003,66.45930533955418,79.55625990491284,,54.260733810353315,Q4 (High)
2025-11-30,15494.0,15775.0,14374.0,14601.0,4288619,-0.06667092815136799,-0.12477546335944867,,,0.2650545468316579,45.205479452054796,0.8638952426956346,,0,,,,,,,,,,,,,128356600000.0,9606600000.0,3896700000.0,4908100000.0,3981100000.0,2249700000.0,855000000.0,325900000.0,0.07484305442805435,0.03035839216682274,0.017526952256448052,0.038238002564729826,0.28027186050292596,-0.43872561249438646,0.9507675005319312,0.6828994614003592,0.8625151791135397,448491500000.0,11868300000.0,14638200000.0,22222400000.0,,,,0.0,,883560022016.0,-0.18,0.05,DIXON.NS,,,,,0.365249114047567,22.96905222437137,,,70.16441005802707,33.02707930367505,94.16304872165942,43.49927501208313,56.963249516441,26.00985221674877,2.6793075020610058,19.166666666666668,86.55000000000001,89.52825298081908,5.758055995773904,,46.69855001322178,Q2 (Low)
2025-11-30,93.0,93.0,66.9800033569336,69.76000213623047,2797173,-0.21828772068413205,-0.3109442551539674,,,0.4349688251778661,33.40778524352592,2.39586251771189,,0,1148458000.0,289958000.0,365720000.0,714079000.0,754891000.0,164395000.0,40623000.0,275615000.0,0.40605871339165556,0.2524759285929481,4.591934061254904,2.915392803917394,321918000.0,79116000.0,32784000.0,52440000.0,34751000.0,20416000.0,5844000.0,8491000.0,0.24576444933181743,0.10183959890406874,0.06341987711156258,0.16289862635826516,0.2752864183054178,0.1382694023193578,0.6987129763016671,0.6323658751099384,0.4906196702671972,1055810000.0,80987000.0,128367000.0,201777000.0,0.11341462219166226,0.0705180337461187,0.12785086605374105,1.0,2.5066603219273147,2403488768.0,-0.835,0.14,DJML.NS,,,,,0.5993189965112531,2.0309477756286265,,,23.30754352030948,99.37137330754352,18.523878437047756,2.3682938617689704,28.578336557059963,66.65024630541872,10.882110469909316,2.65625,86.35000000000001,82.78900984966305,23.137876386687797,85.50932568149211,42.14367947683529,Q2 (Low)
2025-11-30,755.0,784.5,715.25,723.5999755859375,42265656,-0.06818622502013083,-0.020905233018364222,,,0.19585563931943853,29.223724566935942,0.9707789489596743,,0,,,,,,,,,,,,,27167000000.0,7683700000.0,3296900000.0,6283400000.0,5938700000.0,7626700000.0,1331800000.0,785700000.0,0.2828321124894173,0.12135679316818199,0.2807339787241874,0.23128795965693671,-0.1181035802228877,-0.40518709422816923,0.9941277938855655,0.18131689410015328,0.054102568404100104,93009505000.0,44846815000.0,22531457000.0,28182286000.0,,,,0.0,,1791637979136.0,0.312,0.83,DLF.NS,,,,,0.5315727812200544,53.9651837524178,,,92.84332688588007,46.808510638297875,97.63627592860588,42.62928951184147,20.01934235976789,27.389162561576352,60.387469084913434,64.53125,19.7,48.626231207879734,29.37136819862652,,50.26049400865381,Q3 (Medium)
2025-11-30,448.14508427572514,468.4794256916487,421.0,438.75,1203181,-0.024937643513850527,-0.0601920646703662,,,0.26183482318913054,49.83272759460979,0.9791091501577304,,0,7691586000.0,111129000.0,2968457000.0,4723103000.0,7241646000.0,2894741000.0,83771000.0,1151020000.0,0.02352881146144812,0.01444812552313658,2.501655933985113,2.104031414209423,3766159000.0,569125000.0,311803000.0,365811000.0,347926000.0,253775000.0,89937000.0,4213000.0,0.15111549990321704,0.08279071595224737,0.06738297559927767,0.09713105580513197,0.07554883231056753,0.04111966260789646,0.11786242621113474,-0.050168613551214714,-0.020607323002452382,14279288000.0,1036855000.0,1248289000.0,1476932000.0,0.21952834820667683,0.13480379729226197,0.2582186787891024,1.0,3.5436220826237914,15577751552.0,0.071,4.79,DLINKINDIA.NS,,,,,0.31736724620656204,41.441005802707934,,,71.47001934235976,48.11411992263056,46.79208876025084,65.00724987916868,67.60154738878144,58.91625615763547,98.26875515251443,39.58333333333333,61.3,41.21306376360809,12.519809825673534,67.36011477761836,54.639157607085494,Q4 (High)
2025-11-30,4153.5,4222.0,3960.0,3996.5,7252624,-0.03955687048935963,-0.15962235723528662,,,0.18821972091358885,47.013540173328735,1.0705114261929145,,0,,,,,,,,,,,,,163597000000.0,25047200000.0,10673400000.0,13184700000.0,10867700000.0,7729700000.0,2846600000.0,293000000.0,0.1531030520119562,0.06524202766554399,0.047248421425820766,0.08059255365318435,0.10936084454016282,0.40310401161735343,0.16280739263380695,-0.0010984466671836168,0.04404323553866263,615237100000.0,27071700000.0,36638400000.0,46669400000.0,,,,0.0,,2600654602240.0,0.357,,DMART.NS,,,,,0.4025143505783752,15.522243713733076,,,94.48742746615088,58.558994197292066,98.45634346357936,57.56404059932334,61.07350096711799,79.70443349753694,,69.16666666666667,68.89999999999999,47.2265422498704,12.572636027469624,,57.5488552565827,Q4 (High)
2025-11-30,300.20001220703125,306.79998779296875,255.0500030517578,256.8500061035156,401205,-0.16199019215818722,-0.1742484610722056,,,0.2958382744193583,17.806848953376274,0.7021811742995104,,0,3748379000.0,395592000.0,1405459000.0,2342920000.0,1395127000.0,1072073000.0,7005000.0,404133000.0,0.16884571389548086,0.10553682004941337,1.3013358232135313,0.9243717545353721,1260312000.0,401409000.0,98864000.0,143072000.0,101907000.0,57508000.0,25333000.0,19066000.0,0.31849970483499324,0.07844406781812757,0.04562997099131009,0.11352109636344017,-0.007963451715916392,-0.2584588405199092,0.22687236677128197,-0.010870313037495749,-0.08430989791673338,4908874000.0,278495000.0,480727000.0,649229000.0,0.11886662796851792,0.07429744964423288,0.17554314167693988,1.0,2.377806486483891,6416304128.0,0.048,0.97,DMCC.NS,,,,,0.3380243480802788,13.104448742746616,,,59.719535783365565,16.48936170212766,32.17559093101785,7.6848719188013535,4.835589941972921,33.743842364532014,65.16900247320693,37.317708333333336,37.35,34.888543286677034,35.2350765979926,28.33572453371593,33.736619773965984,Q1 (Lowest)
2025-11-30,4.269999980926514,4.5,3.9600000381469727,4.059999942779541,987833,-0.06235565489234929,-0.14164906418439827,,,0.4058646448724301,47.72727272727273,0.9974078632990403,,0,,,,,,,,,,,,,7867000.0,,-18821000.0,-18339000.0,-18608000.0,-18860000.0,-147000.0,399000.0,,-2.3923986271768145,-2.397356044235414,-2.3311300368628447,-0.8610512557843795,-1.473738414006179,-0.7344920688491394,-1.768979858109761,-1.5650767239785544,110156000.0,92799000.0,8263000.0,97986000.0,,,,0.0,,477894528.0,-0.617,,DNAMEDIA.NS,,,,,0.37390568998036033,19.245647969052225,,,29.013539651837533,50.19342359767892,4.92040520984081,45.72257129047849,63.10444874274661,7.832512315270936,,4.6875,2.0500000000000003,4.717470191809228,,,32.099167931247656,Q1 (Lowest)
2025-11-30,1291.699951171875,1318.9000244140625,1167.800048828125,1279.800048828125,1289439,-0.020136227891753844,-0.05270166630042561,,,0.2535241595817828,67.48050926257062,1.0557937417657721,,0,,,,,,,,,,,,,10068660000.0,2595350000.0,647430000.0,994310000.0,816630000.0,628710000.0,181060000.0,6860000.0,0.257765184244974,0.06430150586076003,0.06244227136480922,0.0987529621617971,0.10911412177204283,-0.07495034208783935,0.10450780333853671,-0.03311085137795278,-0.11262728578950654,38135220000.0,2577770000.0,2873440000.0,4201570000.0,,,,0.0,,77219184640.0,0.164,0.31,DODLA.NS,,,,,0.32083460887575466,44.10058027079304,,,74.70986460348162,56.52804642166345,71.05643994211289,67.37554374093764,92.79497098646034,47.58620689655172,26.54575432811212,48.59375,68.85,33.022291342664595,25.356576862123614,,53.7680016929934,Q4 (High)
2025-11-30,79.0,81.83000183105469,68.12000274658203,69.26000213623047,7456336,-0.1456765462322771,-0.14282178811472568,,,0.2562258810089874,17.664446454389406,1.2941547618347133,,0,13273070000.0,1958230000.0,2795360000.0,10464860000.0,5697330000.0,2741760000.0,14140000.0,,0.1871243380226778,0.1475340670997742,2.0779827556022408,,589170000.0,288670000.0,195670000.0,200910000.0,195660000.0,45100000.0,35770000.0,113940000.0,0.48996045284043654,0.33211127518373307,0.07654836464857341,0.3410051428280462,-0.46730138063851145,-0.8837838534285052,-0.5952362959349817,-0.9323939439364413,-0.8072713319583673,3410790000.0,1203690000.0,1549690000.0,2020570000.0,0.11502208342968755,0.09068663090001032,0.12474271698909048,1.0,1.676624624144979,12189760512.0,-0.521,0.5,DOLATALGO.NS,,,,,0.29381114014895815,18.90715667311412,,,73.40425531914894,80.75435203094777,42.643511818620354,10.97148380860319,4.787234042553192,14.729064039408868,42.33305853256389,6.406249999999999,5.8500000000000005,11.04199066874028,66.24405705229795,57.81922525107605,35.72610928247164,Q1 (Lowest)
2025-11-30,355.1499938964844,385.0,337.1000061035156,345.3999938964844,2023950,-0.036675482761631906,-0.020697527808028138,,,0.1991999441981163,51.382633273554184,1.4326303785229384,,0,15185941000.0,3380665000.0,6168129000.0,8958194000.0,12229371000.0,5696394000.0,1719000.0,5875878000.0,0.3773824277527368,0.2226180781289747,2.1468618568167863,1.1153535025842665,4718572000.0,1640222000.0,504273000.0,622551000.0,523770000.0,351709000.0,115208000.0,61019000.0,0.3476098277190642,0.1068698326527602,0.0745371692961345,0.13193631463078237,0.1822255717615131,0.6495431862524388,0.05591013096576769,0.32659304018527324,0.2365819503620057,17717661000.0,1057127000.0,1628952000.0,2090895000.0,0.1180067098345939,0.06961221566710947,0.13201804153852476,1.0,2.622632736423775,19589746688.0,-0.007,0.87,DOLLAR.NS,,,,,0.3344046347761521,54.013539651837526,,,92.2147001934236,88.20116054158608,49.92764109985528,59.40067665538907,70.88974854932302,85.96059113300493,61.78895300906843,31.744791666666668,79.25,69.10316226023848,39.98943475964078,60.11477761836442,62.839945142559884,Q5 (Highest)
2025-11-30,409.95001220703125,501.95001220703125,344.0,351.04998779296875,1038920,-0.05211291478999569,-0.19150166300413574,,,0.5350529327204198,15.73770491803279,2.007138368639201,,0,5228260000.0,1937326000.0,2206114000.0,3022146000.0,2337714000.0,268788000.0,21942000.0,0.0,0.641043152779515,0.37054890154659487,8.697240948256619,8.697240948256619,246211000.0,199766000.0,182359000.0,222790000.0,222790000.0,156083000.0,33732000.0,32975000.0,0.8113609871208028,0.7406614651660568,0.6339399945575137,0.9048742745043885,0.49736057896977437,0.37729206007447535,0.4714097890396223,0.20801665557327054,0.7270408756521267,900089000.0,529481000.0,584846000.0,634623000.0,0.17520033777322472,0.10127289002459709,0.11792505331212677,1.0,1.5969006132059231,14043607040.0,-0.025,,DOLPHIN.NS,,,,,0.5936633745399585,10.541586073500966,,,11.26692456479691,97.77562862669245,45.103714423540765,51.86080231996133,3.5299806576402317,78.7192118226601,,30.15625,92.75,87.45463970969413,92.39302694136292,93.83070301291248,56.35883121018415,Q4 (High)
2025-11-30,2575.0,2649.10009765625,2450.0,2510.0,796950,-0.01075948776366975,0.033453318658594355,,,0.2835193907117559,48.83135752489421,1.0019325044212144,,0,16046889000.0,1614287000.0,4211625000.0,10991541000.0,6468949000.0,2695145000.0,830435000.0,3139030000.0,0.14686630382400429,0.10059812839734855,2.400222993568064,1.235524990306644,5679106000.0,2486856000.0,774902000.0,1059350000.0,839100000.0,582681000.0,209592000.0,20968000.0,0.43789568287684716,0.1364478845790165,0.10260083189149842,0.18653464119176505,0.010018901708979122,0.017280540798173094,0.24059760780371353,0.13518868475910306,0.1516213580728727,21306966000.0,2147140000.0,2939572000.0,3954410000.0,0.1953447655792759,0.13380412863826752,0.23319150475478484,1.0,2.7415107189935695,152368726016.0,,0.13,DOMS.NS,,,,,0.37994974901614526,67.69825918762089,,,64.31334622823985,50.8220502901354,81.04196816208393,71.29047849202513,65.71566731141199,55.960591133004925,9.480626545754328,,42.75,59.92742353551063,56.89381933438986,65.63845050215208,56.10217871482193,Q4 (High)
2025-11-30,99.9000015258789,116.51000213623047,95.61000061035156,106.11000061035156,2072284,0.05634647918432245,0.13345458895875106,,,0.3204994949078374,63.665100343262665,1.2843104047101548,,0,7998631000.0,3973383000.0,5443796000.0,2554835000.0,6683102000.0,5037286000.0,16890000.0,3901738000.0,1.5552405536952485,0.4967578826926758,1.3267267334036623,0.5521552677374284,2369152000.0,1174089000.0,269148000.0,333653000.0,299178000.0,123896000.0,75306000.0,99904000.0,0.49557352166513585,0.11360520557566589,0.05229550488951321,0.14083224715003512,0.20680473990671167,0.4070137185427456,0.1288874191686986,0.17202561701242058,0.356903205865966,9321521000.0,337101000.0,802237000.0,953242000.0,0.13194629007352726,0.04214483703523766,0.12288759352092715,1.0,1.9829089002855613,5517720064.0,0.033,0.19,DONEAR.NS,,,,,0.34970763953341616,83.31721470019342,,,50.193423597678915,79.93230174081238,29.618909792571152,87.77187046882553,89.02321083172147,79.85221674876847,15.416323165704865,35.67708333333333,81.85,76.77553136340073,67.0892762810354,29.913916786226686,60.42875192068482,Q5 (Highest)
2025-11-30,1417.9000244140625,1670.0,1410.0999755859375,1556.199951171875,941831,0.13823874104003697,-0.036289383133705444,,,0.25054658365149046,59.28766430585948,1.5507330438240658,,0,9775029000.0,2257948000.0,4706802000.0,5068227000.0,9014220000.0,4512513000.0,190616000.0,8555140000.0,0.4455104319518443,0.23099143746785816,1.9976053254583421,0.10173488696874668,9676539000.0,1039589000.0,729961000.0,758042000.0,730862000.0,514605000.0,178486000.0,37772000.0,0.10743396993491165,0.07543616576133264,0.05318068784717346,0.07833813308663355,0.7907207119846507,0.4128339867558397,-0.03689177818532097,1.0478938257357182,0.9914043351363564,33093375000.0,1503741000.0,2184287000.0,2286929000.0,0.2966996150724898,0.15383494002933393,0.29814835162960207,1.0,4.9107563568353605,35524808704.0,-0.762,,DPABHUSHAN.NS,,,,,0.3201539660799685,49.85493230174081,,,75.8220502901354,91.97292069632496,60.2990834539315,95.50507491541808,84.33268858800773,80.04926108374384,,3.229166666666667,95.19999999999999,91.03162260238466,8.082408874801903,56.09756097560976,62.76511802991769,Q5 (Highest)
2025-11-30,11.970000267028809,11.970000267028809,10.529999732971191,11.079999923706055,1964535,-0.06655433609684636,-0.07362639710863417,,,0.18975394974306256,38.19445916161573,0.965619551357967,,0,18187292000.0,944034000.0,9345420000.0,8841872000.0,4736326000.0,5369511000.0,76901000.0,108052000.0,0.10676856665647275,0.051906243106450374,0.8820777162017175,0.8619544684795319,1979380000.0,326107000.0,-21957000.0,187284000.0,97552000.0,37807000.0,16162000.0,43583000.0,0.1647520940900686,-0.011092867463549191,0.019100425385726844,0.09461750649193182,0.20935330654000728,0.24006166360535297,0.2943528268561635,0.19927042030134823,-0.06568687609440715,6383141000.0,76093000.0,-289096000.0,657584000.0,0.008605982986408307,0.00418385540849072,-0.029542078168337198,1.0,1.0075090563235032,10789588992.0,0.167,0.45,DPSCLTD.NS,,,,,0.3300553879178506,37.18568665377176,,,94.10058027079303,46.27659574468085,40.520984081041966,43.547607539874335,39.55512572533849,73.54679802955665,37.840065952184666,48.90625,82.25,36.599274235355104,13.99894347596408,11.33428981348637,47.044146768136486,Q2 (Low)
2025-11-30,241.3300018310547,241.47999572753906,204.61000061035156,207.22999572753906,258906,-0.12320714882157735,-0.06099055944974607,,,0.6901872037397659,28.010898185617577,0.7390024564803328,,0,2737987000.0,21893000.0,205724000.0,2532263000.0,1269499000.0,198807000.0,7387000.0,194530000.0,0.008645626461390464,0.007996020433990373,6.385585014612161,5.40709834160769,1300482000.0,54240000.0,-7063000.0,27850000.0,19513000.0,11958000.0,4968000.0,2573000.0,0.04170761302347899,-0.005431063251932745,0.00919505229599487,0.021415136849260503,0.03102145077547691,-0.6675562969140951,-0.10363451768252718,-0.8014808420213826,-0.6842403628117915,5474802000.0,137863000.0,106673000.0,242987000.0,0.054442607264727244,0.050351955652090385,0.04176448110452142,1.0,3.787159508061945,3265440000.0,0.031,,DPWIRES.NS,,,,,0.522560153822484,41.24758220502901,,,2.466150870406196,18.90715667311412,22.47949831162566,17.931367810536493,18.423597678916828,19.80295566502463,,35.442708333333336,48.5,12.493519958527735,4.014791336502905,90.45911047345767,32.1445626210983,Q1 (Lowest)
2025-11-30,19.450000762939453,20.0,16.649999618530273,17.739999771118164,1619603,-0.10131712376847257,-0.07987556331333745,,,0.45376701714147655,45.422531427596645,1.070795594539949,,0,1181550000.0,32910000.0,406320000.0,757080000.0,491530000.0,389580000.0,57280000.0,,0.043469646536693614,0.027853243620667767,1.2616920786488013,,228320000.0,79410000.0,44900000.0,64870000.0,47930000.0,43010000.0,6110000.0,150000.0,0.34780133146461106,0.19665381920112124,0.1883759635599159,0.2841187806587246,0.2481959326481522,-0.010582010582010581,0.4145344154637258,0.31529051987767587,0.4282254513430206,750041000.0,166039000.0,199164000.0,243769000.0,0.21931499973582713,0.1405264271507765,0.2521095203736756,1.0,1.7692539460877659,2580932864.0,0.83,,DRCSYSTEMS.NS,,,,,0.32428933041245744,35.009671179883945,,,20.64796905222437,58.6073500967118,19.826338639652676,25.85790236829386,57.543520309477756,53.004926108374384,,94.34895833333333,85.39999999999999,80.50803525142561,40.042260961436874,26.255380200860834,49.80348750011169,Q3 (Medium)
2025-11-30,128.0,140.4199981689453,116.0,120.47000122070312,6342430,-0.0682908091465404,-0.13542411090229223,,,0.6188746551698707,26.818932651226334,0.8248571662545302,,0,4774260000.0,101790000.0,1443260000.0,3334630000.0,4552280000.0,1292300000.0,140540000.0,,0.03052512572609255,0.02132058161893152,3.522618587015399,,2055210000.0,170490000.0,111460000.0,152530000.0,152530000.0,112330000.0,37990000.0,2270000.0,0.08295502649364299,0.054232900774130136,0.05465621517995728,0.07421626013886659,-0.4110302335578163,-0.4720342169580748,-0.35137207871108234,-0.2990765006863846,-0.3324142156862745,12086980000.0,646450000.0,798800000.0,906970000.0,0.1938595886200268,0.1354031829016434,0.2324512137631605,1.0,4.434359879855727,6417420800.0,0.021,2.17,DREAMFOLKS.NS,,,,,0.41292185475958104,20.454545454545457,,,5.27079303675049,27.61121856866538,32.223830197781,42.53262445625906,16.344294003868473,25.12315270935961,87.34542456718879,34.50520833333333,6.550000000000001,20.52877138413686,6.286318013734812,79.48350071736012,33.61731209619889,Q1 (Lowest)
