Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_1M_percentile,Volume_Ratio_percentile,ROC_12M_percentile,RSI_percentile,Volatility_60_percentile,ROC_6M_percentile,market_cap_current_percentile,beta_percentile,dividend_yield_percentile,Tax_Provision_percentile,Interest_Expense_percentile,F_Score_percentile,Revenue_Growth_QoQ_percentile,Operating_Margin_percentile,composite_score,quality_quintile
2026-04-30,49.75,50.400001525878906,48.02000045776367,49.88999938964844,674866,,,,,,,,,0,2750000000.0,3079100000.0,-724200000.0,314500000.0,-638100000.0,-1153900000.0,0.0,515800000.0,1.1196727272727274,-0.26334545454545455,-0.4196,0.11436363636363636,,,,,,,,,,,,,-0.034850665075632614,-0.009952809952810004,0.0619400679641644,0.19007838283828393,-0.0870827285921626,11344600000.0,-4242500000.0,-2615400000.0,467100000.0,,,,0.0,,12887883776.0,0.336,,SANGHIIND.NS,,,,,0.13473910684655332,,,,,,,,43.06712395884371,51.602732527588024,,19.041708043694143,85.83290088220032,12.067260138476756,21.44650929181316,8.023072889355008,42.738753848798076,Q2 (Low)
2026-05-31,1286.0,1288.0,1222.0999755859375,1260.0999755859375,157368,,,,,,,,,0,5794000000.0,2840000000.0,990000000.0,1141000000.0,1092000000.0,803000000.0,273000000.0,16000000.0,0.49016223679668625,0.17086641353123921,0.13859164653089404,0.1969278564031757,,,,,,,,,,,,,0.08461250467989512,0.21851289833080423,,,,21602771000.0,2829502000.0,3383620000.0,4112648000.0,,,,0.0,,34711924736.0,-0.081,,CIGNITITEC.NS,,,,,0.09796551535171195,,,,,,,,58.843704066634004,11.613242249080399,,75.52135054617676,32.174364296834455,12.067260138476756,54.445002511300856,77.66124803356057,48.15507812280425,Q3 (Medium)
2026-05-31,287.54998779296875,290.0,257.1499938964844,277.0,8022437,,,,,,,,,0,38849980000.0,10126774000.0,4242996000.0,7079517000.0,5192210000.0,2567506000.0,1311133000.0,90587000.0,0.26066355761315707,0.10921488247870398,0.06608770454965485,0.18222704361752567,,,,,,,,,,,,,-0.030658841937876935,-0.015403010808107798,-0.10904190605778885,0.09656778289247203,0.09097688234860812,161958103000.0,10524983000.0,13658777000.0,35055983000.0,,,,0.0,,156286550016.0,0.705,,GSPL.NS,,,,,0.3095264796962074,,,,,,,,80.05879470847623,87.3095112979506,,92.50248262164847,62.63622210690192,12.067260138476756,22.40080361627323,58.52123754588359,54.36642080237406,Q4 (High)
2026-07-31,227.07000732421875,258.3900146484375,212.4199981689453,219.83999633789062,15681791,-0.07665168751609419,-0.28796762319711533,,,0.45555778265197794,47.87399652810196,0.9488374058332133,,0,29621000.0,-7855000.0,293839000.0,328024000.0,325669000.0,261805000.0,51814000.0,12050000.0,-0.2651834846899159,9.919955437021033,8.838492961074913,11.074035312784849,3740870000.0,239946000.0,872924000.0,2838594000.0,1605658000.0,497409300.0,32886000.0,9813000.0,0.08452987641064555,0.06414176381429988,3.228041775656386,3.2083135558583242,0.08629162388147282,0.539821083029943,0.03051071527971061,-11.160870915159512,-18.18302776322682,,,716577000.0,,,,0.23276520688378258,0.0,,28275423232.0,1.31,0.07,INDOTHAI.NS,,,,,0.392427663982625,1.4222658165767532,18.293281020107894,55.36417322834646,,45.74101427868045,29.377145659637065,,55.463008329250364,98.79138202837625,4.859335038363171,51.48957298907646,29.112610275038918,12.067260138476756,54.89703666499247,99.8951232302045,43.7848805798085,Q2 (Low)
2026-07-31,151.9499969482422,235.0,151.10000610351562,219.3699951171875,95188727,0.3501354067306024,0.5253093029167606,,,0.6354263266492176,76.09812160064192,3.5967723485422587,,0,1653520000.0,737290000.0,175500000.0,311600000.0,227390000.0,164880000.0,29940000.0,22220000.0,0.44589118970438824,0.10613721031496444,0.09971454835744352,0.18844646572161208,7671740000.0,696990000.0,1578030000.0,6021260000.0,4137380000.0,1314890000.0,217510000.0,2011060000.0,0.1157548420098119,0.09085161905904006,3.1465597882712624,1.617108655476884,0.1357529466714289,0.7943192948090108,0.4725836472610365,-8.037131882202305,2.6207297234487568,5952930000.0,380870000.0,466780000.0,920550000.0,0.0632542026087563,0.04964584305516089,0.0694794031183716,1.0,2.41406369350369,16953067520.0,1.041,,IKIO.NS,,,,,0.1715847695251928,96.37076998528691,99.2153016184404,99.85236220472441,,95.71639586410635,4.806277587052477,,47.13375796178344,96.42669469259064,,43.61966236345581,37.25998962117281,61.77052423343225,65.14314414866901,57.21027792343995,63.63501054694363,Q5 (Highest)
2026-07-31,203.9499969482422,248.4499969482422,197.10000610351562,231.47000122070312,16420531,0.3722433677455166,0.6081005786763674,,,0.5316265092795287,64.15603534088973,0.8461414750258688,,0,1697868000.0,1083149000.0,124530000.0,205694000.0,124530000.0,151121000.0,-31489000.0,,0.6379465305901283,0.07334492434040808,0.08900633029187192,0.12114840494078456,16733498000.0,205013000.0,2893838000.0,13840235000.0,9767526000.0,2572853000.0,4298486000.0,1479303000.0,0.014812826516312765,0.012251652344297648,3.796379350083351,3.2214133493052266,0.1255086063688322,0.5843598964176007,0.3182348255338179,-3.7515567532136482,1.2212935065496051,6156503000.0,2549094000.0,-95686000.0,613825000.0,0.18417996515232582,0.15233479574922112,-0.006812695653362618,1.0,2.0663574705061665,20100059136.0,0.579,,INDSWFTLAB.NS,,,,,0.09956568967884044,97.64590485532123,99.41147621383031,42.568897637795274,,83.80108321024126,14.958312898479647,,49.48554630083293,78.24487651077247,,7.596822244289971,,61.77052423343225,63.08387744851834,43.523859465128474,56.13941206790948,Q4 (High)
2026-07-31,362.20001220703125,439.29998779296875,337.1499938964844,436.29998779296875,11710,0.209424775586885,0.02900940517209616,,,0.37275567358103134,81.73348231612204,1.5633692078994224,,0,46400000.0,13600000.0,1500000.0,-127600000.0,-127900000.0,-130700000.0,2800000.0,0.0,0.29310344827586204,0.032327586206896554,-2.8168103448275863,-2.75,8249900000.0,,137800000.0,8112100000.0,2764800000.0,10600000.0,1300000.0,19100000.0,,,260.8301886792453,259.02830188679246,0.20833333333333326,-0.45290916701548767,0.03803131991051445,-0.3788022813688213,-0.31837606837606836,187800000.0,-799400000.0,-4200000.0,-785500000.0,-0.09854415009676902,-0.09689814421992994,,0.0,1.7488345313276523,4776003072.0,0.5,,UNIVPHOTO.NS,,,,,0.22101526108334338,55.37027954879843,96.61598822952428,89.22244094488188,,97.93205317577548,52.96714075527219,,28.564429201371876,70.73042564372044,,25.86891757696127,1.2973533990659056,12.067260138476756,76.6449020592667,25.904562139486103,52.21238352084009,Q3 (Medium)
2026-07-31,428.0,466.5,387.04998779296875,397.79998779296875,196058995,-0.06751059047935992,0.38640085716820094,,,0.6839878424617033,46.752342030967874,0.8741085803977539,,0,2932562000.0,960537000.0,606782000.0,638709000.0,638709000.0,376195000.0,180058000.0,90775000.0,0.3275419240923125,0.20691190842682952,0.12828202779685477,0.21779897577613022,23685083000.0,5432589000.0,10602879000.0,13130950000.0,16655071000.0,8743835000.0,895032000.0,7952893000.0,0.41372398798259075,0.22936753060987797,1.9047787383911063,0.9952358433113159,0.16269956280248876,0.46506501750546203,0.9762065050019038,1.0602135815991236,0.8276452123352152,8408261000.0,958123000.0,1732501000.0,1789507000.0,0.07296676935027549,0.04045259203862617,0.09332816334212997,1.0,1.6209702072819419,147822280704.0,1.28,0.06,APOLLO.NS,,,,,0.10322834128116745,93.08484551250613,21.284943599803828,46.161417322834644,,42.63909404234367,2.9916625796959266,,79.17687408133268,98.68628481345245,3.7936913895993176,68.9175769612711,62.74001037882719,61.77052423343225,70.61778001004521,83.32459360251704,55.67928656851077,Q4 (High)
2026-07-31,187.24000549316406,201.3800048828125,181.5500030517578,194.2100067138672,5170929,0.07750777183167012,0.21838151913599635,,,0.37947798195000776,58.5398213103962,1.0477411983658032,,0,7428210000.0,7192320000.0,375230000.0,493470000.0,377910000.0,280430000.0,88370000.0,15810000.0,0.9682440318730892,0.0505141884787856,0.0377520290891076,0.06643188601291562,16398330000.0,449090000.0,5840180000.0,10523310000.0,10503960000.0,4527130000.0,2085270000.0,103540000.0,0.042675736056430914,0.027386325314833888,2.3202249548831158,2.2973539527250155,-0.031651633878720054,2.0617971394257015,0.04767284420749762,-0.1857669637931535,-0.05597536012855586,29395070000.0,856820000.0,1194620000.0,1494950000.0,0.08142114980932805,0.05225044257555495,0.10887499544311181,1.0,3.204411851694654,13116110848.0,0.794,,UDS.NS,,,,,0.13951516713664164,83.07994114762138,82.93281020107895,64.22244094488188,,71.88577055637617,51.15252574791565,,43.410093091621754,90.56752496058854,,58.73882820258193,32.07057602490919,61.77052423343225,22.099447513812155,33.560566334556896,56.36606993062513,Q4 (High)
2026-07-31,147.4600067138672,149.97999572753906,128.39999389648438,137.99000549316406,146070,-0.05109333495623669,-0.1648105285459045,,,0.4132532995749839,46.41526590124049,0.8201381709642228,,0,418675000.0,340504000.0,3783000.0,45691000.0,35353000.0,32197000.0,-253000.0,3409000.0,0.8132895443960112,0.00903564817579268,0.07690213172508509,0.1091323819191497,3958185000.0,227443000.0,981240000.0,2975494000.0,1457259000.0,956315000.0,103308000.0,,0.07643873588721738,0.05746143750228956,1.523827399967584,,0.23813762572120578,1.6606891992397323,0.06702499643199378,2.7338513278441376,0.38156144170295114,1182570000.0,86715000.0,35032000.0,153770000.0,0.02914305994231546,0.02190776833321333,0.010937461461152686,1.0,1.5325355687013111,3327870976.0,0.02,,TREJHARA.NS,,,,,0.06523495686608263,8.87690044139284,28.641490926924963,39.517716535433074,,41.802067946824224,41.196665031878375,,24.05683488486036,18.83867577509196,,16.037735849056602,15.620134924753504,61.77052423343225,79.30688096433953,18.930256948086,36.30639229747158,Q1 (Lowest)
