Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_12M_percentile,ROC_1M_percentile,Volatility_60_percentile,Volume_Ratio_percentile,ROC_6M_percentile,RSI_percentile,market_cap_current_percentile,beta_percentile,dividend_yield_percentile,Interest_Expense_percentile,TTM_Revenue_percentile,F_Score_percentile,Debt_to_Assets_percentile,Net_Income_Growth_QoQ_percentile,composite_score,quality_quintile
2026-04-30,49.75,50.400001525878906,48.02000045776367,49.88999938964844,674866,,,,,,,,,0,,,,,,,,,,,,,2750000000.0,3079100000.0,-724200000.0,314500000.0,-638100000.0,-1153900000.0,0.0,515800000.0,1.1196727272727274,-0.26334545454545455,-0.4196,0.11436363636363636,-0.034850665075632614,-0.009952809952810004,0.0619400679641644,0.19007838283828393,-0.0870827285921626,11344600000.0,-4242500000.0,-2615400000.0,467100000.0,,,,0.0,,12887883776.0,0.331,,SANGHIIND.NS,,,,,0.1608483176272548,,,,,,,,43.88206388206388,51.5625,,85.88417786970011,51.03092783505154,10.691358024691358,,43.54918437963421,49.10668079940941,Q3 (Medium)
2026-05-31,287.54998779296875,290.0,257.1499938964844,277.0,8022437,,,,,,,,,0,,,,,,,,,,,,,38849980000.0,10126774000.0,4242996000.0,7079517000.0,5192210000.0,2567506000.0,1311133000.0,90587000.0,0.26066355761315707,0.10921488247870398,0.06608770454965485,0.18222704361752567,-0.030658841937876935,-0.015403010808107798,-0.10904190605778885,0.09656778289247203,0.09097688234860812,161958103000.0,10524983000.0,13658777000.0,35055983000.0,,,,0.0,,156286550016.0,0.697,,GSPL.NS,,,,,0.36188939341398074,,,,,,,,80.24570024570025,86.97033898305084,,62.56463288521199,92.31958762886599,10.691358024691358,,43.20316361838853,55.06631875906061,Q4 (High)
2026-05-31,1286.0,1288.0,1222.0999755859375,1260.0999755859375,157368,,,,,,,,,0,,,,,,,,,,,,,5794000000.0,2840000000.0,990000000.0,1141000000.0,1092000000.0,803000000.0,273000000.0,16000000.0,0.49016223679668625,0.17086641353123921,0.13859164653089404,0.1969278564031757,0.08461250467989512,0.21851289833080423,0.16065705128205132,0.5179584120982987,0.3796856106408706,21602771000.0,2829502000.0,3383620000.0,4112648000.0,,,,0.0,,,-0.102,,CIGNITITEC.NS,,,,,0.19524120801054518,,,,,,,,,10.540254237288135,,32.41985522233713,64.07216494845362,10.691358024691358,,60.553633217993074,45.218484376717555,Q2 (Low)
2026-06-30,9.020000457763672,9.789999961853027,8.550000190734863,8.819999694824219,587453,-0.013422806620974947,0.05000001135326615,,,0.4907553267647119,39.072851864717215,0.7566090183815986,,0,1148857000.0,264545000.0,373311000.0,775546000.0,607586000.0,309972000.0,622700.0,,0.34110807095904044,0.23026799680029802,1.960131882879744,,130675000.0,51361000.0,-855000.0,23175000.0,17804000.0,6751000.0,6377000.0,4676000.0,0.39304381098144253,-0.006542950066960015,0.05166252152286206,0.1773483833939162,-0.08789183831587177,-0.5570500623318679,0.2559469460329664,-1.8593431771894093,2.2900340715502554,486582000.0,38096000.0,31578000.0,90512000.0,0.04912152212763653,0.03315991459337411,0.030360804968026837,1.0,1.7306213044791474,514843200.0,-0.103,,ADROITINFO.NS,,,,,0.10829481273626357,21.73274596182085,,41.067058247674986,42.388644150758694,18.36935166994106,,16.110019646365423,6.191646191646192,10.434322033898304,,18.717683557394,9.63917525773196,60.370370370370374,61.77871889888829,22.293623331685616,31.939557287878383,Q1 (Lowest)
2026-06-30,1531.0,2188.0,1510.0,2110.800048828125,16447191,0.3644473489515998,0.7463391528903711,,,0.4151998257510579,84.15417387470117,1.5267900252269102,,0,61224000000.0,2284000000.0,35487000000.0,25685000000.0,50886000000.0,29819000000.0,7851000000.0,358000000.0,0.08892349620401012,0.03730563177838756,1.7064958583453502,1.6944900902109394,14144000000.0,3008000000.0,1559000000.0,1880000000.0,1865000000.0,1283000000.0,419000000.0,166000000.0,0.21266968325791855,0.11022341628959276,0.09070984162895927,0.1329185520361991,0.47134089254135025,0.3991275899672846,0.22331776509254464,0.2894472361809046,0.22077922077922074,39442000000.0,3706000000.0,4576000000.0,5678000000.0,0.1442865485692038,0.060531817587874036,0.16360971075118882,1.0,1.74500032666928,131287982080.0,0.766,0.24,WABAG.NS,,,,,0.16459013485918428,95.93734703866863,,98.13999021047479,64.36612824278022,89.19449901768172,,99.06679764243614,78.08353808353809,89.77754237288136,19.68403074295474,72.85418821096174,75.6701030927835,60.370370370370374,21.175224986765485,70.3905091448344,68.98068461047542,Q5 (Highest)
2026-06-30,11.699999809265137,12.699999809265137,10.550000190734863,11.15999984741211,4545435,-0.03460212436721111,0.11823650894791182,,,0.5620631416550755,46.31268370189992,1.6174813167722593,,0,3441900000.0,1973100000.0,2252300000.0,1189600000.0,3390300000.0,1843800000.0,1270700000.0,758400000.0,1.6586247478143914,0.5732589558092914,1.83875691506671,1.4274324764074195,3085100000.0,38100000.0,26200000.0,52700000.0,50900000.0,25100000.0,10000000.0,15800000.0,0.01234968072347736,0.008492431363651097,0.008135878901818418,0.017082104307802017,0.0176474468927299,-0.1462585034013606,-0.018203226935684103,0.5687500000000001,-0.08981001727115712,14173200000.0,112400000.0,183700000.0,289000000.0,0.09448554135843981,0.03265638164967024,0.058083283270623204,1.0,5.189694645399344,637438464.0,0.553,,ANMOL.NS,,,,,0.1553081545282765,37.10230053842389,,30.54331864904552,24.229074889867846,91.06090373280942,,30.55009823182711,7.223587223587223,76.2447033898305,,32.238883143743536,55.4639175257732,60.370370370370374,92.74748544203281,35.88729609490855,48.24412928214799,Q3 (Medium)
2026-06-30,1106.0,1153.9000244140625,1031.300048828125,1136.5,15788668,0.006598424205913167,0.06240575781387103,,,0.3709523978643947,57.8046285892711,0.9063598583887641,,0,137053600000.0,27401200000.0,64448900000.0,68295700000.0,59983800000.0,50014700000.0,2769900000.0,21310200000.0,0.4012141320756651,0.19993053812522985,1.1993233989207173,0.773244666068176,53364100000.0,18563700000.0,4110200000.0,6728100000.0,4810000000.0,3258100000.0,843800000.0,448600000.0,0.34786869824470007,0.07702181803871891,0.061054154384689335,0.12607914309432747,0.06344085164386226,0.17778259769367022,0.1784524945233552,0.2238834003230532,0.14225323418559643,196575900000.0,11971300000.0,15476500000.0,25069600000.0,0.17528629181632227,0.08734757788193816,0.16172415198402457,1.0,2.335041180968614,656580214784.0,0.227,0.23,UNOMINDA.NS,,,,,0.29556027409523156,24.082232011747433,,52.22711698482624,76.3582966226138,35.26522593320236,,62.42632612966601,92.28501228501229,38.40042372881356,18.744662681468828,84.5398138572906,93.91752577319588,60.370370370370374,56.590788777130754,58.37864557587741,56.90576271541436,Q4 (High)
2026-06-30,33090.0,34295.0,31010.0,33380.0,47515,0.004665161775771365,0.0733118971061093,,,0.29708129673224315,66.2749706227967,0.5902937054871801,,0,31372500000.0,1697500000.0,13691000000.0,17681500000.0,25423800000.0,11650300000.0,8121400000.0,8229600000.0,0.09600429827786104,0.05410789704358913,2.1822442340540587,1.4758589907556028,13992400000.0,5566100000.0,2409100000.0,3097000000.0,2931400000.0,2153400000.0,738300000.0,39700000.0,0.3977945170235271,0.17217203624824906,0.15389783025070752,0.22133443869529174,0.1393970781391356,-4.470208963497862,0.2837657814636567,0.8928326565054585,0.8120521065910251,50214917000.0,4023425000.0,8953408000.0,9722530000.0,0.2275499816192065,0.12824687226073792,0.462015996697456,1.0,3.224825468164794,377210863616.0,0.273,0.48,3MINDIA.NS,,,,,0.14921531998373946,26.725403817914835,,51.68869309838473,91.92364170337738,6.335952848722987,,81.58153241650294,88.84520884520884,43.75,38.8129803586678,47.88004136504654,80.10309278350516,60.370370370370374,24.880889359449444,4.992585269401879,49.859359482436865,Q3 (Medium)
2026-06-30,4.840000152587891,5.150000095367432,3.9100000858306885,4.25,834323,-0.059734509306605954,-0.020737361618345718,,,0.43152114213029374,47.36841800444945,2.1131328582369955,,0,487711000.0,728264000.0,825608000.0,-337897000.0,306382000.0,289995000.0,0.0,4114000.0,-2.1552840066647527,1.4932285718386504,1.056507870825359,1.042321419334816,0.0,0.0,-2228000.0,322000.0,-1568000.0,-2992000.0,0.0,1424000.0,,,,,,-0.08164518109269492,,-0.9048467116142984,-1.0103556956325979,0.0,-12872000.0,-10216000.0,-356000.0,0.038094448900108616,-0.026392679271125728,-0.026170244923366986,0.0,-0.9402408393495327,123024336.0,0.359,,TIJARIA.NS,,,,,0.11328695899022727,10.13215859030837,,19.774840920215368,59.56926089084679,97.98624754420432,,33.44793713163065,0.7371007371007371,55.720338983050844,,9.358841778697,0.6958762886597939,10.691358024691358,98.67654843832716,39.49579831932773,39.08575384313735,Q1 (Lowest)
2026-06-30,34.400001525878906,35.790000915527344,33.060001373291016,34.0,576876,-0.02857142857142858,0.15685609751918772,,,0.5238119571249136,44.21052088131584,0.750692313586824,,0,,,,,,,,,,,,,156483000.0,58674000.0,18650000.0,25380000.0,19126000.0,8507000.0,-327000.0,10946000.0,0.3749544678974713,0.11918227539093704,0.054363732801646185,0.1621901420601599,-0.10167915267372774,1.1214463840399,-0.13541960186305546,-1.1490625547573157,-1.6185114782862993,545860000.0,-101393000.0,-75952000.0,-37528000.0,,,,0.0,,650324160.0,0.078,,VINEETLAB.NS,,,,,0.14410768663592782,46.500244738130206,,33.52912383749388,33.578071463534016,17.730844793713164,,25.93320235756385,7.46928746928747,23.940677966101696,,28.024819027921406,10.103092783505154,10.691358024691358,,84.42906574394463,34.79531921372578,Q1 (Lowest)
