Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_12M_percentile,Volume_Ratio_percentile,Volatility_60_percentile,RSI_percentile,ROC_6M_percentile,ROC_3M_percentile,ROC_1M_percentile,market_cap_current_percentile,Interest_Expense_percentile,Net_Income_Growth_YoY_percentile,dividend_yield_percentile,beta_percentile,Net_Income_Growth_QoQ_percentile,Tax_Provision_percentile,Revenue_Growth_YoY_percentile,composite_score,quality_quintile
2026-02-28,882.8798577798572,969.3986833813409,808.0999755859375,830.2000122070312,233062,0.046632722784619274,-0.0432273253548332,,,0.3611562991933817,58.901476651602046,1.771230729490982,,0,1526800000.0,,314800000.0,442000000.0,298000000.0,208400000.0,69600000.0,20000000.0,,0.20618286612522924,0.13649462929001835,0.28949436730416556,,,,,,,,,,,,,0.06094086581891456,0.39959704499664195,0.16168302518450894,0.7166392092257001,0.4175753688261705,5821500000.0,749400000.0,1000300000.0,1586600000.0,,,,0.0,,12650858496.0,0.122,7.23,ALLDIGI.NS,,,,,0.30470578711358476,,86.22262773722628,51.13533151680291,58.57664233576643,,66.30336058128974,76.83923705722071,42.493175614194726,35.803657362848895,85.53990610328638,99.2412746585736,56.21840242669363,80.44280442804428,53.191489361702125,62.310606060606055,63.62123434961705,Q5 (Highest)
2026-02-28,134.0,155.0,131.0500030517578,150.0500030517578,56499,0.123801664547327,0.06607462203735559,,,0.33851887606162173,68.81007932478607,1.3773262012521044,,0,260686000.0,169010000.0,49257000.0,61186000.0,49884000.0,-69765000.0,16135000.0,103514000.0,0.6483278733802352,0.188951458843206,-0.267620815847418,0.23471149198652785,7008571000.0,3534077000.0,4724782000.0,2283789000.0,771357000.0,3192619000.0,60119000.0,11841000.0,1.5474621341989123,0.5042507238636806,0.24160634262967176,0.23789747539559214,0.044528053916088606,0.06890053318624756,0.13156261258719404,-3.3094875529661016,-0.5648036189311065,1174596000.0,13824000.0,372730000.0,582261000.0,0.006053098600615031,0.001972442028481983,0.0640664463567913,1.0,0.23271554215545512,2604225536.0,-0.699,0.67,AHLEAST.NS,,,,,0.23885173672135446,,70.16423357664233,57.31153496821072,82.2992700729927,,88.46503178928246,90.91734786557674,20.83712465878071,66.31376323387873,3.8497652582159625,48.861911987860395,5.25783619817998,61.162361623616235,35.06012950971323,55.68181818181818,52.41214192831789,Q3 (Medium)
2026-02-28,4.050000190734863,4.449999809265137,3.2100000381469727,3.509999990463257,929699,-0.0906735528872028,-0.005665717022269479,,,0.5725440747761115,48.86363697938708,0.8362270674057086,,0,12500000.0,11472000.0,7654000.0,8355000.0,7684000.0,2581000.0,,5103000.0,0.91776,0.61232,0.20648,0.6684,355423000.0,227191000.0,3163259000.0,-2807836000.0,169562000.0,3153437000.0,3955000.0,150000.0,-0.08091320148327752,0.6392129940943608,0.053770536719141684,0.05372296957256479,-0.1896272285251216,-0.7904011694006822,inf,-0.9961641978923151,-0.9875985768420678,53692000.0,65425000.0,36969000.0,96089000.0,-0.023300862301074563,0.18407643849722724,-0.014325488395343025,1.0,-20.911902718732325,332675008.0,0.451,,KRIDHANINF.NS,,,,,0.33527312849004015,,29.1970802919708,8.628519527702096,28.284671532846716,,75.11353315168029,17.892824704813805,3.002729754322111,18.190567853705485,14.553990610328638,,86.70374115267947,16.789667896678967,,99.81060606060606,39.87786216915562,Q1 (Lowest)
2026-02-28,839.5999755859375,929.9500122070312,816.7000122070312,899.9000244140625,1218693,0.004801305209183093,0.019254728202416915,,,0.3974379475768303,65.94219485464605,1.149920939200348,,0,11772994000.0,2729609000.0,1063214000.0,1430667000.0,1207610000.0,785669000.0,273208000.0,148733000.0,0.231853426579509,0.09030956781257173,0.06673485096484377,0.12152108461110232,39458462000.0,746794000.0,20217068000.0,19241394000.0,30735422000.0,14687443000.0,3992929000.0,3451600000.0,0.038811844921423054,0.018926079784863385,2.092632597791188,1.8576291325862506,0.1715825458094682,0.5341951357631736,0.16393670822752315,1.0315540696035765,0.6753796537445429,43246293000.0,2626221000.0,3528090000.0,4686280000.0,0.13648808397146278,0.06655659817658377,0.17650874606542624,1.0,2.367728686434864,60291330048.0,0.331,0.07,AHLUCONT.NS,,,,,0.3510627854020672,,55.74817518248175,39.69118982742961,76.55109489051095,,81.19891008174388,61.398728428701176,64.69517743403094,72.08854667949952,88.82629107981221,3.566009104704097,78.8675429726997,83.85608856088561,74.46808510638297,62.78409090909091,62.91599535053156,Q5 (Highest)
2026-02-28,236.77000427246094,279.0,232.50999450683594,271.05999755859375,1672165,-0.10170671894417982,-0.27075601652760384,,,0.4645970821605697,55.38342496393784,1.360988815811734,,0,1008240000.0,334620000.0,117670000.0,181250000.0,163870000.0,120610000.0,37330000.0,6440000.0,0.3318852654129969,0.1167083234150599,0.11962429580258668,0.17976870586368324,,,,,,,,,,,,,0.2065193978412272,0.19593455627169054,0.2730624510719968,0.6723516361619524,0.8065384232034287,3654540000.0,473620000.0,470190000.0,696750000.0,,,,0.0,,10063443968.0,,0.55,DIFFNKG.NS,,,,,0.3667106007875098,,69.16058394160584,23.705722070844686,46.806569343065696,,8.35603996366939,15.077202543142597,37.85259326660601,21.07795957651588,84.31924882629109,41.65402124430956,,71.95571955719558,45.14338575393155,78.69318181818183,46.25348186035731,Q2 (Low)
2026-02-28,173.00999450683594,200.0,163.50999450683594,175.10000610351562,99265,-0.05839965701368044,-0.16511700915214522,,,0.44048806329511264,45.45726986892531,0.5084899722721581,,0,1176179000.0,102307000.0,-134395000.0,8359000.0,8359000.0,-61618000.0,-18824000.0,88801000.0,0.08698250861476017,-0.11426407034983621,-0.05238828443629753,0.007106911448002387,9493249000.0,6353872000.0,9448178000.0,45071000.0,2341414000.0,5057196000.0,6030000.0,373308000.0,140.97472876128774,0.6693042603222564,0.4629866036436001,0.38916941324797377,-0.09068636546371034,-0.34625586182018797,-0.053731960488058395,0.48334135772749165,-0.7330672201820214,5208241000.0,-59558000.0,74995000.0,240379000.0,-1.3214261942268866,-0.006273721462483497,0.011719904365455357,0.0,0.21488814840946446,2451400192.0,0.103,,GLOBALVECT.NS,,,,,0.46924617429065435,,7.937956204379562,28.42870118074478,19.89051094890511,,28.065395095367844,29.8819255222525,20.01819836214741,63.1376323387873,80.0,,53.28614762386249,28.59778597785978,5.642923219241443,19.602272727272727,35.632629946721394,Q1 (Lowest)
2026-02-28,191.0500030517578,207.99000549316406,188.75999450683594,197.5,348357,-0.014667742993396127,-0.11767332366343464,,,0.18456070720217613,57.35164505786829,0.9114412637326417,,0,909017000.0,724220000.0,300460000.0,416026000.0,364696000.0,267797000.0,84129000.0,12770000.0,0.7967067722605848,0.3305328723225198,0.294600651032929,0.45766580823020914,8804767000.0,83904000.0,786439000.0,8018328000.0,5945124000.0,338368000.0,782000.0,822825000.0,0.010464026914339248,0.009529383344272483,17.56999479856251,15.13824888878381,0.3928007795861206,0.05619843185511231,0.0031694706697051878,0.11301973367026319,-0.06991728146657727,3167946000.0,1009978000.0,933534000.0,1492358000.0,0.1259586786671735,0.1147080893793101,0.11521936177586621,1.0,2.5355820545847494,21965922304.0,0.127,3.8,LAOPALA.NS,,,,,0.4364150759011554,,36.77007299270073,97.00272479564033,53.102189781021906,,42.68846503178928,51.40781108083561,51.04640582347588,30.317613089509145,59.06103286384976,95.59939301972686,57.0273003033367,59.68634686346863,56.244218316373725,27.178030303030305,54.47544028431725,Q4 (High)
2026-02-28,413.04998779296875,467.3999938964844,390.79998779296875,423.75,1198272,-0.06878362516781145,-0.25205187692132003,,,0.40780475690152074,69.61456658277288,0.3597334366619635,,0,13450760000.0,2154040000.0,358320000.0,767710000.0,388070000.0,141800000.0,49650000.0,196620000.0,0.16014262391121395,0.026639386919400838,0.010542155238811784,0.057075585320086004,,,,,,,,,,,,,0.11079124333046764,10.946082561078349,0.1255611797892433,0.2487890797005725,0.10388807408046463,45397280000.0,236990000.0,794160000.0,2609930000.0,,,,0.0,,17595080704.0,0.829,0.12,LANDMARK.NS,,,,,0.46147642479598855,,4.014598540145985,36.14895549500454,83.3029197080292,,10.263396911898274,25.431425976385103,47.315741583257505,75.64966313763234,68.92018779342723,7.0561456752655545,97.62386248736097,99.2619926199262,48.381128584643854,54.166666666666664,50.5024456786429,Q3 (Medium)
2026-02-28,336.0,396.20001220703125,326.3999938964844,364.1000061035156,4962997,0.0177498423578355,-0.15197391189571408,,,0.3428510286992604,75.83000294638431,1.0710137567176834,,0,15110800000.0,4203500000.0,2253300000.0,2565900000.0,2554700000.0,1721100000.0,604100000.0,229500000.0,0.2781785213224978,0.1491185112634672,0.11389866850199858,0.16980570188209756,62581900000.0,709900000.0,7748300000.0,54824700000.0,52500400000.0,6115500000.0,302700000.0,22794200000.0,0.012948543266082623,0.011343535431170993,8.584809091652359,4.8575259586297115,-0.04624609461293272,0.14298047549475368,0.18937724324664695,0.6763416772182722,0.620397852857594,61986200000.0,6095100000.0,8298900000.0,9189800000.0,0.11117434295126102,0.09739397493524486,0.1494365674732509,1.0,3.241083604045259,83338813440.0,-0.369,0.96,KRBL.NS,,,,,0.5787264803447203,,50.54744525547446,55.94913714804723,90.51094890510949,,30.881017257039055,67.30245231607628,69.69972702456779,76.70837343599615,84.69483568075117,62.06373292867981,15.975733063700709,67.25092250922509,84.18131359851989,68.18181818181817,61.59649715366702,Q5 (Highest)
2026-02-28,9.300000190734863,9.449999809265137,8.300000190734863,8.930000305175781,573898,-0.09523805382800721,-0.15834113156112894,,,0.5263296739348076,45.714285714285715,0.7391123914444819,,0,30611000.0,-24707000.0,-55683000.0,-39911000.0,-55613000.0,-62520000.0,5713000.0,1195000.0,-0.8071281565450328,-1.8190519747803078,-2.0424030577243473,-1.3038123550357714,716031000.0,73384000.0,152610000.0,563421000.0,123760000.0,157516000.0,2883000.0,41800000.0,0.13024718638460406,0.10248718281750371,0.7856979608420732,0.520328093653978,-0.8470352492029702,-0.7039660593204289,-0.922297048602738,0.9365030199783182,-2.457137641474991,952905000.0,-361684000.0,-106589000.0,-319143000.0,-0.641942703591098,-0.5051233815295706,-0.16738090938356326,0.0,2.1195511088207075,447404096.0,0.123,,LASA.NS,,,,,0.462890351748124,,22.26277372262774,13.71480472297911,20.62043795620438,,29.064486830154408,16.348773841961854,4.640582347588717,8.180943214629451,87.88732394366198,,56.52173913043478,18.81918819188192,28.307123034227565,1.0416666666666665,30.493989573534567,Q1 (Lowest)
