Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_1M_percentile,ROC_12M_percentile,Volume_Ratio_percentile,Volatility_60_percentile,RSI_percentile,ROC_6M_percentile,beta_percentile,market_cap_current_percentile,dividend_yield_percentile,Net_Income_Growth_QoQ_percentile,Revenue_Growth_QoQ_percentile,Gross_Margin_percentile,Interest_Expense_percentile,Total_Revenue_percentile,composite_score,quality_quintile
2025-08-31,36.20000076293945,37.45000076293945,33.810001373291016,36.22999954223633,8044373,-0.027121431007197883,,,,,46.60713932952727,0.6192655667786495,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20347529216.0,-0.256,,UDAICEMENT.NS,,,,,0.4222567655800659,,47.30713245997089,,18.50412821758135,,64.10879067508499,,18.200620475698035,51.42995637421232,,,,,,,46.63670854683651,Q2 (Low)
2025-08-31,15.15999984741211,17.81999969482422,15.149999618530273,15.710000038146973,630284,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850927424.0,-0.738,,INDSWFTLTD.NS,,,,,0.46427828472319904,,,,,,,,4.188210961737332,8.579738245273873,,,,,,,44.18452994713409,Q2 (Low)
2025-10-31,310.75,310.75,300.25,307.3500061035156,470624,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36425633792.0,-0.293,,MANGCHEFER.NS,,,,,0.4650583455731497,,,,,,,,15.951396070320579,61.754726126999515,,,,,,,48.51374147982135,Q3 (Medium)
2025-10-31,20.790000915527344,20.790000915527344,20.3700008392334,20.690000534057617,471772,,,,,,,,,0,0.0,,-7700000.0,1800000.0,1800000.0,400000.0,1300000.0,100000.0,,,,,634931000.0,,274472000.0,360459000.0,540943000.0,263937000.0,254070000.0,,,,2.0495156041024942,,,-0.9903846153846154,,-0.9917695473251029,-0.9731743666169895,22477000.0,68246000.0,10834000.0,84896000.0,0.18933082541981197,0.1074856952960243,,1.0,1.3630879575890922,4317160960.0,0.237,,HINDMOTORS.NS,,,,,0.43645864562406345,,,,,,,,62.56463288521199,27.290353853611244,,12.6232741617357,,,4.234187140616832,1.0733899151273092,40.51905586375354,Q1 (Lowest)
2025-10-31,21.84000015258789,21.84000015258789,18.1200008392334,18.850000381469727,1086774,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3705583360.0,,,IEL.NS,,,,,0.4546286627168073,,,,,,,,,24.81822588463403,,,,,,,48.32121505897561,Q3 (Medium)
2025-10-31,56.310001373291016,56.310001373291016,50.38999938964844,50.459999084472656,22215945,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31367266304.0,0.064,,DHANI.NS,,,,,0.4546286627168073,,,,,,,,43.32988624612203,59.282598158022296,,,,,,,50.174165626942965,Q3 (Medium)
2025-11-30,66.30999755859375,66.88999938964844,64.94999694824219,66.5,908030,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9803060224.0,0.187,,ACLGATI.NS,,,,,0.4563410750941079,,,,,,,,56.85108583247156,39.69946679592826,,,,,,,49.77003684189333,Q3 (Medium)
2026-01-31,329.75,344.0,323.0,324.70001220703125,498686,0.0024699546947275497,-0.11933821140014844,,,0.35305337251566565,43.17523285521499,1.2454331404829018,,0,3867800000.0,1679600000.0,418900000.0,117000000.0,44900000.0,-79100000.0,74800000.0,49200000.0,0.4342520295775376,0.10830446248513367,-0.020450902321733286,0.03024975438233621,11608700000.0,3567500000.0,6881000000.0,4727700000.0,5491100000.0,4854600000.0,65800000.0,2845700000.0,0.75459525773632,0.30731261898403783,1.13111275903267,0.5449264615004326,0.03378414497247029,-1.2616606020509429,0.06665563553128706,-1.2675913396481733,-0.7585139318885449,13798983000.0,458451000.0,1293137000.0,1153220000.0,0.09697125452122597,0.039492018916846845,0.1558897916867586,1.0,1.837392042175265,23601555456.0,0.135,0.46,EVEREADY.NS,,,,,0.49423182282908884,43.54368932038835,65.21106259097526,,70.37396794560466,39.56310679611651,54.34677027683341,,51.21509824198552,53.999030538051386,36.58637873754153,9.664694280078894,49.774661992989486,56.519396551724135,54.364871928907476,58.81178232651023,49.59830076851379,Q3 (Medium)
2026-01-31,8.300000190734863,8.789999961853027,7.800000190734863,7.900000095367432,808004,-0.10532274477622994,-0.2270058817068754,,,0.2904893378476171,28.467170814510737,1.1034886248917606,,0,456716000.0,161169000.0,14767000.0,34438000.0,30118000.0,1756000.0,7321000.0,21041000.0,0.3528866954518782,0.03233300344196394,0.0038448401194615474,0.07540353304898449,2193242000.0,731880000.0,936108000.0,1257134000.0,1366939000.0,485454000.0,4088000.0,664022000.0,0.5821813744596837,0.3336977861996077,2.815795111380275,1.447957993960293,-0.051850560108949284,-0.5889513108614233,-0.15910061716575097,-0.6397948717948718,0.10240404622427102,2096347000.0,-24964000.0,77099000.0,112344000.0,-0.01985786718042786,-0.011382236889499653,0.03876242198395788,0.0,2.285888196560161,2040656512.0,0.003,0.63,TTL.NS,,,,,0.6360870244918441,13.300970873786408,9.267345948568655,,60.223409422049535,59.75728155339806,18.40699368625546,,37.38366080661841,17.49878817256423,48.1312292358804,21.400394477317555,27.591387080620933,41.325431034482754,38.10768426555149,19.920119820269598,34.15431309182423,Q1 (Lowest)
2026-01-31,3149.0,3202.60009765625,3030.0,3047.800048828125,610541,0.2047592655553756,-0.07325079998797368,,,0.3642197512737216,59.67227309851844,0.7353617010930147,,0,6049100000.0,5426000000.0,5352800000.0,5400200000.0,5352800000.0,7668700000.0,-2281100000.0,,0.8969929410986759,0.8848919674001091,1.267742308773206,0.8927278438114761,200756800000.0,32792800000.0,37637000000.0,162717600000.0,32733200000.0,551000000.0,6757300000.0,,0.2015319793310619,0.16334589911773847,59.40689655172414,,-0.5021849514043765,-0.18676762213809261,-0.44638264769139246,-0.0900601587621771,-0.42365283840464474,21553300000.0,40118700000.0,36356900000.0,36229400000.0,0.24655415271611675,0.199837315597778,0.18595890551090888,1.0,1.5224431750257026,518485901312.0,-0.853,0.03,AIIL.NS,,,,,0.6866688295142481,58.98058252427184,97.62251334303737,,25.9834871296746,36.067961165048544,87.9553181155901,,2.843846949327818,91.03247697527873,1.0797342192691028,37.3767258382643,5.307961942914371,95.63577586206897,,67.44882675986021,50.48901405497373,Q3 (Medium)
2026-01-31,29.649999618530273,31.25,28.700000762939453,28.780000686645508,61403279,-0.013031521356483333,-0.09468386732293699,,,0.2369001756205901,47.44186686077278,1.4727478596608274,,0,14660037000.0,,,,,6657139000.0,3837100000.0,40460973000.0,,,0.45410110492899847,,3623611072000.0,236874853000.0,3314762056000.0,308849016000.0,,,361269117000.0,,0.7669600378458061,0.06536983365305271,,,-0.5886172129307442,0.03991798925268686,,,,114120037000.0,24679739000.0,,,0.07990875062396184,0.0068108134426188216,,1.0,,361133604864.0,0.704,1.36,UCOBANK.NS,,,,,0.641171316575802,51.6504854368932,56.33187772925764,,81.73870811073336,79.90291262135922,66.5857212238951,,93.53671147880041,89.0935530780417,74.08637873754152,59.36883629191322,4.056084126189284,,98.64087820177731,83.02546180728908,65.8678405895794,Q5 (Highest)
2026-01-31,1673.5,1708.5999755859375,1601.9000244140625,1621.0,486661,-0.021312593000948565,0.002907845715455215,,,0.3238318559390826,29.01023890784984,0.6156313644134551,,0,1442100000.0,729300000.0,84000000.0,-305400000.0,-460400000.0,-254700000.0,-58000000.0,70600000.0,0.505720823798627,0.05824838776783857,-0.1766174329103391,-0.21177449552735594,,,,,,,,,,,,,-1.071996645049201,-0.8056466997329264,-0.5867434662998625,-4.273778920308484,-1.6163471241170535,-6509100000.0,-1945300000.0,-923800000.0,-1774500000.0,,,,0.0,,179192709120.0,0.259,0.12,ABREL.NS,,,,,0.38471805735967185,78.15533980582524,51.14022319262494,,18.261291889266634,48.932038834951456,19.329771733851384,,64.76215098241985,83.22830828889967,7.807308970099667,16.321499013806708,0.8512769153730596,68.48060344827587,60.37637219027705,38.54218671992012,43.74589146570611,Q2 (Low)
2026-01-31,7317.0,7613.5,7271.5,7507.0,2520807,0.034592061742006575,0.08608217592592582,,,0.17855961494192507,66.4127951256664,0.8727032971314707,,0,60711900000.0,25964400000.0,13123400000.0,19977300000.0,17981700000.0,13694500000.0,4095600000.0,191600000.0,0.42766574592460455,0.21615861140896594,0.22556533397900577,0.32905081211426424,289441100000.0,4457800000.0,68580400000.0,220860700000.0,80155600000.0,50508400000.0,2491800000.0,18347100000.0,0.02018376288764819,0.01540140636557835,1.5869756317761006,1.223727142415915,0.22758926080046593,0.1362655780687343,0.4502242987975291,0.24458117110321442,0.28450731393666606,210553000000.0,51073200000.0,44159700000.0,73432300000.0,0.2312462108469275,0.1764545532752605,0.19598790157044363,1.0,2.123659114065003,2059164319744.0,0.094,0.93,EICHERMOT.NS,,,,,0.49338353915171373,88.39805825242718,78.89374090247453,,39.242350655658086,94.85436893203884,94.02622632345799,,46.483971044467424,97.96412990790111,62.41694352159468,67.01183431952663,83.72558838257386,55.38793103448276,76.47673810768426,94.75786320519222,71.97598297263197,Q5 (Highest)
2026-01-31,67.0,75.98999786376953,65.0,72.30000305175781,691733,0.026405459197687442,-0.13754024248423202,,,0.3709241177669063,65.30883035559427,2.7084442334447876,,0,995300000.0,853700000.0,-101300000.0,76900000.0,-90800000.0,-296200000.0,0.0,205400000.0,0.8577313372852406,-0.10177835828393449,-0.2975987139555913,0.07726313674269064,,,,,,,,,,,,,0.1273077358704271,-0.40653175716289325,0.5701214702634485,0.25561678677405686,-10.378048780487806,3090100000.0,-1581400000.0,-881200000.0,-235400000.0,,,,0.0,,6729061376.0,0.104,,ACL.NS,,,,,0.3892533228711726,37.76699029126214,76.12809315866085,,96.98882952889753,34.80582524271844,93.49198640116562,,47.41468459152017,33.591856519631605,,27.218934911242602,72.15823735603405,94.01939655172413,77.5222164140094,30.70394408387419,58.12073300338271,Q4 (High)
2026-01-31,1181.0999755859375,1197.0999755859375,1083.699951171875,1091.4000244140625,307276,-0.10032145216480848,-0.26171955058837015,,,0.25208716017395194,15.523227189439865,1.5324799094030441,,0,5282881000.0,1903398000.0,678052000.0,912351000.0,758490000.0,555034000.0,190422000.0,13034000.0,0.3602954524245388,0.1283489065909302,0.10506274890537946,0.1726995175549099,,,,,,,,,,,,,0.26813908219997207,-0.2648780235833875,0.07032321733885682,0.1351526022034928,0.15698214849580427,20444239000.0,3035686000.0,3704693000.0,4650921000.0,,,,0.0,,49198485504.0,0.161,0.18,DHANUKA.NS,,,,,0.6714174595892279,7.524271844660194,10.674429888403687,,83.92423506556581,74.66019417475728,3.8368139873725107,,54.265770423991725,65.97188560349007,13.24750830564784,32.790927021696255,86.27941912869304,43.265086206896555,31.521170935703086,64.70294558162756,44.84431054456704,Q2 (Low)
