Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,RSI_percentile,ROC_1M_percentile,Volume_Ratio_percentile,Volatility_60_percentile,ROC_12M_percentile,market_cap_current_percentile,ROC_6M_percentile,beta_percentile,Net_Income_Growth_QoQ_percentile,dividend_yield_percentile,Revenue_Growth_QoQ_percentile,Current_Ratio_percentile,Gross_Margin_percentile,Gross_Profit_percentile,composite_score,quality_quintile
2025-12-31,3737.199951171875,3750.0,3374.699951171875,3414.60009765625,131321,-0.10950934902991971,-0.1267758220666294,,,0.21999893460142728,18.78576397795746,0.7398215066946778,,0,9842900000.0,98100000.0,3342500000.0,6500400000.0,7279100000.0,3204100000.0,2195100000.0,1888500000.0,0.015091378992062027,0.00996657489154619,2.2718079960051183,1.6824069161386972,3219400000.0,1441900000.0,722800000.0,848300000.0,812600000.0,603500000.0,205000000.0,4100000.0,0.4478784866745356,0.22451388457476548,0.1874572901782941,0.2634963036590669,0.02099454522389954,0.023228212953543492,0.01127689649756558,0.0,-0.007371869880645865,13154648000.0,2646424000.0,3014407000.0,3739425000.0,0.40711710048612393,0.2688662894065773,0.45683215882397515,1.0,3.030284570604192,107792097280.0,-0.075,2.34,INGERRAND.NS,,,,,0.41541745417905807,44.30441105186622,3.7845705967976713,15.261627906976743,31.81377303588749,85.5550169655841,,76.4392839864538,,24.675324675324674,57.14285714285714,88.12086092715232,45.872936468234116,62.7906976744186,58.18666666666667,59.50759559979046,50.230374846534,Q3 (Medium)
2025-12-31,1226.199951171875,1330.0,1185.699951171875,1300.9000244140625,9809315,0.029274467351286804,-0.020775292123400457,,,0.27432976240450946,75.21739493052233,1.5330637280981858,,0,201331200000.0,81634600000.0,119740500000.0,77052400000.0,63279600000.0,61384700000.0,694400000.0,14574300000.0,1.05946862135378,0.4054741639646513,1.0308692556940084,0.7934436431227977,35406500000.0,16875000000.0,8765600000.0,10985600000.0,9320300000.0,5723600000.0,1888400000.0,1758000000.0,0.4766074025955686,0.24757036137432392,0.16165393359976277,0.3102707130046743,0.48952684652696843,-0.10790380149316536,1.6022519311191306,0.89950882782424,1.4696731262083538,87728600000.0,18050800000.0,23927300000.0,27541400000.0,0.23426655107433383,0.08965724140123339,0.1507829878944085,1.0,1.1356055593966559,690239569920.0,0.126,0.08,LLOYDSME.NS,,,,,0.4512148238438349,72.70964614638875,98.59291606016497,85.31976744186046,91.94956353055287,66.6020358700921,,93.13014029995162,,42.72727272727273,43.5960591133005,5.008278145695364,92.39619809904951,16.0676532769556,63.57333333333334,94.23782084861185,64.39404565954864,Q5 (Highest)
2025-12-31,173.24000549316406,177.0,168.10000610351562,170.89999389648438,2796648,-0.04738015768776771,0.013521520847585844,,,0.29268037125036933,37.78095715476005,0.3573256180183168,,0,107787616000.0,78143256000.0,83158896000.0,24628720000.0,96038428000.0,409248000.0,12520063000.0,,3.1728508830341164,0.7249743421359277,234.67048831026665,,3489403000.0,630880000.0,-68696000.0,72701000.0,-68696000.0,433112000.0,177936000.0,,0.1807988357893886,-0.019687035289417704,0.12412209194524106,0.020834796095492554,0.08304160181013742,0.26899186648852647,0.586016576481577,0.21929878889908627,-1.4112512727684128,11742732000.0,1554942000.0,-870446000.0,2705117000.0,0.0631353151929942,0.014425980068062736,-0.008469682435608712,1.0,1.4913703926803612,26016778240.0,0.061,,UGROCAP.NS,,,,,0.3089936904446989,79.15656810470189,39.1072295002426,51.01744186046512,2.7158098933074686,60.20358700920989,,55.249153362360914,,36.935064935064936,75.32019704433498,,63.481740870435225,99.08386187455956,14.986666666666668,43.11157674174961,51.35792652420659,Q3 (Medium)
2025-12-31,67.4000015258789,76.8499984741211,63.599998474121094,69.43000030517578,403097,0.031189639343697673,-0.1180132211822692,,,0.297528772245473,62.1212218515983,1.6865471912855972,,0,1680313000.0,2194355000.0,3257374000.0,-1577061000.0,101731000.0,1115702000.0,1271000.0,57738000.0,-1.3914204967341148,1.3059203850711147,0.09118115769264552,0.03943077990359433,41674000.0,41658000.0,-44166000.0,-27856000.0,-44099000.0,-61428000.0,0.0,17329000.0,0.9996160675721073,-1.0597974756442865,-1.4740125737870136,-0.6684263569611748,-0.23965042237588718,0.15372912871175548,-0.6758199016740307,0.06631023468962649,0.06166628554005649,272160000.0,-274744000.0,-210958000.0,-144013000.0,0.17421266520445308,-0.16350763220899917,-0.3417463963686671,0.0,-1.9627398585858702,1563289472.0,0.564,,KREBSBIO.NS,,,,,0.43516083735860484,47.06737760542899,91.6060164968462,85.75581395348837,94.47138700290981,58.50702859912749,,14.56216739235607,,84.67532467532467,68.57142857142857,,11.155577788894448,1.550387596899225,98.18666666666667,11.262441068622316,54.49144116119952,Q4 (High)
2025-12-31,18.649999618530273,21.0,17.649999618530273,18.809999465942383,408108,-0.02133193871277783,-0.04177278297918152,,,0.27967940291383847,54.54544437564569,1.42405087841806,,0,1947017000.0,435804000.0,644216000.0,1302801000.0,809233000.0,479217000.0,3587000.0,666053000.0,0.33451309908420396,0.2238316357792459,1.688656704582684,0.2987790499919661,181306000.0,125401000.0,7629000.0,25285000.0,12893000.0,-2521000.0,5687000.0,9727000.0,0.691653889005328,0.04207803382127453,-0.0139046694538515,0.1394603598336514,0.34086202816234756,-1.8400533155614796,-0.08877720259335575,-1.4006038455426664,-0.18440745758338173,674559000.0,-10280000.0,-62789000.0,96452000.0,-0.007890690903676003,-0.005279871721715835,-0.036114586119331306,0.0,1.508485288007244,635401792.0,0.414,,ARCHIES.NS,,,,,0.36802240910778383,69.07416383906931,82.72683163512859,66.52131782945736,90.20368574199806,63.936015511391176,,6.966618287373004,,72.83116883116884,6.3546798029556655,,88.69434717358679,44.74982381959126,85.70666666666666,19.748559455212153,56.50092523957327,Q4 (High)
2025-12-31,90.2300033569336,91.33999633789062,79.06999969482422,82.30999755859375,11064424,-0.10161542140245783,-0.313683003842688,,,0.4062729436189721,27.555803991673116,0.5674747932082564,,0,24130900000.0,1589800000.0,6617800000.0,17513100000.0,11406200000.0,5739500000.0,273000000.0,3843400000.0,0.09077776064774369,0.06588233343969765,1.9873159682899206,1.317675755727851,5675300000.0,1993600000.0,370900000.0,639600000.0,439700000.0,299700000.0,105200000.0,34800000.0,0.3512765844977358,0.06535337338995295,0.05280778108646239,0.11269888816450231,0.028711776541173517,-0.11671087533156499,0.07946742748454594,0.5650130548302872,0.3325,21592800000.0,1158500000.0,1520400000.0,2468300000.0,0.06615048163945847,0.048008984331293074,0.07959000989378576,1.0,2.2528040810744727,24160249856.0,0.075,0.97,IOLCP.NS,,,,,0.705653769575067,4.023267086766844,13.779718583212034,18.217054263565892,14.11251212415131,27.823557925351423,,54.184808901790035,,38.05194805194805,43.103448275862064,64.73509933774835,48.07403701850925,56.02536997885835,41.17333333333333,66.36982713462545,39.31159880104816,Q1 (Lowest)
2025-12-31,51.099998474121094,52.58000183105469,44.959999084472656,47.04999923706055,38053,-0.04331031018499343,-0.019791682561238644,,,0.5786000892899191,43.522717937947434,0.9613564171797507,,0,688174000.0,180556000.0,315312000.0,372862000.0,636863000.0,114297000.0,1006000.0,422144000.0,0.48424350027624163,0.2623696913861901,5.5720010148997785,1.8786057376834038,89239000.0,106119000.0,17261000.0,18593000.0,17658000.0,7739000.0,-266000.0,10185000.0,1.1891549658781475,0.19342439964589472,0.08672217304093502,0.20835060903864902,0.9830888888888889,1.783812949640288,-0.33289726472852865,2.191340206185567,1.120310183601323,273852000.0,19923000.0,26929000.0,36214000.0,0.05343263727598951,0.02895052704693871,0.04865942199205664,1.0,2.1523762885549296,1174179840.0,-0.011,,ARTNIRMAN.NS,,,,,0.6900623036300771,73.04895782840524,56.04075691411936,53.34302325581395,61.299709020368574,6.301502666020355,,10.933720367682632,,30.207792207792206,93.89162561576356,,96.49824912456228,88.6539816772375,99.94666666666666,17.8627553693033,55.86858271424903,Q4 (High)
2025-12-31,725.0,776.9000244140625,660.0,689.25,726665,-0.058594581688903524,-0.19957029434242146,,,0.33145481549037137,42.735979025942044,1.3918589734382287,,0,16921380000.0,3364750000.0,6709960000.0,10211420000.0,8141080000.0,4134060000.0,5390000.0,2358500000.0,0.32950853064510127,0.19884607520190434,1.9692699186755878,1.3987653783447749,3803810000.0,1367980000.0,405370000.0,560520000.0,447300000.0,296700000.0,95650000.0,54950000.0,0.3596341562801507,0.10656946587763322,0.07800074136195026,0.14735751785709592,0.08203571692713818,-0.04336611317104622,0.1954035631342257,-0.15238258484744605,0.07898130859111818,13538730000.0,1244620000.0,1649870000.0,2144240000.0,0.12188510510781067,0.07355310264292865,0.12152691075612636,1.0,2.0163386201361826,39442280448.0,,,INNOVACAP.NS,,,,,0.4651546308710296,21.66747455162385,53.80883066472586,44.1375968992248,89.2337536372454,47.358216190014545,,62.50604741170779,,,49.90147783251231,,63.1815907953977,55.391120507399584,43.14666666666667,58.25039287585123,52.57221120215798,Q4 (High)
2025-12-31,652.0,652.0,595.8499755859375,623.25,5748815,-0.04745527796462912,0.13390334270319815,,,0.3839758961070702,50.1202837865287,0.6809034262968034,,0,,,,,,,,,,,,,9228561000.0,3987870000.0,960364000.0,1186770000.0,1031254000.0,565594000.0,198080000.0,274832000.0,0.43212262453485434,0.10406432812222838,0.06128734479839273,0.12859751374022452,0.2393315590536207,-0.2807844314118443,0.21808299804429576,4.050938577220525,0.5643285067455792,35091010000.0,2402256000.0,4149667000.0,4942407000.0,,,,0.0,,174329348096.0,,0.58,ABDL.NS,,,,,0.49284164555524984,91.32331555986427,74.57544881125668,50.968992248062015,25.02424830261882,33.44643722733883,,82.82535074987905,,,32.118226600985224,46.067880794701985,85.09254627313658,,55.946666666666665,78.94185437401781,57.088731173901856,Q4 (High)
2025-12-31,86.16000366210938,86.63999938964844,80.12999725341797,81.19000244140625,997538,-0.061495775788406815,-0.09132620226152843,,,0.26926047980582307,26.157391872560623,0.7916595854184113,,0,,,,,,,,,,,,,499900000.0,197800000.0,163500000.0,201500000.0,201400000.0,137700000.0,50600000.0,13100000.0,0.3956791358271654,0.3270654130826165,0.27545509101820365,0.40308061612322466,-0.014781237682301884,-0.06006825938566551,0.13458919655015888,0.295390404515522,0.2422934648581998,1908300000.0,527200000.0,586500000.0,739900000.0,,,,0.0,,9044868096.0,0.233,2.46,XCHANGING.NS,,,,,0.4855002632104873,54.968492486669895,11.596312469674915,42.00581395348838,38.16682832201746,68.83179835191468,,37.542331881954524,,54.0,48.47290640394088,89.15562913907284,35.51775887943972,,49.653333333333336,24.410686223153483,46.95479276297735,Q2 (Low)
2025-12-31,174.64999389648438,190.4499969482422,156.55999755859375,174.74000549316406,47807063,-0.03142840227177579,0.1463623557657463,,,0.5756560205641049,45.24138351966595,0.7986325129845407,,0,13022590000.0,558910000.0,4886520000.0,8136070000.0,9260910000.0,4393940000.0,689710000.0,,0.06869532833419575,0.04291849777962756,2.107655088599298,,3508690000.0,846700000.0,140090000.0,289260000.0,190560000.0,142760000.0,26110000.0,21690000.0,0.24131513470839544,0.03992658228569637,0.04068755005429377,0.0824410249979337,0.6722859294422678,-0.10758267175095326,0.48419231485084846,0.9553485823859744,0.6921726921726923,9578020000.0,554980000.0,486510000.0,1013310000.0,0.06821229414201205,0.04261671449381421,0.055952975164980254,1.0,2.1069334133993314,27419535360.0,-0.576,,YATRA.NS,,,,,0.5590772477575446,92.14735821619001,61.766132945172245,60.94961240310077,39.33074684772066,6.495395055744055,,56.361877116594094,,4.935064935064935,43.84236453201971,,94.29714857428715,59.1261451726568,22.666666666666664,48.66422210581457,49.372182304735446,Q3 (Medium)
2025-12-31,429.29998779296875,437.3500061035156,385.5,405.54998779296875,95497,-0.08598157170268828,-0.17821684337797616,,,0.2743543688871107,35.356898844526086,0.848709195318791,,0,4902025000.0,1181930000.0,2534646000.0,2367379000.0,2497440000.0,1841091000.0,2260000.0,1426249000.0,0.4992567729966347,0.24111056145164497,1.356500031774638,0.5818240380296248,1791661000.0,315473000.0,49385000.0,94039000.0,49975000.0,15562000.0,6400000.0,28013000.0,0.1760785103878468,0.02756380810878844,0.008685794913211819,0.052487049726482854,-0.17014004683667194,-0.4713455854876516,0.18779692254655633,-0.1387935805201992,-0.05256105424357216,7493305000.0,150176000.0,324279000.0,505520000.0,0.06343555467882414,0.03063550267491496,0.09136398098897561,1.0,2.399043640128314,3432978688.0,0.393,0.25,AARTISURF.NS,,,,,0.4135002430057938,27.387300048473094,32.70257156720039,25.872093023255815,46.3627546071775,66.55356277266117,,23.609095307208513,,71.1948051948052,25.270935960591135,19.619205298013245,15.057528764382191,31.782945736434108,14.666666666666666,30.330015715034047,35.36063204412686,Q1 (Lowest)
2025-12-31,27.989999771118164,28.3700008392334,24.59000015258789,25.65999984741211,72411,-0.07264185845101923,-0.2566628184490338,,,0.590998512136867,28.450103405811205,0.6832763778124884,,0,3766736000.0,1721953000.0,2211044000.0,1555692000.0,2606300000.0,2016649000.0,13491000.0,1414101000.0,1.1068726971662772,0.4571472489709924,1.2923914870659197,0.5911782367680246,1229957000.0,209130000.0,40253000.0,63376000.0,45921000.0,10907000.0,630000.0,34384000.0,0.17003033439380402,0.03272716038040354,0.008867789686956536,0.05152700460259993,0.36199567025264234,0.18605915615484991,-0.10209664114001216,-0.03392382639503988,0.023084622090207674,4180299000.0,26680000.0,176079000.0,234177000.0,0.017149924278070466,0.0070830554623419325,0.05372119311273796,1.0,1.9160855180718797,801855744.0,0.658,,NAGREEKEXP.NS,,,,,0.34880948038684434,9.20988851187591,16.108685104318294,34.54457364341085,25.654704170708047,5.622879301987396,,8.127721335268506,,89.32467532467533,71.03448275862068,,89.39469734867433,28.118393234672308,14.08,25.091671031953904,37.754158117744375,Q1 (Lowest)
2025-12-31,7.849999904632568,7.849999904632568,6.949999809265137,7.110000133514404,1038817,0.0014084829600224946,-0.08020697076704464,,,0.6483888125316759,38.09524169944604,0.19413961066858618,,0,433730000.0,,34470000.0,399260000.0,154051000.0,34039000.0,4114000.0,107022000.0,,,4.5257204970768825,1.3816210817004024,0.0,0.0,-1892000.0,-1888000.0,-1892000.0,-327000.0,19000.0,,,,,,,3.8088235294117645,-1.0,-0.9915612903225807,-0.9526567867800095,4649000.0,567000.0,-4955000.0,-4940000.0,0.001420127235385463,0.0013072648882945612,,1.0,1.6170977336130772,953757888.0,-0.039,,LPDC.NS,,,,,0.5882315612012542,58.79786718371304,40.46579330422125,77.18023255813954,0.533462657613967,3.344643722733892,,9.288824383164005,,27.766233766233768,97.38916256157636,,,85.48273431994362,,3.300157150340492,43.569940773845325,Q2 (Low)
2025-12-31,27.600000381469727,29.979999542236328,25.75,27.979999542236328,45627,0.006474831299125405,-0.0007143020629882812,,,0.6808941780200933,45.048308010270205,0.5383800396014995,,0,1292609000.0,754890000.0,1016651000.0,275958000.0,970388000.0,104680000.0,3232000.0,622644000.0,2.735524971191268,0.584004907903318,9.270042032862056,3.3219717233473443,58502000.0,69449000.0,58530000.0,58737000.0,58627000.0,28804000.0,9705000.0,20118000.0,1.1871218078014427,1.0004786161156884,0.49235923558168954,1.0040169566852415,0.11702594848490633,-0.19669799481272832,-0.5070651578601462,-0.2880869995056846,-0.13317394961703632,419407000.0,166144000.0,217382000.0,298981000.0,0.6020626327194718,0.12853384124665695,0.2108768703048364,1.0,1.5767079604118492,358454656.0,-0.047,,NAGREEKCAP.NS,,,,,0.413493054781391,76.39360155113913,61.280931586608446,78.97286821705426,11.930164888457808,2.5206010664081475,,3.3381712626995643,,26.98701298701299,37.04433497536946,,70.33516758379189,94.22128259337562,99.89333333333333,14.562598218962808,48.49867121761423,Q3 (Medium)
2025-12-31,59.11000061035156,71.33000183105469,50.7400016784668,70.86000061035156,80355676,0.16988609819006872,0.05935119235951891,,,0.41088717806366953,72.36799781523,2.2248929429210356,,0,55820600000.0,6707000000.0,13780000000.0,33097800000.0,23071200000.0,8964900000.0,1945600000.0,2403800000.0,0.2026418674352978,0.12015277514036037,2.573503329652311,2.305368715769278,4065700000.0,511800000.0,177700000.0,638000000.0,578600000.0,234600000.0,21500000.0,43300000.0,0.12588238187765943,0.04370711070664338,0.05770224069655902,0.15692254716285017,0.22867935932305827,-0.8978801201410351,0.054711009650306064,0.06298142274580876,0.2081045256580194,14588755000.0,2820591000.0,1017223000.0,4896984000.0,0.0852198937693744,0.05052957152019147,0.025555284789774098,1.0,1.4289100260477314,108171468800.0,1.06,0.28,LLOYDSENT.NS,,,,,0.499623407392895,85.21570528356762,97.57399320718098,97.72286821705426,98.1086323957323,26.757149781871064,,76.48766328011611,,97.14285714285714,14.384236453201972,22.475165562913908,83.89194597298649,69.27413671599719,9.813333333333334,38.97328444211629,61.188064785928574,Q5 (Highest)
2025-12-31,501.20001220703125,507.70001220703125,457.95001220703125,483.8999938964844,1079451,-0.016962937742032724,0.2314484001861412,,,0.43826468360636334,43.05327218423027,0.5306306614079634,,0,12460710000.0,1205730000.0,3277990000.0,9182720000.0,8988240000.0,2544740000.0,293860000.0,4096990000.0,0.13130423229718427,0.09676254402839003,3.5320857926546525,1.922102061507266,2768300000.0,1922270000.0,470100000.0,639500000.0,529080000.0,393850000.0,111210000.0,24020000.0,0.6943864465556479,0.16981541017953256,0.14227143011956797,0.23100819997832606,0.011639167534579498,0.1427866759517178,0.14674034613886988,0.8625271919039061,0.5256703883958393,9800220000.0,1158150000.0,1244990000.0,1996090000.0,0.12612276101198774,0.09294414202721996,0.11984367254017683,1.0,2.5788411735767864,21836490752.0,0.779,3.41,UNIPARTS.NS,,,,,0.254980576471003,95.54047503635482,54.536632702571566,69.04069767441861,11.348205625606207,22.055259331071255,,52.34639574262216,,93.45454545454545,67.4384236453202,94.57781456953643,43.47173586793397,79.70401691331924,86.24000000000001,65.42692509167102,62.345408510331396,Q5 (Highest)
2025-12-31,29.56999969482422,29.639999389648438,26.0,27.540000915527344,563940,-0.07178965808188353,-0.16138852656621838,,,0.25836890143703045,40.337436862961695,0.935915531808832,,0,4191743000.0,486503000.0,1358727000.0,2833016000.0,2427576000.0,1028453000.0,2125000.0,653468000.0,0.17172617450801547,0.11606222041761625,2.3604151089062895,1.7250258397807192,680406000.0,114340000.0,-115828000.0,-57071000.0,-93369000.0,-72324000.0,-35635000.0,14590000.0,0.16804672504357693,-0.17023365461209924,-0.10629535894745196,-0.08387786115936662,0.020202959222229477,-6.788235294117647,-0.33022599259356966,-2.1579992314589473,-1.4020868413451038,2527551000.0,-12714000.0,-189339000.0,167518000.0,-0.004487796750883157,-0.0030331057987095108,-0.05703808292707468,0.0,1.8762131409296798,2282751744.0,0.219,,KOTARISUG.NS,,,,,0.32343031664935773,32.47697527872031,46.62785055798157,35.36821705426357,58.24442289039767,72.32186136694135,,18.626028059990325,,52.41558441558441,2.0689655172413794,,45.62281140570285,64.6229739252995,13.919999999999998,18.753273965426924,40.73793096250331,Q1 (Lowest)
2025-12-31,154.0,160.14999389648438,145.8699951171875,154.02999877929688,190904709,0.005483362650979151,0.09786169229428987,,,0.2532990667855436,49.676105707038445,1.0702909913203449,,0,14978824200000.0,678036800000.0,13761712200000.0,1217112000000.0,,,1398413800000.0,,0.557086611585458,0.04526635675449078,,,141128400000.0,,,,,44279400000.0,11321100000.0,182310900000.0,,,0.31375258275442786,,-0.11470590714961904,-0.11639318784993036,-0.014569702894249859,0.21587245797384802,,591310244000.0,188131108000.0,,,0.15457173045701628,0.012559804794290863,,1.0,,1175804313600.0,0.996,3.08,UNIONBANK.NS,,,,,0.29893789065685705,88.60882210373244,73.60504609412907,78.73062015503875,71.92046556741029,74.06689287445468,,96.22641509433963,,96.25974025974025,43.152709359605915,93.46026490066225,19.809904952476238,,,,65.72272542410597,Q5 (Highest)
