Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_12M_percentile,Volume_Ratio_percentile,Volatility_60_percentile,RSI_percentile,ROC_6M_percentile,ROC_3M_percentile,ROC_1M_percentile,market_cap_current_percentile,Interest_Expense_percentile,Net_Income_Growth_YoY_percentile,dividend_yield_percentile,beta_percentile,Net_Income_Growth_QoQ_percentile,Tax_Provision_percentile,Revenue_Growth_YoY_percentile,composite_score,quality_quintile
2025-10-31,20.790000915527344,20.790000915527344,20.3700008392334,20.690000534057617,471772,,,,,,,,,0,0.0,,-7700000.0,1800000.0,1800000.0,400000.0,1300000.0,100000.0,,,,,634931000.0,,274472000.0,360459000.0,540943000.0,263937000.0,254070000.0,,,,2.0495156041024942,,,-0.9903846153846154,,-0.9917695473251029,-0.9731743666169895,22477000.0,68246000.0,10834000.0,84896000.0,0.18933082541981197,0.1074856952960243,,1.0,1.3630879575890922,4317160960.0,0.108,,HINDMOTORS.NS,,,,,0.25172173989254404,,,,,,,,27.812956648806626,4.388229220443986,14.357429718875503,,55.62176165803109,13.432098765432098,23.06930693069307,,39.24545219615215,Q1 (Lowest)
2026-02-28,398.29998779296875,421.75,385.6000061035156,401.1000061035156,2144026,0.04195348326888393,-0.05188507817708521,,,0.35209297209108115,38.3419799722654,0.6295226426156456,,0,3441164000.0,1565865000.0,778389000.0,934133000.0,897345000.0,582178000.0,211602000.0,117347000.0,0.4550393413391515,0.22619933255142738,0.1691805447226578,0.2714584367382665,,,,,,,,,,,,,0.8273067652795338,0.7414420235232182,1.0356075327494771,0.6813125245477438,0.8557286969235842,8948956000.0,1845574000.0,2340198000.0,2974188000.0,,,,0.0,,58898341888.0,0.343,0.37,SUNTECK.NS,,,,,0.46137259839588785,,8.687164470473402,57.19844357976654,50.317227916056616,,64.10505836575877,68.09338521400778,68.38772528007794,68.30149716055757,81.52610441767068,28.456318914334183,79.48186528497409,86.81481481481481,73.56435643564356,95.9775967413442,62.06077057303201,Q5 (Highest)
2026-02-28,139.89999389648438,176.02000427246094,131.6300048828125,146.07000732421875,7048791,0.11291434151785706,-0.15144645148056968,,,0.5038981015258982,16.80608448847643,0.7967343382211048,,0,28087000.0,28087000.0,-1046963000.0,-1005760000.0,-1019218000.0,-1019218000.0,0.0,0.0,1.0,-37.27571474347563,-36.28789119521487,-35.808737138177804,,,,,,,,,,,,,2.0555918189730202,0.31835379427473076,0.7446425243803962,1.605589442845237,1.6766590730055992,70616000.0,-2746935000.0,-2827219000.0,-2693158000.0,,,,0.0,,33881204736.0,0.228,,SUVEN.NS,,,,,0.4672594301385401,,22.30356271351879,18.677042801556425,9.126403123474866,,34.72762645914397,84.8249027237354,61.27618119824647,1.3164687661331955,90.51204819277109,,69.55958549222798,77.08641975308642,15.024752475247524,93.89002036659878,48.555000937716066,Q3 (Medium)
2026-02-28,102.2300033569336,132.39999389648438,95.4000015258789,107.76000213623047,60760675,0.04398373243398823,-0.15700539315762152,,,0.36920047976870896,57.28776154435747,2.3112784301465026,,0,563940000.0,370710000.0,89220000.0,121670000.0,101440000.0,73860000.0,25400000.0,2180000.0,0.6573571656559208,0.15820832003404617,0.13097137993403554,0.21574990247189418,,,,,,,,,,,,,0.0975438869643066,0.2776336274001039,0.7224801466096518,0.16553574246488867,0.23811946677521112,1979840000.0,204060000.0,245410000.0,406920000.0,,,,0.0,,12111147008.0,,,UNIECOM.NS,,,,,0.3368004469405073,,99.26793557833089,52.38326848249027,84.57784285017081,,33.17120622568093,69.16342412451361,43.78957622990745,12.54517294785751,62.048192771084345,,,74.96296296296296,43.46534653465346,93.38085539714868,57.9170522736534,Q4 (High)
2026-02-28,1713.699951171875,1854.0,1335.300048828125,1357.800048828125,53987622,-0.23218727093265268,-0.1051209351263045,,,0.25690508329571105,13.819610499848707,1.0359029651308098,,0,143932000000.0,52879000000.0,18919000000.0,20724000000.0,15987000000.0,11220000000.0,3865000000.0,936000000.0,0.36738876691771116,0.1314440152294139,0.07795347803129256,0.14398465942250507,,,,,,,,,,,,,0.07804541913835461,-0.01630720673329822,0.08336845908351909,0.14117168429617566,0.13116096282953982,,,,,,,,0.0,,1202628460544.0,0.262,3.31,TECHM.NS,,,,,0.3870745477165773,,55.4904831625183,86.62451361867704,5.7589067837969745,,48.297665369649806,1.9941634241245134,95.95713589868485,89.98451213216315,60.44176706827309,92.66327396098389,72.72020725388602,52.2962962962963,96.48514851485149,44.602851323828915,60.221128320515625,Q5 (Highest)
2026-02-28,737.2000122070312,933.0,717.3499755859375,903.2999877929688,26255998,0.33446588153824086,0.16262304344010925,,,0.4714630740029039,72.79315719709915,1.1354713665668656,,0,4426757000.0,1552722000.0,745695000.0,845637000.0,787206000.0,563170000.0,218849000.0,5187000.0,0.35075835425346363,0.16845175825101763,0.12721954243253017,0.19102855657087117,,,,,,,,,,,,,0.1903132171815698,0.12468221841006355,0.4445570624835411,0.3645130183220828,0.36922867676703897,14908036000.0,2043436000.0,2592221000.0,2987723000.0,,,,0.0,,141108854784.0,0.156,0.22,TDPOWERSYS.NS,,,,,0.4442516801099129,,66.56905807711078,24.708171206225686,96.29087359687652,,92.94747081712063,98.00583657587548,80.61373599610326,19.77284460505937,72.23895582329317,16.45462256149279,61.476683937823836,65.4320987654321,73.91089108910892,88.28920570264765,63.78069658361135,Q5 (Highest)
2026-02-28,187.06799927726857,194.3438050799438,166.97999572753906,174.6699981689453,203704,-0.05290324576992045,-0.11659046889067137,,,0.23816379070379784,34.139645247432995,1.4376713081485208,,0,556018000.0,192397000.0,79948000.0,102977000.0,91780000.0,57543000.0,24154000.0,10083000.0,0.3460265674852253,0.14378671194098033,0.10349125388027006,0.1852044358276171,3856522000.0,302945000.0,1151873000.0,2704649000.0,3024886000.0,1086975000.0,6972000.0,1770951000.0,0.11200898896677536,0.07855394057132307,2.782847811587203,1.1536005887899905,0.7558056550269363,0.9461900091318023,0.13832446519931296,0.3904985138825121,0.34508477232947565,1522094000.0,152542000.0,209628000.0,280950000.0,0.056399924722209796,0.03955429270207716,0.0696995671623231,1.0,2.0580641832200097,3550614272.0,0.253,1.03,UNIDT.NS,,,,,0.27748302339738073,,88.23816495851635,90.75875486381322,41.82528062469497,,44.8443579766537,28.06420233463035,25.03653190452996,27.929788332472892,73.29317269076306,64.3765903307888,71.99481865284974,89.13580246913581,42.772277227722775,56.61914460285132,56.32592579796153,Q4 (High)
2026-02-28,517.0,595.7000122070312,506.0,517.2999877929688,438182,-0.007482778823330705,-0.27181873590215955,,,0.419173287207788,26.294808768637807,0.9746003509093774,,0,1388578000.0,682139000.0,279770000.0,492662000.0,364762000.0,151720000.0,50734000.0,155676000.0,0.49125004140926903,0.20147949917109445,0.10926285739799997,0.35479605754952187,17786498000.0,6655941000.0,8605766000.0,8933980000.0,8790668000.0,5012752000.0,253630000.0,1741330000.0,0.7450140922634705,0.3742131250345065,1.7536610628253702,1.4062810208843366,-0.21648776017803373,-0.26134012336963663,-0.2974305160623104,0.8439250859858292,0.20454962212806316,6190447000.0,337963000.0,871564000.0,1683081000.0,0.03782894074085682,0.019001098473684926,0.05590560721892048,1.0,1.3738079750156549,8036895744.0,0.484,0.58,SWELECTES.NS,,,,,0.48153183353022505,,47.2913616398243,36.673151750972764,23.865300146412885,,9.77626459143969,47.276264591439684,37.21383341451535,72.68972638100155,83.9859437751004,43.341815097540284,88.13471502590674,34.22222222222222,52.524752475247524,7.077393075356415,45.604849612465316,Q2 (Low)
2026-02-28,266.0,281.45001220703125,251.0,251.85000610351562,261877,-0.029105581999287256,-0.17450585359544568,,,0.5322147679108018,16.86934404879841,0.7864390916357707,,0,37821000.0,13004000.0,220456000.0,253558000.0,244681000.0,180471000.0,63859000.0,351000.0,0.3438301472726792,5.828931017159779,4.771714127072261,6.70415906506967,,,,,,,,,,,,,-0.7610590955611993,1.5415586976115367,-0.29712501626122023,-1.3095095586078922,-1.3338578156868064,688561000.0,564632000.0,594554000.0,768182000.0,,,,0.0,,7902716928.0,0.099,0.6,VLSFINANCE.NS,,,,,0.36110236718199307,,21.13225963884822,14.153696498054487,9.175207418252807,,27.772373540856034,37.2568093385214,36.921578178275695,6.298399586990191,9.939759036144578,44.656488549618324,54.637305699481864,92.88888888888889,55.4950495049505,7.128309572301425,34.49707503007896,Q1 (Lowest)
2026-02-28,7.539999961853027,10.25,7.539999961853027,9.649999618530273,3414693,0.33103443014210665,0.045503802505301616,,,0.547082279798268,65.47616412041492,0.8114487619434593,,0,405914000.0,160010000.0,26625000.0,33350000.0,28773000.0,-9988000.0,20950000.0,17812000.0,0.3941968003074543,0.06559271175667752,-0.024606197371857094,0.08216026054780076,,,,,,,,,,,,,-0.1112332390369507,-6.687927107061504,-0.2825573236192931,-1.9841363681150852,0.13004879371103284,1936482000.0,-45101000.0,79108000.0,116182000.0,,,,0.0,,2492700416.0,-0.06,0.52,TTL.NS,,,,,0.2869196220505969,,23.767691556857002,12.354085603112836,92.0448999511957,,83.46303501945526,97.90856031128405,21.09108621529469,34.950955085183274,6.475903614457831,39.39779474130619,36.89119170984456,2.2222222222222223,40.89108910891089,7.433808553971486,39.926154912873066,Q1 (Lowest)
