Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_1M_percentile,Volume_Ratio_percentile,ROC_6M_percentile,Volatility_60_percentile,ROC_12M_percentile,market_cap_current_percentile,RSI_percentile,beta_percentile,Current_Ratio_percentile,Net_Income_Growth_QoQ_percentile,Revenue_Growth_QoQ_percentile,Tax_Provision_percentile,dividend_yield_percentile,Debt_to_Equity_percentile,composite_score,quality_quintile
2026-04-30,49.75,50.400001525878906,48.02000045776367,49.88999938964844,674866,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12887883776.0,0.438,,SANGHIIND.NS,,,,,0.21384959055513372,,,,,,,43.40277777777778,,58.39454354669464,,,,,,,50.11982142163151,Q3 (Medium)
2026-05-31,287.54998779296875,290.0,257.1499938964844,277.0,8022437,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156286550016.0,0.74,,GSPL.NS,,,,,0.20708717248776098,,,,,,,80.05952380952381,,85.80797481636935,,,,,,,54.39116657505956,Q4 (High)
2026-07-31,2295.0,2525.5,2267.10009765625,2408.89990234375,9993363,0.07877290745353793,0.18149290369319293,,,0.19927864677540538,58.635439510233915,1.4031005532512806,,0,9042300000.0,6299800000.0,1511200000.0,1859300000.0,1359200000.0,1013700000.0,333200000.0,12300000.0,0.6967032723975095,0.16712562069385,0.1121064330977738,0.20562246331132567,49686464000.0,35893000.0,8094266000.0,41592198000.0,29093736000.0,5911629000.0,1101822000.0,6834030000.0,0.0008629743491796226,0.0007223899048239778,4.9214414504022495,3.765409838810927,-0.15073446539935387,-0.4877457173177018,-0.04765766524834647,-0.30420756400576565,-0.22825004150755435,41477900000.0,7094600000.0,9249200000.0,11403900000.0,0.1705752602928078,0.14278737967749125,0.22218650382022082,1.0,2.6568778490656935,387925901312.0,0.015,0.77,JBCHEPHARM.NS,,,,,0.40803587418451776,78.3611383709519,73.48039215686275,71.45669291338582,,96.36898920510305,,89.33531746031747,72.1101819970487,14.087093389296957,86.1864406779661,25.86891757696127,14.185110663983904,76.92307692307693,56.124161073825505,10.042553191489361,57.63533770668465,Q5 (Highest)
2026-08-31,122.9000015258789,150.88999938964844,115.0,141.27000427246094,33331854,0.3925087089409587,0.4942881627289959,,,0.32988519388284315,68.28291833306506,2.423833382584247,,0,2522198000.0,282951000.0,118086000.0,140017000.0,118527000.0,71840000.0,24396000.0,22291000.0,0.11218429322360893,0.04681868750986243,0.0284830929213329,0.05551388114652379,4146803000.0,1130078000.0,3098043000.0,1046310000.0,3531417000.0,2860134000.0,285573000.0,641117000.0,1.0800604027487073,0.2725178890822641,1.2347033390743232,1.0105470582846818,0.6532834634159452,11.699310588651228,-0.19167756042953743,-0.3821065487760824,-0.20113539111085754,6547496000.0,91142000.0,206204000.0,284541000.0,0.08710802725769609,0.021978859376729495,0.09474597360397136,1.0,2.2207490203899245,18931310592.0,-0.185,0.14,WEL.NS,,,,,0.27045373584907795,95.48577036310107,97.69607843137254,97.24409448818898,,61.08930323846909,,49.057539682539684,86.52238071815052,5.220356768100735,26.779661016949152,98.31181727904668,93.41046277665997,38.70967741935484,11.031879194630873,87.06382978723404,63.1748567442532,Q5 (Highest)
2026-08-31,136.6999969482422,137.92999267578125,119.30999755859375,124.06999969482422,7616591,-0.050726835564070316,-0.0663706805277573,,,0.33059772461570225,28.310365974254736,0.4932264559997577,,0,2086984000.0,-399184000.0,-931617000.0,10530000.0,-18439000.0,16211000.0,-186677000.0,152131000.0,-0.19127314823688155,-0.4463939349798561,0.00776766855903064,0.005045558566812203,45995887000.0,18949444000.0,35372836000.0,10620880000.0,26569752000.0,19405118000.0,773475000.0,23957576000.0,1.7841689200894841,0.4119812712819301,1.3692136270441644,0.13461273464041806,4.438125539061258,-1.0771005146058652,16.662954060733266,-1.0155102173592734,-1.0129096958804216,3298407000.0,190712000.0,-2745331000.0,775139000.0,0.017956327535948058,0.004146283775329738,-0.0928407480418544,1.0,0.5805812832786548,36612599808.0,0.268,,TARC.NS,,,,,0.3236298073976421,29.195289499509325,21.715686274509803,9.202755905511811,,60.64769381746811,,59.672619047619044,14.559763895720609,36.201469045120675,33.389830508474574,14.399205561072492,98.79275653923541,2.133995037220844,,94.5531914893617,41.63095044138829,Q1 (Lowest)
2026-08-31,267.8999938964844,286.3999938964844,261.3500061035156,279.0,194283096,0.054421744385186654,-0.19106986101096624,,,0.3414746366913119,59.201256454816765,1.0880528651126156,,0,234560000000.0,129840000000.0,73090000000.0,78510000000.0,78510000000.0,54730000000.0,18950000000.0,6620000000.0,0.5535470668485676,0.31160470668485674,0.23333049113233287,0.3347118008185539,,,,,,,,,,,,,-0.011588217942775314,-0.1828904150492684,0.5096865546759348,0.7183673469387755,1.2165443252399775,,,,,,,,0.0,,1089439727616.0,0.363,12.19,VEDL.NS,,,,,0.3389794112416794,5.691854759568204,67.00980392156862,49.11417322834646,,56.23159960745829,,95.53571428571429,72.89719626168224,49.13431269674711,,38.48063555114201,31.287726358148895,99.25558312655087,99.74832214765101,,57.62579479630519,Q5 (Highest)
2026-08-31,110.9000015258789,117.5999984741211,101.0,108.98999786376953,93493,-0.028003205801850894,-0.07643423531209048,,,0.33839730820152963,41.407348934932664,0.5509217171706766,,0,98565000.0,41246000.0,-3864000.0,13936000.0,8802000.0,5884000.0,1109000.0,1809000.0,0.4184649723532694,-0.03920255668847968,0.05969664688276772,0.14138893116217724,783674000.0,240024000.0,275150000.0,508524000.0,413242000.0,252145000.0,8135000.0,224741000.0,0.472001321471553,0.3062804176226339,1.6389061849332724,0.7475896805409585,-0.03376172690644941,0.765906362545018,0.08196667325298024,-0.2978520286396181,-0.23562966213251424,421530000.0,14308000.0,7064000.0,50810000.0,0.028136331815214227,0.01825759180475555,0.009436936575877566,1.0,1.730090062959853,1242486016.0,0.177,,URAVIDEF.NS,,,,,0.2989335799582057,26.938174681059863,31.91176470588235,11.958661417322833,,57.36015701668302,,13.095238095238097,38.56369896704378,27.177334732423926,44.237288135593225,81.13207547169812,26.911468812877263,21.910669975186103,,64.85106382978724,39.736506389386385,Q1 (Lowest)
2026-08-31,410.0,430.70001220703125,393.79998779296875,413.0,59545798,0.052899936265137004,0.13758439302170022,,,0.3378241661061797,41.76939878859231,0.9928372624003532,,0,117485400000.0,,,,50361400000.0,11747000000.0,4170200000.0,33952700000.0,,,0.09998689198828109,,,,,,,,,,,,,,-0.10162461747392859,0.04033086542208375,-0.007516777162784094,0.35866296553319454,,453996100000.0,40875100000.0,,,,,,0.0,,1130399924224.0,0.687,,ABCAPITAL.NS,,,,,0.49851532360890255,73.40529931305201,66.37254901960785,42.42125984251969,,57.801766437684,,95.83333333333334,39.350713231677325,82.9485834207765,,53.922542204568025,18.51106639839034,96.47642679900744,,,58.46956933337444,Q5 (Highest)
2026-08-31,49.279998779296875,73.5,49.0,72.7699966430664,851120,0.4709924165640058,0.3714661658432763,,,0.5914201586844295,78.15217097224715,2.042251571306755,,0,1546869000.0,68776000.0,1925000.0,14371000.0,14371000.0,3497000.0,1449000.0,10066000.0,0.04446142498168882,0.001244449271399194,0.002260695637445705,0.00929037946975471,1912653000.0,398771000.0,1007427000.0,904724000.0,1404251000.0,908716000.0,63117000.0,,0.44076536048562875,0.2084910331356498,1.5453133872408982,,-0.008378532750319079,-0.84472270325474,-0.010017778949672373,-0.9396881790900624,-0.736790051099837,6215853000.0,77949000.0,110277000.0,147708000.0,0.08615776745173113,0.0407543867078869,0.08460101496361705,1.0,4.24778195522136,1173559808.0,0.031,1.72,TOTAL.NS,,,,,0.25525199615276506,92.24730127576055,98.48039215686275,92.42125984251969,,7.65456329735035,,12.450396825396826,94.78603049680275,15.162644281217208,40.847457627118644,17.72591857000993,32.09255533199195,22.58064516129032,79.90771812080537,62.89361702127659,51.28336666722687,Q3 (Medium)
2026-08-31,634.0,634.0,556.5999755859375,564.1500244140625,407062,-0.08313012253157526,-0.10359887773281085,,,0.21860676146633282,19.161355784606684,1.4500034957757735,,0,5427990000.0,4958990000.0,1032460000.0,2031620000.0,1134800000.0,807450000.0,393280000.0,522080000.0,0.9135960088356831,0.1902103725320054,0.14875672210155141,0.37428587746108594,,,,,,,,,,,,,-0.3030020532457076,-0.6482343100609038,0.06965163344854908,1.9979950246908995,-0.07744214770952151,24963940000.0,4794610000.0,7415610000.0,12740080000.0,,,,0.0,,131752509440.0,,,VENTIVE.NS,,,,,0.2344760121318243,20.363101079489695,11.127450980392156,73.4251968503937,,93.52306182531893,,77.48015873015873,4.820462370880472,,,21.49950347567031,7.293762575452717,79.4044665012407,,,45.92914429259984,Q2 (Low)
