Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_12M_percentile,Volume_Ratio_percentile,Volatility_60_percentile,RSI_percentile,ROC_6M_percentile,ROC_3M_percentile,ROC_1M_percentile,market_cap_current_percentile,Interest_Expense_percentile,Net_Income_Growth_YoY_percentile,dividend_yield_percentile,beta_percentile,Net_Income_Growth_QoQ_percentile,Tax_Provision_percentile,Revenue_Growth_YoY_percentile,composite_score,quality_quintile
2025-10-31,20.790000915527344,20.790000915527344,20.3700008392334,20.690000534057617,471772,,,,,,,,,0,0.0,,-7700000.0,1800000.0,1800000.0,400000.0,1300000.0,100000.0,,,,,634931000.0,,274472000.0,360459000.0,540943000.0,263937000.0,254070000.0,,,,2.0495156041024942,,,-0.9903846153846154,,-0.9917695473251029,-0.9731743666169895,22477000.0,68246000.0,10834000.0,84896000.0,0.18933082541981197,0.1074856952960243,,1.0,1.3630879575890922,4317160960.0,0.108,,HINDMOTORS.NS,,,,,0.2573152060922316,,,,,,,,26.416819012797077,3.861003861003861,14.622641509433961,,54.40038684719536,12.882298424467098,21.607806691449813,,38.91939708975648,Q1 (Lowest)
2026-02-28,827.6500244140625,914.5,810.0999755859375,856.25,5342668,0.005460338829698763,-0.11599213134191266,,,0.22795254706496645,58.24198463453367,1.0308246635604073,,0,34101500000.0,11443600000.0,2168800000.0,3589200000.0,2020500000.0,1401500000.0,520900000.0,98100000.0,0.3355746814656247,0.06359837543803058,0.041097898919402374,0.10525050217732358,,,,,,,,,,,,,0.002666799957660615,-0.14957524271844658,0.04904129226358389,-0.405161071261831,-0.21658845356324352,130830900000.0,7648900000.0,9291000000.0,16441500000.0,,,,0.0,,156732702720.0,0.554,1.26,ARE&M.NS,,,,,0.23863644137105683,,51.879010082493124,90.87591240875912,61.5948670944088,,40.51094890510949,40.96715328467153,78.51919561243145,65.05791505791507,28.20754716981132,70.53435114503816,92.2147001934236,40.593141797961074,82.43494423791822,37.42857142857143,58.721217227900816,Q4 (High)
2026-02-28,42.0,45.900001525878906,39.709999084472656,42.220001220703125,17854,-0.010314079425288059,-0.18083041383913523,,,0.4146588945959167,52.94117498748184,0.9952241569455144,,0,89239000.0,106119000.0,17261000.0,18593000.0,17658000.0,7739000.0,-266000.0,10185000.0,1.1891549658781475,0.19342439964589472,0.08672217304093502,0.20835060903864902,688174000.0,180556000.0,315312000.0,372862000.0,636863000.0,114297000.0,1006000.0,422144000.0,0.48424350027624163,0.2623696913861901,5.5720010148997785,1.8786057376834038,0.9830888888888889,1.783812949640288,,,,273852000.0,19923000.0,26929000.0,36214000.0,0.05343263727598951,0.02895052704693871,0.04865942199205664,1.0,2.1523762885549296,1053642368.0,0.017,,ARTNIRMAN.NS,,,,,0.38241639100456953,,48.120989917506876,35.67518248175182,47.02108157653529,,22.71897810218978,33.12043795620438,10.968921389396709,27.50965250965251,,,44.92263056092843,93.97590361445783,10.87360594795539,,41.6604922704386,Q2 (Low)
2026-02-28,160.0,172.0,152.5,167.3699951171875,12833,0.0965015447224773,0.008556783338707685,,,1.020542665997682,62.69943676058377,0.6454200052695229,,0,34505000.0,33273000.0,-1755000.0,3570000.0,541000.0,101000.0,2000.0,438000.0,0.9642950297058397,-0.05086219388494421,0.0029271120127517753,0.10346326619330531,405808000.0,10344000.0,91402000.0,314406000.0,240893000.0,68388000.0,9319000.0,114843000.0,0.03290013549359745,0.025489886843039072,3.522445458267532,1.8431596186465462,-0.5387032085561497,-0.9402720283855707,-0.7245351705638626,-0.9897075308264547,-0.7846543612015925,262405820.0,4031100.0,-976490.0,17379860.0,0.012821320203812905,0.009933515357016125,-0.0030068976135488837,1.0,2.2458047155304968,1844417408.0,0.461,,ARVEE.NS,,,,,0.2934587814735405,,15.032080659945004,0.18248175182480963,73.78551787351054,,76.0036496350365,77.1897810218978,17.550274223034734,5.8880308880308885,14.716981132075471,,87.4274661508704,13.994439295644115,17.286245353159853,2.0,36.73712986566868,Q1 (Lowest)
2026-02-28,16.450000762939453,18.190000534057617,15.550000190734863,15.729999542236328,1620539,-0.056954481148580594,-0.19415987841434457,,,0.5521365010356744,45.65218142465011,1.296201123147781,,0,7800000.0,10500000.0,-11700000.0,50200000.0,49500000.0,-27400000.0,1000000.0,24800000.0,1.3461538461538463,-1.5,-3.5128205128205128,6.435897435897436,,,,,,,,,,,,,-0.8054862842892768,-0.6608910891089108,-0.6405529953917051,-0.7627705627705628,-2.6845637583892614,83700000.0,-101000000.0,2800000.0,53300000.0,,,,0.0,,3034973696.0,-0.207,,ASHIMASYN.NS,,,,,0.24520309810156715,,73.96883593033914,10.857664233576642,28.505957836846928,,19.525547445255476,16.240875912408757,22.6691042047532,40.58880308880309,18.679245283018865,,23.597678916827853,19.555143651529193,20.260223048327138,2.666666666666667,29.80771641455686,Q1 (Lowest)
2026-02-28,45.5,60.29999923706055,45.0,49.86000061035156,22211729,0.06881026751289432,0.01734344660128051,,,0.4888066053341371,55.04292251721782,2.4475662725352247,,0,3551272000.0,565728000.0,166717000.0,224257000.0,186194000.0,-86174000.0,163436000.0,108932000.0,0.15930292019310263,0.04694571409906084,-0.024265671567821334,0.06314835923578932,16083283000.0,3088558000.0,10825928000.0,5257355000.0,12472037000.0,9333119000.0,93854000.0,1768368000.0,0.5874737391711231,0.19203529528144223,1.336320366214124,1.1468480151169185,0.055595700062569975,-1.7941206284845412,0.32868746134623783,-1.9188462973823106,-0.2958831249568281,12015901000.0,852000.0,468520000.0,799521000.0,0.0001620586777952031,5.297425904897651e-05,0.05613765683874251,1.0,1.477144921220375,11242552320.0,-0.192,,BLKASHYAP.NS,,,,,0.2727100834702378,,99.083409715857,20.346715328467155,52.97891842346472,,78.37591240875912,69.16058394160584,39.6709323583181,67.47104247104248,6.132075471698113,,24.661508704061895,6.024096385542169,66.635687732342,83.80952380952381,50.95669378337883,Q3 (Medium)
2026-02-28,188.8800048828125,195.99000549316406,185.10000610351562,188.74000549316406,331863,-0.02070248701720312,-0.07042941423277427,,,0.22766616030370515,48.47145202362948,0.8638842491673934,,0,0.0,-1335000.0,-1759000.0,-1547000.0,-1758000.0,-4604000.0,0.0,2846000.0,,,,,,,,,,,,,,,,,,-0.13927836978874553,,0.04565069270951616,0.22972972972972983,0.0,-41555000.0,-31534000.0,-30721000.0,,,,0.0,,7859983360.0,0.032,,BLAL.NS,,,,,0.23614526743590608,,33.18056828597617,91.33211678832117,36.29697525206233,,56.47810218978102,28.284671532846716,34.003656307129795,13.513513513513514,53.39622641509434,,46.42166344294004,41.334569045412415,14.312267657992564,,43.23695536207134,Q2 (Low)
2026-02-28,440.70001220703125,469.0,409.70001220703125,413.6499938964844,326700,-0.06667422720363836,-0.2624587467186188,,,0.3420455929648003,42.37647872437064,1.102754766077322,,0,610700000.0,320300000.0,187700000.0,228700000.0,208900000.0,157400000.0,50300000.0,1200000.0,0.5244801047977731,0.30735221876535124,0.25773702308825935,0.37448829212379237,2364500000.0,26000000.0,229600000.0,2116900000.0,1851900000.0,171900000.0,250400000.0,236100000.0,0.012282110633473476,0.010995982237259463,10.773123909249565,9.399650959860384,0.4680288461538462,0.44403669724770634,-0.05814312152991985,-0.15648445873526262,-0.16654518950437314,2149200000.0,509500000.0,615200000.0,761900000.0,0.2406821295290283,0.2154789596109114,0.2870875915815017,1.0,3.3065045464157325,6241125376.0,-0.109,0.97,ARROWGREEN.NS,,,,,0.3450754700761603,,58.111824014665444,57.481751824817515,20.714940421631532,,7.846715328467154,13.959854014598541,30.895795246800734,8.59073359073359,39.15094339622642,61.45038167938931,31.189555125725338,81.37164040778498,48.97769516728624,19.238095238095237,38.59866169708147,Q1 (Lowest)
2026-02-28,442.11124605415955,551.8919301542322,441.41392792560754,518.4500122070312,1308514,0.13063297615900638,0.009564152475916465,,,0.32341616702562787,71.54089276306534,1.686763210512944,,0,3011200000.0,1310600000.0,517000000.0,661800000.0,548900000.0,341600000.0,131500000.0,38300000.0,0.43524176408076515,0.171692348565356,0.11344314558979808,0.21977948990435706,15466400000.0,1627200000.0,4501800000.0,9183900000.0,9929500000.0,3578100000.0,1769700000.0,2724000000.0,0.1771796295691373,0.10520871049500853,2.7750761577373466,2.013778262206199,0.28821390374331557,0.09207161125319696,-0.023067190085325873,-0.4787120402868915,-0.32606924643584523,10730073000.0,1155670000.0,1617177000.0,2241662000.0,0.12583651825477193,0.07472133140226556,0.14958487110469795,1.0,2.134988297212021,31949578240.0,-0.044,0.77,KKCL.NS,,,,,0.19307174197470242,,92.20898258478461,62.86496350364963,88.90925756186985,,76.45985401459853,84.67153284671532,56.764168190127975,48.26254826254826,25.471698113207548,53.358778625954194,38.007736943907155,63.57738646895273,62.9182156133829,22.380952380952383,58.39040500737675,Q4 (High)
2026-02-28,374.54998779296875,375.0,350.54998779296875,358.3999938964844,1548217,-0.01240011043175604,-0.10455966546787165,,,0.22602538008525982,43.22381048764852,1.5294196598269894,,0,2653300000.0,763400000.0,41100000.0,247100000.0,207400000.0,45000000.0,59700000.0,105400000.0,0.28771718237666305,0.015490144348547093,0.01696001206045302,0.09312931066973203,,,,,,,,,,,,,0.9135294966104139,-1.4314477468839886,-0.24119884462493213,-0.8221343873517787,-0.4554869986778316,12050200000.0,423600000.0,385200000.0,1148700000.0,,,,0.0,,31782946816.0,-0.196,,KOLTEPATIL.NS,,,,,0.15160143759952166,,85.79285059578369,91.6970802919708,22.639780018331805,,44.52554744525548,31.66058394160584,56.672760511883006,66.79536679536679,17.547169811320753,,24.274661508704064,7.784986098239111,50.92936802973978,7.904761904761905,43.881661130197536,Q2 (Low)
