Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,RSI_percentile,ROC_1M_percentile,Volume_Ratio_percentile,Volatility_60_percentile,ROC_12M_percentile,market_cap_current_percentile,ROC_6M_percentile,beta_percentile,Net_Income_Growth_QoQ_percentile,dividend_yield_percentile,Revenue_Growth_QoQ_percentile,Current_Ratio_percentile,Gross_Margin_percentile,Gross_Profit_percentile,composite_score,quality_quintile
2025-12-31,25.450000762939453,26.5,24.520000457763672,25.690000534057617,86359,-0.009637625090707536,-0.03674538955503848,,,0.307202652348915,49.563329961465755,0.45101073624926025,,0,2243529000.0,837233000.0,1123091000.0,1120438000.0,800561000.0,272405000.0,12382000.0,63388000.0,0.7472372411503359,0.37317681206706044,2.938863089884547,2.706165452175988,346288000.0,40658000.0,14198000.0,39699000.0,35645000.0,9334000.0,3137000.0,23175000.0,0.11741094118190638,0.0410005544517858,0.026954442544933697,0.11464157002264011,0.14879824837858902,-0.17783845679556065,0.03326371068807066,0.003979778423147229,-0.1209450632182636,1318678000.0,5103000.0,63909000.0,152539000.0,0.004554468877349751,0.002274541581588649,0.03264542407789665,1.0,1.6218675577627923,445554208.0,0.385,,AMBICAAGAR.NS,,,,,0.3396324478033162,64.40677966101694,62.82113427047988,72.79767666989352,9.835271317829458,54.47941888619855,,4.685990338164251,,70.48755186721992,37.98029556650246,,75.28764382191096,73.62869198312237,9.057005860415558,11.19832548403977,46.44438571511957,Q2 (Low)
2025-12-31,13.100000381469727,13.680000305175781,11.720000267028809,11.800000190734863,37858730,-0.05372895444641268,-0.6243234559675723,,,1.4161825356199873,27.991886998305446,0.9012815259899659,,0,24100000000.0,6740000000.0,12570000000.0,8700000000.0,6860000000.0,6910000000.0,590000000.0,,0.774712643678161,0.2796680497925311,0.9927641099855282,,5370000000.0,4210000000.0,-10000000.0,-30000000.0,-30000000.0,-40000000.0,-150000000.0,150000000.0,0.7839851024208566,-0.00186219739292365,-0.0074487895716946,-0.00558659217877095,-0.8593025388424556,-0.9599679743795037,0.11180124223602483,-1.2352941176470589,2.0,122472100000.0,-1068100000.0,1600300000.0,68700000.0,-0.12277011494252874,-0.044319502074688794,0.10364637305699483,0.0,5.580626556016598,11600478208.0,0.337,6.36,ALLCARGO.NS,,,,,0.6558635809893418,0.24213075060532688,11.439650993698496,50.14520813165537,54.990310077519375,0.04842615012105966,,41.88405797101449,,65.97510373443983,13.30049261083744,99.0909090909091,2.1010505252626315,14.275668073136426,91.20937666489078,80.01046572475144,41.647523366589446,Q1 (Lowest)
2025-12-31,17.899999618530273,18.399999618530273,15.930000305175781,16.079999923706055,2370593,-0.06565945501915327,-0.25278812352882885,,,0.3813941811437545,21.604950626775633,0.6780297407556742,,0,5793600000.0,255300000.0,841600000.0,3791700000.0,1723400000.0,246400000.0,106600000.0,178000000.0,0.0673312762085608,0.044065865782932895,6.994318181818182,6.271915584415584,367900000.0,129100000.0,56700000.0,93200000.0,77700000.0,44000000.0,12000000.0,3800000.0,0.3509105735254145,0.1541179668388149,0.11959771677086165,0.25332970916009784,0.09788122948373612,0.14583333333333326,-0.24610655737704923,-0.745958429561201,-0.6064189189189189,1621673000.0,140682000.0,171000000.0,367068000.0,0.037102618878075797,0.024282311516155758,0.04225352112676056,1.0,1.546337855564761,4639805952.0,-0.163,,AVONMORE.NS,,,,,0.6272165614294448,8.571428571428571,4.362578768783325,43.03000968054211,29.457364341085274,34.18886198547216,,27.584541062801932,,19.113070539419084,67.63546798029557,,66.58329164582291,91.20956399437412,40.96963239211508,19.98953427524856,40.17968968249257,Q1 (Lowest)
2025-12-31,10.949999809265137,11.399999618530273,10.380000114440918,10.989999771118164,1657041,-0.06785413005286622,-0.20935251275350752,,,0.2967743082487898,57.070698556628734,0.7377480586136719,,0,4448864000.0,213809000.0,1149471000.0,3072225000.0,1814538000.0,1015474000.0,267659000.0,118897000.0,0.06959418662370107,0.048059234896818605,1.7868876997343113,1.6698024764789645,800916000.0,198741000.0,1060000.0,89959000.0,56907000.0,43258000.0,3648000.0,8365000.0,0.2481421272642824,0.001323484610121411,0.05401065779682264,0.11232014343576605,-0.11772501197970886,-0.1604300908314572,0.2446537215319704,0.3743606036536935,-0.028562481102328174,3455997000.0,187875000.0,54815900.0,452917000.0,0.06115274760149403,0.04222988160573126,0.016681476819777274,1.0,2.00136077434599,2984619008.0,0.72,,ALANKIT.NS,,,,,0.4509010385814711,15.302663438256658,81.72564226854095,41.4811229428848,34.980620155038764,58.20823244552058,,21.787439613526573,,91.44190871369294,39.75369458128079,,19.409704852426213,48.80450070323488,23.54821523708045,24.489795918367346,43.395569391323406,Q2 (Low)
2025-12-31,751.7000122070312,758.0,668.9000244140625,746.7000122070312,593913,0.00187847100092986,0.24139652902249575,,,0.5096489723969779,51.179941852719004,0.638696614606155,,0,6961131000.0,2657779000.0,4273312000.0,2509579000.0,4067636000.0,3451999000.0,15847000.0,1141218000.0,1.0590537297291698,0.38180275590274054,1.1783421721732827,0.8477459002740152,2454052000.0,752880000.0,322596000.0,376457000.0,367412000.0,219380000.0,78962000.0,69070000.0,0.3067905651550986,0.1314544272085514,0.08939500874472098,0.15340220989612283,-0.010951843967458075,0.15341745531019968,0.4977823647492732,0.5045297744371215,0.5488615698569042,9445219000.0,719260000.0,1271113000.0,1255795000.0,0.2866058410593968,0.10332516368388987,0.2459889560583958,1.0,2.141872290580367,8291167232.0,0.739,0.27,TEMBO.NS,,,,,0.4322193172170102,94.91525423728814,67.03829374697044,76.96030977734753,24.8546511627907,12.687651331719124,,35.990338164251206,,92.11618257261411,68.3743842364532,21.818181818181817,36.36818409204602,22.9957805907173,32.76505061267981,46.781789638932494,48.91107013213279,Q3 (Medium)
2025-12-31,9.40999984741211,9.40999984741211,8.380000114440918,8.760000228881836,612042,-0.03630362136045784,-0.17366022548383087,,,0.3019768156504899,33.08822962239397,0.3563996000414245,,0,2193242000.0,731880000.0,936108000.0,1257134000.0,1366939000.0,485454000.0,4088000.0,664022000.0,0.5821813744596837,0.3336977861996077,2.815795111380275,1.447957993960293,456716000.0,161169000.0,14767000.0,34438000.0,30118000.0,1756000.0,7321000.0,21041000.0,0.3528866954518782,0.03233300344196394,0.0038448401194615474,0.07540353304898449,-0.051850560108949284,-0.5889513108614233,-0.15910061716575097,-0.6397948717948718,0.10240404622427102,2096347000.0,-24964000.0,77099000.0,112344000.0,-0.01985786718042786,-0.011382236889499653,0.03876242198395788,0.0,2.285888196560161,2265307136.0,0.185,0.57,TTL.NS,,,,,0.3855204068823835,24.06779661016949,19.77702375181774,60.358180058083256,4.844961240310078,56.31961259079903,,18.21256038647343,,49.01452282157676,21.379310344827587,45.578512396694215,27.863931965982992,72.29254571026723,41.39584443260522,21.925693354264784,37.53536637759146,Q1 (Lowest)
2025-12-31,358.0,368.95001220703125,346.04998779296875,362.95001220703125,37948521,0.0938819335746901,0.24511153415791176,,,0.2625601833270547,71.93232408579536,0.9422737994131511,,0,,,,,,,,,,,,,90730400000.0,,,,39196200000.0,8350800000.0,3276200000.0,27412300000.0,,,0.09203971326038461,,-0.42927199633145485,-0.0341317850079228,0.09389384948144852,0.10046913710400074,,439277800000.0,34085700000.0,,,,,,0.0,,949393489920.0,0.6,,ABCAPITAL.NS,,,,,0.7664475659731395,95.20581113801452,96.02520601066408,94.82090997095838,59.20542635658915,70.16949152542372,,94.68599033816425,,86.30705394190872,50.54187192118227,,6.253126563281642,,,,63.54765918441247,Q5 (Highest)
2025-12-31,528.8499755859375,529.75,501.5,514.3499755859375,2159596,-0.06997561352721404,0.06889019646292915,,,0.3314502038830989,34.68858368989943,1.1849861806619886,,0,63873700000.0,19412300000.0,35173100000.0,26814300000.0,35585400000.0,18077600000.0,893500000.0,1557600000.0,0.7239532637435995,0.30391694860325924,1.9684803292472453,1.8823184493516838,7839200000.0,2484200000.0,1590400000.0,1915200000.0,1781900000.0,904100000.0,300900000.0,525400000.0,0.31689458107970203,0.20287784467802836,0.11533064598428411,0.24431064394325952,-0.07233891485710908,-0.0038563243719700324,-0.03848889979148784,0.5452059477012476,0.2785900260364511,34789900000.0,3472000000.0,5879600000.0,7655700000.0,0.12948314891680932,0.05435727067635036,0.12719083817542282,1.0,1.5533709492326262,70318743552.0,0.199,0.58,WELENT.NS,,,,,0.3677910340263674,82.95399515738498,22.34609791565681,40.125847047434654,79.02131782945736,47.11864406779661,,70.43478260869566,,50.31120331950207,53.44827586206896,46.239669421487605,24.81240620310155,55.20393811533052,34.683004794885456,70.80062794348508,51.83332068575248,Q3 (Medium)
2025-12-31,117.0,141.0,115.75,133.00999450683594,275836,0.025046240271139775,0.33410229265991,,,0.5842321290984205,50.73186715530509,0.7635424379955311,,0,858479520.0,2765030.0,89747400.0,768732120.0,135468130.0,16278610.0,8284230.0,,0.0035968706498175204,0.003220845617843044,8.321848732784925,,7560310.0,-9732900.0,-21405410.0,-16492900.0,-19354470.0,-19317120.0,-123830.0,86480.0,-1.2873678460274778,-2.831287341392086,-2.5550698317926117,-2.1815110756040426,-0.036895823407567474,0.026463539701686134,-0.5374624738992089,0.6556022465381013,1.6976556276875718,30766480.0,-68197500.0,-80372000.0,-56734150.0,-0.08871425848577785,-0.07943986829179105,-0.10417666481334377,0.0,1.38168598477457,1982981760.0,0.678,,XELPMOC.NS,,,,,0.5469319484570148,97.38498789346247,65.82646631119728,84.99515972894483,38.565891472868216,5.907990314769975,,16.859903381642514,,89.88589211618257,57.487684729064036,,30.61530765382691,93.24894514767934,0.31965903036760784,1.465201465201465,48.837539283013804,Q3 (Medium)
2025-12-31,28.350000381469727,28.489999771118164,26.649999618530273,27.6299991607666,30246674,-0.03962465341878152,-0.04493609162446499,,,0.17430033451195487,43.50453729292911,0.8331815180112443,,0,72184300000.0,16047000000.0,25995300000.0,46189000000.0,22546800000.0,13818400000.0,339000000.0,9648900000.0,0.34742038147610904,0.22230595849790052,1.631650552886007,0.9333859202223123,17871700000.0,8276900000.0,1316600000.0,2317000000.0,1488200000.0,909300000.0,330300000.0,248600000.0,0.4631288573554838,0.07366954458725247,0.05087932317574713,0.1296463123261917,0.04703290780308045,-0.3503143755358674,0.043334851191518586,0.09304002884962137,-0.025036818851251863,66282900000.0,4435600000.0,6034400000.0,10344200000.0,0.09603152265690966,0.06144826506594924,0.09695995886625104,1.0,2.027208686653469,140785352704.0,-0.094,1.81,TRIDENT.NS,,,,,0.3764308721345883,62.469733656174334,43.7227338826951,58.37366892545982,47.093023255813954,95.59322033898304,,80.04830917874396,,23.00311203319502,29.310344827586203,82.60330578512396,53.476738369184595,42.54571026722925,60.84176877996803,88.64468864468864,57.84842386298973,Q4 (High)
