Ticker,Predicted_Direction,Predicted_Probability,Quarter_Date,Staleness_Days,debt_to_equity,roce,roe,roc_1m,roc_3m,volatility_30d,rsi_14d,Rank,Category,Confidence
INDSWFTLTD.NS,1,0.7101559031493363,2025-03-01,456,-2.810945273631841,13.0,,,,,,1,Strong Buy,0.4203118062986726
JSWHL.NS,1,0.7068673255468148,2025-09-01,272,0.1317602904079247,1.0,,6.326151859920922,-23.237795642549226,26.349747991236143,67.52043596730246,2,Strong Buy,0.4137346510936295
ACC.NS,1,0.7029697503299541,2025-09-01,272,0.3214431101160187,18.0,,-1.603257657635386,-13.575438828492906,18.669310585211605,61.993056277533896,3,Strong Buy,0.40593950065990825
ZUARI.NS,1,0.7027638521430309,2025-09-01,272,0.87151841868823,0.0,,-7.816516002219967,-1.63011857177464,35.741861580199355,29.53061473612884,4,Strong Buy,0.4055277042860619
FLEXITUFF.NS,1,0.7015394899286932,2025-06-01,364,16.571428571428573,9.0,,-0.8633085528945525,-32.91139669543971,51.709718085565584,46.82080542480816,5,Strong Buy,0.4030789798573864
SILLYMONKS.NS,1,0.6986556024301582,2025-09-01,272,0.1735632183908048,2.08,,-0.6976792669216747,-8.760680821598605,43.40243822388375,50.655737243586614,6,Buy,0.39731120486031646
STARTECK.NS,1,0.6982425885480693,2025-09-01,272,1.257510729613734,8.0,,5.4798372330204135,-3.507934176140793,20.80648138730471,60.96077621099716,7,Buy,0.3964851770961386
KAMATHOTEL.NS,1,0.6928002369583055,2025-09-01,272,0.5813953488372093,19.0,,7.710626486187457,-2.9506438734404563,36.64384225747054,56.62732258453286,8,Buy,0.385600473916611
HMVL.NS,1,0.6899369362532742,2025-09-01,272,0.4885844748858447,5.0,,1.5036506829881422,-3.5507172860985077,34.10250209504794,55.84045645972015,9,Buy,0.37987387250654847
JINDALPHOT.NS,1,0.6885191947659648,2025-09-01,272,0.4136733478864854,0.81,,-9.417408569017708,-26.309982939982696,24.83787599348346,15.999977022050572,10,Buy,0.3770383895319296
INDOTHAI.NS,1,0.6870753604383508,2025-09-01,272,0.2916666666666667,10.0,,-23.522479620178206,-9.575945999378105,46.5994208840815,13.439923765719072,11,Buy,0.37415072087670165
MANBA.NS,1,0.6857479841091766,2025-09-01,272,3.8508997429305913,,,-2.3696284491947255,-13.658061132446885,30.92421203901983,29.13792077198984,12,Buy,0.3714959682183532
PALASHSECU.NS,1,0.682791592155791,2025-09-01,272,0.012654958677686002,17.95,,2.1137544045476893,4.405931587478043,37.688283198223594,56.613161047999675,13,Buy,0.365583184311582
CLEDUCATE.NS,1,0.6825598452809695,2025-09-01,272,2.361788617886179,2.0,,-3.4719297753071867,-3.7720200928999352,46.8807193273894,72.196119100602,14,Buy,0.36511969056193894
TARACHAND.NS,1,0.6814936661275847,2025-09-01,272,2.360294117647059,17.0,,-14.442746693851383,-11.900643958793355,41.140141073762635,33.77136336282746,15,Buy,0.3629873322551693
AIROLAM.NS,1,0.6808808575422534,2025-09-01,272,1.9,8.0,,-4.10765262841283,-11.944509015064705,28.10319798193495,28.459709330615766,16,Buy,0.3617617150845067
REGENCERAM.NS,1,0.6801427068374027,2025-09-01,272,-2.660229330114665,-43.47,,-8.539273958394885,-3.24462974952737,40.293728792191146,36.87782811938566,17,Buy,0.3602854136748055
SIGMA.NS,1,0.679598765936572,2025-09-01,272,0.35708367854183914,33.69,,-8.002703309774397,-0.31753116213628646,41.17679118614113,28.294569287946487,18,Buy,0.35919753187314396
SURAKSHA.NS,1,0.6773761800565743,2025-09-01,272,0.6153846153846154,18.0,,0.8931404234194276,1.6358376195769169,37.221658864490244,47.0721710379404,19,Buy,0.3547523601131486
AMBUJACEM.NS,1,0.6753197073846652,2025-09-01,272,0.23304843304843303,9.0,,0.8217005394369953,-12.954323400677234,26.219072304876,56.889409446189994,20,Buy,0.35063941476933036
NAUKRI.NS,1,0.6728320554917753,2025-09-01,272,0.1780977137905752,5.0,,2.276818108642267,-2.2497321804510735,30.72939703724231,57.60233267850303,21,Buy,0.34566411098355054
