Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_12M_percentile,ROC_6M_percentile,Volatility_60_percentile,Volume_Ratio_percentile,market_cap_current_percentile,ROC_1M_percentile,RSI_percentile,Net_Income_Growth_QoQ_percentile,dividend_yield_percentile,beta_percentile,Revenue_Growth_QoQ_percentile,EBITDA_Growth_YoY_percentile,Gross_Margin_percentile,Current_Ratio_percentile,composite_score,quality_quintile
2025-11-30,67.0,72.79000091552734,56.9900016784668,58.08000183105469,3371995,-0.14216084099690907,-0.13481298663247743,-0.017084356576776205,,0.20249349974899924,25.13706972779299,1.263468524247487,,0,,,,,,,,,,,,,4192803000.0,1309110000.0,936611000.0,1009793000.0,943542000.0,297353000.0,84061000.0,559980000.0,0.31222788192051953,0.2233854058967235,0.07091985957842523,0.24083960062039642,1.1582560389482368,6.978347196136303,-0.024451970092335906,-0.43905926651160065,-0.21051018533358878,14840312000.0,1224201000.0,976475000.0,3926045000.0,,,,0.0,,12316907520.0,0.295,2.07,SMCGLOBAL.NS,,,,,0.299707525798939,28.233351678591085,,57.716894977168955,91.30434782608695,74.50440528634361,42.33737596471885,14.41937259218492,25.220264317180618,98.08773903262093,85.88899341486359,62.94188136608748,96.9283276450512,26.456599286563616,33.51416515973478,,55.83691456981311,Q4 (High)
2025-11-30,1536.9000244140625,1600.0,1096.0,1200.0,155982,-0.09923431618172995,-0.17729328116987986,,,0.36210486186054314,31.345524022459173,1.4065472507438783,,0,,,,,,,,,,,,,1176848000.0,387050000.0,123089000.0,173834000.0,144696000.0,77488000.0,40435000.0,26174000.0,0.3288869930526287,0.10459209685532882,0.06584367734830666,0.14771151414626188,0.3776001610724429,0.3618995729124559,0.560698731652459,2.5850837420190618,0.7080393813744179,,,,,,,,0.0,,18960318464.0,0.509,,SPECTRUM.NS,,,,,0.3068696502571002,17.66648321408916,,,39.405613648871764,82.87444933920705,49.28335170893054,30.65492570170611,39.4273127753304,78.68391451068617,,82.83403235470341,90.44368600682594,88.10939357907253,36.82941531042797,,55.74750520999008,Q4 (High)
2025-11-30,610.5499877929688,636.0,553.7000122070312,557.9500122070312,4988588,-0.08675014148627269,-0.10626221911495115,-0.05412631304477389,,0.3616372350630914,21.622833632205243,0.6964010449763033,,0,,,,,,,,,,,,,10406557000.0,1991269000.0,1367757000.0,1759303000.0,1487810000.0,1184058000.0,290380000.0,13372000.0,0.1913475321376705,0.13143223065995796,0.11377999467066774,0.16905716271001062,0.015903416439143614,0.009138907473142721,0.03836620635161525,-0.16156858302117927,-0.11222267413637022,40661723000.0,4844656000.0,5679558000.0,7088192000.0,,,,0.0,,75494547456.0,0.48,2.15,TANLA.NS,,,,,0.32493833811897566,36.21353880022014,,49.954337899543376,39.515685195376996,17.12555066079295,71.27894156560089,36.268574573472755,18.777533039647576,56.01799775028121,87.15898400752587,80.82684242061114,45.449374288964734,32.936979785969086,16.033755274261605,,45.83720635081789,Q2 (Low)
2025-11-30,0.4300000071525574,0.44999998807907104,0.3799999952316284,0.3799999952316284,15637076,-0.15555554378179826,-0.24000000953674316,,,0.21589960381316084,27.272724809725744,1.403554151963129,,0,,,,,,,,,,,,,2706760000.0,941420000.0,-259270000.0,51470000.0,-190500000.0,-452470000.0,9420000.0,241400000.0,0.3478032777194875,-0.09578610589782618,-0.16716295497199604,0.019015354150349495,-0.06184341412523964,-0.10736057132711241,-0.12205406317100542,-0.029804661534832855,-0.5269301470588235,11408780000.0,-2080670000.0,-1399540000.0,107910000.0,,,,0.0,,362281472.0,-0.277,,SITINET.NS,,,,,0.31074001997778933,7.374793615850303,,,87.67198679141441,82.70925110132158,3.3627342888643876,11.502476609796368,29.845814977973568,45.2755905511811,,13.84062312762133,28.15699658703072,15.041617122473246,39.90355635925256,,37.64569607551864,Q1 (Lowest)
2025-11-30,57.119998931884766,59.79999923706055,50.20000076293945,50.779998779296875,153857,-0.13639456737796718,-0.08437482073265301,,,0.33172502509835733,32.47488340263041,0.8522654476234388,,0,,,,,,,,,,,,,2595208000.0,460278000.0,224254000.0,201820000.0,178405000.0,6869000.0,4025000.0,167510000.0,0.17735688237705802,0.08641080021331624,0.002646801335384293,0.0777664063920888,-0.28863388358597375,-0.9072846788235452,0.027229493175111807,0.3924589499290492,0.29994267421563503,11859741000.0,158351000.0,890967000.0,898901000.0,,,,0.0,,1543353600.0,0.207,0.98,SIGIND.NS,,,,,0.42861451182601734,43.20308200330214,,,46.780407264722065,31.552863436123346,14.002205071664827,15.795266923500275,42.51101321585903,14.904386951631047,65.14581373471307,53.80467345715998,9.670079635949943,72.88941736028538,14.707655213984328,,38.33112428459304,Q1 (Lowest)
2025-11-30,13.020000457763672,13.390000343322754,11.510000228881836,12.329999923706055,88923,-0.016746414576219948,-0.1129496214324518,-0.10910406157759234,,0.4776093625281655,44.6685899555291,0.7465488450763715,,0,,,,,,,,,,,,,0.0,0.0,-39829000.0,-39137000.0,-39472000.0,-39458000.0,-14000.0,0.0,,,,,,6.297577214721657,,8.102191464821223,8.776917312015987,0.0,-53498000.0,-53779000.0,-51410000.0,,,,0.0,,145382992.0,-0.301,,SHYAMTEL.NS,,,,,0.33967137083839444,33.62685745734728,,37.1689497716895,17.55641166758393,21.751101321585903,0.9922822491730982,70.72096862960925,69.60352422907489,97.97525309336334,,12.822049131216298,,98.98929845422117,,,47.41377973365765,Q3 (Medium)
2025-11-30,9.760000228881836,9.8100004196167,8.630000114440918,8.710000038146973,26556015,-0.11842105898195654,-0.058378374254381304,0.04561826145513992,,0.3666144119344428,30.71895791493229,1.0021374470478908,,0,13841426000.0,3584832000.0,6336272000.0,7505154000.0,7074748000.0,3815840000.0,44134000.0,3468065000.0,0.47764935936024766,0.2589929679210798,1.8540473395110906,0.9451871671768208,2317630000.0,591896000.0,202415000.0,286194000.0,213900000.0,21128000.0,0.0,192772000.0,0.2553884787476862,0.08733706415605597,0.009116209230981649,0.1234856297165639,-0.22745383399739127,-0.7934459565149382,-0.11222256356589566,-0.22448979591836737,0.05644845737573001,11487011000.0,329703000.0,1049456000.0,1454776000.0,0.04393021115889161,0.023820016810406672,0.09463095805531224,1.0,1.9225465786545404,10920931328.0,0.254,,STEELXIND.NS,,,,,0.3509973443732272,51.89873417721519,,67.85388127853881,38.52504127682994,49.50440528634361,40.90407938257993,21.73913043478261,37.66519823788546,17.154105736782903,,58.5380467345716,12.798634812286688,47.97859690844233,24.050632911392405,51.571164510166355,41.345443445854514,Q2 (Low)
2025-11-30,0.5400000214576721,0.5600000023841858,0.4699999988079071,0.47999998927116394,920348,-0.09433959399563019,-0.30434783923227837,,,0.44656754359757056,33.333339956071384,0.8904638835262997,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61872376.0,0.757,,SETUINFRA.NS,,,,,0.5668654170834474,2.971931755641167,,,21.684094661529997,35.51762114537445,0.11025358324145534,32.58117776554761,44.49339207048458,,,93.2893948472139,,,,,42.043191055268885,Q2 (Low)
2025-11-30,106.87000274658203,121.0,96.25,97.48999786376953,1213814,-0.0045946964102430154,-0.08921901130488952,,,0.38814059663261763,20.064719006134126,0.8673108783873444,,0,1287140000.0,28541000.0,73510000.0,1213630000.0,1072295000.0,56558000.0,1900000.0,447727000.0,0.023517052149337112,0.02217396708982706,18.959210014498392,11.042964744156441,363076000.0,82570000.0,9252000.0,18150000.0,10968000.0,7591000.0,2666000.0,711000.0,0.22741795106258744,0.025482268175258074,0.02090746840881799,0.04998953387169629,-0.21453604589783748,-0.28420556341348424,-0.20595214402718875,-0.08143756050338824,-0.320377443271175,1734955000.0,37105000.0,39340000.0,87439000.0,0.030573568550546708,0.028827477974423917,0.03167035778487825,1.0,3.6430503286355798,1379465856.0,0.61,0.51,SMLT.NS,,,,,0.46931207376591366,41.44193725921849,,,32.746285085305445,32.65418502202643,12.899669239250274,75.06879471656576,15.859030837004406,33.23959505061867,42.709313264346186,88.19652486518874,13.594994311717862,20.689655172413794,20.735382760699217,96.48798521256931,41.754890186461644,Q2 (Low)
2025-11-30,791.0,804.9000244140625,705.0,722.5499877929688,1807078,-0.09238787846819774,-0.23963952842496428,-0.11250862413883245,,0.271328872426445,36.41005454566812,1.03389989637654,,0,,,,,,,,,,,,,303264000.0,-83436000.0,-625824000.0,92838000.0,15908000.0,30101000.0,31298000.0,2153000.0,-0.27512662234884455,-2.063627730294397,0.09925675319193837,0.3061293130737575,1.2095415731646897,-0.8520799036831372,1.619674510210428,-1.2707533168428153,-2.407126725980266,942295000.0,-154515000.0,-2513121000.0,-36140000.0,,,,0.0,,33987254272.0,0.423,0.17,63MOONS.NS,,,,,0.42024316858682653,7.429829389102917,,36.43835616438356,68.189323059989,52.03744493392071,59.31642778390298,33.46175013758943,51.65198237885462,15.973003374578179,12.982126058325495,76.1833433193529,97.04209328782709,3.388822829964328,1.024713682941531,,41.00794776004885,Q2 (Low)
2025-11-30,153.25,159.94000244140625,128.1699981689453,141.22000122070312,8321459,-0.09538145750709248,0.12696515818436604,0.06516819482819369,,0.4548619622640527,39.010541934773286,1.233928720157442,,0,160585500000.0,22845000000.0,140977100000.0,19608400000.0,,,14307900000.0,,1.1650619122416923,0.14226066487945674,,,3557900000.0,,,,,352800000.0,115500000.0,2480300000.0,,,0.09915961662778605,,0.16765051152603205,-2.044238043651992,-0.02088722549397326,-0.49643163003140167,,13157459000.0,801846000.0,,,0.04089298463923625,0.004993265269902949,,1.0,,15203695616.0,0.193,,SURYODAY.NS,,,,,0.4509925493501583,86.79141441937259,,70.41095890410959,20.858558062740784,72.3568281938326,46.19625137816979,32.085855806274076,57.819383259911895,5.62429696287964,,51.94727381665668,78.78270762229806,,,,51.524901895083055,Q3 (Medium)
2025-11-30,129.69000244140625,132.6999969482422,113.0,117.04000091552734,9277974,-0.08591059783972055,-0.16423874231135793,-0.25409471554432095,,0.3141068293715258,30.600108842414897,0.9044375778403805,,0,14317282000.0,1998542000.0,5605223000.0,8301730000.0,6201031000.0,4484273000.0,187359000.0,1275622000.0,0.24073801484750768,0.13958948353465414,1.3828397602019324,1.0983740285214572,2695885000.0,1104288000.0,319349000.0,405197000.0,323627000.0,190484000.0,79447000.0,49147000.0,0.4096198465438993,0.11845794609191415,0.0706573166140247,0.15030203439686782,-0.4897781897746506,-0.5377061991403769,-0.0695156028456918,0.1619837735618861,0.15138624861829775,13978514000.0,1107311000.0,1597667000.0,1916878000.0,0.13338316230472444,0.0773408667930128,0.15510920488313318,1.0,2.0065969714084,24317104128.0,0.215,,SDBL.NS,,,,,0.34673386311722315,21.023665382498624,,12.785388127853881,52.7242707760044,37.33480176211454,53.47298787210585,36.653824986241055,37.33480176211454,23.172103487064117,,54.793289394847214,5.802047781569966,59.096313912009514,51.597347799879444,31.79297597042514,38.505587934315216,Q1 (Lowest)
2025-11-30,53.25,53.25,44.709999084472656,47.88999938964844,8737,-0.10048839444312407,0.03950509457087503,,,0.6242078408880746,39.1182572724875,0.774935327587238,,0,370204000.0,146508000.0,234925000.0,135279000.0,278630000.0,232209000.0,76444000.0,99332000.0,1.083006231565875,0.39574937061728127,1.199910425521836,0.7721406147048564,176723000.0,-21774000.0,-23979000.0,-22203000.0,-22209000.0,-17380000.0,-5033000.0,290000.0,-0.12320976896046355,-0.13568692247189104,-0.09834599910594546,-0.12563729678649638,0.05935703538523329,-0.15614682462614105,,,,,,,,,,,0.0,0.4640849369536796,450549120.0,0.01,,ABMINTLLTD.NS,,,,,0.5488923410820569,75.9493670886076,,,5.008255365987893,23.953744493392072,4.575523704520397,30.104567969179968,58.03964757709251,41.61979752530934,,33.76273217495506,58.07736063708761,,1.4466546112115732,22.643253234750464,37.01206029213963,Q1 (Lowest)
2025-11-30,379.95001220703125,419.5,378.0,379.75,28625709,-0.0018399584296775462,-0.022648277105744352,-0.2041751925743941,,0.18757660452265146,44.30244809903937,1.426281613893182,,0,,,,,,,,,,,,,16750000000.0,5530000000.0,810000000.0,2160000000.0,1020000000.0,430000000.0,-20000000.0,600000000.0,0.3301492537313433,0.04835820895522388,0.025671641791044777,0.12895522388059702,-0.07372588922314638,-0.5514759570251382,-0.09508373851971907,-0.6861313868613139,-0.30546623794212213,69513200000.0,2368700000.0,4768400000.0,8828000000.0,,,,0.0,,137405505536.0,0.423,0.26,AARTIIND.NS,,,,,0.317249466995628,62.7958172812328,,19.086757990867582,94.49642267473858,83.92070484581498,79.27232635060639,76.05943863511283,68.66740088105728,22.722159730033745,21.401693320790216,76.1833433193529,26.16609783845279,21.105826397146256,37.130801687763714,,52.600586063531345,Q3 (Medium)
2025-11-30,876.0,915.0,803.2000122070312,818.4000244140625,4559750,-0.09433962009272023,-0.12936167615525263,,,0.2631525431817786,28.02059973648217,1.314571052771013,,0,179119800000.0,11174700000.0,60569200000.0,110128000000.0,62874100000.0,56249200000.0,506900000.0,32861700000.0,0.10147010751125962,0.062386737814579964,1.1177776750602675,0.5335613662060972,44570200000.0,11898100000.0,3272000000.0,6085700000.0,3973900000.0,2617600000.0,866400000.0,503000000.0,0.26695190957186643,0.07341227995387052,0.058729823963096416,0.13654190468070596,0.008640276633686605,-0.104021906554852,0.22647096053406424,0.21466357308584683,0.2645873161000749,166716700000.0,9703700000.0,12556700000.0,22619900000.0,0.08811292314397792,0.054174357050421,0.1035154205141353,1.0,1.9091113880207549,230679166976.0,0.258,0.55,SHYAMMETL.NS,,,,,0.4843789937585183,29.389102916895983,,,70.8860759493671,77.58810572687224,85.28114663726572,32.526141992294995,31.607929515418505,45.50056242969629,44.87300094073377,59.077291791491916,43.68600682593857,70.57074910820452,26.220614828209765,17.837338262476894,49.002937794991084,Q3 (Medium)
2025-11-30,118.0999984741211,119.4000015258789,110.0,117.5,198158,-0.028845341973632754,-0.04866004398252288,,,0.24694386960396084,47.94643256534543,0.7592463550494808,,0,,,,,,,,,,,,,238903000.0,87063000.0,18775000.0,40621000.0,18866000.0,2634000.0,3327000.0,12905000.0,0.36442824075043007,0.0785883810584212,0.011025395244094884,0.17003135163643823,0.018007729773262815,4.568710359408033,0.14431942827856092,2.3173803526448364,0.12023937563773757,923858000.0,8508000.0,74789000.0,147031000.0,,,,0.0,,3110644224.0,0.384,,SINTERCOM.NS,,,,,0.2779678630825393,54.76059438635112,,,77.43533296642818,22.687224669603523,21.995589856670342,65.71271326362135,75.55066079295155,97.41282339707537,,72.46854403834632,46.188850967007966,55.23186682520809,43.279083785412894,,55.51488566324512,Q4 (High)
2025-11-30,164.74000549316406,166.50999450683594,146.5,147.1999969482422,164408,-0.1149591722822898,-0.13953357896768637,-0.29409878110576737,,0.23368982246701606,21.441884908669536,1.446761439270884,,0,11538300000.0,4093700000.0,6040200000.0,5497900000.0,5862800000.0,4136900000.0,7600000.0,3889000000.0,0.7445933902035322,0.3547923004255393,1.4171964514491528,0.4771205492035099,3146100000.0,890800000.0,91600000.0,228000000.0,137500000.0,43000000.0,6100000.0,88400000.0,0.2831442102921077,0.029115412733225262,0.013667715584374305,0.07247067798226375,-0.1476986427545851,-0.14171656686626743,-0.14463989559827084,-0.6573705179282869,-0.33508311461067364,14187467000.0,228911000.0,468993000.0,956033000.0,0.04163607923025155,0.01983923108256849,0.048896221693982236,1.0,2.1155072237677994,4718888448.0,-0.119,0.68,SUKHJITS.NS,,,,,0.34696038120203915,26.802421574023118,,8.21917808219178,81.94826637314254,85.18722466960352,27.342888643880926,22.94991744634012,18.55726872246696,42.51968503937008,52.77516462841017,22.588376273217495,18.031854379977247,19.738406658739596,29.35503315250151,33.733826247689464,35.9833007927703,Q1 (Lowest)
