Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_1M_percentile,Volume_Ratio_percentile,ROC_12M_percentile,RSI_percentile,Volatility_60_percentile,ROC_6M_percentile,market_cap_current_percentile,beta_percentile,dividend_yield_percentile,Tax_Provision_percentile,Interest_Expense_percentile,F_Score_percentile,Revenue_Growth_QoQ_percentile,Operating_Margin_percentile,composite_score,quality_quintile
2026-04-30,49.75,50.400001525878906,48.02000045776367,49.88999938964844,674866,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12887883776.0,0.336,,SANGHIIND.NS,,,,,0.07038355367705963,,,,,,,,43.067846607669615,51.518324607329845,,,,,,,49.63907808099997,Q3 (Medium)
2026-05-31,1286.0,1288.0,1222.0999755859375,1260.0999755859375,157368,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.081,,CIGNITITEC.NS,,,,,0.07268763456287378,,,,,,,,,11.570680628272251,,,,,,,47.43804537521816,Q2 (Low)
2026-05-31,287.54998779296875,290.0,257.1499938964844,277.0,8022437,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156286550016.0,0.705,,GSPL.NS,,,,,0.06943732707834642,,,,,,,,79.89183874139626,87.35602094240838,,,,,,,54.48319064558699,Q4 (High)
2026-07-31,15.899999618530273,17.520000457763672,15.25,17.520000457763672,237771,0.34665642963401044,0.35394134666924804,,,0.8396240488263325,11.911770542599996,0.5064072701417311,,0,0.0,-2729000.0,-3764000.0,-3704000.0,-3764000.0,1050000.0,0.0,,,,,,67917000.0,25565000.0,836391000.0,-768474000.0,515000.0,4058000.0,515000.0,,-0.03326722829920075,0.3764153304769056,0.12690980778708724,,,-1.0960570853535816,,-0.9768232385661311,-0.8261440976296643,0.0,-17835000.0,-22663000.0,-22603000.0,0.023208332357373185,-0.2625999381598127,0.030505755079020445,0.0,-16.086346570078184,225526080.0,0.392,,TCIFINANCE.NS,,,,,0.09895283631875712,79.46078431372548,98.52941176470588,21.101819970486964,,1.2303149606299213,0.34313725490196134,,2.359882005899705,59.05759162303666,,19.156327543424318,,10.525012382367509,,,39.45095212127856,Q1 (Lowest)
2026-07-31,280.8500061035156,299.0,280.8500061035156,286.45001220703125,649947,0.10962625984757879,0.2433265895477128,,,0.4996710538543521,67.75094913714031,1.3208824693426708,,0,1645786000.0,992746000.0,266231000.0,264550000.0,232267000.0,217049000.0,-65348000.0,80566000.0,0.6032047909023409,0.16176525988190446,0.13188166626766784,0.16074386341845173,5176708000.0,2243650000.0,3732200000.0,1444508000.0,2385600000.0,2010375000.0,16116000.0,506290000.0,1.5532278118224336,0.43341250848995155,1.1866442827830628,0.9348056954548281,0.013118699887656016,0.3773018592550288,-0.04314489286306067,0.0715558737133124,-0.1593768171664437,6502683000.0,661347000.0,924438000.0,1040904000.0,0.45783547062390795,0.12775435662973458,0.2506503246335976,1.0,1.8818417612119518,10008391680.0,,,WANBURY.NS,,,,,0.11830183472695444,66.7156862745098,79.6078431372549,79.5376291195278,,79.6751968503937,22.5,,39.13470993117011,,,5.7568238213399505,60.99585062240664,60.20307082714215,32.25968797181681,75.31446540880503,53.4467309309578,Q4 (High)
2026-07-31,5.380000114440918,5.380000114440918,5.0,5.119999885559082,102513,-0.0191570706229659,-0.005825283350059718,,,0.3789582022286524,36.144567930668984,1.997034995271214,,0,1547000.0,-6064000.0,-132260000.0,-95682000.0,-131979000.0,-132938000.0,0.0,959000.0,-3.9198448610213315,-85.49450549450549,-85.9327731092437,-61.85003232062056,180685000.0,29269000.0,1963239000.0,-1782554000.0,13439000.0,1963239000.0,842000.0,,-0.016419698926371937,0.1619890970473476,0.006845320411829635,,-0.6777083333333334,1.212130792911224,-0.9829631179586578,0.6904413728207932,1.34854323654304,141510000.0,-344871000.0,-342428000.0,-194031000.0,0.19347015574282742,-1.9086863879126656,0.1953065246095187,0.0,-28.388390292497988,198371840.0,0.074,,TVVISION.NS,,,,,0.1265648377788089,15.637254901960784,27.990196078431374,92.5725528775209,,14.51771653543307,55.049019607843135,,2.1140609636184857,23.638743455497384,,19.156327543424318,8.402489626556017,10.525012382367509,2.113739305485657,0.41928721174004197,28.142426699325245,Q1 (Lowest)
2026-07-31,7.199999809265137,7.550000190734863,7.150000095367432,7.309999942779541,185368,0.022377600738183956,0.2224080132882873,,,0.6123505224561646,54.117644748884835,0.7636991131429945,,0,311022000.0,4576000.0,1325000.0,-45531000.0,-46759000.0,-42925000.0,-13095000.0,9260000.0,0.014712785590729915,0.004260148799763361,-0.13801274507912623,-0.1463915735864344,1098449000.0,123184000.0,449288000.0,649161000.0,1044840000.0,400529000.0,17107000.0,48101000.0,0.18975878094956414,0.11214357698900905,2.6086500602952594,2.4885563841819196,0.11420311453269472,-3.975530292527381,,,,,,,,,,,0.0,1.3907736271779574,953678144.0,0.382,,VAISHALI.NS,,,,,0.06717769355050818,63.23529411764706,48.38235294117647,44.90900147565174,,50.14763779527559,7.35294117647058,,10.07866273352999,58.324607329842934,,9.925558312655088,25.077800829875518,10.525012382367509,60.64418721690992,18.029350104821802,37.10882709441494,Q1 (Lowest)
2026-07-31,1238.300048828125,1259.9000244140625,1075.0,1091.800048828125,4290020,-0.1763107892658431,0.24209334337670652,,,0.567667128636355,39.186965328351775,1.3512576929702502,,0,5891942000.0,1809375000.0,909001000.0,1059349000.0,989804000.0,721911000.0,265108000.0,2785000.0,0.3070931451803158,0.1542786741621014,0.12252513687337724,0.1797962369622783,18765991000.0,181074000.0,8048348000.0,10717643000.0,15481878000.0,7932255000.0,783403000.0,5030591000.0,0.01689494602497956,0.009649050774883138,1.9517625189810464,1.3175682072752326,0.33098383308593626,0.2818704831578387,0.681840200201469,0.6066673788508019,0.6319821665706389,17519759000.0,2316025000.0,2894162000.0,3395155000.0,0.21609462080421973,0.12341607752023327,0.2655507065648186,1.0,2.389980896825539,170570203136.0,0.519,0.18,TDPOWERSYS.NS,,,,,0.3000569476110319,66.42156862745098,1.0784313725490196,80.9149040826365,,18.75,12.156862745098039,,81.41592920353983,73.01047120418848,14.901793339026472,75.3349875930521,13.589211618257261,60.20307082714215,84.54957221942627,73.53249475890985,50.39061983941847,Q3 (Medium)
2026-07-31,61.79999923706055,66.25,60.5,64.55999755859375,461132,-0.007074732516488158,0.16156882748646462,,,0.29074981372175623,48.76595194838757,1.9175668395820271,,0,513000000.0,219900000.0,190700000.0,223300000.0,223300000.0,162400000.0,47000000.0,13900000.0,0.4286549707602339,0.37173489278752436,0.3165692007797271,0.43528265107212477,5228200000.0,711100000.0,1267600000.0,3960600000.0,3457400000.0,695000000.0,3110000000.0,,0.17954350350956927,0.13601239432309398,4.9746762589928055,,0.05079885292912745,0.23216995447647948,0.124014022787029,0.12154696132596676,0.23780487804878048,2008500000.0,578400000.0,688300000.0,828500000.0,0.14603847901833056,0.11063080983895031,0.14733394695721044,1.0,2.219714241995333,7192223232.0,0.586,3.1,XCHANGING.NS,,,,,0.3418016741821173,51.3235294117647,32.94117647058823,91.34284308903099,,38.976377952755904,82.94117647058823,,33.972468043264506,78.92670157068062,92.399658411614,50.421836228287845,30.471991701244818,60.20307082714215,43.93558127830901,94.60167714884696,58.83053924027453,Q4 (High)
2026-07-31,937.0,980.0,936.7999877929688,976.3499755859375,770626,0.050629493609173126,0.03839401817169641,,,0.339039838715951,62.81903962938971,1.7876378502390986,,0,3748800000.0,2416800000.0,1340700000.0,-3900000.0,-136100000.0,-667100000.0,346400000.0,31900000.0,0.6446862996158771,0.35763444302176695,-0.17795027742210842,-0.0010403329065300896,50433800000.0,1409300000.0,5387500000.0,45046300000.0,27998400000.0,3398100000.0,355700000.0,,0.03128558838350764,0.027943561659046115,8.239427915599894,,-0.05031159750721992,-1.551459039431264,-0.001358587069447803,-1.4426969274669852,-1.0016547159404303,15090600000.0,3785700000.0,6126600000.0,7046600000.0,0.08404019864006589,0.07506275553299573,0.13188076356779377,1.0,2.1260870685928883,125485711360.0,0.308,4.1,UTIAMC.NS,,,,,0.4156404684782161,22.99019607843137,60.83333333333333,89.7688145597639,,70.62007874015748,69.16666666666666,,77.43362831858407,47.80104712041885,95.68744662681469,78.70967741935485,43.36099585062241,60.20307082714215,18.621036738802214,94.12997903563941,61.95506475438209,Q5 (Highest)
