Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_1M_percentile,ROC_3M_percentile,ROC_12M_percentile,RSI_percentile,Volatility_60_percentile,Volume_Ratio_percentile,market_cap_current_percentile,ROC_6M_percentile,beta_percentile,dividend_yield_percentile,TTM_Revenue_percentile,Net_Income_Growth_QoQ_percentile,Net_Income_percentile,Interest_Expense_percentile,Gross_Profit_percentile,composite_score,quality_quintile
2026-05-31,458.1499938964844,507.0,429.95001220703125,495.25,15949641,0.062426271553224,0.30931923331130196,,,0.5325462859693431,63.7860135709044,0.9091443137312523,,0,474477269000.0,54967618000.0,429775198000.0,44702071000.0,,,25581809000.0,,1.2296436556597121,0.11584879106189595,,,10011858000.0,,,,,1398183000.0,0.0,7090083000.0,,,0.1396526998285433,,0.08883660204643706,13.422881723092159,0.300257509704017,0.26349334584009965,,35971252000.0,3749160000.0,,,0.08386993971711064,0.00790166409426033,,1.0,,52170153984.0,0.681,,JSFB.NS,,,,,0.15123873676563424,78.08807733619764,92.4812030075188,,90.08620689655173,33.40494092373791,38.03879310344828,61.98704103671706,,84.83290488431876,,70.82860385925085,98.91304347826086,76.73913043478261,95.21640091116174,,68.04108972479642,Q5 (Highest)
2026-05-31,79.5,84.0,64.8499984741211,69.0,62839278,-0.14392057932663116,0.06415798730818856,,,0.8428297310858419,23.122864200327626,0.5663624078426257,,0,19962762000.0,2440552000.0,4745206000.0,14866047000.0,12553752000.0,3897101000.0,347523000.0,2710428000.0,0.16416953343414023,0.12225522700716464,3.2213052728168963,2.525806747117922,6926818000.0,1084716000.0,523344000.0,590982000.0,536874000.0,344126000.0,116856000.0,41421000.0,0.15659657868880053,0.0755533060057302,0.049680242789690736,0.0853179627355591,0.47217136210352395,0.29921132014210583,0.4754573888979299,1.0461037185021347,1.216321020063754,21363635000.0,988647000.0,1336772000.0,1671051000.0,0.0665036912637233,0.04952455977785038,0.07724059475810355,1.0,2.721856133935775,27122632704.0,0.923,0.18,JTLIND.NS,,,,,0.4989040636098736,4.9409237379162185,64.76906552094522,,9.590517241379311,0.9667024704618683,6.4655172413793105,52.59179265658748,,95.11568123393316,12.722419928825623,60.38592508513053,67.82608695652173,55.00000000000001,48.51936218678816,46.118192352259555,41.667479107475216,Q2 (Low)
2026-05-31,2950.699951171875,3170.60009765625,2857.0,3151.800048828125,811082,0.05864574113926224,0.02128898904535559,,,0.29232801627228033,64.25352654134349,1.5693111392047103,,0,37953000000.0,791000000.0,13437000000.0,24516000000.0,17871000000.0,11432000000.0,2698000000.0,5711000000.0,0.03226464349812368,0.020841567201538746,1.5632435269419174,1.0636808957312807,8833000000.0,3585000000.0,1069000000.0,1941000000.0,1740000000.0,1257000000.0,440000000.0,43000000.0,0.4058643722404619,0.12102343484659799,0.14230725687761803,0.21974414128835051,-0.026881128126032827,0.6917900403768507,-0.12923895899053628,0.1595940959409594,0.19740900678593465,,,,,,,,0.0,,136019804160.0,0.091,0.0348,AKZOINDIA.NS,,,,,0.212247664352966,77.12137486573577,52.95381310418904,,91.05603448275862,93.23308270676692,90.84051724137932,74.73002159827213,,22.493573264781492,1.7793594306049825,,80.54347826086956,75.21739130434783,49.25968109339408,72.42178447276942,62.11000745505795,Q5 (Highest)
2026-05-31,19.719999313354492,24.5,17.100000381469727,21.8700008392334,3404323285,0.10902645034185743,0.5198054424912861,,,0.6222626826057582,67.69547030355287,1.115587712781948,,0,179576400000.0,33910800000.0,52253800000.0,127322600000.0,41924100000.0,15545400000.0,7549500000.0,4887800000.0,0.26633763369582464,0.18883773146137242,2.6968813925662896,2.382460406293823,13864300000.0,3180700000.0,45000000.0,2057100000.0,888600000.0,-133700000.0,153500000.0,868800000.0,0.2294165590761885,0.0032457462691949826,-0.009643472804252649,0.14837388111913333,0.19978019505525402,-4.546419098143236,0.03394709562908771,-1.0858868118455707,-0.5033558667310478,,,,,,,,0.0,,149885157376.0,0.322,,JPPOWER.NS,,,,,0.13206623912084167,87.54027926960258,97.31471535982814,,93.31896551724138,15.037593984962399,65.94827586206897,76.67386609071274,,47.30077120822622,,,2.608695652173913,5.760869565217392,88.04100227790433,69.40903823870221,56.59693820177602,Q4 (High)
2026-05-31,767.4000244140625,789.3499755859375,676.0499877929688,685.0999755859375,12434893,-0.10724530389605347,-0.13677319408925304,,,0.3423705808066424,23.161410862157908,1.0353004657741909,,0,407036200000.0,74603300000.0,208214500000.0,197912800000.0,175005000000.0,139876400000.0,4151200000.0,95075200000.0,0.37695035389322973,0.1832841894652122,1.2511402924296022,0.5714316353580733,113371900000.0,32260800000.0,11771800000.0,15387800000.0,12611200000.0,8435600000.0,2781100000.0,1488000000.0,0.28455728447701767,0.10383348960368487,0.07440644463045958,0.13572851826599008,0.07793069678775,0.017821160969606398,0.11167231465574723,0.42736763735426986,0.3741683708552497,429546600000.0,31934500000.0,45001300000.0,58703000000.0,0.16135641555270805,0.07845616679794082,0.1651326288611939,1.0,1.9418317093172548,564487979008.0,0.426,0.44,JSL.NS,,,,,0.5864433280341218,10.096670247046188,11.278195488721805,,9.806034482758621,84.64017185821697,55.81896551724138,89.95680345572354,,58.29048843187661,32.38434163701068,96.25425652667423,48.47826086956522,94.34782608695652,91.57175398633257,95.48088064889919,58.560309949134904,Q4 (High)
2026-05-31,1264.5,1328.0,1245.800048828125,1278.0,37490387,0.01067615658362997,0.018732562774013584,,,0.3045391837981334,54.8796044239292,0.9386451552635302,,0,2696760000000.0,1191270000000.0,1642010000000.0,1000530000000.0,1034350000000.0,693770000000.0,392560000000.0,327650000000.0,1.1906389613504842,0.44174120055177324,1.490911973708866,1.0186373005462905,497980000000.0,212450000000.0,64860000000.0,266930000000.0,245450000000.0,163700000000.0,31340000000.0,21680000000.0,0.4266235591790835,0.13024619462629022,0.3287280613679264,0.5360255431945058,0.10126274353700881,6.653108929406264,0.22074865785796582,21.83124128312413,3.7420500977082964,1818180000000.0,221960000000.0,195400000000.0,469630000000.0,0.22184242351553676,0.08230617481718804,0.08915046993338809,1.0,1.6455313042317448,3119129296896.0,0.6,0.56,JSWSTEEL.NS,,,,,0.34574445330633,62.29860365198711,52.63157894736842,,78.34051724137932,91.6219119226638,42.99568965517241,98.70410367170626,,77.50642673521851,41.370106761565836,99.31895573212259,97.93478260869564,99.89130434782608,97.49430523917995,99.42062572421784,75.96859414927357,Q5 (Highest)
2026-05-31,37.25,37.25,30.5,34.880001068115234,60211,-0.031649066495298306,-0.042810033407913894,,,0.2474882442705257,51.49544518346258,0.7751441808846732,,0,,,,,,,,,,,,,-33726000.0,-55247000.0,-56061000.0,-56023000.0,-56061000.0,-56061000.0,0.0,0.0,,,,,-0.5321486537101003,-0.28910727872178543,0.546142208774584,0.7197680839315295,1.0352018018672577,-1113426000.0,-219832000.0,-1164270000.0,-200727000.0,,,,0.0,,366240000.0,0.624,,21STCENMGM.NS,,,,,0.3194129569998381,39.20515574650913,33.08270676691729,,71.98275862068965,97.0998925886144,22.95258620689655,3.3477321814254863,,79.62724935732648,,0.22701475595913734,30.65217391304348,7.391304347826087,1.3097949886104785,0.6952491309385863,35.83824124031711,Q1 (Lowest)
2026-05-31,91.19999694824219,96.37000274658203,86.0199966430664,87.63999938964844,4234920,-0.059959280982578855,-0.07513721597796141,,,0.4111117611289651,26.567575058465664,0.9789317005768599,,0,25895100000.0,106400000.0,1444200000.0,24450900000.0,1972400000.0,1013000000.0,14100000.0,522400000.0,0.004351578060521289,0.004108885464817668,1.9470878578479762,1.4313919052319841,600400000.0,420200000.0,168800000.0,223500000.0,190100000.0,671300000.0,88300000.0,5700000.0,0.6998667554963358,0.2811459027315123,1.1180879413724183,0.37225183211192536,-0.19235942964756525,0.1164144353899883,-0.0038161606105856505,-0.01928414901387876,-0.2621327170683394,2399900000.0,3173900000.0,780900000.0,1634200000.0,0.12980708276586955,0.12256759000737591,0.031799098435088546,1.0,1.4832833238720837,22504357888.0,0.705,2.74,ALEMBICLTD.NS,,,,,0.2962103131095562,24.597207303974223,24.704618689581096,,14.655172413793101,66.38023630504833,47.8448275862069,49.46004319654428,,85.98971722365039,88.96797153024912,20.885357548240634,57.826086956521735,67.82608695652173,18.678815489749432,29.08458864426419,46.46004865628967,Q2 (Low)
2026-05-31,561.1500244140625,617.3499755859375,505.20001220703125,595.0499877929688,90221928,0.06041158674866609,0.21376846056699383,,,0.3589367910352842,63.0346118673403,1.02326336150106,,0,1241816900000.0,769457800000.0,906043300000.0,307515100000.0,154066700000.0,202300200000.0,41424500000.0,9605800000.0,2.5021789173929996,0.6196225868725092,0.7615746301783192,0.7140917310017488,44985800000.0,31544700000.0,14407600000.0,26052500000.0,17962900000.0,3715700000.0,-3857300000.0,16084900000.0,0.7012146054977348,0.3202699518514731,0.08259717510858983,0.5791271912470157,0.10211771392732549,-0.11518312139829501,0.8445269959981632,1.2139665137341358,1.3259914647429603,169131000000.0,19426800000.0,54143200000.0,93233200000.0,0.06317348318830522,0.015643852165323244,0.05027350270373563,1.0,0.4840081577243795,1090320269312.0,-0.127,0.34,JSWENERGY.NS,,,,,0.22584013068789477,77.33619763694952,87.8625134264232,,89.54741379310344,80.98818474758325,54.0948275862069,94.06047516198704,,7.647814910025708,24.733096085409255,91.60045402951191,38.91304347826087,89.23913043478261,96.81093394077449,95.24913093858632,68.53888107797364,Q5 (Highest)
2026-05-31,685.1701462556533,771.6014805062329,630.0,677.5999755859375,359634,-0.035261813608704395,-0.15285564266248386,,,0.41799274167297595,29.951550858446012,1.0823549459731432,,0,14415889000.0,3543979000.0,8132903000.0,6282986000.0,7514743000.0,6755013000.0,188112000.0,1609399000.0,0.5640596684442716,0.24583839401094168,1.1124690655665652,0.8742165263042425,4949285000.0,2228965000.0,187970000.0,461981000.0,193122000.0,79391000.0,19723000.0,94008000.0,0.45036101174210014,0.037979223261541815,0.016040902877890444,0.09334297782406954,0.1507660907897279,1.4077578624935554,0.16583048448785687,-0.15848552621816137,-0.032334348516394384,17711443000.0,344375000.0,901479000.0,1911352000.0,0.05481072216299702,0.023888571839031224,0.09173524073811191,1.0,1.9462276658761732,11069842432.0,0.437,0.74,ALICON.NS,,,,,0.31073961204004535,37.27175080558539,8.592910848549947,,20.79741379310345,64.0171858216971,62.71551724137932,38.120950323974085,,60.282776349614394,51.245551601423486,56.072644721906926,89.67391304347827,36.630434782608695,62.414578587699324,61.181923522595596,49.93450342957439,Q3 (Medium)
2026-05-31,851.8499755859375,875.0,801.3499755859375,833.0,75328019,-0.022128280948733647,-0.15504384984651598,,,0.3864893164473768,47.142232140327906,1.147594379757273,,0,9915527900000.0,368065700000.0,9114752000000.0,800428700000.0,,,656996900000.0,,0.4598357105386151,0.037120131546400065,,,98892700000.0,,,,,31730500000.0,9626100000.0,103719600000.0,,,0.3208578590735211,,0.020366533634341266,0.0083161734797641,0.12093249425323838,0.090496369078918,,378899600000.0,115779400000.0,,,0.14464673742957992,0.0116765744766852,,1.0,,1122021015552.0,0.353,2.19,INDIANB.NS,,,,,0.3866909533269773,45.22019334049409,8.378088077336198,,62.06896551724138,73.14715359828142,68.64224137931035,94.27645788336933,,50.0,84.51957295373666,95.68671963677639,46.84782608695652,97.82608695652173,99.31662870159454,,65.06199560877458,Q5 (Highest)
