Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_1M_percentile,ROC_3M_percentile,ROC_12M_percentile,RSI_percentile,Volatility_60_percentile,Volume_Ratio_percentile,market_cap_current_percentile,ROC_6M_percentile,beta_percentile,dividend_yield_percentile,TTM_Revenue_percentile,Net_Income_Growth_QoQ_percentile,Net_Income_percentile,Interest_Expense_percentile,Gross_Profit_percentile,composite_score,quality_quintile
2026-04-30,0.9800000190734863,1.25,0.9800000190734863,1.1399999856948853,7677622,0.09615387260561259,-0.03389827426361236,,,0.6347522314680847,45.000005960463064,0.6101653443840057,,0,291159000.0,140500000.0,393000.0,23135000.0,6872000.0,2103000.0,1528000.0,3240000.0,0.48255420577759917,0.0013497779563743522,0.007222857613881075,0.07945830285170645,,,,,,,,,,,,,-0.11707927997865164,32.91935483870968,0.05548607410468609,-0.9412651864264767,-0.6283892315600103,1189712000.0,15103000.0,44486000.0,83080000.0,,,,0.0,,535033600.0,0.145,,VINNY.NS,,,,,0.19527805695561753,25.256472887151933,29.79970688812897,,12.542871141597256,15.04640937957987,12.297893189612935,6.0382916053019144,,42.937100213219615,,16.270661157024794,99.6029776674938,19.08775409023302,16.07050285121825,20.010504201680675,30.9974096848162,Q1 (Lowest)
2026-04-30,645.0,807.4000244140625,610.0,720.6500244140625,1109839,0.06802523069887001,0.20924575828972514,,,0.5860597567772429,59.502862852412264,1.0540757712924287,,0,906210000.0,553310000.0,101490000.0,233610000.0,157960000.0,117670000.0,39450000.0,840000.0,0.6105759150748723,0.11199390869665972,0.12984848986438022,0.2577879299500116,,,,,,,,,,,,,0.0922272173944485,0.09470648432412321,0.7257855646543516,1.2477554918815663,0.7229146692233941,3011040000.0,367980000.0,286020000.0,789750000.0,,,,0.0,,22080874496.0,0.186,0.36,DIVGIITTS.NS,,,,,0.22221608413068594,17.92867611138251,80.752320468979,,43.06712395884371,24.03517342452369,67.66291033806957,52.822778595974476,,48.240938166311295,27.81629116117851,25.929752066115704,62.630272952853595,46.901338621715425,8.346293416277865,38.813025210084035,42.996459632820624,Q2 (Low)
2026-04-30,487.5,550.0,453.0,524.5999755859375,3963092,0.07236296503591433,0.08894649836209134,,,0.25597329669199703,67.25724218671766,0.9780295588578511,,0,6488600000.0,1023600000.0,426600000.0,552700000.0,449600000.0,273100000.0,88400000.0,88100000.0,0.15775359861911661,0.06574607773633757,0.04208920260148568,0.0851801621305058,,,,,,,,,,,,,0.4182732240437159,1.1470125786163523,0.27615301406234627,0.12758051197357556,0.1426504031424436,25332868000.0,1111778000.0,1839586000.0,2283202000.0,,,,0.0,,67280924672.0,-0.505,0.21,AVL.NS,,,,,0.20025969683453146,18.95456765999023,61.846604787493895,,67.27094561489466,96.82462139716658,59.08868201861832,69.36671575846833,,3.571428571428571,16.854419410745233,68.23347107438018,90.02481389578165,59.99008428358948,63.193364437532395,50.89285714285714,55.07417173686311,Q4 (High)
2026-04-30,94.79000091552734,129.0,92.5,105.54000091552734,59630334,0.09220742952876582,-0.26422198048526013,,,0.8012292943642961,52.92134996807515,0.9095106071457559,,0,2568150000.0,845830000.0,115730000.0,235020000.0,125580000.0,83360000.0,6700000.0,35520000.0,0.32935381500301775,0.04506356715923914,0.03245916321087164,0.09151334618305006,,,,,,,,,,,,,-0.2680601592047175,-0.41608293639674976,0.09162667528128576,-0.16723276723276725,0.1983479502345502,9793580000.0,538240000.0,540400000.0,1052210000.0,,,,0.0,,16688036864.0,-0.017,,YATRA.NS,,,,,0.39351499283394614,24.32828529555447,2.247191011235955,,26.212640862322388,2.491450903761603,49.48554630083293,48.40451644575356,,27.185501066098084,,48.811983471074385,27.444168734491313,42.29053049082796,46.5526179367548,47.21638655462185,36.178054604888615,Q1 (Lowest)
2026-04-30,396.425131190949,534.188924425381,388.1932977330794,513.7000122070312,185342293,0.32246003689989355,0.0859178325462171,,,0.3429259356345373,80.88167216394282,1.2054749829905615,,0,65741900000.0,36285450000.0,11721330000.0,15685080000.0,12117140000.0,8723550000.0,2844760000.0,485250000.0,0.5519379573757376,0.17829314333781043,0.13269391362281893,0.23858574212184314,,,,,,,,,,,,,0.5636366749967832,2.464654648572007,0.7822067495266742,3.7117139986821215,1.5139408004821102,233629190000.0,31676540000.0,41652630000.0,56704130000.0,,,,0.0,,1746279464960.0,-0.014,0.39,VBL.NS,,,,,0.34843186486796107,85.44211040547141,61.211529066927206,,93.09162175404214,86.66340986809966,80.6467417932386,97.74177712322042,,27.398720682302773,30.71923743500867,94.9896694214876,94.44168734491315,95.63708477937531,86.10679108346292,97.11134453781513,75.41344835302434,Q5 (Highest)
2026-04-30,414.5,516.9000244140625,413.25,483.6000061035156,2929116,0.15293835267507716,0.23793680701211373,,,0.46113303416840845,62.563360972248674,1.229990254984325,,0,10497820000.0,3749484000.0,133462000.0,1213216000.0,579716000.0,268649000.0,177208000.0,106725000.0,0.357167869138545,0.01271330619119017,0.02559093221259271,0.11556837514836414,,,,,,,,,,,,,0.006480974230462122,0.5361641783363735,0.03340236582125988,-0.5815592563517875,-0.20163303768963603,40600026000.0,1427340000.0,1151704000.0,4867701000.0,,,,0.0,,32033720320.0,-0.177,1.03,WSTCSTPAPR.NS,,,,,0.15130278336503855,44.79726428920372,83.73229115779189,,53.062224399804016,57.156814851001464,82.80254777070064,59.008345606283754,,14.76545842217484,65.72790294627383,77.01446280991735,81.98511166253101,59.742191373326726,66.61482633488855,76.78571428571429,61.54634372730747,Q5 (Highest)
2026-04-30,447.3999938964844,655.8499755859375,447.3999938964844,639.5999755859375,16345741,0.3856151800884178,0.3337503740320509,,,0.4848957022468814,82.39315717648238,1.5268488120991366,,0,16595800000.0,2704400000.0,1215400000.0,1261900000.0,963500000.0,496800000.0,70900000.0,395800000.0,0.16295689270779354,0.07323539690765134,0.029935284831101847,0.07603731064486195,,,,,,,,,,,,,0.0473245445194026,-0.10727762803234497,0.10511946301574193,-0.11412268188302421,0.036979209466677654,61753200000.0,2132300000.0,4293700000.0,4935800000.0,,,,0.0,,114005196800.0,0.154,0.16,BBOX.NS,,,,,0.14303156904467354,91.69516365412798,90.57156814851001,,94.46349828515433,50.51294577430386,93.28760411562959,76.68139420716741,,44.10980810234542,12.564991334488735,83.83264462809917,45.06203473945409,68.51760039662865,83.56661482633488,70.64075630252101,67.03377496765101,Q5 (Highest)
2026-04-30,54.79999923706055,73.4000015258789,54.0099983215332,68.54000091552734,3616622,0.2500455704290634,0.08449367228044835,,,0.6086618745848063,58.817479429078226,1.103020524983092,,0,1112221000.0,221968000.0,119796000.0,135379000.0,119979000.0,86932000.0,20159000.0,12886000.0,0.1995718476813511,0.10770880967002061,0.07816072525154623,0.12171951437708872,,,,,,,,,,,,,0.04074278549238319,0.26945093457943936,0.221636909828818,0.2540680900173111,0.2332294854977408,4006684000.0,278430000.0,410148000.0,472361000.0,,,,0.0,,5443829248.0,-0.172,1.46,TPLPLASTEH.NS,,,,,0.19951456677101148,72.34978016609672,61.01612115290669,,41.10730034296913,19.0522716170005,72.21950024497795,30.927835051546392,,15.111940298507461,75.43327556325823,30.061983471074385,73.20099255583126,42.68715914724839,30.94867807153966,24.68487394957983,45.92011410883577,Q2 (Low)
2026-04-30,94.05000305175781,125.0,94.05000305175781,112.0,117980,0.1372867199655159,-0.15401464977454127,,,0.4832022254961184,44.27972540155157,0.9274952890850653,,0,794000.0,467000.0,-2476000.0,-2510000.0,-2675000.0,-2675000.0,0.0,0.0,0.5881612090680101,-3.118387909319899,-3.3690176322418135,-3.1612090680100757,1001558000.0,0.0,8800000.0,992758000.0,907847000.0,8120000.0,726000.0,60000.0,0.0,0.0,111.80381773399014,111.79642857142858,0.6138211382113821,-0.5494357419572174,0.3503401360544218,0.03321745847817681,0.2322042218949436,2781000.0,-9389000.0,-11131000.0,-8759000.0,-0.009457491150914927,-0.0093743946930682,-0.01121219874329897,0.0,2.4596549575760966,647459968.0,,,AGRITECH.NS,,,,,0.1317721196037128,39.228138739618956,8.15828041035662,,11.611954924056835,51.19687347337567,52.08231259186673,7.314678448699068,,,,1.8078512396694213,23.424317617866006,15.91472483886961,1.347848626231208,4.464285714285714,27.77008444165972,Q1 (Lowest)
2026-04-30,10100.0,11595.0,9732.0,11166.5,14715538,0.11453238846192226,0.07784749034749039,,,0.4964397297483917,60.746920937624154,0.9912427256652314,,0,106715900000.0,7858200000.0,3154200000.0,5535900000.0,4545600000.0,2872600000.0,911300000.0,428700000.0,0.07363663708969329,0.02955698260521628,0.026918200568050308,0.05187511889043713,,,,,,,,,,,,,-0.16859826452243198,0.2768813619593724,-0.07477752885362332,-0.26315249454918554,-0.12524294856601093,439866600000.0,10842400000.0,14188700000.0,21429800000.0,,,,1.0,,680894070784.0,-0.248,0.07,DIXON.NS,2081600000.0,470900000.0,-1610700000.0,,0.2654242879106807,31.216414264777725,59.06204201270151,,47.37873591376776,46.751343429408884,60.80352768250857,92.78350515463917,,11.114072494669509,4.202772963604852,96.95247933884298,73.64764267990076,89.2910262766485,84.39606013478486,87.5,59.006641489750336,Q4 (High)
