Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_12M_percentile,ROC_1M_percentile,Volatility_60_percentile,Volume_Ratio_percentile,ROC_6M_percentile,RSI_percentile,market_cap_current_percentile,beta_percentile,dividend_yield_percentile,Interest_Expense_percentile,TTM_Revenue_percentile,F_Score_percentile,Debt_to_Assets_percentile,Net_Income_Growth_QoQ_percentile,composite_score,quality_quintile
2026-06-30,1398.0,1399.0,1370.5999755859375,1385.300048828125,79101,0.028891877383165676,0.17110492876548822,,,0.3459831571926209,63.0585354011806,0.4604185221054391,,0,28004800000.0,1162700000.0,17406400000.0,10433000000.0,19125000000.0,13158100000.0,1697500000.0,,0.11144445509441196,0.041517882648688796,1.4534773257537184,,29248700000.0,803100000.0,308700000.0,696200000.0,547500000.0,439100000.0,55600000.0,31400000.0,0.027457630595547837,0.010554315234523244,0.015012633040100927,0.023802767302478402,-0.029233807398065026,0.052492809204218505,0.0012323407285188548,0.5444952514948997,0.5426545535120761,116871400000.0,1471300000.0,1107300000.0,2310300000.0,0.14102367487779163,0.052537422156201795,0.09549229455746527,1.0,5.015019925155687,23223263232.0,0.049,,TEAMLEASE.NS,,,,,0.15781628589207197,72.06457925636008,,77.15264187866929,85.17612524461839,14.0893470790378,,71.47766323024055,52.75049115913556,20.717919728660263,,43.01242236024845,89.71576227390182,66.60891089108911,22.647631408176508,49.77689638076351,54.34602605939342,Q4 (High)
2026-06-30,204.89999389648438,204.89999389648438,186.61000061035156,199.9600067138672,8178,-0.02785743429203047,0.04238130013663155,,,0.43715631063955696,40.81442589559245,0.484952744137596,,0,1875048000.0,0.0,153236000.0,1721812000.0,39866000.0,4912000.0,6030000.0,13809000.0,0.0,0.0,8.116042345276872,5.3047638436482085,13337000.0,9886000.0,-15745000.0,9080000.0,8327000.0,7101000.0,1209000.0,17000.0,0.7412461573067406,-1.18055034865412,0.5324285821399115,0.6808127764864662,-0.867701616903085,-0.7903206756038504,-0.7487566875141285,0.28757932910244777,0.12112606494628975,178331000.0,107853000.0,1033000.0,136862000.0,0.0626392428441665,0.057520127484736394,0.0005999493556787849,1.0,1.4177192797197722,1872398080.0,-0.01,1.5,TAINWALCHM.NS,,,,,0.1468092740465443,43.444227005870836,,55.96868884540117,60.95890410958904,16.200294550810014,,22.778595974472264,17.337917485265226,15.799886941775016,75.4295532646048,3.027950310559006,5.374677002583979,66.60891089108911,0.8760545100584036,17.501239464551315,33.42046002377535,Q1 (Lowest)
2026-06-30,41.41999816894531,42.900001525878906,36.709999084472656,41.380001068115234,684321,-0.0802400639180102,0.07844676101174475,,,0.3341024440477444,39.60676444871157,0.8659177995189176,,0,13202817000.0,6679469000.0,10865991000.0,2336826000.0,9169890000.0,10116852000.0,19544000.0,7007617000.0,2.858351028275105,0.5059124124798519,0.9063975631945589,0.21372982425758527,3894946000.0,1073787000.0,605940000.0,745274000.0,643594000.0,457609000.0,6446000.0,179539000.0,0.2756872624164751,0.15557083461490864,0.11748789328529843,0.19134385945273696,0.21323594916237276,2.326154427637939,-0.23778233266497295,-0.1042046351017244,0.1887845518015827,14842590000.0,136120000.0,702913000.0,1110467000.0,0.05824995100191456,0.010309920981257258,0.07796029300283543,1.0,1.446786106328672,4655249920.0,0.022,,UGARSUGAR.NS,,,,,0.1545542192251532,53.22896281800391,,32.534246575342465,87.32876712328768,51.546391752577314,,20.42218949435444,28.339882121807463,18.40022611644997,,74.12008281573499,56.53746770025839,66.60891089108911,91.23945489941596,92.16658403569657,54.83154442293454,Q4 (High)
2026-06-30,26.299999237060547,26.299999237060547,24.200000762939453,25.09000015258789,92635,-0.019155581414371348,-0.028648849140685217,,,0.8161135275684271,55.45928452898048,1.110971062953088,,0,,,,,,,,,,,,,5604392000.0,205900000.0,51121000.0,64192000.0,62394000.0,12735000.0,976000.0,48683000.0,0.03673904323609055,0.009121596062516684,0.0022723249908286215,0.01145387403307977,0.38306593214319995,-2.0333495618305744,0.13292982774970463,-0.41402475498090463,0.146818165576875,17247990000.0,-48464000.0,40617000.0,135196000.0,,,,0.0,,848288704.0,0.625,,UMAEXPORTS.NS,,,,,0.13959993883728858,25.048923679060664,,59.8825831702544,1.5655577299412897,69.0721649484536,,54.49189985272459,9.3811394891945,81.8824194460147,,51.65631469979296,59.48320413436693,16.930693069306933,,8.72583044124938,42.54138204402399,Q2 (Low)
2026-06-30,9.399999618530273,10.289999961853027,9.0600004196167,9.460000038146973,119395,0.0,0.021598251006661906,,,0.636610645802496,58.55856010660531,1.3493914271245588,,0,165377000.0,377959900.0,2070711000.0,-1905334000.0,91907600.0,1885063000.0,1319500.0,8640300.0,-0.1983693672605433,2.285444166963967,0.04875571797865642,0.044172157641415695,0.0,0.0,-6371800.0,-5816600.0,-6371800.0,-34634800.0,0.0,28263000.0,,,,,,-0.19420784834687765,,0.011113998032352246,0.021531436599929732,0.0,-167271600.0,-20287600.0,-52383000.0,0.08779122190650038,-1.01145624845051,0.013282665982093057,1.0,-29.26816316658302,432142272.0,-0.598,,TNTELE.NS,-5819500.0,-5819500.0,,-43843200.0,0.13515101902852913,38.600782778864975,,68.66438356164383,14.041095890410958,80.41237113402062,,62.05203730976927,5.009823182711198,1.0740531373657434,,41.30434782608695,0.9043927648578811,66.60891089108911,99.22128487994809,33.66385721368369,44.10382270469682,Q2 (Low)
2026-06-30,56.0,56.9900016784668,49.619998931884766,50.11000061035156,25002,-0.16469412888284063,-0.2046031649150546,,,0.5544709585284215,40.73842783897683,1.0477457390616078,,0,1912653000.0,398771000.0,1007427000.0,904724000.0,1404251000.0,908716000.0,63117000.0,,0.44076536048562875,0.2084910331356498,1.5453133872408982,,1546869000.0,68776000.0,1925000.0,14371000.0,14371000.0,3497000.0,1449000.0,10066000.0,0.04446142498168882,0.001244449271399194,0.002260695637445705,0.00929037946975471,-0.008378532750319079,-0.84472270325474,-0.010017778949672373,-0.9396881790900624,-0.736790051099837,6215853000.0,77949000.0,110277000.0,147708000.0,0.08615776745173113,0.0407543867078869,0.08460101496361705,1.0,4.24778195522136,808122688.0,-0.047,,TOTAL.NS,,,,,0.2708385111662137,2.5440313111545985,,6.506849315068493,28.082191780821915,64.99754540991654,,22.53313696612666,8.840864440078585,13.510457885811192,,26.811594202898554,38.708010335917315,66.60891089108911,60.15574302401038,16.559246405552802,33.72390546456307,Q1 (Lowest)
2026-06-30,4100.0,4289.0,3986.0,4260.2001953125,5083700,-0.01098080201683116,0.013271880473987308,,,0.33402058436261767,57.39016468220267,0.7218859553625822,,0,605610000000.0,306210000000.0,448580000000.0,157030000000.0,507810000000.0,397930000000.0,8730000000.0,427430000000.0,1.9500095523148444,0.5056224302769109,1.2761289674063276,0.2019953258110723,206070000000.0,-17930000000.0,16910000000.0,21730000000.0,19270000000.0,11790000000.0,3980000000.0,3500000000.0,-0.0870092686951036,0.08205949434658126,0.05721356820497889,0.10544960450332411,-0.17290788681517155,-0.29988123515439435,0.1741880341880342,0.1260744985673352,0.2058823529411764,742330000000.0,48250000000.0,71970000000.0,84730000000.0,0.3072661274915621,0.07967173593566818,0.1553622312408255,1.0,1.9114925447069897,3778990309376.0,0.225,0.26,TITAN.NS,,,,,0.2943830387100554,35.567514677103716,,64.43248532289628,87.37769080234834,38.144329896907216,,59.15562101129112,99.16502946954814,37.76144714527982,20.747422680412374,94.56521739130434,98.34625322997415,66.60891089108911,91.17456197274497,29.59841348537432,61.50965986508492,Q5 (Highest)
2026-06-30,7.389999866485596,7.900000095367432,7.170000076293945,7.690000057220459,356264,0.02396801902167489,-0.169546450632319,,,0.3621041684907639,46.8354487682673,0.9771899968141533,,0,,,,,,,,,,,,,405914000.0,160010000.0,26625000.0,33350000.0,28773000.0,-9988000.0,20950000.0,17812000.0,0.3941968003074543,0.06559271175667752,-0.024606197371857094,0.08216026054780076,-0.1112332390369507,-6.687927107061504,-0.2825573236192931,-1.9841363681150852,0.13004879371103284,1936482000.0,-45101000.0,79108000.0,116182000.0,,,,0.0,,1986411136.0,0.024,0.65,TTL.NS,,,,,0.10310796065393239,4.060665362035225,,75.53816046966732,82.14285714285714,60.0392734413353,,34.95336278841433,18.07465618860511,18.569813453928774,49.01202749140893,33.488612836438925,19.79328165374677,16.930693069306933,,3.272186415468518,37.725039354214225,Q1 (Lowest)
2026-06-30,16.43000030517578,16.43000030517578,14.989999771118164,15.229999542236328,615781,-0.12821979731881583,-0.18643161854330115,,,0.5199826647950629,36.88968279371106,1.541600881863648,,0,,,,,,,,,,,,,768882000.0,480358000.0,116229000.0,259854000.0,119626000.0,16601000.0,25114000.0,78547000.0,0.6247486610429168,0.15116623877265953,0.02159108939993393,0.33796343262035006,0.24469748723544105,-1.1220859256644458,-0.06692588021567147,-0.559620128922726,-0.029446697891222007,2237305000.0,-158874000.0,236261000.0,851911000.0,,,,0.0,,1683788800.0,0.709,,VIRINCHI.NS,,,,,0.2228240584990674,3.2289628180039136,,13.50293542074364,36.594911937377695,85.07609229258713,,16.44575355915562,16.453831041257367,87.33747880158282,,60.507246376811594,21.498708010335918,16.930693069306933,,12.64253842340109,38.01461011670425,Q1 (Lowest)
2026-06-30,77.06999969482422,77.80000305175781,74.01000213623047,74.55000305175781,21606,-0.08257443893766458,-0.044230730105669025,,,0.5074499435601637,39.35390992605871,1.2278456026370137,,0,,,,,,,,,,,,,412738000.0,255347000.0,-82782000.0,7066000.0,-56637000.0,-86400000.0,3153000.0,26610000.0,0.618666078723064,-0.20056791475463853,-0.20933376621488692,0.01711981935271286,0.13042978122021487,-0.2687323848295825,-0.09758598599386492,-0.1500162323288965,-1.269612332112332,1589322000.0,-329544000.0,-325399000.0,-48768000.0,,,,0.0,,2047003776.0,0.35,,ZODIACLOTH.NS,,,,,0.16351060465771902,21.477495107632095,,31.409001956947165,39.62818003913894,76.19047619047619,,19.98036327933235,18.467583497053045,53.87224420576597,,40.320910973084885,18.13953488372093,16.930693069306933,,30.937035200793257,37.82356789355012,Q1 (Lowest)
2026-06-30,103.0,103.98999786376953,94.4000015258789,98.83999633789062,6280509,-0.10104593832395903,-0.16251483520358656,,,0.6888666437014187,60.88463901491503,0.670862828019011,,0,13364320000.0,1029720000.0,5062210000.0,8302110000.0,9538600000.0,4588940000.0,723720000.0,,0.12403111979966538,0.07704993594885486,2.078606388403422,,1890120000.0,701360000.0,-2980000.0,212430000.0,100580000.0,82020000.0,-25380000.0,43940000.0,0.3710663873193236,-0.0015766194738958373,0.04339407021776395,0.11238968954352105,-0.2640149523976403,-0.01607485604606529,-0.1368211460826042,-0.46103298725193853,-0.20408392656425622,10065100000.0,468110000.0,392090000.0,1023410000.0,0.05638446129959733,0.03502684760616328,0.0420164105004056,1.0,2.092104948100614,15509596160.0,0.2,,YATRA.NS,,,,,0.09515596838221875,4.647749510763209,,22.700587084148726,7.778864970645799,33.08787432498772,,67.6485027000491,46.90569744597249,34.708875070661385,,49.53416149068323,48.52713178294574,66.60891089108911,32.12199870214147,43.827466534457116,40.53985470056967,Q1 (Lowest)
2026-06-30,467.8500061035156,484.8999938964844,465.0,473.6499938964844,336810,-0.10522335743531264,-0.04573863360385744,,,0.35235292886157443,53.995829759871874,0.7589076881210983,,0,,,,,,,,,,,,,4985900000.0,2284300000.0,662600000.0,927400000.0,754100000.0,558500000.0,192600000.0,3000000.0,0.4581519886078742,0.13289476323231514,0.11201588479512224,0.1860045327824465,-0.0922183380671473,-0.30387635547800074,0.03669896452779975,-0.05833754847411898,-0.00010781671159032502,21176000000.0,2606200000.0,2946800000.0,4192300000.0,,,,0.0,,96132382720.0,0.326,0.32,VESUVIUS.NS,,,,,0.1474680820112301,20.939334637964773,,21.183953033268104,83.95303326810176,41.580756013745706,,50.95729013254786,74.11591355599214,50.50876201243641,24.613402061855673,14.337474120082817,63.410852713178286,16.930693069306933,,29.400099157164107,42.79543758504297,Q2 (Low)
2026-06-30,256.0,260.70001220703125,230.10000610351562,241.75,10714270,-0.05192362527134031,0.5037945276224811,,,0.6559615820336975,54.572234999819294,0.9046116840647496,,0,8814200000.0,2189000000.0,5226300000.0,3587900000.0,4767800000.0,4410900000.0,200900000.0,1377200000.0,0.6101061902505645,0.2483492546118763,1.0809131923190278,0.7686866625858668,930200000.0,411700000.0,13800000.0,150200000.0,122500000.0,29400000.0,0.0,93100000.0,0.4425929907546764,0.014835519243173511,0.03160610621371748,0.16147065147280154,0.14910438542310067,-0.36909871244635195,0.7524491333835719,-1.0523877405559516,-1.339972838388411,2751800000.0,-146900000.0,30200000.0,347900000.0,-0.0409431700995011,-0.016666288489029065,0.005227717287818726,0.0,0.9765367248303873,16417304576.0,1.204,,WALCHANNAG.NS,,,,,0.1448532280156594,94.66731898238747,,45.645792563600786,11.49706457925636,54.44280805105547,,52.13549337260678,47.64243614931238,98.4737139626908,,63.14699792960663,24.237726098191214,16.930693069306933,66.77482154445165,27.169062964799206,50.18426195115105,Q3 (Medium)
2026-06-30,55.400001525878906,56.599998474121094,47.5,48.0,256050,-0.0031152963888959606,0.33370374441296335,,,0.5763027281343464,55.34905002614607,1.208077051301521,,0,5351800000.0,3915200000.0,7550400000.0,-2198600000.0,752500000.0,7207100000.0,25300000.0,158700000.0,-1.7807695806422268,0.7315669494375724,0.10441092811255567,0.08239097556576154,1709800000.0,465300000.0,1100000.0,10966300000.0,10902000000.0,10825800000.0,0.0,76200000.0,0.2721370920575506,0.0006433500994268335,6.331617733068195,6.413791086676804,0.17941643098572113,-66.49183303085299,0.05309189455530916,-3.2174474099260566,-3.342225544639043,5627800000.0,10501510000.0,-110710000.0,11091660000.0,-4.776453197489311,1.9622388729025748,-0.06449376674822323,1.0,5.751492955641092,6986232832.0,1.277,,VISASTEEL.NS,,,,,0.21358646027289116,87.03522504892368,,67.3679060665362,23.140900195694712,74.61953853706432,,54.19734904270987,34.18467583497053,98.64330130016958,,59.73084886128365,36.33074935400517,66.60891089108911,96.10642439974043,0.39662865642042633,56.55749721257384,Q4 (High)
2026-06-30,91.9000015258789,91.9000015258789,82.11000061035156,85.0,7066,-0.03409090909090906,0.11387764014451363,,,0.7658525700415726,48.4039140079316,0.8022910287387626,,0,1357978000.0,483783000.0,731056000.0,626922000.0,617418000.0,573107000.0,53106000.0,198895000.0,0.7716797304927886,0.3562524576981365,1.0773171502005734,0.730270263668041,228752000.0,129703000.0,9732000.0,17362000.0,9855000.0,439000.0,1764000.0,7652000.0,0.5670026928726306,0.04254389032664195,0.0019191089039658669,0.07589878995593481,0.33429771348576764,-1.3298271975957927,0.2005710206995004,-0.45935960591133007,0.41223360989100377,753826000.0,4588000.0,40375000.0,72752000.0,0.007318294779892874,0.003378552524414976,0.03635078621236062,1.0,1.2645355815779047,807619008.0,0.499,,TOKYOPLAST.NS,,,,,0.10307746500087424,61.839530332681015,,53.18003913894324,3.3268101761252495,45.36082474226804,,38.733431516936676,8.791748526522593,71.25494629734314,,23.03312629399586,12.351421188630491,66.60891089108911,81.05126541207008,11.254338125929598,41.78575950950234,Q2 (Low)
2026-06-30,12.350000381469727,12.920000076293945,11.199999809265137,11.770000457763672,40153,-0.12360385775809424,-0.07249796320259927,,,0.5810889994565841,50.1347740074073,1.0896073896733156,,0,,,,,,,,,,,,,0.0,-285000.0,-724000.0,-667000.0,-724000.0,-725000.0,0.0,,,,,,,-0.3366880146386093,,0.1807817589576548,0.20180180180180174,0.0,-3630000.0,-3528000.0,-3298000.0,,,,0.0,,223203584.0,,,TECILCHEM.NS,,,,,0.2939113163487964,16.046966731898237,,14.921722113502936,22.113502935420755,67.50122729504173,,42.51350024545901,2.2102161100196462,,,,0.9043927648578811,16.930693069306933,,28.210213187902827,34.090162296893986,Q1 (Lowest)
