Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_1M_percentile,ROC_3M_percentile,ROC_12M_percentile,RSI_percentile,Volatility_60_percentile,Volume_Ratio_percentile,market_cap_current_percentile,ROC_6M_percentile,beta_percentile,dividend_yield_percentile,TTM_Revenue_percentile,Net_Income_Growth_QoQ_percentile,Net_Income_percentile,Interest_Expense_percentile,Gross_Profit_percentile,composite_score,quality_quintile
2026-04-30,49.75,50.400001525878906,48.02000045776367,49.88999938964844,674866,,,,,,,,,0,2750000000.0,3079100000.0,-724200000.0,314500000.0,-638100000.0,-1153900000.0,0.0,515800000.0,1.1196727272727274,-0.26334545454545455,-0.4196,0.11436363636363636,,,,,,,,,,,,,-0.034850665075632614,-0.009952809952810004,0.0619400679641644,0.19007838283828393,-0.0870827285921626,11344600000.0,-4242500000.0,-2615400000.0,467100000.0,,,,0.0,,12887883776.0,0.355,,SANGHIIND.NS,,,,,0.1948600372081621,,,,,,,44.62444771723123,,49.646851088875806,,51.78294573643411,51.91066997518611,1.2394645513138325,86.47668393782384,73.04256437204414,50.58157515859393,Q3 (Medium)
2026-05-31,845.0,873.9500122070312,791.2000122070312,825.6500244140625,31962,-0.08484813429087223,0.20059620438904635,,,0.4583649315483319,45.05112116577076,0.7905339671577545,,0,2241106000.0,470176000.0,36576000.0,62520000.0,40552000.0,19075000.0,6401000.0,15076000.0,0.20979641302107085,0.01632051317519118,0.008511422485147958,0.027896940171504604,,,,,,,,,,,,,0.18847556713747382,0.012365990871457289,0.12152985250152892,0.7453563912526306,0.44608410047647684,8546656000.0,109351000.0,149524000.0,274047000.0,,,,0.0,,13569062912.0,-0.3,,MAHASTEEL.NS,,,,,0.36716823124059284,14.313629702002931,89.15486077186125,,45.51690347868692,55.398143624816804,39.83341499265066,45.36082474226804,,4.326074161271336,,45.99483204134367,54.59057071960298,27.764005949429848,33.10880829015544,35.47031003678403,42.72215856739159,Q2 (Low)
2026-05-31,117.9000015258789,125.0,115.0,115.3499984741211,387484,-0.08314123907045701,-0.10268381380218272,,,0.5402289429985767,50.59582368452654,0.6150939713596397,,0,1070000000.0,574700000.0,62500000.0,80400000.0,72500000.0,47900000.0,15700000.0,8900000.0,0.5371028037383178,0.05841121495327103,0.04476635514018692,0.07514018691588785,3516700000.0,453100000.0,1666200000.0,1850500000.0,2880000000.0,1656700000.0,300000.0,367300000.0,0.2448527425020265,0.12884238064094178,1.738395605722219,1.516689805034104,0.14475232694982343,-0.2619414483821263,0.3136893799877225,-0.24566929133858273,-0.18042813455657492,3585300000.0,185100000.0,266500000.0,322500000.0,0.10002701972439881,0.052634572184149915,0.11568848758465011,1.0,2.241649842181591,3224119296.0,0.458,,MAHEPC.NS,,,,,0.2017974435424241,14.948705422569613,29.555446995603322,,60.80352768250857,32.24230581338544,21.50906418422342,23.5640648011782,,63.47851677457328,,28.37209302325581,34.24317617866005,35.64700049578582,25.44041450777202,39.5165528113505,37.2880579127244,Q1 (Lowest)
2026-05-31,11.430000305175781,11.579999923706055,10.050000190734863,10.9399995803833,16066503,0.022429885551058515,0.050912559148879044,,,0.6021272138724165,50.2636180596095,0.47921664685780063,,0,146142000.0,21856000.0,2287000.0,5053000.0,3731000.0,3713000.0,0.0,1264000.0,0.14955317430991774,0.01564916314269683,0.025406796129791572,0.03457596036731398,,,,,,,,,,,,,-0.23129684664545147,-0.2591779728651237,-0.2503577858824616,0.05542922114837978,-0.19409888357256777,709979000.0,14775000.0,15906000.0,38024000.0,,,,0.0,,6095833600.0,0.495,,URJA.NS,,,,,0.18209026016196314,60.283341475329756,68.8324377137274,,59.92160705536502,19.19882755251588,11.758941695247428,32.54786450662739,,67.48087110064745,,11.576227390180877,34.44168734491315,19.881011403073874,9.585492227979273,8.61797162375197,36.94175207262396,Q1 (Lowest)
2026-05-31,51.91999816894531,55.88999938964844,50.630001068115234,52.220001220703125,141110,0.08542923629618993,0.14819704807181222,,,0.4180677090057629,63.953484360483884,1.0541619775862645,,0,2728448000.0,563888000.0,132137000.0,139142000.0,139142000.0,38157000.0,21878000.0,82101000.0,0.206669872396322,0.048429363506286356,0.013984873451867143,0.05099675713079377,,,,,,,,,,,,,-0.008217935221965678,-0.03553825544068956,0.15924561137403703,0.42414063374762057,-0.07499518025833818,10751184000.0,199110000.0,541845000.0,510734000.0,,,,0.0,,1545565824.0,0.013,,MAHESHWARI.NS,,,,,0.20307821719297364,79.18905715681484,84.85588666340986,,86.82018618324351,67.51343429408891,63.6452719255267,15.513009327442317,,15.921130076515597,,50.3875968992248,49.826302729528535,33.019335647000496,62.072538860103634,39.20126116657909,53.19766739529856,Q3 (Medium)
2026-05-31,14.430000305175781,15.819999694824219,13.40999984741211,13.489999771118164,82562576,0.0007418567671684251,-0.03228119245415095,,,0.5260842055601437,41.772147569177584,1.0207212362289704,,0,4289066000.0,,,,,-3750176000.0,-1156706000.0,4728011000.0,,,-0.8743572609980821,,,,,,,,,,,,,,-0.042239085065456816,0.07619968392781251,-0.26759728818792117,1.2315210464211952,,21145651000.0,-9599955000.0,,,,,,0.0,,24005775360.0,1.201,,UTKARSHBNK.NS,,,,,0.19222049591969476,50.02442598925256,49.09623839765511,,36.550710436060754,35.710796287249636,61.293483586477215,54.0500736377025,,97.99882283696292,,64.18604651162791,60.397022332506204,0.39662865642042633,95.44041450777202,,53.67631087864583,Q4 (High)
2026-05-31,403.5,418.3999938964844,359.0,361.04998779296875,1809044,-0.13748212487200806,-0.09443196202991866,,,0.4969581313832984,19.386511015901334,0.4653569079383279,,0,17914100000.0,16152600000.0,424600000.0,462500000.0,462500000.0,201900000.0,95900000.0,143000000.0,0.9016696345336913,0.02370200010047951,0.011270451767043837,0.025817652017126175,31080200000.0,6497500000.0,19087600000.0,11747800000.0,16378300000.0,14176200000.0,1071200000.0,,0.5530822792352611,0.20905592628104067,1.1553378197260196,,-0.05617403307640023,5.212307692307692,0.12370467946305364,-3.2358803986710964,1.2129186602870812,68835400000.0,58900000.0,1045500000.0,1134200000.0,0.005013704693644767,0.0018950972001467172,0.05730242857064559,1.0,2.8780731784222753,35824275456.0,0.472,0.69,MAHLOG.NS,,,,,0.5781047649122383,4.934049829018075,32.14460185637518,,3.5276825085742285,43.03859306301905,10.828025477707007,61.021109474717726,,64.80282519128899,50.38961038961038,85.11627906976744,97.27047146401985,55.329697570649486,71.34715025906736,93.32632685233841,51.53842820041021,Q3 (Medium)
2026-05-31,14.449999809265137,14.970000267028809,13.359999656677246,14.100000381469727,557180,-0.01742160232433354,-0.07782861892427906,,,0.4427540839765725,47.86731914212765,0.8716625145079224,,0,355140000.0,215067000.0,219132000.0,223991000.0,219132000.0,167812000.0,56070000.0,,0.6055837134651123,0.6170299036999494,0.47252351185447994,0.6307118319535958,,,,,,,,,,,,,0.45144678764100044,1.0734937972618988,1.3939978159168431,7.045450186978618,9.015247037782249,964821000.0,319333000.0,417588000.0,436841000.0,,,,0.0,,2682360576.0,0.154,,UYFINCORP.NS,,,,,0.2395536161461605,41.963849535906206,36.19931607230093,,53.25820676139148,60.42989741084514,48.21166095051445,21.698576337751597,,27.810476751030016,,14.05684754521964,89.23076923076924,52.25582548339117,,24.224908039936942,44.622688941270454,Q2 (Low)
2026-05-31,195.0658721923828,234.8526855154132,195.0658721923828,202.97000122070312,27729560,0.04868992223188329,-0.052512527718184154,,,0.37760334523437966,55.672006212651695,2.189815824906606,,0,39297080000.0,2167620000.0,691140000.0,743680000.0,638500000.0,549820000.0,-40070000.0,127630000.0,0.05515982357976725,0.017587566302636227,0.01399137035118131,0.018924561316006176,,,,,,,,,,,,,0.07621422691129864,0.08000550000982143,0.060713489445251456,0.08784773060029272,0.05666382495027,108659140000.0,-833160000.0,949130000.0,-1043050000.0,,,,0.0,,30309806080.0,0.02,4.93,QUESS.NS,,,,,0.2777235175395798,69.27210552027357,43.82022471910113,,73.05242528172464,78.84709330727895,96.12934835864773,58.37015218458518,,16.804002354326077,97.31601731601731,89.6124031007752,60.7940446650124,70.15369360436291,69.43005181347151,65.79085654230164,65.95949458452522,Q5 (Highest)
2026-05-31,168.52999877929688,204.5500030517578,164.11000061035156,179.8000030517578,23361538,0.015934045611347925,-0.04792164553490763,,,0.6118412792848966,54.40057623342027,1.8645039994920294,,0,1400187000.0,486822000.0,450192000.0,452852000.0,452001000.0,328971000.0,107231000.0,15299000.0,0.3476835594102788,0.32152276803027025,0.23494790338719043,0.3234225142784499,,,,,,,,,,,,,0.11874892634421697,0.17486705689500615,,,,4089737000.0,917982000.0,1231285000.0,1248471000.0,,,,0.0,,16728905728.0,,0.03,GARUDA.NS,,,,,0.18532677157744534,57.498778700537365,44.89496824621397,,69.8187163155316,17.537860283341473,93.14061734443901,48.5027000490918,,,0.8225108225108225,30.28423772609819,67.6923076923077,62.71690629647993,33.21243523316062,36.31108775617446,47.49554176439245,Q3 (Medium)
