Ticker,Predicted_Direction,Predicted_Probability,Quarter_Date,Staleness_Days,debt_to_equity,roce,roe,roc_1m,roc_3m,volatility_30d,rsi_14d,Rank,Category,Confidence
MAWANASUG.NS,1,0.5701830264829642,2025-09-01,333,0.2314410480349345,-16.0,,,,39.47691207815994,33.92692847002674,1,Buy,0.1403660529659283
PRABHA.NS,1,0.5563040302121461,2025-09-01,333,0.5054519467945318,-0.4,,,,16.88368209991758,31.061479660625423,2,Buy,0.11260806042429228
FLFL.NS,1,0.5446018082167923,2022-09-01,1429,-2.920568122041031,-59.0,,,,36.61744067391224,42.857137991461215,3,Neutral,0.08920361643358454
TRIDENT.NS,1,0.540522819569324,2025-09-01,333,0.5601128472222222,9.0,,-7.798508254051444,-3.139628880087781,22.381534656327744,26.267266119073042,4,Neutral,0.08104563913864804
LOTUSEYE.NS,1,0.5392293999569976,2025-09-01,333,0.17964368195315078,2.99,,,,39.148144419103375,28.44640252599197,5,Neutral,0.07845879991399518
JAIBALAJI.NS,1,0.538301654530493,2025-09-01,333,0.7757766771724448,36.0,,-14.882011081301211,-29.77610261600593,31.10266912259717,14.841861794745185,6,Neutral,0.07660330906098589
NESTLEIND.NS,1,0.536431876285328,2025-09-01,333,1.6829535495179666,96.0,,4.885683433028638,2.642887888353983,22.426093010492323,69.46278089281677,7,Neutral,0.07286375257065592
SIMBHALS.NS,1,0.5352996195217435,2025-06-01,425,-43.06382978723404,3.0,,,,33.61229187779133,36.094671050181304,8,Neutral,0.07059923904348708
HLVLTD.NS,1,0.5352996195217435,2025-09-01,333,0.36784140969163,6.0,,,,21.14090623448276,29.906535392261233,9,Neutral,0.07059923904348708
PATELENG.NS,1,0.535037980876297,2025-09-01,333,1.4124236252545825,16.0,,-20.598485248137095,-4.640613854804848,39.93835106747258,22.222208205840317,10,Neutral,0.0700759617525939
WINDMACHIN.NS,1,0.5332573753114359,2025-09-01,333,0.360056258790436,2.0,,,,27.809716190573276,21.890560860281667,11,Neutral,0.06651475062287182
EIDPARRY.NS,1,0.5331335769006403,2025-09-01,333,0.6423841059602649,2.0,,,,27.32671950913742,39.583340726152244,12,Neutral,0.06626715380128068
BIRLAMONEY.NS,1,0.532904171347355,2025-09-01,333,8.619402985074627,13.0,,,,39.32980923991551,7.163603830895823,13,Neutral,0.06580834269471003
SHANTI.NS,1,0.5322209753040911,2025-09-01,333,0.3601419278533412,-16.79,,,,36.921959600949975,33.812949393490314,14,Neutral,0.06444195060818214
REGENCERAM.NS,1,0.5294735170287834,2025-09-01,333,-2.660229330114665,-43.47,,,,38.930118479891576,14.18045880010854,15,Neutral,0.05894703405756685
IMAGICAA.NS,1,0.5285683293761055,2025-09-01,333,0.41074130105900153,7.0,,,,41.484198536802324,38.78379290951389,16,Neutral,0.05713665875221108
KHAITANLTD.NS,1,0.5278778074741862,2025-09-01,333,1.422328439740526,21.03,,,,32.10180421395799,36.86787175023375,17,Neutral,0.055755614948372445
KAMATHOTEL.NS,1,0.5278778074741862,2025-09-01,333,0.5813953488372093,19.0,,,,30.12366860851669,18.503040239984117,18,Neutral,0.055755614948372445
SCILAL.NS,1,0.5277656026435337,2025-09-01,333,0.18397328881469116,2.0,,-6.279868232807455,-9.84898256785991,18.443969673112758,29.277541997975163,19,Neutral,0.05553120528706734
BAJAJHIND.NS,1,0.527266808228224,2025-09-01,333,2.1147540983606556,1.0,,-7.3561942993273535,-17.93238547170386,22.73744498264123,34.323452910620446,20,Neutral,0.05453361645644805
HEMIPROP.NS,1,0.5267981018009921,2025-09-01,333,1.664787707973452,-0.73,,,,19.358837080241837,34.53362025403112,21,Neutral,0.05359620360198414
SWSOLAR.NS,1,0.5258102757884154,2025-09-01,333,7.731343283582089,13.0,,-17.415068346054035,-3.106885171559531,34.66244881991337,21.678701353804087,22,Neutral,0.051620551576830875
MOTOGENFIN.NS,1,0.5257078221887799,2025-09-01,333,1.242941478439425,1.74,,,,30.431877228504867,25.739661665803283,23,Neutral,0.051415644377559744
SURANAT&P.NS,1,0.5257078221887799,2025-09-01,333,0.16149068322981366,1.0,,,,26.305910940233467,27.807453359131884,24,Neutral,0.051415644377559744
DALMIASUG.NS,1,0.5235232301876509,2025-09-01,333,0.31286821705426354,9.0,,,,38.011469757877556,38.76690451814712,25,Neutral,0.0470464603753018
NAGREEKCAP.NS,1,0.5234916184105766,2025-09-01,333,3.7777777777777777,29.0,,,,28.393206935506672,30.82705796475851,26,Neutral,0.04698323682115313
AGSTRA.NS,1,0.5226783900774483,2024-12-01,607,2.3508771929824563,0.0,,-17.968751891749022,-18.918919914091983,31.33686098289809,0.0,27,Neutral,0.045356780154896637
HARRMALAYA.NS,1,0.5211351832736533,2025-09-01,333,2.0424242424242425,11.0,,,,42.973678457363285,40.08467715991503,28,Neutral,0.04227036654730654
ASHOKLEY.NS,1,0.5211115521485324,2025-09-01,333,1.0268019776216497,36.0,,0.8802264225396209,5.469488503430131,32.67055383972539,62.66373484810625,29,Neutral,0.042223104297064884
KSCL.NS,1,0.5208312121137856,2025-09-01,333,0.4153066966797974,19.0,,,,41.3044954993158,27.21996583032397,30,Neutral,0.04166242422757116
PANACEABIO.NS,1,0.5199430103581519,2025-09-01,333,1.9143835616438356,-2.0,,,,51.26733112433727,17.947447142348608,31,Neutral,0.03988602071630387
EMBDL.NS,1,0.5188842479880622,2025-09-01,333,0.4326190897821852,4.0,,-3.898144583264703,25.82835809353694,28.56895738671649,23.9423915506692,32,Neutral,0.03776849597612442
OSIAHYPER.NS,1,0.5181909066967355,2025-09-01,333,1.0185185185185186,15.0,,,,33.0389129663841,19.99999046325229,33,Neutral,0.03638181339347102
PAKKA.NS,1,0.51774540780801,2025-09-01,333,0.7525354969574036,14.0,,,,23.804059700136822,35.76354124385513,34,Neutral,0.03549081561602008
KOTARISUG.NS,1,0.51774540780801,2025-09-01,333,0.48056537102473496,3.0,,,,18.735333638895185,40.24024574440726,35,Neutral,0.03549081561602008
CCL.NS,1,0.5174664618161543,2025-09-01,333,1.0822134387351778,10.0,,-2.621373478249641,-1.8019508008393539,18.0396122535564,25.265933702034133,36,Neutral,0.0349329236323086
SUKHJITS.NS,1,0.5169069635032477,2025-09-01,333,0.9721254355400697,9.0,,-5.851395996337471,-9.14610158022841,40.207904774625966,45.737139406593855,37,Neutral,0.03381392700649544
RPOWER.NS,1,0.5167655568909059,2025-09-01,333,0.7442122515877894,0.0,,-11.660377934293926,-17.483259940415692,38.22321224849291,28.726283480700616,38,Neutral,0.03353111378181173
DRREDDY.NS,1,0.5164636378578924,2025-09-01,333,0.3515374607304922,26.0,,-14.142758083798226,-9.111005111496413,25.281437961835472,22.761652675272146,39,Neutral,0.0329272757157848
MOKSH.NS,1,0.5160517151323863,2025-09-01,333,0.36,13.0,,,,30.47294557100932,11.702141150892075,40,Neutral,0.03210343026477269
AVADHSUGAR.NS,1,0.5146011018794492,2025-09-01,333,0.7122641509433962,9.0,,,,38.47371723997004,41.29158977640554,41,Neutral,0.02920220375889837
RSSOFTWARE.NS,1,0.5144101816065955,2025-09-01,333,0.1891891891891892,9.0,,,,27.67797300016089,15.992289755260359,42,Neutral,0.028820363213190925
GOLDENTOBC.NS,1,0.5130679048705408,2021-12-01,1703,-2.343570057581574,,,,,39.762516379163124,38.19354597363527,43,Neutral,0.02613580974108154
HCC.NS,1,0.5125564311923658,2025-09-01,333,3.4839357429718874,31.0,,-16.151737231356243,-9.075485142376943,33.20011647503623,28.702008992783803,44,Neutral,0.02511286238473165
ASALCBR.NS,1,0.5107455906488022,2025-09-01,333,0.3219761499148211,20.0,,,,31.513018621183182,37.659575143490294,45,Neutral,0.02149118129760441
MOBIKWIK.NS,1,0.5106354197445038,2025-09-01,333,1.6206261510128914,-13.0,,,,40.98431643966507,25.552274577419567,46,Neutral,0.021270839489007543
MCLEODRUSS.NS,1,0.5106354197445038,2025-09-01,333,-77.5111111111111,-1.0,,,,46.84836117844339,34.209014494325984,47,Neutral,0.021270839489007543
RENUKA.NS,1,0.5106099835287609,2025-09-01,333,-8.131749460043197,10.0,,-5.569943940750306,-25.814107263129358,23.342681178783327,31.366473424171332,48,Neutral,0.021219967057521716
DIGIDRIVE.NS,1,0.5104240063559478,2025-09-01,333,0.12285937611028203,2.71,,,,26.31139521849158,27.530384381049757,49,Neutral,0.020848012711895514
SURAJEST.NS,1,0.5104240063559478,2025-09-01,333,0.8728024819027922,17.0,,,,23.370932165895514,20.760960478418767,50,Neutral,0.020848012711895514
RAJSREESUG.NS,1,0.5104240063559478,2025-09-01,333,1.6790123456790123,4.0,,,,32.074334842416405,36.32610673006914,51,Neutral,0.020848012711895514
APOLLOPIPE.NS,1,0.5102997132592061,2025-09-01,333,0.24821852731591448,7.0,,,,29.124977018062847,40.355759257947355,52,Neutral,0.02059942651841218
CHOICEIN.NS,1,0.5102997132592061,2025-09-01,333,0.04665069897775493,3.15,,,,31.02082638191583,34.35450194769059,53,Neutral,0.02059942651841218
FMNL.NS,1,0.5102997132592061,2025-09-01,333,1.588235294117647,16.0,,,,26.461831918658312,27.42856021802642,54,Neutral,0.02059942651841218
MSPL.NS,1,0.5102997132592061,2025-09-01,333,0.6472527472527473,6.0,,,,32.173721521569895,29.337901680949287,55,Neutral,0.02059942651841218
TEAMLEASE.NS,1,0.5102997132592061,2025-09-01,333,1.2339955849889626,12.0,,,,22.18309656262099,23.34303010442899,56,Neutral,0.02059942651841218
ABDL.NS,1,0.5099284229203451,2025-09-01,333,1.398505603985056,21.0,,-7.942642282111661,15.919497303557112,40.8232567660651,47.63738146530545,57,Neutral,0.01985684584069025
20MICRONS.NS,1,0.5098425218347418,2025-09-01,333,0.5517241379310345,19.0,,-4.033758837728183,7.428950131157588,39.7252397915953,35.57741175760897,58,Neutral,0.019685043669483537
MAITHANALL.NS,1,0.5088085741149687,2025-09-01,333,0.25312729948491536,29.0,,-3.121923522241766,0.19562993267279116,26.36396048853279,35.71827495420659,59,Neutral,0.01761714822993743
TTML.NS,1,0.5082581891208418,2025-09-01,333,-1.0625506482982172,50.0,,-7.244018931952071,-6.593405809310269,21.090547055367807,37.63212354166096,60,Neutral,0.016516378241683505
SAPPHIRE.NS,1,0.5061842809393179,2025-09-01,333,1.33869670152856,5.0,,0.11899033015813962,-0.3016090720721587,33.82474746128475,47.9091732094518,61,Neutral,0.012368561878635775
INDOCO.NS,1,0.504977388603052,2025-09-01,333,1.1137614678899082,3.0,,-10.052454040574421,1.9650706560776179,42.13776524978357,26.56787918728081,62,Neutral,0.009954777206103937
IXIGO.NS,1,0.504635367299683,2025-09-01,333,0.42877906976744184,15.0,,,,46.04983972179294,31.588103651003124,63,Neutral,0.009270734599365893
MANAKALUCO.NS,1,0.5041581054323745,2025-09-01,333,2.869565217391304,11.0,,,,35.454389814567996,32.810054992732915,64,Neutral,0.008316210864748985
TNPL.NS,1,0.5041006996607651,2025-09-01,333,1.9560173997100048,6.0,,,,26.8369084503164,57.002709520695134,65,Neutral,0.00820139932153019
NORBTEAEXP.NS,1,0.5029051528819182,2025-09-01,333,0.5814999999999999,3.9,,,,32.022328958553665,40.65392497121917,66,Neutral,0.005810305763836343
NOIDATOLL.NS,1,0.5028251779416039,2025-09-01,333,-3.8125,-9.0,,,,23.703882421944538,25.263138874081832,67,Neutral,0.005650355883207725
PREMEXPLN.NS,1,0.5026593515829807,2025-09-01,333,0.8152173913043478,17.0,,,,43.89754374001844,39.06684200817599,68,Neutral,0.0053187031659613915
IGL.NS,1,0.5025339617487964,2025-09-01,333,0.5571311977147521,21.0,,-2.4518660137315385,-8.577965167482736,21.669996514306817,46.73844656275597,69,Neutral,0.0050679234975927745
HIMATSEIDE.NS,1,0.50230240590086,2025-09-01,333,1.571123451516446,8.0,,-12.083887103589177,-9.285543074197133,36.277304363979816,15.162210716555094,70,Neutral,0.004604811801719899
APOLLO.NS,1,0.5022620423630781,2025-09-01,333,0.6070110701107011,15.0,,-11.295642196643602,26.570364988465634,46.304003716180134,41.911296576007274,71,Neutral,0.0045240847261562855
MOTILALOFS.NS,1,0.5022215773853582,2025-09-01,333,1.8632087150284724,18.0,,-10.967709220333145,0.9778357094506683,33.173103625646725,16.99446005121044,72,Neutral,0.00444315477071644
CLEDUCATE.NS,1,0.5020699749148454,2025-09-01,333,2.361788617886179,2.0,,,,30.278712652450228,37.545451235181204,73,Neutral,0.004139949829690792
HMT.NS,1,0.5020699749148454,2025-09-01,333,1.7730061349693251,2.0,,,,33.99904630620142,38.02420574778965,74,Neutral,0.004139949829690792
FDC.NS,1,0.501537198303448,2025-09-01,333,0.18096019696347967,16.0,,,,24.304433828938006,35.497533610267354,75,Neutral,0.0030743966068960127
SINCLAIR.NS,1,0.5006261494095524,2025-09-01,333,0.4191936595451414,15.33,,,,20.30585353841333,26.793525613815603,76,Neutral,0.0012522988191048245
SYNGENE.NS,0,0.49981292608918804,2025-09-01,333,0.3212121212121212,13.0,,-12.275517333311688,-14.268481045149695,23.495956567351072,24.76189581902473,77,Neutral,0.0003741478216239269
PILANIINVS.NS,0,0.4994911989201419,2025-09-01,333,0.234396327087728,2.0,,,,18.868505173098008,38.555993807165606,78,Neutral,0.0010176021597162466
KICL.NS,0,0.4994911989201419,2025-09-01,333,0.0646335912608102,1.0,,,,25.7000902518726,30.943396226415103,79,Neutral,0.0010176021597162466
DCMFINSERV.NS,0,0.4993668525821439,2025-09-01,333,-1.4057142857142857,-3.31,,,,24.69273804497396,39.560440136260105,80,Neutral,0.0012662948357121673
ACEINTEG.NS,0,0.49914046694847763,2025-09-01,333,0.02616279069767438,-10.3,,,,39.1969683255719,33.18776965234629,81,Neutral,0.0017190661030447307
RELINFRA.NS,0,0.4987299853017306,2025-09-01,333,0.25344239385095974,-1.0,,-18.434994677769247,-19.65743581094498,32.13390669192203,0.0,82,Neutral,0.0025400293965387455
MTNL.NS,0,0.4987299853017306,2025-09-01,333,-1.3300708038317368,-7.0,,-11.202364610988921,-13.72486194552118,25.595984367389697,26.348577601728493,83,Neutral,0.0025400293965387455
KARMAENG.NS,0,0.4986943940812171,2025-09-01,333,0.23071377072819038,1.38,,,,38.725272768888495,36.0529279800273,84,Neutral,0.002611211837565852
EQUIPPP.NS,0,0.4986943940812171,2025-09-01,333,1.5681114551083588,1.04,,,,39.80943071237636,38.16569549922295,85,Neutral,0.002611211837565852
FILATFASH.NS,0,0.49857004851158465,2025-09-01,333,0.08297320656871218,1.0,,,,38.06097030571876,0.0,86,Neutral,0.002859902976830697
LASA.NS,0,0.49827356498258885,2025-09-01,333,0.2857142857142857,-1.0,,,,26.082453397564414,37.49999123460885,87,Neutral,0.0034528700348223085
GKWLIMITED.NS,0,0.49827356498258885,2025-09-01,333,0.23585994613312813,0.0,,,,23.277753164186276,19.42241869004185,88,Neutral,0.0034528700348223085
SBCL.NS,0,0.4976534023234105,2025-09-01,333,0.23515439429928742,26.0,,-1.8016247091293383,21.941106732477913,39.80036514181794,55.826946216178804,89,Neutral,0.004693195353179025
OMKARCHEM.NS,0,0.49646055053631005,2022-06-01,1521,-1.4210526315789473,-11.0,,0.0,0.0,0.0,100.0,90,Neutral,0.007078898927379895
JAYSREETEA.NS,0,0.4954767303324386,2025-09-01,333,1.2926829268292683,4.0,,-4.263522368714439,-14.855602258890412,22.184107285945906,37.20237419448594,91,Neutral,0.009046539335122783
