Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_3M_percentile,ROC_1M_percentile,Volume_Ratio_percentile,ROC_6M_percentile,Volatility_60_percentile,ROC_12M_percentile,market_cap_current_percentile,RSI_percentile,beta_percentile,Current_Ratio_percentile,Net_Income_Growth_QoQ_percentile,Revenue_Growth_QoQ_percentile,Tax_Provision_percentile,dividend_yield_percentile,Debt_to_Equity_percentile,composite_score,quality_quintile
2026-08-31,125.94999694824219,133.11000061035156,125.5,128.13999938964844,298102852,0.031058904475903315,0.02546523841889159,,,0.27519302587144606,46.6718237916679,0.7376530159081297,,0,169583100000.0,,,,,51807100000.0,17028100000.0,227374000000.0,,,0.30549683311603576,,19323181900000.0,1536989100000.0,18086206400000.0,1236237900000.0,,,1968510700000.0,,1.2432793882148412,0.07954120123456479,,,0.16838956998152166,0.13258624948898512,-0.09314965644807582,0.021797999680485347,,613024900000.0,182035600000.0,,,0.1472496515436066,0.009420580986198758,,1.0,,1164218204160.0,0.503,3.27,CANBK.NS,,,,,0.44991915305471486,51.1482254697286,61.10531803962461,19.246861924686193,,77.13987473903967,,95.02645502645503,50.418410041841,66.90528634361233,,59.40803382663847,75.69296375266525,99.15611814345992,92.50425894378195,90.92592592592592,65.9118488118306,Q5 (Highest)
2026-08-31,389.4712680674532,416.3500061035156,384.6778024361254,411.8999938964844,202790196,0.0716008918879607,0.011301100356495564,,,0.20468802201616176,60.769477396601474,0.8273733306053949,,0,55469800000.0,25260100000.0,12278500000.0,15579600000.0,13974100000.0,10543400000.0,3523500000.0,11600000.0,0.4553847318721178,0.2213546830888159,0.19007459915124986,0.28086634529059057,,,,,,,,,,,,,-0.457477825169716,-0.5261861748501272,-0.39374551209398456,-0.5043158567774937,-0.4825256584847377,273650000000.0,58285700000.0,71458300000.0,83172300000.0,,,,0.0,,3010897903616.0,0.28,0.61,BEL.NS,,,,,0.44837329671903114,48.01670146137787,74.55683003128259,25.94142259414226,,95.09394572025052,,98.2010582010582,78.34728033472803,36.72907488986784,,25.158562367864697,4.264392324093817,96.20253164556962,47.018739352640544,,55.30203592819174,Q4 (High)
2026-08-31,707.0,761.75,657.0,662.1500244140625,5683383,-0.04986368027353283,0.22145370639127404,,,0.7230233490857947,38.60780927013529,0.30466908381607827,,0,1420096000.0,742870000.0,286619000.0,403261000.0,385022000.0,282937000.0,96484000.0,5588000.0,0.5231125219703456,0.2018307213033485,0.19923793884357113,0.28396742192077157,7622170000.0,6349000.0,3513046000.0,4227439000.0,6543099000.0,3389570000.0,547534000.0,179601000.0,0.0015018549055350059,0.0008329648905757809,1.930362553362226,1.8773761863599217,-0.23144955592152439,0.008314207922909045,-0.2897357245281188,0.12665103073694595,0.09699243211481856,5330235000.0,827107000.0,843430000.0,1213181000.0,0.19565202478379937,0.10851332363355842,0.19921403716955124,1.0,2.1389521619171443,56792211456.0,0.731,0.44,ITDC.NS,,,,,0.1852273892715287,82.88100208768267,22.940563086548487,1.3598326359832638,,1.2526096033402894,,62.22222222222222,33.15899581589959,86.89427312775331,54.953271028037385,48.625792811839325,8.635394456289978,54.11392405063291,34.75298126064736,10.37037037037037,40.14408217048314,Q1 (Lowest)
2026-08-31,133.02643272022223,147.88999938964844,127.55589973724348,135.7100067138672,357913,0.03742485459660427,0.1580064025753003,,,0.5284242663201991,43.41482044523907,0.3511421071935644,,0,273269000.0,92599000.0,41262000.0,51379000.0,41854000.0,23220000.0,12843000.0,5791000.0,0.33885658453758016,0.15099407543482796,0.08497121883565278,0.18801620381382447,911784000.0,277476000.0,425662000.0,486122000.0,356003000.0,259440000.0,115000.0,244213000.0,0.5707949856208935,0.3043220762812245,1.3721978106691335,0.43088960838729573,0.17809181795058615,0.14853835880694466,0.13325675137681636,-0.1566790150359555,0.007688234255790682,920050000.0,67974000.0,138077000.0,178889000.0,0.13982909639966923,0.0745505514463952,0.18082420331116636,1.0,2.0340503891272492,2826517760.0,0.149,0.37,AARON.NS,,,,,0.33018969721371266,75.78288100208769,63.503649635036496,2.1966527196652716,,11.899791231732777,,20.634920634920633,43.93305439330544,23.45814977973568,33.45794392523365,60.676532769556026,76.65245202558634,28.79746835443038,28.620102214650768,69.62962962962963,42.61621522103805,Q1 (Lowest)
2026-08-31,13.880000114440918,14.949999809265137,13.010000228881836,13.399999618530273,230878,-0.031091851594208353,-0.06685237194282123,,,0.28284200826373046,35.71428571428572,0.9972738434475132,,0,100632000.0,53381000.0,-49514000.0,-31177000.0,-45307000.0,-42703000.0,-12074000.0,9470000.0,0.5304575085459894,-0.49203036807377376,-0.4243481198823436,-0.30981198823435885,1854317000.0,432646000.0,602636000.0,1251681000.0,739511000.0,445189000.0,2013000.0,658061000.0,0.3456519672344631,0.2333182514100879,1.6611169638063834,0.1829560029560479,-0.25586210466380244,56.242627345844504,-0.4446296316736388,2.8662743322770483,-3.2603494526208947,552387000.0,-42969000.0,-69934000.0,42777000.0,-0.03432903431465365,-0.023172413346801004,-0.04152044110199504,0.0,1.3527426540338032,452652000.0,0.843,,ARCHIES.NS,,,,,0.2860233764346566,26.20041753653445,30.656934306569344,43.09623430962343,,75.36534446764092,,5.502645502645502,27.510460251046027,92.6762114537445,45.981308411214954,99.57716701902748,7.569296375266525,7.59493670886076,,55.00000000000001,44.44873042281159,Q2 (Low)
2026-08-31,807.4301992385035,827.8651879428801,739.0,762.0,28092135,-0.036216098792148266,-0.005516787061195849,,,0.2753661057392039,37.848730661421314,1.111939813066717,,0,3950295000.0,2713646000.0,1581917000.0,1990757000.0,1745284000.0,1280159000.0,459528000.0,14804000.0,0.6869476836540056,0.40045540902641447,0.3240666836274253,0.503951477041588,,,,,,,,,,,,,-0.0004825158228248805,0.012517271952879439,0.11542391838078525,0.1734834838963979,0.19085068582469455,,,,,,,,0.0,,189202726912.0,0.21,1.73,CAMS.NS,,,,,0.22357556899293243,42.06680584551148,27.841501564129302,56.69456066945606,,77.03549060542798,,79.8941798941799,31.485355648535563,29.735682819383257,,49.2600422832981,32.40938166311301,77.21518987341773,79.64224872231686,,52.21869597258463,Q3 (Medium)
2026-08-31,77.4000015258789,91.01000213623047,71.20999908447266,89.87000274658203,71040558,0.230084940456051,0.34556073535985,,,0.4192684734331499,72.78106375312589,1.3907257240037707,,0,7216074000.0,1064884000.0,490017000.0,634816000.0,537708000.0,325521000.0,130721000.0,53332000.0,0.14757110306795634,0.0679063158166061,0.045110540717847404,0.08797249030428457,,,,,,,,,,,,,0.041758856664055655,-0.05406449963094917,0.3268256536608687,0.9941496465283819,1.1803219568823695,23141109000.0,1148676000.0,1637495000.0,2014710000.0,,,,0.0,,35326246912.0,0.904,0.15,JTLIND.NS,,,,,0.20732524071387987,92.17118997912317,92.49217935349321,78.55648535564853,,31.419624217119008,,55.97883597883598,92.99163179916317,93.8876651982379,,45.56025369978858,46.375266524520256,59.28270042194092,9.795570698466781,,59.90076021508917,Q5 (Highest)
2026-08-31,115.4000015258789,128.8000030517578,107.25,119.51000213623047,106641,0.031236541251594696,0.1063692450494218,,,0.41965036832580405,61.59421216287517,1.0620583603584222,,0,90584000.0,62566000.0,10106000.0,16678000.0,13134000.0,7198000.0,2500000.0,3436000.0,0.6906959286408195,0.1115649562836704,0.07946215667226,0.1841164002472843,,,,,,,,,,,,,0.39184413509111593,0.31039504824321873,0.45905547322981777,0.18019347434005573,0.27041438147471064,283368000.0,18845000.0,28961000.0,59924000.0,,,,0.0,,762211712.0,0.455,,BANARBEADS.NS,,,,,0.19699722878823572,67.22338204592901,61.20959332638165,51.35983263598326,,31.315240083507305,,8.994708994708994,79.60251046025104,60.62775330396476,,68.6046511627907,88.69936034115139,21.308016877637133,,,52.59633661548702,Q4 (High)
2026-08-31,709.6500244140625,751.9500122070312,568.5,582.0999755859375,12055097,-0.17602099861617937,-0.19876121736278385,,,0.4947048983898156,31.279894721664007,1.028314932356114,,0,19686300000.0,14235400000.0,926100000.0,1805800000.0,1805800000.0,1107300000.0,261200000.0,338100000.0,0.7231120119067574,0.04704286737477332,0.05624723792688316,0.09172876568984523,46980700000.0,14437400000.0,30532400000.0,16492900000.0,25879400000.0,19022600000.0,3158000000.0,5847500000.0,0.8753706140217912,0.30730491457130266,1.360455458244404,1.0530579416063,1.0497381381256314,0.3149269682935518,2.5455478711908364,0.28026361429066937,0.584452048784768,52371300000.0,4014100000.0,4221200000.0,5624600000.0,0.24338351654348234,0.08544146851792332,0.1364745896418722,1.0,1.9082018786437835,55605739520.0,0.654,0.17,ASHAPURMIN.NS,,,,,0.648618063853195,4.2797494780793315,1.4598540145985401,46.33891213389121,,16.701461377870558,,61.7989417989418,20.188284518828453,81.71806167400881,32.89719626168225,68.92177589852008,96.58848614072495,69.40928270042194,11.584327086882453,82.03703703703704,46.26155800809917,Q2 (Low)
2026-08-31,86.0,92.5999984741211,85.0,89.08000183105469,151101,0.026149111119704527,-0.0844809965353297,,,0.25335190309926703,45.61404878571118,1.2978020043275662,,0,664276000.0,141511000.0,60510000.0,68060000.0,63104000.0,44112000.0,-2156000.0,21148000.0,0.2130304271116223,0.09109165467365975,0.06640613239075324,0.10245741228043764,2539001000.0,1082682000.0,1228852000.0,1310149000.0,2432635000.0,1203230000.0,2122000.0,2320746000.0,0.8263808162277726,0.4264204700982788,2.0217539456296802,0.09299053381315293,1.4740997869582708,0.9659506194848027,,,,2921303000.0,231390000.0,305782000.0,333368000.0,0.17661349968591358,0.0911342689506621,0.12779088870045566,1.0,2.53605288064085,9638489088.0,0.891,,BSHSL.NS,,,,,0.4075211261851654,22.546972860125262,59.64546402502607,72.07112970711297,,83.50730688935282,,35.026455026455025,47.80334728033473,93.72246696035242,60.0,83.72093023255815,97.22814498933901,11.60337552742616,,80.18518518518518,59.804051912217844,Q5 (Highest)
2026-08-31,71.72799238707992,92.44999694824219,68.66727824249656,85.63999938964844,8967604,0.2237954996838849,0.21362725910241576,,,0.3242971859726167,77.03704078260628,2.2423249601246935,,0,2264897000.0,1202880000.0,325491000.0,367635000.0,336339000.0,220214000.0,83861000.0,32264000.0,0.5310969991129839,0.14371117097157177,0.09722914551964174,0.16231863965557816,8454974000.0,1136055000.0,2861719000.0,5593255000.0,7566789000.0,2788990000.0,308905000.0,3205731000.0,0.2031116049599026,0.13436528604345796,2.7130929117709277,1.563669285296828,0.1673902409984449,0.2674332941961921,0.4442221155213433,0.533812067728612,0.37837625039367717,7132295000.0,648063000.0,781708000.0,1032513000.0,0.11586509107845074,0.07664872771932829,0.1161646587837386,1.0,2.579088888978251,12973074432.0,0.426,1.05,AVTNPL.NS,,,,,0.23941155232938902,82.15031315240083,92.07507820646507,98.32635983263597,,60.64718162839248,,41.058201058201064,95.18828451882845,56.77312775330397,74.76635514018692,66.59619450317125,75.47974413646055,52.004219409282705,65.50255536626916,42.592592592592595,66.87734715321272,Q5 (Highest)
2026-08-31,46.439998626708984,53.36000061035156,45.5,49.619998931884766,1938207,0.09875994463113869,0.1971048979147456,,,0.7326963835095701,60.083031902052305,2.2423950367418515,,0,174645000.0,51335000.0,13560000.0,19686000.0,18407000.0,6834000.0,10164000.0,2151000.0,0.2939391336711615,0.07764321910160611,0.0391308082109422,0.11272008932405737,506292000.0,56170000.0,155659000.0,351030000.0,425467000.0,149078000.0,34474000.0,108318000.0,0.16001481354869954,0.11094388218656427,2.853989186868619,2.1274031044151385,1.3657261287132738,0.13276976628543014,0.654822479320049,-1.409884243987285,-1.7350733729136327,408842000.0,44114000.0,56143000.0,74480000.0,0.12567017064068597,0.08713153674164316,0.13787573673870335,1.0,2.5532576062825405,1561831680.0,0.772,0.25,AARTECH.NS,,,,,0.30535428109204693,80.3757828810021,80.60479666319083,98.43096234309623,,1.0438413361169125,,15.238095238095239,76.98744769874477,88.32599118942731,76.07476635514018,59.5137420718816,96.90831556503198,27.320675105485233,18.228279386712096,38.7037037037037,57.18375996917521,Q4 (High)
2026-08-31,163.58999633789062,173.0,161.9499969482422,162.72999572753906,29985349,0.013641475850213691,0.06617303624199722,,,0.32435427722560817,35.57331922183096,0.6026028230146023,,0,9288000000.0,6218100000.0,1880200000.0,3545000000.0,2502000000.0,1802500000.0,662900000.0,20000000.0,0.6694767441860465,0.20243324720068906,0.19406761412575366,0.3816752799310939,,,,,,,,,,,,,-0.25330417725182497,-0.4293899775238216,0.14818340276661757,0.35424492862509394,0.210310686241038,42289900000.0,,,,,,,0.0,,338967527424.0,,0.61,ITCHOTELS.NS,,,,,0.22951866710309457,59.603340292275576,54.01459854014598,8.99581589958159,,60.438413361169104,,86.45502645502646,27.19665271966527,,,28.43551797040169,7.782515991471215,83.22784810126582,47.018739352640544,,47.54456457890955,Q2 (Low)
2026-08-31,593.8456602833757,705.4097122162362,588.6636157462037,650.4000244140625,9843064,0.09790568450586501,0.0978132753335863,,,0.28152739761138357,48.0978314135293,1.451462986687734,,0,1553883000.0,1338922000.0,576438000.0,674634000.0,658045000.0,423188000.0,101399000.0,114965000.0,0.8616620427664117,0.370966153822392,0.27234225485445174,0.43416010085701434,35935589000.0,5831885000.0,26974083000.0,6491902000.0,26419262000.0,21865900000.0,1262938000.0,22221581000.0,0.8983322607149646,0.16228716885647818,1.2082403194014424,0.19197384969290082,-0.06610985634798616,0.47138506042863293,-0.04725165977088175,1.210147538843191,0.5119136195351088,5640523000.0,964435000.0,1455586000.0,1723622000.0,0.14855969791287668,0.026837879295647554,0.11811190829572112,1.0,0.6223570928529931,30336421888.0,0.293,0.34,ARVSMART.NS,,,,,0.33972356078162863,65.55323590814196,80.2919708029197,82.21757322175732,,75.78288100208768,,53.54497354497354,53.45188284518828,38.76651982378855,25.04672897196262,74.20718816067652,20.255863539445627,55.06329113924051,25.979557069846678,82.96296296296296,55.54164193286611,Q4 (High)
2026-08-31,2516.800048828125,2672.10009765625,2382.5,2517.199951171875,1835933,-0.007530693249434339,0.2661334852790791,,,0.37661428952572434,40.37558312900123,0.8794359772061704,,0,6001600000.0,3551600000.0,1854400000.0,2326000000.0,2138000000.0,1701100000.0,405600000.0,3600000.0,0.5917755265262596,0.3089842708611037,0.2834410823780325,0.3875633164489469,40454800000.0,46100000.0,4146800000.0,35864200000.0,25856600000.0,3859400000.0,941800000.0,4288600000.0,0.0012854043865470303,0.0011395433916370863,6.699642431466031,5.588433435249002,0.1057353943659376,0.03801562118623392,0.2174618630314833,0.22416522740356948,0.20119809956620527,21556000000.0,6293600000.0,6683400000.0,8507600000.0,0.17548418757423837,0.1555711559567715,0.18611373338568601,1.0,2.600876039431662,191336644608.0,0.373,0.31,CAPLIPOINT.NS,,,,,0.35127381977721284,86.74321503131523,43.16996871741397,31.380753138075313,,42.69311064718163,,80.31746031746032,37.65690376569037,50.60572687224669,91.77570093457945,51.58562367864693,63.965884861407254,75.63291139240506,22.82793867120954,10.0,52.55701320184212,Q3 (Medium)
2026-08-31,259.3925377443263,267.5733794386435,237.60000610351562,238.39999389648438,285092832,-0.03236158966926295,0.005547515196536068,,,0.28424295462357374,23.469344327979258,0.6702516637721654,,0,17947100000.0,16427600000.0,14069900000.0,13974600000.0,13880100000.0,8302500000.0,1394300000.0,4183300000.0,0.9153345108680511,0.7839650974252108,0.46260955809016496,0.7786550473335525,,,,,,,,,,,,,1.0775472877549603,2.0499228565131142,4.694418885046166,1.6264591439688716,2.4149357313914277,37613800000.0,16961100000.0,30017100000.0,31570100000.0,,,,0.0,,1574188875776.0,0.502,0.25,JIOFIN.NS,,,,,0.48541118102392317,46.659707724425886,30.13555787278415,14.12133891213389,,75.15657620041753,,96.4021164021164,8.99581589958159,66.4647577092511,,91.86046511627907,96.69509594882729,91.03375527426161,18.228279386712096,,55.71689776311937,Q4 (High)
2026-08-31,875.0,974.0,875.0,951.25,5136274,0.09427126809824404,0.05794358468698135,,,0.3084208331847008,67.41086931485003,1.3813634754892008,,0,13920700000.0,10705900000.0,2438600000.0,3303000000.0,2493800000.0,1490800000.0,535700000.0,467300000.0,0.7690633373321744,0.175177972372079,0.10709231575998333,0.23727255094930572,,,,,,,,,,,,,0.0502463277177152,0.12530193236714982,0.21281582157170242,0.6132453197705876,0.6058926487747958,51564800000.0,4372300000.0,7578600000.0,10786100000.0,,,,0.0,,242869141504.0,0.364,0.21,ASAHIINDIA.NS,,,,,0.2977988149975003,57.51565762004175,79.56204379562044,77.92887029288703,,66.1795407098121,,83.3862433862434,87.44769874476988,49.44933920704846,,58.66807610993657,49.36034115138593,80.0632911392405,15.67291311754685,,60.34893435163553,Q5 (Highest)
