Date,Open,High,Low,Close,Volume,ROC_1M,ROC_3M,ROC_6M,ROC_12M,Volatility_60,RSI,Volume_Ratio,Return_Next_Month,Return_Direction,Total_Revenue,Gross_Profit,Operating_Income,EBITDA,EBIT,Net_Income,Tax_Provision,Interest_Expense,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,Total_Assets,Total_Debt,Total_Liabilities,Stockholders_Equity,Current_Assets,Current_Liabilities,Cash,Inventory,Debt_to_Equity,Debt_to_Assets,Current_Ratio,Quick_Ratio,Revenue_Growth_QoQ,Net_Income_Growth_QoQ,Revenue_Growth_YoY,Net_Income_Growth_YoY,EBITDA_Growth_YoY,TTM_Revenue,TTM_Net_Income,TTM_Operating_Income,TTM_EBITDA,ROE,ROA,ROIC,F_Score,Z_Score,market_cap_current,beta,dividend_yield,Ticker,Operating_Cash_Flow,Free_Cash_Flow,Capital_Expenditure,TTM_Operating_Cash_Flow,predicted_probability,ROC_12M_percentile,Volume_Ratio_percentile,Volatility_60_percentile,RSI_percentile,ROC_6M_percentile,ROC_3M_percentile,ROC_1M_percentile,market_cap_current_percentile,Interest_Expense_percentile,Net_Income_Growth_YoY_percentile,dividend_yield_percentile,beta_percentile,Net_Income_Growth_QoQ_percentile,Tax_Provision_percentile,Revenue_Growth_YoY_percentile,composite_score,quality_quintile
2026-02-28,16.450000762939453,18.0,16.079999923706055,16.920000076293945,361433,-0.05474857894532148,-0.16773240827393388,,,0.5438469336747198,49.12280437578887,0.9041935686257059,,0,40100000.0,46800000.0,27200000.0,-6300000.0,-7000000.0,-80800000.0,1000000.0,21300000.0,1.167082294264339,0.6783042394014963,-2.0149625935162097,-0.1571072319201995,5689800000.0,1675000000.0,2810400000.0,2879400000.0,4390200000.0,1135300000.0,134900000.0,2396400000.0,0.5817184135583802,0.2943864459207705,3.866995507795296,1.7561877917730997,0.447653429602888,2.1936758893280635,-0.24053030303030298,-0.3221476510067114,-1.1551724137931034,97600000.0,-189100000.0,44100000.0,-26700000.0,-0.06567340418142668,-0.03323491159618967,0.009682943966274372,0.0,1.408053007135576,3242888448.0,-0.207,,ASHIMASYN.NS,,,,,0.32677524864941965,,45.10184287099903,10.810810810810807,58.349514563106794,,30.501930501930502,50.77220077220077,22.823984526112184,37.09016393442623,31.96392785571142,,23.870967741935484,95.3921568627451,19.408866995073893,8.190091001011123,38.95176389573755,Q1 (Lowest)
2026-02-28,13.720000267028809,15.970000267028809,13.720000267028809,15.149999618530273,459459,0.1222221939652055,-0.43638392516608226,,,0.5874508078783793,60.30855179789699,0.544701924113076,,0,81434000.0,-11039000.0,-77114000.0,-76258000.0,-77114000.0,-178835000.0,-52035000.0,,-0.13555762949136724,-0.9469509050273841,-2.196072893386055,-0.9364393250976251,1481686000.0,801903000.0,884471000.0,597215000.0,575115000.0,4190000.0,89045000.0,,1.34273754008188,0.5412098109855934,137.25894988066827,,-0.3003170457181644,1.1485811086815483,-0.6716384208128193,-77.88521066208082,-23.641923990498814,552817000.0,-260622000.0,-170377000.0,-114800000.0,-0.4363956029235702,-0.17589556761689049,-0.12177457512518601,0.0,1.2280279357434705,513437376.0,0.179,,CAPTRUST.NS,,,,,0.32482260561429355,,14.83996120271581,7.046332046332054,86.40776699029125,,0.8687258687258688,96.13899613899613,5.222437137330754,,0.30060120240480964,,64.51612903225806,91.86274509803921,3.152709359605911,2.1233569261880687,38.16531740019253,Q1 (Lowest)
2026-02-28,754.0,797.0,737.8499755859375,760.0999755859375,2493281,-0.09409452756766112,-0.052598794527117465,,,0.30212364272447473,34.90952666196644,1.1504915884864864,,0,3033644000.0,2157788000.0,1086401000.0,1170073000.0,1138758000.0,656226000.0,267754000.0,214778000.0,0.7112858331432429,0.35811749829577894,0.216316087187554,0.38569884930466464,,,,,,,,,,,,,0.2970803715540924,0.3682463496458588,0.4491205376036931,1.1349986660853837,0.896565809159031,,,,,,,,0.0,,169504489472.0,-0.759,,CHOICEIN.NS,,,,,0.32602403590441276,,63.04558680892337,67.76061776061775,16.893203883495143,,64.57528957528957,30.01930501930502,80.27079303675049,76.63934426229508,90.78156312625251,,4.193548387096775,79.70588235294119,73.69458128078817,90.3943377148635,59.198270213907904,Q4 (High)
2026-02-28,86.25,90.05000305175781,83.0,87.7300033569336,98680,-0.08280186139675583,-0.13626067125602126,,,0.2528488485719086,38.685408519200195,0.6445938494995083,,0,2784200000.0,1152500000.0,180300000.0,365500000.0,202500000.0,57700000.0,25800000.0,119000000.0,0.41394296386753826,0.06475827885927735,0.020724085913368294,0.13127648875799153,21577700000.0,6776600000.0,9534000000.0,12043700000.0,2065200000.0,3270400000.0,7600000.0,1134500000.0,0.5626676187550338,0.3140557149279117,0.6314823874755382,0.28458292563600784,0.2545962509012256,-0.521558872305141,0.00913374411018486,-0.8070234113712375,-0.41510641702672424,10452601000.0,649211000.0,1293519000.0,1903758000.0,0.053904614030572,0.030087126987584405,0.06872998836362863,1.0,1.2297784749996523,7655638528.0,-0.482,3.42,KUANTUM.NS,,,,,0.22666054780787506,,22.114451988360813,83.59073359073359,25.436893203883493,,39.092664092664094,35.32818532818533,33.46228239845261,68.75,16.733466933867735,94.40894568690096,11.29032258064516,21.568627450980394,39.310344827586206,28.816986855409503,41.32692699584465,Q2 (Low)
2026-02-28,111.01000213623047,123.87999725341797,111.0,118.37000274658203,13529,-0.06809946563603964,-0.16091304599896772,,,0.2800699384695804,45.6899238245252,0.7834908466584727,,0,254057000.0,128882000.0,-57581000.0,-107039000.0,-113607000.0,-114864000.0,845000.0,411000.0,0.5072956068913669,-0.22664598889225646,-0.45211901266251275,-0.4213188378985818,2293899000.0,93210000.0,375011000.0,1918888000.0,1114754000.0,297390000.0,1863000.0,222215000.0,0.048575008025481425,0.04063387272063853,3.748458253471872,3.001240794915767,-0.006028998661961382,2.56410574655579,0.15272440187479863,-17.63008542058781,-4.630286586399864,881204000.0,-271650000.0,-284390000.0,-226034000.0,-0.14156636552003035,-0.11842282506771222,-0.1413400341335263,0.0,1.8194266181728138,920191616.0,0.021,2.53,KAKATCEM.NS,,,,,0.3051439000203104,,33.947623666343354,74.22779922779924,47.76699029126213,,33.3011583011583,43.14671814671815,9.767891682785299,5.532786885245901,1.2024048096192386,88.9776357827476,46.075268817204304,96.07843137254902,18.91625615763547,62.08291203235592,44.068258478228266,Q2 (Low)
2026-02-28,2064.0,2207.10009765625,2041.4000244140625,2198.0,5661133,0.12729507896004466,0.2207720077756179,,,0.22746630242674576,77.25058203816268,1.3024831110744075,,0,56485200000.0,7477700000.0,4126100000.0,4965100000.0,4373300000.0,3100400000.0,944300000.0,328600000.0,0.13238334997486068,0.07304745313816717,0.054888714211864344,0.08790090147507666,,,,,,,,,,,,,0.12906946296181543,0.30724796559429945,0.22056268637365495,4.761754320758223,2.24856058623397,212427200000.0,10572900000.0,13839300000.0,16957700000.0,,,,0.0,,610387492864.0,0.167,0.26,APLAPOLLO.NS,,,,,0.3923609553904015,,70.80504364694471,90.34749034749035,98.3495145631068,,97.68339768339769,96.23552123552123,91.48936170212765,81.35245901639344,97.1943887775551,19.249201277955272,63.11827956989248,78.23529411764706,89.06403940886699,74.82305358948432,76.52980299575887,Q5 (Highest)
2026-02-28,3577.5,3803.0,3337.10009765625,3700.300048828125,16617971,-0.03419204926016395,-0.4055742893448795,,,0.6222904595707852,53.52541544954523,2.0038155644089146,,0,8040320000.0,2775570000.0,989110000.0,1615800000.0,1411790000.0,766420000.0,396750000.0,248620000.0,0.3452064096951365,0.12301873557271352,0.09532207673326434,0.20096215076016874,,,,,,,,,,,,,0.19387170250613983,0.027207419718007886,0.4053653454893762,0.27295376029763485,0.39684460773719477,31231560000.0,3337020000.0,4357990000.0,6061010000.0,,,,0.0,,248236867584.0,-0.51,,KAYNES.NS,,,,,0.38099395485658255,,89.62172647914646,4.826254826254825,70.97087378640776,,1.6409266409266408,60.52123552123552,84.91295938104449,78.3811475409836,72.14428857715431,,10.21505376344086,56.666666666666664,79.50738916256158,88.16986855409505,56.50522605999453,Q4 (High)
2026-02-28,77.0,84.5,76.0199966430664,81.66000366210938,643004,-0.10861256284194232,-0.2292590277090688,,,0.30045677645768276,38.27788157677461,0.8306431826789658,,0,1348811000.0,1163619000.0,55894000.0,118866000.0,98401000.0,64557000.0,27361000.0,6483000.0,0.8626998148739891,0.04143946038399746,0.04786215414909872,0.08812650549261535,4123068000.0,136750000.0,1744796000.0,2378272000.0,3136232000.0,1588887000.0,176770000.0,7642000.0,0.057499730897054666,0.03316704939137555,1.9738546542328057,1.9690449981653824,0.12000421824957597,-0.04055821419017325,0.06627398464476797,0.17350759834217988,-0.019281700947996305,4842064000.0,217063000.0,262616000.0,463066000.0,0.09126920722272305,0.05264599080102487,0.10441896730923228,1.0,2.511038406351775,4753840128.0,-0.279,5.51,APTECHT.NS,,,,,0.42174862024500975,,37.43937924345296,68.53281853281854,24.368932038834952,,16.216216216216218,24.903474903474905,26.9825918762089,21.51639344262295,66.03206412825652,97.92332268370608,19.516129032258064,50.294117647058826,40.09852216748768,43.27603640040445,42.473333220853405,Q2 (Low)
2026-02-28,914.0,956.0,868.3499755859375,928.2999877929688,1591771,0.0019427822913855586,0.06203861328360816,,,0.2455845184322425,52.15913422000523,1.3939270385475115,,0,4277786000.0,,,,,2647794000.0,765898000.0,6421798000.0,,,0.6189636414724813,,,,,,,,,,,,,,0.15110564680815908,0.18271986878292323,0.2610717051526996,0.2519724355500832,,15021105000.0,9346879000.0,,,,,,0.0,,123640201216.0,0.39,1.51,CANFINHOME.NS,,,,,0.26901304758591144,,74.68477206595539,85.52123552123552,67.37864077669903,,86.96911196911196,77.8957528957529,75.24177949709865,95.1844262295082,70.84168336673346,75.87859424920129,83.65591397849462,71.66666666666667,86.89655172413792,78.66531850353893,75.3653631629423,Q5 (Highest)
2026-02-28,336.20001220703125,364.95001220703125,332.0,349.6499938964844,21105,-0.10011580264728115,-0.17065941927279127,,,0.5211645066922511,39.746916011707185,0.44217284666157475,,0,600366000.0,464296000.0,-230114000.0,-149797000.0,-265397000.0,-355566000.0,0.0,90169000.0,0.7733549201653658,-0.38328952672203287,-0.5922487282757518,-0.24950946589247225,,,,,,,,,,,,,0.11493755513255022,0.8952098202150172,0.033017480044805536,-10.672370174913631,-3.4649015994207857,2206005000.0,-754296000.0,-489607000.0,-72314000.0,,,,0.0,,5310347264.0,-0.043,,KAYA.NS,,,,,0.3213179994593526,,9.311348205625606,13.320463320463318,28.25242718446602,,29.53667953667954,28.08880308880309,28.433268858800776,63.729508196721305,1.6032064128256511,,38.60215053763441,89.80392156862746,13.30049261083744,35.18705763397371,35.27795514369721,Q1 (Lowest)
2026-02-28,189.77000427246094,205.19000244140625,185.52000427246094,201.83999633789062,78041627,0.0844616464276462,0.4383414224130666,,,0.29685215472982884,72.49934030862627,0.9882808655260058,,0,125184500000.0,51657300000.0,25183600000.0,25441300000.0,22760300000.0,7557700000.0,3043100000.0,11520200000.0,0.4126493295895259,0.20117187031940856,0.06037249020445822,0.20323043188254136,853102400000.0,545130900000.0,686846200000.0,125831400000.0,343298100000.0,254519300000.0,47066200000.0,46110900000.0,4.33223265417058,0.6389982023260045,1.3488096973392587,1.1676411179820154,0.07392467698917282,0.23679774821215238,0.1272855798540291,0.07104189104926029,0.11370212616934938,507582800000.0,32588500000.0,97962300000.0,102450700000.0,0.258985436067627,0.038199986308794814,0.1460026889737322,1.0,1.0144037925576108,1185578745856.0,0.257,1.55,ASHOKLEY.NS,,,,,0.48301410096555036,,52.376333656644036,69.6911196911197,96.89320388349515,,99.5173745173745,93.72586872586872,95.35783365570599,96.51639344262296,57.61523046092184,76.91693290734824,71.82795698924731,75.3921568627451,95.56650246305419,56.62285136501517,75.86798390807752,Q5 (Highest)
2026-02-28,23.1200008392334,24.40999984741211,22.65999984741211,23.440000534057617,6029,-0.07388379973698034,-0.06947201123056546,,,0.28676714676814996,32.3724972912256,0.15467625685274558,,0,346288000.0,40658000.0,14198000.0,39699000.0,35645000.0,9334000.0,3137000.0,23175000.0,0.11741094118190638,0.0410005544517858,0.026954442544933697,0.11464157002264011,2243529000.0,837233000.0,1123091000.0,1120438000.0,800561000.0,272405000.0,12382000.0,63388000.0,0.7472372411503359,0.37317681206706044,2.938863089884547,2.706165452175988,0.14879824837858902,-0.17783845679556065,0.03326371068807066,0.003979778423147229,-0.1209450632182636,1318678000.0,5103000.0,63909000.0,152539000.0,0.004554468877349751,0.002274541581588649,0.03264542407789665,1.0,1.6218675577627923,402638272.0,0.324,,AMBICAAGAR.NS,,,,,0.30400556643191623,,1.939864209505335,72.58687258687259,12.233009708737864,,59.16988416988417,40.34749034749035,3.67504835589942,39.24180327868852,50.901803607214426,,78.38709677419354,36.27450980392157,24.137931034482758,35.28816986855409,40.27889891636298,Q2 (Low)
2026-02-28,411.79998779296875,435.0,407.1000061035156,426.5,559098,0.013064133016627011,-0.009291521486643473,,,0.2653114230311644,74.19354838709677,0.7905841345816673,,0,23690040000.0,11555520000.0,2496660000.0,3595450000.0,2724560000.0,2035330000.0,677990000.0,16450000.0,0.48777967449611737,0.10538859368747372,0.08591500900800506,0.1517705331016748,101121570000.0,4863940000.0,31858630000.0,69262940000.0,34959390000.0,24104830000.0,2282110000.0,11101980000.0,0.07022427866908335,0.048099925663733265,1.4503064323623107,0.9897356670841487,0.04240729235052987,-0.01387139285645067,0.033287142989862906,-0.06130289403897149,-0.08106332840909669,85516540000.0,7901400000.0,10428030000.0,14190990000.0,0.1140783224044489,0.07813763176343089,0.14067811838296715,1.0,2.022329914379296,162045804544.0,-0.21,1.64,CIEINDIA.NS,,,,,0.2852531528123262,,34.43258971871969,78.95752895752895,97.18446601941747,,75.67567567567568,82.52895752895752,79.59381044487428,32.88934426229508,46.09218436873748,78.59424920127796,23.548387096774192,52.450980392156865,85.91133004926108,35.38928210313448,60.21658572125405,Q5 (Highest)
2026-02-28,287.0,305.0,283.04998779296875,300.25,296544,0.05480416805906807,0.09420556369716016,,,0.22703145791427276,53.782667865541335,1.154274013513663,,0,1657700000.0,720000000.0,259300000.0,397400000.0,363500000.0,275400000.0,86200000.0,2000000.0,0.4343367316160946,0.15642154792785185,0.16613379984315618,0.2397297460336611,39342400000.0,3499600000.0,31438200000.0,7904200000.0,37364900000.0,27263300000.0,1711300000.0,25775800000.0,0.4427519546570178,0.08895237707918174,1.370520076439756,0.42508060286172256,-0.4338649636282914,1.1650943396226414,2.046682595111193,-4.647682119205298,-6.896142433234421,8056204000.0,714882000.0,639492000.0,838463000.0,0.09044330862073328,0.018170777583472283,0.05607709710798155,1.0,0.8246460307454553,30182588416.0,-0.112,0.83,ASHIANA.NS,,,,,0.18415530968436894,,63.43355965082444,90.44401544401545,71.74757281553397,,90.34749034749035,90.05791505791507,55.22243713733076,10.55327868852459,3.006012024048096,56.46964856230032,30.967741935483872,92.15686274509804,57.14285714285714,97.87664307381193,60.62840230834894,Q5 (Highest)
2026-02-28,1600.0,1718.0,1500.0,1511.5999755859375,399532,-0.09685127580510466,-0.10535038031015076,,,0.30708136218804166,29.787225458406695,1.2294228198831276,,0,5794000000.0,2840000000.0,990000000.0,1141000000.0,1092000000.0,803000000.0,273000000.0,16000000.0,0.49016223679668625,0.17086641353123921,0.13859164653089404,0.1969278564031757,,,,,,,,,,,,,0.08461250467989512,0.21851289833080423,0.16065705128205132,0.5179584120982987,0.3796856106408706,21602771000.0,2829502000.0,3383620000.0,4112648000.0,,,,0.0,,41639985152.0,-0.149,,CIGNITITEC.NS,,,,,0.33427112375016504,,67.79825412221145,66.02316602316603,8.83495145631068,,50.0,29.440154440154444,60.154738878143135,32.6844262295082,82.56513026052104,,27.956989247311824,74.01960784313727,74.18719211822659,63.902932254802835,52.5045028582329,Q3 (Medium)
2026-02-28,286.0,321.5,282.29998779296875,291.54998779296875,2390443,0.016384805959380078,0.15305509493881342,,,0.359220068008188,50.52686991548343,2.1601849845109564,,0,1759778000.0,1208231000.0,181646000.0,436362000.0,196949000.0,67546000.0,17724000.0,111679000.0,0.6865814892560311,0.10322097446382442,0.038383250614566156,0.24796423185197225,10722865000.0,5178660000.0,6627439000.0,4095426000.0,3730813000.0,2037493000.0,149765000.0,3091156000.0,1.2644984917319957,0.48295488192754454,1.8310801558582042,0.3139431644673135,0.10904064075343611,-0.5396264994547437,0.16457601107545616,0.031205154041098027,0.2200128610171388,7754167000.0,783296000.0,1358627000.0,2311803000.0,0.19126117771386908,0.07304913379026967,0.14649713190065305,1.0,1.5079625734353646,24384669696.0,,0.51,CANTABIL.NS,,,,,0.25218505336844144,,91.46459747817653,48.84169884169884,62.5242718446602,,94.78764478764478,83.3976833976834,52.22437137330754,68.23770491803278,53.406813627254515,37.77955271565495,,20.980392156862745,35.66502463054187,64.71183013144591,57.60143906019762,Q4 (High)
2026-02-28,875.0,943.8499755859375,869.5999755859375,940.4500122070312,938257,-0.06604101414552388,-0.16404443359374998,,,0.2568110558230474,38.587594839041536,0.9210887528922485,,0,11682600000.0,6825600000.0,1596900000.0,1724400000.0,1309400000.0,877200000.0,385600000.0,59400000.0,0.5842535052128807,0.13669046273945867,0.07508602537106467,0.1476041292178111,,,,,,,,,,,,,0.05941563741226408,-0.19508166636080015,0.005551682288842397,0.040939836240655,0.011793698292554167,46063000000.0,3169600000.0,5304700000.0,7001800000.0,,,,0.0,,149787623424.0,0.359,1.28,KAJARIACER.NS,,,,,0.3118200854908251,,47.13870029097963,82.33590733590734,25.04854368932039,,32.432432432432435,44.30501930501931,78.33655705996132,56.76229508196722,54.408817635270545,72.20447284345049,81.02150537634408,35.19607843137255,79.3103448275862,28.311425682507586,54.45413999947461,Q4 (High)
