Ticker,Predicted_Direction,Predicted_Probability,Quarter_Date,Staleness_Days,debt_to_equity,roce,roe,roc_1m,roc_3m,volatility_30d,rsi_14d,Rank,Category,Confidence
ABINFRA.NS,1,0.5638746569896884,2025-09-01,241,0.8089171974522293,18.0,,-3.4692674249006155,-11.839911848473182,32.73411229798627,43.38746704459586,43,Buy,0.12774931397937683
ASTRAMICRO.NS,1,0.5638120734564311,2025-09-01,241,0.519163763066202,18.0,,27.979974471032705,23.668734556733213,43.70770216968141,70.40945431481775,44,Buy,0.12762414691286228
SCHNEIDER.NS,1,0.563445970214826,2025-09-01,241,2.1382978723404253,41.0,,41.85343041595381,104.99421891349377,43.99448059165085,80.50231991496223,45,Buy,0.12689194042965202
DIACABS.NS,1,0.5634370354793043,2025-09-01,241,-3.806136680613668,,,28.344861300148143,27.87682423056104,53.34496777288427,78.0422086809299,46,Buy,0.1268740709586087
AARTIIND.NS,1,0.563177527826005,2025-09-01,241,1.0082124759741395,6.0,,21.586010402736257,43.849211326450735,40.61012503197891,95.26066411641096,47,Buy,0.1263550556520101
THYROCARE.NS,1,0.5630036135840499,2025-09-01,241,0.2616279069767442,26.0,,10.809685202205882,-9.074392324141114,36.624990288273054,55.75426498052906,48,Buy,0.12600722716809987
SILGO.NS,1,0.5629931764142267,2025-09-01,241,0.03999292160679522,10.48,,10.524848976422447,11.131443757209595,30.6018321815619,55.26473207275197,49,Buy,0.1259863528284535
ANURAS.NS,1,0.5623364744244977,2025-09-01,241,0.6629570747217806,5.0,,8.915545116445655,9.2342791550297,23.345581620733256,64.75444580077996,50,Buy,0.12467294884899549
GULPOLY.NS,1,0.561926337452782,2025-09-01,241,1.0171875,6.0,,26.340752097937187,41.332512102989334,52.62694892052377,59.71565118291856,51,Buy,0.12385267490556395
SONACOMS.NS,1,0.5619108726850549,2025-09-01,241,0.1443687230989957,18.0,,24.245524296675192,33.57224363991259,40.73887452823942,73.96128282808283,52,Buy,0.12382174537010981
MACPOWER.NS,1,0.5619108726850549,2025-09-01,241,0.632258064516129,27.0,,36.4720091480711,34.94495075771687,52.43670700612697,68.74080653995286,53,Buy,0.12382174537010981
VISHNU.NS,1,0.5617517904360035,2025-09-01,241,0.6048780487804878,15.0,,19.8124685877869,17.096971139356413,42.05010646225173,73.44552707673614,54,Buy,0.12350358087200708
S&SPOWER.NS,1,0.5605373148681135,2025-09-01,241,0.22862989489349825,-2.4,,23.404251204009846,53.60630170763153,37.97077266928655,82.6257830325161,55,Buy,0.12107462973622707
SAILIFE.NS,1,0.5603842599183526,2025-09-01,241,0.4333478072079896,14.0,,8.479989618729773,34.52200643671384,30.8567857812611,68.71540905905638,56,Buy,0.12076851983670522
NRAIL.NS,1,0.559988973991582,2025-09-01,241,1.376590330788804,6.0,,18.537726728792318,14.411724861177582,52.553498869192836,71.25924258135133,57,Buy,0.11997794798316397
THERMAX.NS,1,0.5595965524209954,2025-09-01,241,0.8084687346134909,17.0,,27.548569621051644,39.61514624780298,42.80471340038432,71.77491079663514,58,Buy,0.11919310484199075
TORNTPHARM.NS,1,0.5590968231292973,2025-09-01,241,0.5759905381431106,28.0,,-1.887190504431745,7.161294089508736,22.431095961661114,57.80228060776961,59,Buy,0.11819364625859463
UNIVCABLES.NS,1,0.5580902715550674,2025-09-01,241,1.923841059602649,11.0,,30.35255604247085,25.705493374680632,65.32234607848906,67.35751610913569,60,Buy,0.11618054311013482
GRANULES.NS,1,0.5578300785458427,2025-09-01,241,0.5341037204058624,11.0,,12.068557630739,23.840710125138273,27.89136979493269,87.54383998663653,61,Buy,0.11566015709168531
KMEW.NS,1,0.557092049945946,2025-09-01,241,1.0710900473933649,24.0,,15.67730469767207,11.909433415704353,55.38120746641317,55.49645958723157,62,Buy,0.11418409989189193
VIPIND.NS,1,0.5569889937494881,2025-09-01,241,3.0232558139534884,-3.0,,-7.1753076404293905,-15.06593739451618,39.039068689104575,29.41179110514473,63,Buy,0.11397798749897614
AIAENG.NS,1,0.5567301106379019,2025-09-01,241,0.19621415454160193,19.0,,14.203105747823283,5.890243734810348,32.57160645335823,75.29447839170436,64,Buy,0.1134602212758038
KALYANIFRG.NS,1,0.5566779946786998,2025-09-01,241,1.815217391304348,12.0,,6.317176314702644,3.7040199802543188,38.233473254381046,65.75263113672894,65,Buy,0.11335598935739966
ADANIGREEN.NS,1,0.5566317234420041,2025-09-01,241,2.003852392538524,9.0,,47.405408338025524,58.792707530789066,51.70325461696278,87.14402562980702,66,Buy,0.11326344688400813
CARERATING.NS,1,0.5562749565453686,2025-09-01,241,0.1453551912568306,24.0,,10.541992680951207,6.632622050051867,43.53877791926913,65.94139847148311,67,Buy,0.11254991309073725
EXCEL.NS,1,0.5559041457918314,2025-09-01,241,0.0,0.76,,-1.041665696538963,-22.13115034421193,48.264680866718095,39.39394760394004,68,Buy,0.1118082915836629
BBOX.NS,1,0.5558233823198703,2025-09-01,241,0.3978494623655914,4.0,,38.561518008841766,33.375037403205084,56.91506634539872,82.39315717648238,69,Buy,0.11164676463974055
MANOMAY.NS,1,0.5557659268387721,2025-09-01,241,3.107594936708861,13.0,,0.1319596590677336,6.679974311038081,49.3377127483832,56.891573510564776,70,Buy,0.11153185367754426
LUPIN.NS,1,0.5553732480042499,2025-09-01,241,0.1997134880987364,22.0,,-1.2677786978421035,7.860752565892668,18.331075297461837,51.93262330173104,71,Buy,0.11074649600849984
PRSMJOHNSN.NS,1,0.5534599379336017,2025-09-01,241,2.6486486486486487,3.0,,6.416474445591957,11.347753524088512,22.80251884772002,67.77896493736478,72,Buy,0.10691987586720342
GRSE.NS,1,0.5532010426862336,2025-09-01,241,3.78397212543554,37.0,,41.69407209443252,31.507688033629528,76.50709366811907,73.35932718500311,73,Buy,0.1064020853724672
AIROLAM.NS,1,0.5529259378109002,2025-09-01,241,1.9,8.0,,-0.16617138237203263,-6.127229863017455,32.364617545644435,54.03275132808792,74,Buy,0.10585187562180032
SHILPAMED.NS,1,0.5524381189149072,2025-09-01,241,0.11044998140572704,6.0,,16.318646108969574,52.30336850055595,43.481996401460016,40.97882587084196,75,Buy,0.10487623782981448
MANINDS.NS,1,0.5513825370848424,2025-09-01,241,1.1349831271091113,17.0,,59.808843550896064,67.88332927016003,74.5062499513959,71.87969379639874,76,Buy,0.10276507416968483
AEROFLEX.NS,1,0.5513825370848424,2025-09-01,241,0.28133704735376047,22.0,,26.645053062299397,91.85768738835165,70.97648392498493,61.399147138427416,77,Buy,0.10276507416968483
SOUTHWEST.NS,1,0.5513825370848424,2025-09-01,241,0.7692307692307693,12.0,,16.401370891702687,33.6165720315528,67.36198262647815,55.60385128529612,78,Buy,0.10276507416968483
ENGINERSIN.NS,1,0.5510420673555578,2025-09-01,241,1.0085438335809807,24.0,,32.78870400819678,51.83866595721553,52.0219910636395,85.02180953564377,79,Buy,0.10208413471111566
INDOTECH.NS,1,0.5508071775213869,2025-09-01,241,0.5692307692307692,38.0,,129.29996171642978,119.7885358949268,100.50672759915467,91.64805888251342,80,Buy,0.10161435504277372
ORICONENT.NS,1,0.5507781366476481,2025-09-01,241,0.08940092165898618,-1.0,,0.2945199282593308,0.31007278797238375,34.04880778401214,35.10632469614269,81,Buy,0.10155627329529615
AKZOINDIA.NS,1,0.550750701685127,2025-09-01,241,0.6149068322981367,42.0,,0.10856492525445292,0.41175570385625193,26.153073779965762,44.79167549696944,82,Buy,0.10150140337025393
MARINE.NS,1,0.5506561582043413,2025-09-01,241,0.6140350877192983,18.0,,42.06940007619941,34.49468922737045,63.207038141105976,75.01956064455979,83,Buy,0.10131231640868266
MUTHOOTMF.NS,1,0.5491853893081964,2025-09-01,241,3.253515914137676,6.0,,25.410699176841018,7.378879744630765,61.09671436453191,71.14198685629574,84,Neutral,0.09837077861639276
UNIONBANK.NS,1,0.5482710899256119,2025-09-01,241,11.160537628198252,,,-5.436513288355208,-3.953233583466069,50.98025242477385,29.886297343642482,85,Neutral,0.09654217985122382
CESC.NS,1,0.5480442772107793,2025-09-01,241,2.1041157493401115,10.0,,24.03597840536725,33.539848009718334,28.07345870994912,87.52424460711421,86,Neutral,0.09608855442155861
KARURVYSYA.NS,1,0.5479255962510792,2025-09-01,241,9.167161613004064,,,-0.760777683854607,10.546139359698682,47.06580349668465,63.628553540118155,87,Neutral,0.09585119250215834
ONELIFECAP.NS,1,0.5478378116775716,2025-09-01,241,0.26103872602243944,0.65,,18.587601369987127,16.9513726988613,54.063943582177686,67.684460650158,88,Neutral,0.09567562335514324
MEGASTAR.NS,1,0.547824067585839,2025-09-01,241,2.6597938144329896,9.0,,15.05659377102701,33.681899929966626,43.09773181026652,59.10154161468544,89,Neutral,0.09564813517167803
CLEDUCATE.NS,1,0.5478090143883093,2025-09-01,241,2.361788617886179,2.0,,-0.5769240644556692,-35.40191646834971,47.87213675185404,37.40771501244236,90,Neutral,0.09561802877661862
SIEMENS.NS,1,0.5477019359988735,2025-09-01,241,0.44237405106970323,23.0,,24.904066159877402,31.29913389165927,42.68402869490773,80.20006087780355,91,Neutral,0.09540387199774703
GLOBAL.NS,1,0.5475904382686688,2025-09-01,241,0.11607142857142858,36.0,,7.313028269775199,29.564781966385816,45.15986873173203,58.559158214700744,92,Neutral,0.09518087653733764
ANGELONE.NS,1,0.5472685126407527,2025-09-01,241,2.140113188132396,26.0,,31.215193543146274,23.63793275086578,60.27643661817614,64.04927931456096,93,Neutral,0.09453702528150543
AHLUCONT.NS,1,0.54726052198173,2025-09-01,241,1.04932502596054,18.0,,30.616428661031076,7.2266666960475705,43.08500030002841,87.60283099926987,94,Neutral,0.09452104396346006
MODIRUBBER.NS,1,0.5470246654652353,2025-09-01,241,0.1518324607329843,1.0,,23.671850836100436,19.057148325196284,46.56344257001201,72.51866928073312,95,Neutral,0.09404933093047063
COSMOFIRST.NS,1,0.5466123337469736,2025-09-01,241,2.3391304347826085,8.0,,19.947905998164586,23.614473470849532,38.00855320385121,72.62750799880214,96,Neutral,0.0932246674939472
GHCLTEXTIL.NS,1,0.546177950139074,2025-09-01,241,0.16963064295485636,5.0,,29.631787049394088,26.03651054566528,49.78941237291144,61.180243408489105,97,Neutral,0.092355900278148
RISHABH.NS,1,0.5459670951150492,2025-09-01,241,0.09195402298850575,8.0,,26.701564889242785,41.414437109373644,55.52330037822701,61.41151978864,98,Neutral,0.0919341902300983
EQUITASBNK.NS,1,0.545691867979421,2025-09-01,241,8.4624445203141,,,21.90006981786351,-5.911336238194305,48.26619745844873,76.37515283660707,99,Neutral,0.09138373595884208
UBL.NS,1,0.5456220481345264,2025-09-01,241,0.8803596127247579,14.0,,-6.440027223480596,1.1862626143557058,28.7426484420785,47.545670093970415,100,Neutral,0.09124409626905283
JSWSTEEL.NS,1,0.5454577637615338,2025-09-01,241,1.4244930245937006,10.0,,11.872949250158054,8.076923076923077,31.989240078979325,66.34845372838643,101,Neutral,0.09091552752306753
KEC.NS,1,0.5451529999121151,2025-09-01,241,2.9534029389017786,15.0,,5.059021806716063,-11.693833935353972,44.50648887465391,42.081447963800905,102,Neutral,0.09030599982423015
ZYDUSWELL.NS,1,0.5450342329442027,2025-09-01,241,0.05839780384327427,1.0,,13.999099043939909,21.502807938084935,60.218844570152086,60.095385650427275,103,Neutral,0.09006846588840545
ABCAPITAL.NS,1,0.5449998410246288,2025-09-01,241,4.698408566966609,9.0,,13.000817661488142,-0.5612353255205291,49.00349484692162,58.30175146340899,104,Neutral,0.08999968204925768
ALIVUS.NS,1,0.5449214185698994,2025-09-01,241,0.20623342175066314,25.0,,5.847271343278139,17.504247245507923,26.0625243759124,48.4993092950813,105,Neutral,0.08984283713979879
SANCO.NS,1,0.5441750542670968,2025-09-01,241,-11.240196078431374,-0.79,,18.695655463999366,-14.95327144452542,57.12517002870439,78.26088308612428,106,Neutral,0.08835010853419356
MODISONLTD.NS,1,0.5436814329240086,2025-09-01,241,0.5663716814159292,15.0,,41.57696837861611,11.355233278615765,61.515565515806294,78.51795062881095,107,Neutral,0.08736286584801722
CUB.NS,1,0.5434052548752438,2025-09-01,241,7.5031231110215595,,,6.460386120143388,-1.9459123730631671,44.2882475132202,62.782936365608826,108,Neutral,0.08681050975048765
HAPPYFORGE.NS,1,0.5431411285165367,2025-09-01,241,0.1739795918367347,19.0,,14.32448714369025,31.87243043458141,37.28193484447488,63.18120416386195,109,Neutral,0.08628225703307346
VIJAYA.NS,1,0.5428104395583763,2025-09-01,241,0.5822485207100592,20.0,,29.79432281167081,13.37950310410608,27.571789857813574,92.82147298959697,110,Neutral,0.08562087911675254
TNPL.NS,1,0.5424110517500086,2025-09-01,241,1.9560173997100048,6.0,,20.14532400773247,15.276183733917954,35.161863328655265,73.6655766680601,111,Neutral,0.08482210350001718
BHARTIARTL.NS,1,0.5422292417240369,2025-09-01,241,1.8322163542952268,8.0,,2.32659167232751,-4.932730626911366,21.684048697565323,56.933205414832166,112,Neutral,0.08445848344807372
CCL.NS,1,0.5422273224845109,2025-09-01,241,1.0822134387351778,10.0,,7.216400107461545,22.958548490386576,32.73907838949272,63.975433787533156,113,Neutral,0.08445464496902177
TRIVENI.NS,1,0.5420246012478087,2025-09-01,241,0.38780804150453957,9.0,,5.569782330345711,25.08628231558845,47.14690675761331,75.0,114,Neutral,0.08404920249561743
FMGOETZE.NS,1,0.5420204243392565,2025-09-01,241,0.3198757763975155,21.0,,23.869773648628808,11.232093814261551,53.97582654807091,67.57812978966027,115,Neutral,0.08404084867851291
COALINDIA.NS,1,0.5416996300259583,2025-09-01,241,0.436140350877193,97.0,,8.17886201830328,16.590480084107504,28.224333236904563,66.99814315004448,116,Neutral,0.08339926005191667
EMCURE.NS,1,0.5411306643597495,2025-09-01,241,1.0,14.0,,1.6578946707558166,9.7530651943803,40.69789742644761,59.0038182019081,117,Neutral,0.0822613287194991
ASTERDM.NS,1,0.5408322248005609,2025-09-01,241,0.38038331454340474,139.0,,5.407293639535048,26.81147931745721,33.2027814437615,61.79734767115947,118,Neutral,0.08166444960112185
PFOCUS.NS,1,0.5407254579985413,2025-09-01,241,0.10057836084073918,-2.0,,-5.228551054636404,42.49264716765748,56.901999886178054,45.754064359642264,119,Neutral,0.08145091599708265
PTC.NS,1,0.5402569962428723,2025-09-01,241,0.9221030042918454,12.0,,27.31396207264003,34.2048311987014,43.25495600125069,83.16383231739457,120,Neutral,0.08051399248574453
PGHL.NS,1,0.5400317743148433,2025-09-01,241,0.44193548387096776,48.0,,7.401078915214232,-0.40383935430447987,18.395848031762586,77.59446648944049,121,Neutral,0.08006354862968657
ADFFOODS.NS,1,0.5393043007756153,2025-09-01,241,0.15454545454545454,21.0,,67.29369540155626,49.62049659780159,69.09406879779777,85.13239650719198,122,Neutral,0.07860860155123062
APOLLO.NS,1,0.5393043007756153,2025-09-01,241,0.6070110701107011,15.0,,56.79454152650857,33.592622979050866,76.2878535861098,78.65316287069835,123,Neutral,0.07860860155123062
KIRLPNU.NS,1,0.5386863227473538,2025-09-01,241,0.4421052631578947,28.0,,41.9278812432825,41.190165028662726,43.7062152598623,85.70186421076086,124,Neutral,0.07737264549470768
GLOBALE.NS,1,0.5383471343634281,2025-09-01,241,1.4898746383799424,-0.47,,35.505843064352334,21.23586233823019,47.52707758430701,86.78818963578954,125,Neutral,0.07669426872685614
SBIN.NS,1,0.5382355124015883,2025-09-01,241,12.487786140188666,,,4.801368432748896,3.783385252246236,30.561540739759707,58.358675019405126,126,Neutral,0.07647102480317658
ELDEHSG.NS,1,0.5380585836292873,2025-09-01,241,1.2623906705539358,10.0,,2.1707001586176364,-3.0544149310634876,42.369036964222076,52.475670515353464,127,Neutral,0.07611716725857454
NAVINFLUOR.NS,1,0.5379713670729185,2025-09-01,241,0.14749348015068095,12.0,,12.650701899256815,15.239060652137185,32.201358402688406,80.46181172291297,128,Neutral,0.07594273414583697
SIRCA.NS,1,0.5378990502907062,2025-09-01,241,0.26410835214446954,20.0,,0.9649720455502289,-7.8704231430125535,46.27037644527151,50.114032029185516,129,Neutral,0.07579810058141234
ARIES.NS,1,0.5378276826530872,2025-09-01,241,1.0299003322259137,19.0,,9.45926197912718,23.590093925707084,38.09255940453749,53.5647823359223,130,Neutral,0.07565536530617445
ONEPOINT.NS,1,0.5377256563563327,2025-09-01,241,0.21176470588235294,11.0,,27.05632679629265,5.519670554711039,46.13434023961279,63.725495695934015,131,Neutral,0.07545131271266547
VHL.NS,1,0.5371155818088554,2025-09-01,241,0.0010638297872340426,6.0,,9.954086205303888,7.057260195998283,37.19886164272153,52.3183624821958,132,Neutral,0.07423116361771087
RHFL.NS,1,0.5371087167216797,2025-03-01,425,-1.0377358490566038,-17.0,,-21.789881608009974,-31.164385686785927,31.005785440142002,0.0,133,Neutral,0.0742174334433594
VENUSREM.NS,1,0.5370022079635345,2025-09-01,241,0.2692307692307692,12.0,,12.129820274014778,35.661205656215685,52.16065628272071,48.68584191131821,134,Neutral,0.07400441592706897
BEML.NS,1,0.5364786895103575,2025-09-01,241,1.1271613832853027,16.0,,25.694198962967306,9.924519428473994,50.07732267078428,74.8655212356019,135,Neutral,0.07295737902071497
USHAMART.NS,1,0.5364609451056346,2025-09-01,241,0.25534591194968553,27.0,,10.735291125727635,10.505070575583833,37.270848668190624,62.59445456572039,136,Neutral,0.07292189021126916
ATALREAL.NS,1,0.5364264808884652,2025-09-01,241,0.38333333333333347,10.81,,23.29466652198549,-2.9937923077651583,43.984361393087795,68.151454662622,137,Neutral,0.07285296177693046
JAGSNPHARM.NS,1,0.5362731492699774,2025-09-01,241,0.18181818181818182,23.0,,13.904376163473357,28.48592231521306,25.70187310883984,70.05943849132191,138,Neutral,0.07254629853995476
CIEINDIA.NS,1,0.5360739531266944,2025-09-01,241,0.1844954525768731,5.0,,7.616384811985499,16.995973078288927,37.421770879997766,50.43104238328863,139,Neutral,0.07214790625338874
ZIMLAB.NS,1,0.5359967404845791,2025-09-01,241,0.8934426229508197,8.0,,38.57548646407614,25.217141161825392,63.587835196412,80.63315737893201,140,Neutral,0.07199348096915825
LGBBROSLTD.NS,1,0.5353272280961577,2025-09-01,241,0.3411644535240041,20.0,,3.099550356097429,1.710981247742052,33.953407471254565,48.373989623207564,141,Neutral,0.07065445619231547
AFSL.NS,1,0.5353114617522688,2025-09-01,241,0.0,15.0,,-0.1930690047764542,0.29849565688895136,15.929312267305518,50.941410628903476,142,Neutral,0.0706229235045377
ABDL.NS,1,0.5351568137085841,2025-09-01,241,1.398505603985056,21.0,,33.9377922535693,18.520163433290698,57.238557198366166,66.31657316798444,143,Neutral,0.07031362741716829
NAHARCAP.NS,1,0.5351127194845452,2025-09-01,241,0.03329864724245578,4.0,,24.305175167264593,11.022125514207689,51.28294814285902,72.4798649890921,144,Neutral,0.07022543896909039
TI.NS,1,0.5350502538845311,2025-09-01,241,0.16650099403578528,28.0,,8.11881330309042,19.367289268188767,40.041311164910766,69.25909270799774,145,Neutral,0.07010050776906218
SMSPHARMA.NS,1,0.5350335089951135,2025-09-01,241,0.7171052631578947,12.0,,4.544870798379845,32.79605664704975,52.45899766811591,45.967168206632664,146,Neutral,0.07006701799022697
JIOFIN.NS,1,0.5343452432631877,2025-09-01,241,0.003944840834248079,3.0,,5.942804508307756,-2.5820478200445107,42.465879836409044,56.27813472915855,147,Neutral,0.06869048652637533
BLSE.NS,1,0.5341771177695421,2025-09-01,241,0.07857142857142857,9.0,,24.90202078158805,20.027528203523307,48.99711607279348,77.99487252047803,148,Neutral,0.06835423553908426
ADANIPORTS.NS,1,0.5341023417436038,2025-09-01,241,2.0581718378685947,9.0,,23.882492774602078,26.66615850686104,35.8440405632813,86.94122535230028,149,Neutral,0.06820468348720765
MAHABANK.NS,1,0.5339493032463472,2025-09-01,241,10.824247793210365,,,21.57927995605582,19.41186351718241,47.05935028171138,69.1636101758442,150,Neutral,0.0678986064926943
HINDCOPPER.NS,1,0.5338150555195645,2025-09-01,241,0.2928380187416332,24.0,,8.38990016308613,-0.03592234704226985,58.2802350399272,54.68457881645119,151,Neutral,0.06763011103912908
